query	reference	enzyme	tag_len	body_len	n_miss	hist
PMCE01000551.1	JACAEW010000099.1	BsaXI	27	21	149	3,13,21
PMCE01000551.1	JACAEW010000099.1	Bsp24I	27	21	50	0,3,6
PMCE01000551.1	JACAEW010000099.1	CjeI	28	23	186	2,9,21
PMCE01000551.1	JACAEW010000099.1	CjePI	27	22	395	5,21,50
PMCE01000551.1	JACAEW010000099.1	FalI	27	21	74	3,2,9
PMCE01000551.1	JACAEW010000099.1	PpiI	28	21	35	0,1,3
PMCE01000551.1	JACAEW010000099.1	PsrI	27	20	12	0,1,0
LJUR01000065.1	JACAEW010000099.1	AlfI	32	26	43	2,3,5
LJUR01000065.1	JACAEW010000099.1	AloI	27	20	83	1,7,6
LJUR01000065.1	JACAEW010000099.1	BcgI	32	26	127	2,10,17
LJUR01000065.1	JACAEW010000099.1	BplI	27	21	81	3,4,6
LJUR01000065.1	JACAEW010000099.1	BsaXI	27	21	235	7,21,32
LJUR01000065.1	JACAEW010000099.1	Bsp24I	27	21	114	4,8,12
LJUR01000065.1	JACAEW010000099.1	CjeI	28	23	349	8,36,50
LJUR01000065.1	JACAEW010000099.1	CjePI	27	22	655	20,44,101
LJUR01000065.1	JACAEW010000099.1	FalI	27	21	113	4,10,15
LJUR01000065.1	JACAEW010000099.1	PpiI	28	21	57	1,5,5
LJUR01000065.1	JACAEW010000099.1	PsrI	27	20	35	1,2,5
JAFGJE010000184.1	JAFGEJ010000199.1	AlfI	32	26	35	6,7,10
JAFGJE010000184.1	JAFGEJ010000199.1	AloI	27	20	37	2,4,4
JAFGJE010000184.1	JAFGEJ010000199.1	BcgI	32	26	104	3,17,22
JAFGJE010000184.1	JAFGEJ010000199.1	BplI	27	21	12	1,3,1
JAFGJE010000184.1	JAFGEJ010000199.1	BsaXI	27	21	44	2,4,6
JAFGJE010000184.1	JAFGEJ010000199.1	Bsp24I	27	21	53	1,6,8
JAFGJE010000184.1	JAFGEJ010000199.1	CjeI	28	23	140	5,26,41
JAFGJE010000184.1	JAFGEJ010000199.1	CjePI	27	22	179	9,21,31
JAFGJE010000184.1	JAFGEJ010000199.1	FalI	27	21	20	3,1,4
JAFGJE010000184.1	JAFGEJ010000199.1	PpiI	28	21	22	2,5,8
JAFGJE010000184.1	JAFGEJ010000199.1	PsrI	27	20	17	2,3,2
JAFVCI010000069.1	JAEESJ010000043.1	AlfI	32	26	99	15,21,18
JAFVCI010000069.1	JAEESJ010000043.1	AloI	27	20	35	8,4,6
JAFVCI010000069.1	JAEESJ010000043.1	BcgI	32	26	254	39,46,58
JAFVCI010000069.1	JAEESJ010000043.1	BplI	27	21	11	0,0,0
JAFVCI010000069.1	JAEESJ010000043.1	BsaXI	27	21	69	9,14,3
JAFVCI010000069.1	JAEESJ010000043.1	Bsp24I	27	21	50	12,9,9
JAFVCI010000069.1	JAEESJ010000043.1	CjeI	28	23	231	52,50,57
JAFVCI010000069.1	JAEESJ010000043.1	CjePI	27	22	220	54,57,65
JAFVCI010000069.1	JAEESJ010000043.1	FalI	27	21	52	10,12,8
JAFVCI010000069.1	JAEESJ010000043.1	PpiI	28	21	16	3,5,1
JAFVCI010000069.1	JAEESJ010000043.1	PsrI	27	20	24	4,4,5
DEWA01000032.1	JAFVCI010000069.1	AlfI	32	26	130	57,42,22
DEWA01000032.1	JAFVCI010000069.1	AloI	27	20	30	25,4,9
DEWA01000032.1	JAFVCI010000069.1	BcgI	32	26	328	122,110,82
DEWA01000032.1	JAFVCI010000069.1	BplI	27	21	14	5,2,2
DEWA01000032.1	JAFVCI010000069.1	BsaXI	27	21	103	36,26,16
DEWA01000032.1	JAFVCI010000069.1	Bsp24I	27	21	60	27,22,11
DEWA01000032.1	JAFVCI010000069.1	CjeI	28	23	335	163,106,75
DEWA01000032.1	JAFVCI010000069.1	CjePI	27	22	369	141,118,96
DEWA01000032.1	JAFVCI010000069.1	FalI	27	21	93	49,22,7
DEWA01000032.1	JAFVCI010000069.1	PpiI	28	21	28	13,4,4
DEWA01000032.1	JAFVCI010000069.1	PsrI	27	20	32	9,11,10
NZ_ACIS01000020.1	NZ_AZUR01000001.1	AlfI	32	26	1235	187,300,218
NZ_ACIS01000020.1	NZ_AZUR01000001.1	AloI	27	20	311	85,100,55
NZ_ACIS01000020.1	NZ_AZUR01000001.1	BcgI	32	26	2318	308,432,401
NZ_ACIS01000020.1	NZ_AZUR01000001.1	BplI	27	21	385	45,48,30
NZ_ACIS01000020.1	NZ_AZUR01000001.1	BsaXI	27	21	730	118,106,81
NZ_ACIS01000020.1	NZ_AZUR01000001.1	Bsp24I	27	21	919	138,194,131
NZ_ACIS01000020.1	NZ_AZUR01000001.1	CjeI	28	23	3373	471,606,458
NZ_ACIS01000020.1	NZ_AZUR01000001.1	CjePI	27	22	2843	371,529,464
NZ_ACIS01000020.1	NZ_AZUR01000001.1	FalI	27	21	351	96,120,65
NZ_ACIS01000020.1	NZ_AZUR01000001.1	PpiI	28	21	389	87,114,77
NZ_ACIS01000020.1	NZ_AZUR01000001.1	PsrI	27	20	128	55,42,30
NZ_AZUR01000001.1	JACPUY010000034.1	AlfI	32	26	626	127,171,177
NZ_AZUR01000001.1	JACPUY010000034.1	AloI	27	20	194	70,66,62
NZ_AZUR01000001.1	JACPUY010000034.1	BcgI	32	26	1273	224,271,280
NZ_AZUR01000001.1	JACPUY010000034.1	BplI	27	21	197	29,37,28
NZ_AZUR01000001.1	JACPUY010000034.1	BsaXI	27	21	435	92,78,45
NZ_AZUR01000001.1	JACPUY010000034.1	Bsp24I	27	21	449	104,141,99
NZ_AZUR01000001.1	JACPUY010000034.1	CjeI	28	23	1803	323,457,357
NZ_AZUR01000001.1	JACPUY010000034.1	CjePI	27	22	1443	276,393,333
NZ_AZUR01000001.1	JACPUY010000034.1	FalI	27	21	204	53,87,60
NZ_AZUR01000001.1	JACPUY010000034.1	PpiI	28	21	228	55,68,52
NZ_AZUR01000001.1	JACPUY010000034.1	PsrI	27	20	79	32,31,19
JACPUY010000034.1	NZ_ACIS01000020.1	AlfI	32	26	702	114,176,155
JACPUY010000034.1	NZ_ACIS01000020.1	AloI	27	20	214	47,65,37
JACPUY010000034.1	NZ_ACIS01000020.1	BcgI	32	26	1222	188,299,264
JACPUY010000034.1	NZ_ACIS01000020.1	BplI	27	21	170	33,31,21
JACPUY010000034.1	NZ_ACIS01000020.1	BsaXI	27	21	402	73,64,46
JACPUY010000034.1	NZ_ACIS01000020.1	Bsp24I	27	21	526	85,122,101
JACPUY010000034.1	NZ_ACIS01000020.1	CjeI	28	23	1981	293,377,363
JACPUY010000034.1	NZ_ACIS01000020.1	CjePI	27	22	1568	237,350,323
JACPUY010000034.1	NZ_ACIS01000020.1	FalI	27	21	189	50,86,63
JACPUY010000034.1	NZ_ACIS01000020.1	PpiI	28	21	203	48,64,44
JACPUY010000034.1	NZ_ACIS01000020.1	PsrI	27	20	89	25,42,15
NZ_ACIS01000020.1	NZ_FXAG01000043.1	AlfI	32	26	741	555,520,280
NZ_ACIS01000020.1	NZ_FXAG01000043.1	AloI	27	20	193	184,129,59
NZ_ACIS01000020.1	NZ_FXAG01000043.1	BcgI	32	26	1425	1001,818,444
NZ_ACIS01000020.1	NZ_FXAG01000043.1	BplI	27	21	269	132,101,44
NZ_ACIS01000020.1	NZ_FXAG01000043.1	BsaXI	27	21	475	338,204,88
NZ_ACIS01000020.1	NZ_FXAG01000043.1	Bsp24I	27	21	577	434,304,151
NZ_ACIS01000020.1	NZ_FXAG01000043.1	CjeI	28	23	2120	1536,1077,526
NZ_ACIS01000020.1	NZ_FXAG01000043.1	CjePI	27	22	1741	1329,950,536
NZ_ACIS01000020.1	NZ_FXAG01000043.1	FalI	27	21	202	239,173,63
NZ_ACIS01000020.1	NZ_FXAG01000043.1	PpiI	28	21	233	223,160,70
NZ_ACIS01000020.1	NZ_FXAG01000043.1	PsrI	27	20	88	100,63,13
JAAUQT010000330.1	LUGL01000001.1	AlfI	32	26	9	0,0,0
JAAUQT010000330.1	LUGL01000001.1	AloI	27	20	5	0,0,0
JAAUQT010000330.1	LUGL01000001.1	BcgI	32	26	15	1,0,2
JAAUQT010000330.1	LUGL01000001.1	BplI	27	21	3	0,0,0
JAAUQT010000330.1	LUGL01000001.1	BsaXI	27	21	10	0,0,0
JAAUQT010000330.1	LUGL01000001.1	Bsp24I	27	21	7	0,1,1
JAAUQT010000330.1	LUGL01000001.1	CjeI	28	23	34	1,4,2
JAAUQT010000330.1	LUGL01000001.1	CjePI	27	22	35	2,11,5
JAAUQT010000330.1	LUGL01000001.1	FalI	27	21	4	0,0,0
JAAUQT010000330.1	LUGL01000001.1	PpiI	28	21	3	0,0,0
JAAUQT010000330.1	LUGL01000001.1	PsrI	27	20	2	1,0,0
KL662191.1	LUGL01000001.1	AlfI	32	26	37	0,0,2
KL662191.1	LUGL01000001.1	AloI	27	20	6	0,0,1
KL662191.1	LUGL01000001.1	BcgI	32	26	47	0,1,1
KL662191.1	LUGL01000001.1	BplI	27	21	8	1,0,0
KL662191.1	LUGL01000001.1	BsaXI	27	21	29	1,0,1
KL662191.1	LUGL01000001.1	Bsp24I	27	21	35	1,4,1
KL662191.1	LUGL01000001.1	CjeI	28	23	134	4,8,10
KL662191.1	LUGL01000001.1	CjePI	27	22	164	3,10,8
KL662191.1	LUGL01000001.1	FalI	27	21	20	1,2,2
KL662191.1	LUGL01000001.1	PpiI	28	21	5	0,1,0
KL662191.1	LUGL01000001.1	PsrI	27	20	2	0,0,0
VXMT01000230.1	VXTU01000059.1	AlfI	32	26	79	5,9,3
VXMT01000230.1	VXTU01000059.1	AloI	27	20	37	0,2,11
VXMT01000230.1	VXTU01000059.1	BcgI	32	26	237	10,28,21
VXMT01000230.1	VXTU01000059.1	BplI	27	21	73	5,19,10
VXMT01000230.1	VXTU01000059.1	BsaXI	27	21	87	8,14,11
VXMT01000230.1	VXTU01000059.1	Bsp24I	27	21	50	5,8,23
VXMT01000230.1	VXTU01000059.1	CjeI	28	23	152	11,19,40
VXMT01000230.1	VXTU01000059.1	CjePI	27	22	132	13,22,42
VXMT01000230.1	VXTU01000059.1	FalI	27	21	21	3,4,4
VXMT01000230.1	VXTU01000059.1	PpiI	28	21	54	3,8,18
VXMT01000230.1	VXTU01000059.1	PsrI	27	20	14	3,1,4
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	AlfI	32	26	43	0,1,1
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	AloI	27	20	18	0,2,0
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	BcgI	32	26	94	1,1,0
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	BplI	27	21	14	0,1,0
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	BsaXI	27	21	74	2,2,0
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	Bsp24I	27	21	87	1,0,1
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	CjeI	28	23	565	9,8,13
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	CjePI	27	22	505	8,10,14
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	FalI	27	21	118	0,2,1
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	PpiI	28	21	20	0,1,0
NZ_JAAWWL010000001.1	NZ_JACJUK010000010.1	PsrI	27	20	32	0,1,1
VXTU01000059.1	VXOS01000210.1	AlfI	32	26	77	7,8,9
VXTU01000059.1	VXOS01000210.1	AloI	27	20	61	2,8,6
VXTU01000059.1	VXOS01000210.1	BcgI	32	26	324	17,25,35
VXTU01000059.1	VXOS01000210.1	BplI	27	21	105	5,11,14
VXTU01000059.1	VXOS01000210.1	BsaXI	27	21	137	16,8,12
VXTU01000059.1	VXOS01000210.1	Bsp24I	27	21	99	4,16,11
VXTU01000059.1	VXOS01000210.1	CjeI	28	23	261	9,35,23
VXTU01000059.1	VXOS01000210.1	CjePI	27	22	244	16,31,36
VXTU01000059.1	VXOS01000210.1	FalI	27	21	16	4,5,3
VXTU01000059.1	VXOS01000210.1	PpiI	28	21	74	5,13,18
VXTU01000059.1	VXOS01000210.1	PsrI	27	20	29	3,5,4
VXMU01000127.1	VXOS01000210.1	AlfI	32	26	105	6,11,21
VXMU01000127.1	VXOS01000210.1	AloI	27	20	55	5,10,7
VXMU01000127.1	VXOS01000210.1	BcgI	32	26	401	20,46,40
VXMU01000127.1	VXOS01000210.1	BplI	27	21	149	8,18,22
VXMU01000127.1	VXOS01000210.1	BsaXI	27	21	188	16,17,18
VXMU01000127.1	VXOS01000210.1	Bsp24I	27	21	121	6,16,19
VXMU01000127.1	VXOS01000210.1	CjeI	28	23	288	16,40,43
VXMU01000127.1	VXOS01000210.1	CjePI	27	22	299	15,37,44
VXMU01000127.1	VXOS01000210.1	FalI	27	21	25	4,7,5
VXMU01000127.1	VXOS01000210.1	PpiI	28	21	103	10,16,11
VXMU01000127.1	VXOS01000210.1	PsrI	27	20	27	5,3,4
NZ_MTBC01000001.1	NZ_SWKK01000018.1	AlfI	32	26	157	37,28,12
NZ_MTBC01000001.1	NZ_SWKK01000018.1	AloI	27	20	43	14,6,8
NZ_MTBC01000001.1	NZ_SWKK01000018.1	BcgI	32	26	156	45,39,12
NZ_MTBC01000001.1	NZ_SWKK01000018.1	BplI	27	21	31	11,4,3
NZ_MTBC01000001.1	NZ_SWKK01000018.1	BsaXI	27	21	234	69,48,25
NZ_MTBC01000001.1	NZ_SWKK01000018.1	Bsp24I	27	21	146	50,27,15
NZ_MTBC01000001.1	NZ_SWKK01000018.1	CjeI	28	23	1786	522,332,192
NZ_MTBC01000001.1	NZ_SWKK01000018.1	CjePI	27	22	1164	406,234,137
NZ_MTBC01000001.1	NZ_SWKK01000018.1	FalI	27	21	376	85,58,33
NZ_MTBC01000001.1	NZ_SWKK01000018.1	PpiI	28	21	20	6,6,5
NZ_MTBC01000001.1	NZ_SWKK01000018.1	PsrI	27	20	123	24,17,13
NZSA01000096.1	PAQY01000002.1	AlfI	32	26	790	234,250,200
NZSA01000096.1	PAQY01000002.1	AloI	27	20	312	117,85,69
NZSA01000096.1	PAQY01000002.1	BcgI	32	26	1580	466,361,304
NZSA01000096.1	PAQY01000002.1	BplI	27	21	103	33,20,15
NZSA01000096.1	PAQY01000002.1	BsaXI	27	21	494	159,88,58
NZSA01000096.1	PAQY01000002.1	Bsp24I	27	21	1000	325,249,150
NZSA01000096.1	PAQY01000002.1	CjeI	28	23	3556	1046,924,668
NZSA01000096.1	PAQY01000002.1	CjePI	27	22	3929	1475,1179,931
NZSA01000096.1	PAQY01000002.1	FalI	27	21	363	135,102,60
NZSA01000096.1	PAQY01000002.1	PpiI	28	21	131	43,22,19
NZSA01000096.1	PAQY01000002.1	PsrI	27	20	124	29,21,6
JABBNT010000001.1	PAQY01000002.1	AlfI	32	26	64	1,0,4
JABBNT010000001.1	PAQY01000002.1	AloI	27	20	38	1,3,2
JABBNT010000001.1	PAQY01000002.1	BcgI	32	26	186	2,1,7
JABBNT010000001.1	PAQY01000002.1	BplI	27	21	5	0,0,1
JABBNT010000001.1	PAQY01000002.1	BsaXI	27	21	43	2,2,2
JABBNT010000001.1	PAQY01000002.1	Bsp24I	27	21	47	1,2,6
JABBNT010000001.1	PAQY01000002.1	CjeI	28	23	162	7,7,11
JABBNT010000001.1	PAQY01000002.1	CjePI	27	22	174	3,10,16
JABBNT010000001.1	PAQY01000002.1	FalI	27	21	30	0,1,3
JABBNT010000001.1	PAQY01000002.1	PpiI	28	21	13	0,0,0
JABBNT010000001.1	PAQY01000002.1	PsrI	27	20	10	1,0,0
NZ_JACJUK010000010.1	WNKP01000010.1	AlfI	32	26	1	0,0,2
NZ_JACJUK010000010.1	WNKP01000010.1	BcgI	32	26	2	1,0,0
NZ_JACJUK010000010.1	WNKP01000010.1	BsaXI	27	21	1	0,1,0
NZ_JACJUK010000010.1	WNKP01000010.1	CjeI	28	23	3	5,3,0
NZ_JACJUK010000010.1	WNKP01000010.1	CjePI	27	22	3	5,2,0
NZ_JACJUK010000010.1	WNKP01000010.1	FalI	27	21	2	0,0,0
NZ_JAAWWL010000001.1	WNKP01000010.1	AlfI	32	26	9	0,1,1
NZ_JAAWWL010000001.1	WNKP01000010.1	AloI	27	20	5	0,1,0
NZ_JAAWWL010000001.1	WNKP01000010.1	BcgI	32	26	14	1,2,0
NZ_JAAWWL010000001.1	WNKP01000010.1	BplI	27	21	3	1,0,0
NZ_JAAWWL010000001.1	WNKP01000010.1	BsaXI	27	21	9	4,1,0
NZ_JAAWWL010000001.1	WNKP01000010.1	Bsp24I	27	21	8	0,1,1
NZ_JAAWWL010000001.1	WNKP01000010.1	CjeI	28	23	81	9,5,5
NZ_JAAWWL010000001.1	WNKP01000010.1	CjePI	27	22	60	5,5,3
NZ_JAAWWL010000001.1	WNKP01000010.1	FalI	27	21	17	0,2,1
NZ_JAAWWL010000001.1	WNKP01000010.1	PpiI	28	21	4	0,1,0
NZ_JAAWWL010000001.1	WNKP01000010.1	PsrI	27	20	8	0,0,1
CP051228.1	JABBNT010000001.1	AlfI	32	26	337	8,9,12
CP051228.1	JABBNT010000001.1	AloI	27	20	227	4,16,16
CP051228.1	JABBNT010000001.1	BcgI	32	26	956	23,38,63
CP051228.1	JABBNT010000001.1	BplI	27	21	58	1,3,3
CP051228.1	JABBNT010000001.1	BsaXI	27	21	211	10,12,6
CP051228.1	JABBNT010000001.1	Bsp24I	27	21	358	7,20,20
CP051228.1	JABBNT010000001.1	CjeI	28	23	1055	29,51,58
CP051228.1	JABBNT010000001.1	CjePI	27	22	1171	25,53,72
CP051228.1	JABBNT010000001.1	FalI	27	21	143	1,12,12
CP051228.1	JABBNT010000001.1	PpiI	28	21	102	2,4,8
CP051228.1	JABBNT010000001.1	PsrI	27	20	46	2,2,2
CP051228.1	NZSA01000096.1	AlfI	32	26	36	0,0,2
CP051228.1	NZSA01000096.1	AloI	27	20	19	2,0,2
CP051228.1	NZSA01000096.1	BcgI	32	26	92	1,1,2
CP051228.1	NZSA01000096.1	BplI	27	21	2	0,0,0
CP051228.1	NZSA01000096.1	BsaXI	27	21	19	2,0,0
CP051228.1	NZSA01000096.1	Bsp24I	27	21	20	0,4,3
CP051228.1	NZSA01000096.1	CjeI	28	23	74	6,4,9
CP051228.1	NZSA01000096.1	CjePI	27	22	66	3,6,11
CP051228.1	NZSA01000096.1	FalI	27	21	13	0,1,1
CP051228.1	NZSA01000096.1	PpiI	28	21	7	0,0,1
CP051228.1	NZSA01000096.1	PsrI	27	20	4	0,0,0
WNKP01000010.1	NZ_MTBC01000001.1	AlfI	32	26	10	0,0,2
WNKP01000010.1	NZ_MTBC01000001.1	AloI	27	20	8	1,0,0
WNKP01000010.1	NZ_MTBC01000001.1	BcgI	32	26	10	1,1,0
WNKP01000010.1	NZ_MTBC01000001.1	BplI	27	21	2	1,0,0
WNKP01000010.1	NZ_MTBC01000001.1	BsaXI	27	21	25	3,1,0
WNKP01000010.1	NZ_MTBC01000001.1	Bsp24I	27	21	11	0,0,0
WNKP01000010.1	NZ_MTBC01000001.1	CjeI	28	23	89	8,2,5
WNKP01000010.1	NZ_MTBC01000001.1	CjePI	27	22	88	6,0,2
WNKP01000010.1	NZ_MTBC01000001.1	FalI	27	21	19	0,2,0
WNKP01000010.1	NZ_MTBC01000001.1	PpiI	28	21	4	1,0,0
WNKP01000010.1	NZ_MTBC01000001.1	PsrI	27	20	5	0,1,0
JABCZS010000001.1	JABDAR010000001.1	AlfI	32	26	1	0,0,1
JABCZS010000001.1	JABDAR010000001.1	BcgI	32	26	0	3,0,0
JABCZS010000001.1	JABDAR010000001.1	BplI	27	21	0	1,0,0
JABCZS010000001.1	JABDAR010000001.1	BsaXI	27	21	0	1,0,0
JABCZS010000001.1	JABDAR010000001.1	Bsp24I	27	21	1	0,1,0
JABCZS010000001.1	JABDAR010000001.1	CjeI	28	23	3	6,3,2
JABCZS010000001.1	JABDAR010000001.1	CjePI	27	22	5	5,2,1
JABCZS010000001.1	JABDAR010000001.1	FalI	27	21	2	2,0,0
JABCZS010000001.1	JABDAR010000001.1	PsrI	27	20	0	1,0,0
PFAI01000035.1	JAFCDN010000057.1	AlfI	32	26	13	0,1,2
PFAI01000035.1	JAFCDN010000057.1	AloI	27	20	6	0,1,0
PFAI01000035.1	JAFCDN010000057.1	BcgI	32	26	10	0,0,0
PFAI01000035.1	JAFCDN010000057.1	BplI	27	21	1	0,0,0
PFAI01000035.1	JAFCDN010000057.1	BsaXI	27	21	23	1,1,3
PFAI01000035.1	JAFCDN010000057.1	Bsp24I	27	21	8	0,0,1
PFAI01000035.1	JAFCDN010000057.1	CjeI	28	23	81	1,6,10
PFAI01000035.1	JAFCDN010000057.1	CjePI	27	22	100	3,4,12
PFAI01000035.1	JAFCDN010000057.1	FalI	27	21	42	0,0,0
PFAI01000035.1	JAFCDN010000057.1	PpiI	28	21	1	0,0,0
PFAI01000035.1	JAFCDN010000057.1	PsrI	27	20	6	0,0,0
JAHJUD010000035.1	PFAI01000035.1	AlfI	32	26	11	0,0,0
JAHJUD010000035.1	PFAI01000035.1	AloI	27	20	2	0,0,1
JAHJUD010000035.1	PFAI01000035.1	BcgI	32	26	3	0,0,0
JAHJUD010000035.1	PFAI01000035.1	BsaXI	27	21	9	1,1,1
JAHJUD010000035.1	PFAI01000035.1	Bsp24I	27	21	7	0,0,1
JAHJUD010000035.1	PFAI01000035.1	CjeI	28	23	30	1,3,9
JAHJUD010000035.1	PFAI01000035.1	CjePI	27	22	44	2,4,6
JAHJUD010000035.1	PFAI01000035.1	FalI	27	21	31	2,1,0
JAHJUD010000035.1	PFAI01000035.1	PpiI	28	21	2	0,0,0
JAHJUD010000035.1	PFAI01000035.1	PsrI	27	20	1	0,0,0
JAFGGY010000139.1	JAAYAG010000003.1	AlfI	32	26	1	1,1,0
JAFGGY010000139.1	JAAYAG010000003.1	AloI	27	20	3	0,0,0
JAFGGY010000139.1	JAAYAG010000003.1	BcgI	32	26	10	0,0,0
JAFGGY010000139.1	JAAYAG010000003.1	BplI	27	21	1	0,0,0
JAFGGY010000139.1	JAAYAG010000003.1	BsaXI	27	21	8	0,0,0
JAFGGY010000139.1	JAAYAG010000003.1	Bsp24I	27	21	3	1,1,1
JAFGGY010000139.1	JAAYAG010000003.1	CjeI	28	23	17	6,4,1
JAFGGY010000139.1	JAAYAG010000003.1	CjePI	27	22	18	4,4,4
JAFGGY010000139.1	JAAYAG010000003.1	FalI	27	21	3	0,2,0
JAFGGY010000139.1	JAAYAG010000003.1	PpiI	28	21	3	0,0,0
JAFGGY010000139.1	JAAYAG010000003.1	PsrI	27	20	1	0,0,0
JAAYAG010000003.1	JAGODU010000091.1	AlfI	32	26	2	0,0,0
JAAYAG010000003.1	JAGODU010000091.1	AloI	27	20	1	0,0,0
JAAYAG010000003.1	JAGODU010000091.1	BcgI	32	26	9	1,1,0
JAAYAG010000003.1	JAGODU010000091.1	BsaXI	27	21	4	1,1,1
JAAYAG010000003.1	JAGODU010000091.1	Bsp24I	27	21	3	0,0,1
JAAYAG010000003.1	JAGODU010000091.1	CjeI	28	23	22	4,2,5
JAAYAG010000003.1	JAGODU010000091.1	CjePI	27	22	14	1,3,5
JAAYAG010000003.1	JAGODU010000091.1	FalI	27	21	5	0,0,0
JAAYAG010000003.1	JAGODU010000091.1	PpiI	28	21	1	0,0,0
JAAYAG010000003.1	JAGODU010000091.1	PsrI	27	20	1	0,0,0
JAGYZD010000123.1	NZ_CM000955.1	AlfI	32	26	37	38,14,10
JAGYZD010000123.1	NZ_CM000955.1	AloI	27	20	29	65,22,10
JAGYZD010000123.1	NZ_CM000955.1	BcgI	32	26	72	109,38,29
JAGYZD010000123.1	NZ_CM000955.1	BplI	27	21	18	27,15,8
JAGYZD010000123.1	NZ_CM000955.1	BsaXI	27	21	100	215,97,49
JAGYZD010000123.1	NZ_CM000955.1	Bsp24I	27	21	51	103,38,15
JAGYZD010000123.1	NZ_CM000955.1	CjeI	28	23	327	791,315,164
JAGYZD010000123.1	NZ_CM000955.1	CjePI	27	22	390	934,353,167
JAGYZD010000123.1	NZ_CM000955.1	FalI	27	21	105	292,117,39
JAGYZD010000123.1	NZ_CM000955.1	PpiI	28	21	16	46,14,5
JAGYZD010000123.1	NZ_CM000955.1	PsrI	27	20	25	69,27,14
JAERTK010000001.1	ADZZ01000810.1	AlfI	32	26	75	1,2,3
JAERTK010000001.1	ADZZ01000810.1	AloI	27	20	58	0,3,7
JAERTK010000001.1	ADZZ01000810.1	BcgI	32	26	142	1,5,5
JAERTK010000001.1	ADZZ01000810.1	BplI	27	21	27	1,5,2
JAERTK010000001.1	ADZZ01000810.1	BsaXI	27	21	99	0,1,7
JAERTK010000001.1	ADZZ01000810.1	Bsp24I	27	21	127	1,8,8
JAERTK010000001.1	ADZZ01000810.1	CjeI	28	23	552	10,33,51
JAERTK010000001.1	ADZZ01000810.1	CjePI	27	22	763	11,45,74
JAERTK010000001.1	ADZZ01000810.1	FalI	27	21	103	3,3,5
JAERTK010000001.1	ADZZ01000810.1	PpiI	28	21	29	0,1,2
JAERTK010000001.1	ADZZ01000810.1	PsrI	27	20	15	0,0,3
CAAFUQ010000001.1	NZ_QGTH01000001.1	AlfI	32	26	42	36,16,13
CAAFUQ010000001.1	NZ_QGTH01000001.1	AloI	27	20	37	41,16,16
CAAFUQ010000001.1	NZ_QGTH01000001.1	BcgI	32	26	124	57,41,29
CAAFUQ010000001.1	NZ_QGTH01000001.1	BplI	27	21	36	25,11,8
CAAFUQ010000001.1	NZ_QGTH01000001.1	BsaXI	27	21	176	144,94,55
CAAFUQ010000001.1	NZ_QGTH01000001.1	Bsp24I	27	21	92	62,40,15
CAAFUQ010000001.1	NZ_QGTH01000001.1	CjeI	28	23	616	518,293,180
CAAFUQ010000001.1	NZ_QGTH01000001.1	CjePI	27	22	715	545,406,221
CAAFUQ010000001.1	NZ_QGTH01000001.1	FalI	27	21	182	207,109,55
CAAFUQ010000001.1	NZ_QGTH01000001.1	PpiI	28	21	29	30,5,14
CAAFUQ010000001.1	NZ_QGTH01000001.1	PsrI	27	20	51	40,19,14
NZ_QXJG01000010.1	NZ_GG661993.1	AlfI	32	26	7	0,1,0
NZ_QXJG01000010.1	NZ_GG661993.1	AloI	27	20	1	0,0,1
NZ_QXJG01000010.1	NZ_GG661993.1	BcgI	32	26	4	2,1,0
NZ_QXJG01000010.1	NZ_GG661993.1	BplI	27	21	2	1,0,1
NZ_QXJG01000010.1	NZ_GG661993.1	BsaXI	27	21	11	1,1,0
NZ_QXJG01000010.1	NZ_GG661993.1	Bsp24I	27	21	2	2,2,0
NZ_QXJG01000010.1	NZ_GG661993.1	CjeI	28	23	27	7,5,8
NZ_QXJG01000010.1	NZ_GG661993.1	CjePI	27	22	36	11,7,7
NZ_QXJG01000010.1	NZ_GG661993.1	FalI	27	21	25	2,1,2
NZ_QXJG01000010.1	NZ_GG661993.1	PpiI	28	21	1	1,0,0
NZ_QXJG01000010.1	NZ_GG661993.1	PsrI	27	20	1	0,1,1
CAAGLK010000001.1	NZ_GG661993.1	AlfI	32	26	1	0,0,0
CAAGLK010000001.1	NZ_GG661993.1	BsaXI	27	21	1	0,0,0
CAAGLK010000001.1	NZ_GG661993.1	CjeI	28	23	10	0,1,5
CAAGLK010000001.1	NZ_GG661993.1	CjePI	27	22	14	0,2,0
CAAGLK010000001.1	NZ_GG661993.1	FalI	27	21	7	0,0,0
CAAGLK010000001.1	NZ_GG661993.1	PsrI	27	20	2	0,0,0
NC_010376.1	JAGYZD010000123.1	AlfI	32	26	50	8,16,13
NC_010376.1	JAGYZD010000123.1	AloI	27	20	42	20,18,15
NC_010376.1	JAGYZD010000123.1	BcgI	32	26	118	30,28,18
