query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
JAENJC010000252.1	JACQYJ010000021.1	94.0490	94.0490	0.0136	0.0142	0.76780	5	0.1042	215	inf	0.5824	94.9689	92.0304	4.0201	1.05	AlfI:94.72,AloI:96.30,BcgI:92.28,FalI:94.29	399	5	46	8	6	INCONSISTENT	94.0490	uniform
JAERSJ010000001.1	MIZA01000001.1	96.4866	96.4866	0.3347	0.4602	0.16263	51	0.8630	64	inf	0.7668	96.9206	96.1409	1.1218	1.27	AlfI:95.60,AloI:96.30,BcgI:96.52,FalI:96.72	558	51	561	29	8.901960784313726	ok	96.4866	uniform
VGMN01000001.1	VGGU01000001.1	88.4738	88.4738	0.0886	0.0880	0.77261	3	0.2917	68	inf	0.2289	88.4136	89.2553	4.7547	0.98	AlfI:87.28,AloI:85.08,BcgI:88.37,FalI:89.83	120	3	137	18	10.333333333333334	INCONSISTENT	88.4738	uniform
VGJS01000001.1	SICG01000059.1	88.5944	89.7009	0.1015	0.1219	0.30153	24	0.3004	375	6.784	0.2707	89.4326	91.7604	0.5027	0.22	AlfI:89.43,AloI:89.88,BcgI:89.93,FalI:89.45	663	24	720	15	7.708333333333333	INCONSISTENT	88.5944	gamma
VGJS01000001.1	JACPJE010000049.1	90.1091	90.1091	0.1629	0.1453	0.22220	39	0.4061	449	inf	0.2952	89.9029	91.5070	2.5161	2.25	AlfI:90.55,AloI:88.03,BcgI:89.99,FalI:90.36	892	39	1229	19	8.871794871794872	INCONSISTENT	90.1091	uniform
VGFN01000001.1	SYHX01000015.1	89.8802	89.8802	0.0806	0.0686	0.59654	8	0.3106	91	inf	0.2862	89.7047	90.9647	6.0110	5.04	AlfI:92.62,AloI:92.00,BcgI:88.76,FalI:86.61	246	8	177	9	6.125	ok	89.8802	uniform
VGEN01000001.1	JAEULB010000164.1	90.0393	90.0393	0.2425	0.2306	0.14312	104	0.4979	716	inf	0.2846	89.8804	91.3452	1.1658	1.84	AlfI:89.70,AloI:90.36,BcgI:89.96,FalI:90.87	1648	104	2961	27	7.826923076923077	ok	90.0393	uniform
VHCJ01000001.1	CAIOYO010000001.1	90.6265	91.3575	0.1537	0.1671	0.19532	51	0.4561	465	6.784	0.3664	91.0547	92.8386	3.0188	4.06	AlfI:92.02,AloI:89.00,BcgI:91.41,FalI:91.56	904	51	1270	39	8.647058823529411	INCONSISTENT	90.6265	gamma
VHBM01000001.1	JACOWO010000219.1	93.8442	93.8442	0.0227	0.0219	0.95499	3	0.0936	155	inf	0.5689	93.4888	94.4798	7.1538	1.53	AlfI:96.67,AloI:89.51,BcgI:94.65,FalI:93.41	244	3	35	8	6.333333333333333	INCONSISTENT	93.8442	uniform
VGZO01000001.1	JAGWVR010000013.1	95.8437	96.5316	0.5537	0.7495	0.06014	142	0.8756	400	1.631	0.7612	95.7809	97.2868	0.6460	2.68	AlfI:96.36,AloI:97.00,BcgI:96.50,FalI:96.57	3313	142	4223	95	20.830985915492956	ok	95.8437	gamma
VGZH01000001.1	SYJG01000008.1	90.8916	90.8916	0.2314	0.1784	0.12926	118	0.4873	949	inf	0.3338	90.9050	90.7999	1.7495	2.57	AlfI:90.94,AloI:91.92,BcgI:90.84,FalI:90.17	2021	118	3060	26	8.64406779661017	ok	90.8916	uniform
VGYZ01000001.1	CAIYPP010000001.1	87.0658	89.0366	0.5083	0.4510	0.11914	112	0.7767	291	4.943	0.2311	88.6839	92.3851	3.0264	13.56	AlfI:89.16,AloI:88.11,BcgI:88.76,FalI:91.13	1444	112	5227	30	10.035714285714286	ok	87.0658	gamma
VGYB01000001.1	VGXJ01000001.1	92.2357	93.0129	0.3196	0.3621	0.11760	133	0.6818	475	4.344	0.4775	92.6564	94.2591	1.2676	1.31	AlfI:92.98,AloI:92.47,BcgI:92.97,FalI:93.74	1564	133	2529	32	8.654135338345865	ok	92.2357	gamma
VGXC01000001.1	SCVN01000007.1	91.1314	91.8296	0.6603	0.6702	0.11182	66	0.8590	211	6.320	0.4007	91.4887	93.3157	0.9685	2.69	AlfI:92.35,AloI:91.50,BcgI:91.79,FalI:91.38	1556	66	3586	99	20.46969696969697	ok	91.1314	gamma
VGXD01000001.1	SCVQ01000125.1	93.3711	93.3711	0.0277	0.0235	0.45688	12	0.2006	271	inf	0.5131	93.4108	93.2930	0.6719	0.14	AlfI:93.53,AloI:93.78,BcgI:93.11,FalI:93.76	539	12	155	11	6.666666666666667	INCONSISTENT	93.3711	uniform
VGSO01000001.1	VGSW01000001.1	96.7427	97.8171	0.0299	0.0238	0.26472	15	0.2150	325	0.502	0.8601	96.9112	98.3250	1.3864	1.07	AlfI:97.76,AloI:98.16,BcgI:98.27,FalI:96.88	674	15	131	22	6.933333333333334	ok	96.7427	gamma
VGOP01000001.1	MGOH01000001.1	91.7980	91.7980	0.0057	0.0152	1.44045	2	0.0795	81	inf	0.4068	92.4235	87.9473	4.2078	0.92	AlfI:95.16,BcgI:90.95,FalI:91.00	104	2	20	5	4.5	INCONSISTENT	91.7980	uniform
VGOO01000001.1	VGOF01000001.1	94.7624	96.1509	0.0965	0.0941	0.26751	26	0.3453	273	0.945	0.7349	95.3455	97.0747	1.3124	0.50	AlfI:96.13,AloI:95.09,BcgI:96.28,FalI:96.40	541	26	249	18	6.538461538461538	INCONSISTENT	94.7624	gamma
VGQC01000001.1	NZ_JACJRT010000001.1	90.2648	90.7047	0.4911	0.3600	0.18192	48	0.8248	96	11.233	0.3204	90.5271	91.8605	1.4282	4.66	AlfI:91.47,AloI:90.53,BcgI:90.09,FalI:90.04	664	48	1617	35	10.416666666666666	ok	90.2648	gamma
JAFGOO010000163.1	JAFGQV010000128.1	93.3022	93.3022	0.0122	0.0106	0.87517	5	0.0995	172	inf	0.5146	94.6164	88.9563	3.4848	0.47	AlfI:90.68,AloI:94.16,BcgI:93.74,FalI:93.67	319	5	39	6	4.8	INCONSISTENT	93.3022	uniform_fallback
JAFGNZ010000303.1	NZ_JMCB01000001.1	90.5439	91.2651	0.2225	0.2039	0.11910	134	0.4735	1200	6.784	0.3651	90.9842	92.9240	2.2485	15.80	AlfI:91.18,AloI:91.30,BcgI:90.64,FalI:92.89	2610	134	3519	34	9.052238805970148	ok	90.5439	gamma
JAFGNT010000025.1	LKUD01000001.1	90.9629	91.3822	0.6328	0.6009	0.14089	54	0.8815	107	10.163	0.3670	91.1418	92.6563	1.3062	1.38	AlfI:91.40,AloI:92.02,BcgI:91.35,FalI:90.72	937	54	2417	44	15.74074074074074	ok	90.9629	gamma
JAFGNM010000094.1	LFWV01000045.1	91.9496	91.9496	0.0164	0.0470	1.05459	3	0.2295	47	inf	0.4242	92.2893	90.4421	6.8697	2.43	AlfI:96.88,AloI:90.01,BcgI:91.07,FalI:91.31	109	3	38	6	5.666666666666667	ok	91.9496	uniform
JAFGLT010000017.1	LFWV01000045.1	93.6940	93.6940	0.0063	0.0155	1.22982	2	0.1667	45	inf	0.5381	94.2131	92.3746	1.7982	0.20	AlfI:95.03,BcgI:93.23,FalI:94.44	90	2	19	6	5.5	ok	93.6940	uniform
JAFGHK010000079.1	JAFGOC010000015.1	91.4745	91.4745	0.1039	0.1104	0.40710	17	0.3160	197	inf	0.3827	91.4781	91.1930	1.8123	0.84	AlfI:91.88,AloI:91.58,BcgI:91.81,FalI:90.07	370	17	282	11	6.352941176470588	INCONSISTENT	91.4745	uniform
JAFGHH010000456.1	DSYJ01000048.1	90.5117	91.0386	0.1569	0.1826	0.15815	107	0.2258	2211	9.312	0.3440	90.7664	92.6763	1.5213	1.47	AlfI:90.56,AloI:91.20,BcgI:91.02,FalI:92.09	3254	107	2053	16	7.02803738317757	INCONSISTENT	90.5117	gamma
JAFGFW010000157.1	JADFWI010000364.1	96.7735	96.7735	0.2324	0.2764	0.09877	140	0.6027	623	inf	0.7855	96.7449	96.7946	0.4113	0.73	AlfI:96.50,AloI:96.79,BcgI:96.91,FalI:96.77	1702	140	1385	30	7.75	ok	96.7735	uniform
JAFGCW010000074.1	MGML01000001.1	94.1886	94.1886	0.0094	0.0189	0.92775	3	0.1230	107	inf	0.5832	94.3252	93.6932	1.1355	0.06	AlfI:94.72,AloI:94.60,BcgI:94.09,FalI:93.58	171	3	32	8	6	INCONSISTENT	94.1886	uniform
JAFGBE010000140.1	DJVC01000124.1	93.2949	93.2949	0.0056	0.0049	1.18031	2	0.1101	97	inf	0.5320	94.7020	88.9623	5.5467	0.95	AlfI:95.83,BcgI:90.29,FalI:93.37	213	2	22	8	7	INCONSISTENT	93.2949	uniform_fallback
JAFGSS010000003.1	JAAYCX010000001.1	94.7433	95.2357	0.6583	0.5661	0.08479	144	0.8701	266	3.454	0.6590	94.7449	96.0193	0.8263	2.23	AlfI:94.94,AloI:95.20,BcgI:95.24,FalI:95.77	2267	144	3105	85	13.375	ok	94.7433	gamma
JAFGQP010000352.1	DLFY01000102.1	93.3458	93.3458	0.2037	0.1789	0.15492	97	0.5246	521	inf	0.5075	93.2387	93.6529	0.3862	0.36	AlfI:93.20,AloI:93.11,BcgI:93.50,FalI:93.15	1378	97	1348	28	6.927835051546392	ok	93.3458	uniform
CP064791.1	CP064788.1	93.2655	93.7876	0.1269	0.1256	0.22638	38	0.3604	472	4.881	0.5409	93.4441	94.6848	1.6566	0.97	AlfI:92.58,AloI:94.24,BcgI:93.80,FalI:94.13	740	38	595	45	8	INCONSISTENT	93.2655	gamma
JABXKL010000079.1	NZ_CP026681.1	92.1100	92.9918	0.1266	0.1127	0.18713	54	0.2220	1454	3.930	0.4931	92.5081	94.4057	1.3746	2.57	AlfI:92.96,AloI:93.65,BcgI:93.50,FalI:92.28	1967	54	1050	28	8.685185185185185	INCONSISTENT	92.1100	gamma
JABXKI010000139.1	NZ_JACJTD010000001.1	94.2137	94.2137	0.0648	0.0555	0.22895	42	0.1817	1162	inf	0.5854	94.0098	94.6681	1.7400	1.13	AlfI:93.78,AloI:92.86,BcgI:94.60,FalI:94.28	1753	42	532	18	7.142857142857143	INCONSISTENT	94.2137	uniform
JAFLBB010000001.1	JADJOP010000001.1	93.3240	93.8994	0.7120	0.6980	0.05818	255	0.9270	352	4.472	0.5511	93.4770	94.9464	0.3926	1.61	AlfI:93.79,AloI:93.60,BcgI:93.99,FalI:93.93	5123	255	8819	127	18.525490196078433	ok	93.3240	gamma
AP021856.1	AYTS01000001.1	92.2022	92.9365	0.0439	0.0471	0.37555	15	0.1293	687	4.604	0.4866	92.5655	94.0553	1.9899	0.91	AlfI:93.46,AloI:91.47,BcgI:93.32,FalI:92.25	790	15	261	18	7.8	INCONSISTENT	92.2022	gamma
JAFNVC010000028.1	JAFQJH010000002.1	88.5415	90.4041	0.5391	0.4872	0.18731	38	0.8479	80	3.817	0.3155	89.9499	93.2747	1.6091	5.33	AlfI:91.27,AloI:90.28,BcgI:89.66,FalI:91.13	558	38	1679	36	12.736842105263158	ok	88.5415	gamma
JAFOBR010000084.1	JAFQAP010000012.1	90.7817	92.4302	0.6126	0.5514	0.15589	51	0.8352	131	2.623	0.4574	91.7877	94.6916	1.4249	2.82	AlfI:92.38,AloI:93.26,BcgI:91.84,FalI:92.80	884	51	1736	50	14.019607843137255	ok	90.7817	gamma
JAFPBC010000091.1	JAFSAX010000074.1	93.9653	94.2115	0.2336	0.2102	0.17191	82	0.5445	374	7.624	0.5809	94.0343	94.6272	1.9008	4.08	AlfI:94.82,AloI:95.64,BcgI:94.00,FalI:93.73	1079	82	933	18	6.451219512195122	ok	93.9653	gamma
JAFPXU010000083.1	JAFZCW010000018.1	89.0153	89.0153	0.0554	0.1689	0.62473	5	0.4762	44	inf	0.2441	88.8077	90.6575	3.4581	0.66	AlfI:89.72,AloI:88.96,BcgI:89.40,FalI:86.26	113	5	192	17	9	ok	89.0153	uniform
JAFQLC010000007.1	JAFVOZ010000014.1	90.9066	90.9066	0.2048	0.2219	0.35288	20	0.5072	136	inf	0.3679	90.8945	91.5374	4.5202	6.35	AlfI:88.44,AloI:92.96,BcgI:88.73,FalI:91.93	298	20	433	19	8	ok	90.9066	uniform
JAFQIB010000056.1	SVGL01000034.1	89.6541	91.4886	0.1611	0.1644	0.21388	45	0.4827	343	3.074	0.3783	90.9729	94.1140	1.2451	1.92	AlfI:91.20,AloI:92.04,BcgI:91.18,FalI:92.42	786	45	1062	27	8.11111111111111	ok	89.6541	gamma
JAFQHL010000021.1	SVRF01000034.1	86.6370	90.4141	0.2540	0.2406	0.28740	23	0.6070	123	2.086	0.3287	89.7157	94.1371	1.6095	1.64	AlfI:91.35,AloI:90.76,BcgI:89.74,FalI:90.19	362	23	734	23	9.26086956521739	ok	86.6370	gamma
JAFQXE010000001.1	JAFZAL010000032.1	93.1689	94.1161	0.2440	0.2449	0.13681	106	0.3012	1694	2.781	0.5744	93.5207	95.4019	1.2302	3.72	AlfI:93.82,AloI:94.07,BcgI:94.51,FalI:93.28	2477	106	1585	29	7.886792452830188	INCONSISTENT	93.1689	gamma
JAFQSX010000006.1	SUXI01000024.1	94.6485	95.7412	0.0751	0.0634	0.26656	24	0.4247	210	1.392	0.7042	95.0184	96.6794	1.8541	0.87	AlfI:96.10,AloI:97.22,BcgI:95.68,FalI:95.37	399	24	280	16	7.458333333333333	INCONSISTENT	94.6485	gamma
JAFPUX010000114.1	CADBEF010000001.1	95.4776	95.7564	0.2468	0.2353	0.09433	185	0.6603	642	4.604	0.7013	95.4357	96.1680	0.4417	0.73	AlfI:95.79,AloI:95.39,BcgI:95.83,FalI:95.74	2354	185	2123	30	7.745945945945946	ok	95.4776	gamma
JAFPUC010000009.1	JAGBQH010000006.1	91.5749	92.6895	0.7964	0.9342	0.21308	14	0.9794	8	3.355	0.4811	92.1874	94.2718	1.7523	2.46	AlfI:91.70,AloI:92.80,BcgI:93.46,FalI:92.59	396	14	885	76	28.214285714285715	ok	91.5749	gamma
JAFQAZ010000002.1	SVJT01000061.1	91.4147	93.9794	0.1331	0.1775	0.28969	25	0.4878	168	1.260	0.5661	92.9656	96.2823	1.2002	0.98	AlfI:94.55,AloI:94.46,BcgI:93.35,FalI:93.91	353	25	378	21	7.4	ok	91.4147	gamma
JAFPZP010000041.1	JAFXRA010000237.1	92.6704	93.8283	0.0393	0.0306	0.40505	16	0.1590	460	2.374	0.5661	93.2367	95.1993	1.7793	0.73	AlfI:94.65,AloI:93.78,BcgI:92.87,FalI:94.15	635	16	199	12	6.4375	INCONSISTENT	92.6704	gamma
JAFPYX010000034.1	JAFXSU010000229.1	94.7799	95.3640	0.1585	0.1771	0.13287	104	0.5636	518	2.781	0.6713	94.8613	96.1371	0.7037	1.08	AlfI:95.27,AloI:95.93,BcgI:95.22,FalI:95.51	1267	104	1222	25	7.4326923076923075	ok	94.7799	gamma
JAFOOW010000019.1	NZ_JADPFO010000010.1	91.2100	91.2100	0.0176	0.0057	2.09136	1	0.1538	22	inf	0.4148	91.2401	91.0801	0.0000	NaN	FalI:91.21	74	1	12	5	5	ok	91.2100	uniform
JAFRQK010000012.1	JAFWTH010000021.1	89.1139	91.4807	0.1349	0.1203	0.31856	21	0.4011	215	2.516	0.3820	90.8451	94.2828	1.3195	0.72	AlfI:91.19,AloI:91.33,BcgI:91.83,FalI:90.51	401	21	488	21	7.857142857142857	INCONSISTENT	89.1139	gamma
JAFRQK010000012.1	JAFWPR010000166.1	90.6098	92.0830	0.2523	0.2571	0.23314	33	0.5246	251	3.258	0.4215	91.5279	94.1923	1.8465	1.57	AlfI:92.86,AloI:91.74,BcgI:92.30,FalI:91.01	569	33	809	22	9.393939393939394	ok	90.6098	gamma
JAFRHS010000002.1	ONJD01000170.1	94.4459	95.1436	0.6424	0.7138	0.08519	121	0.8533	311	2.623	0.6531	94.5818	96.0420	0.3544	0.78	AlfI:95.05,AloI:95.04,BcgI:95.25,FalI:94.89	2179	121	3178	64	15.950413223140496	ok	94.4459	gamma
JAFRUE010000005.1	CACZPA010000001.1	89.3152	91.1350	0.1434	0.1611	0.27367	33	0.3635	338	3.355	0.3569	90.6620	93.5017	1.5857	1.67	AlfI:90.31,AloI:90.06,BcgI:91.64,FalI:91.06	547	33	689	12	6.848484848484849	INCONSISTENT	89.3152	gamma
JAFSWT010000069.1	JAEEGN010000247.1	94.0772	94.0772	0.1010	0.0834	0.25679	35	0.3649	355	inf	0.5675	94.0625	94.0716	1.2759	0.80	AlfI:94.76,AloI:94.11,BcgI:93.95,FalI:93.48	684	35	422	16	6.828571428571428	INCONSISTENT	94.0772	uniform
JAFSMW010000046.1	JAFQXE010000001.1	92.9433	94.3633	0.2239	0.2214	0.13713	103	0.2237	2460	1.856	0.5928	93.5570	95.9967	1.4623	3.41	AlfI:94.63,AloI:94.89,BcgI:94.37,FalI:93.42	3402	103	1525	31	7.883495145631068	INCONSISTENT	92.9433	gamma
JAFSMW010000046.1	CACXSS010000001.1	93.6434	94.0502	0.0921	0.1000	0.20102	65	0.1564	1753	5.624	0.5672	93.6784	94.9624	1.0860	1.60	AlfI:93.85,AloI:94.88,BcgI:93.80,FalI:93.99	2307	65	728	15	6	INCONSISTENT	93.6434	gamma
JAFSTA010000109.1	JAFYDR010000073.1	92.0267	92.0267	0.0512	0.0665	0.27408	34	0.2497	601	inf	0.4166	91.9693	92.3134	0.7517	0.22	AlfI:92.22,AloI:92.04,BcgI:92.11,FalI:91.47	979	34	567	23	6.882352941176471	INCONSISTENT	92.0267	uniform
JAFTCU010000109.1	JAFSMO010000017.1	91.0127	92.0429	0.2537	0.2032	0.18327	71	0.4513	546	4.344	0.4254	91.5685	93.8501	0.7431	0.91	AlfI:91.81,AloI:91.99,BcgI:92.35,FalI:91.60	1296	71	1330	18	7.323943661971831	ok	91.0127	gamma
JAFSZN010000062.1	CADCMR010000001.1	93.0766	93.7672	0.5851	0.5781	0.09573	134	0.8654	248	4.046	0.5418	93.2853	94.9516	1.4021	4.94	AlfI:94.15,AloI:93.36,BcgI:93.93,FalI:92.75	1997	134	3416	41	12.895522388059701	ok	93.0766	gamma
JAFTZU010000072.1	JAFRHS010000002.1	91.7175	92.8253	0.5679	0.5624	0.11794	95	0.8542	187	3.454	0.4733	92.2773	94.5860	0.6468	1.25	AlfI:92.68,AloI:92.69,BcgI:93.00,FalI:92.35	1431	95	2741	57	12.536842105263158	ok	91.7175	gamma
JAFTSA010000003.1	JAFVYE010000042.1	89.0225	89.0225	0.0555	0.0685	0.77702	5	0.1351	160	inf	0.2542	88.8052	90.4906	1.1616	0.18	AlfI:89.96,BcgI:89.18,FalI:88.80	195	5	123	7	6	INCONSISTENT	89.0225	uniform
JAFUDT010000006.1	JAFSRR010000051.1	87.4498	89.4267	0.3463	0.3854	0.23478	33	0.5806	195	4.472	0.2582	89.0615	92.2809	0.5439	0.17	AlfI:89.61,AloI:89.45,BcgI:89.43,FalI:89.07	481	33	1261	24	9.181818181818182	ok	87.4498	gamma
JAFTUJ010000081.1	JAGBDD010000055.1	95.7336	96.1372	0.2121	0.1634	0.11896	120	0.5437	611	2.985	0.7329	95.6692	96.6157	1.3172	4.72	AlfI:96.04,AloI:95.79,BcgI:96.46,FalI:95.14	1788	120	1220	17	7.066666666666666	ok	95.7336	gamma
JAFUPZ010000073.1	JAFXHF010000004.1	92.3154	92.3154	0.0451	0.0351	0.80997	5	0.2785	57	inf	0.4534	91.4659	95.2461	4.3465	0.86	AlfI:88.71,AloI:92.47,BcgI:93.06,FalI:93.04	144	5	68	6	5.4	ok	92.3154	uniform
JAFVCI010000069.1	JAEESJ010000043.1	92.7384	92.7384	0.1649	0.1343	0.35438	20	0.4297	146	inf	0.4611	92.4574	93.6967	3.5807	2.33	AlfI:93.88,AloI:93.55,BcgI:92.53,FalI:90.30	356	20	295	11	6.5	ok	92.7384	uniform
JAFVXY010000010.1	SVHR01000046.1	94.1075	95.1533	0.6438	0.7053	0.11948	70	0.8181	199	1.888	0.6567	94.3701	96.3808	1.0080	1.78	AlfI:95.11,AloI:95.70,BcgI:95.35,FalI:94.69	1115	70	1633	59	13.785714285714286	ok	94.1075	gamma
JAFVUX010000003.1	NZ_VXKE01000001.1	91.2269	91.2269	0.6944	0.6718	0.17086	39	0.8360	113	inf	0.3730	91.0472	92.2048	2.6143	1.15	AlfI:91.21,AloI:88.90,BcgI:90.96,FalI:91.51	727	39	1711	42	15.76923076923077	ok	91.2269	uniform
JAFVNW010000043.1	ONXT01000305.1	96.3306	96.6251	0.3367	0.4958	0.09456	151	0.7302	389	2.948	0.7716	96.3390	96.8904	0.3030	0.32	AlfI:96.63,AloI:96.87,BcgI:96.59,FalI:96.57	1507	151	1608	18	7.973509933774834	ok	96.3306	gamma
JAFVZV010000057.1	SVRN01000051.1	87.8535	90.7406	0.2585	0.2484	0.23308	39	0.5799	192	2.516	0.3331	90.1076	94.2705	2.3610	1.85	AlfI:90.19,AloI:92.55,BcgI:90.67,FalI:91.02	569	39	1032	22	7.794871794871795	ok	87.8535	gamma
JAFWMD010000029.1	JAFRJV010000091.1	87.6289	89.2139	0.2891	0.2492	0.24510	33	0.6069	160	5.554	0.2507	88.8689	92.0074	0.8666	0.66	AlfI:88.72,AloI:89.58,BcgI:89.48,FalI:88.90	471	33	1204	20	8.484848484848484	ok	87.6289	gamma
JAFXFY010000026.1	JAFTHM010000025.1	97.4569	97.4569	0.0979	0.0960	0.26138	24	0.3012	232	inf	0.8354	97.1876	97.6329	1.0622	0.68	AlfI:96.85,AloI:97.78,BcgI:97.33,FalI:97.91	519	24	152	8	5.166666666666667	ok	97.4569	uniform
JAFXAU010000002.1	DFGI01000083.1	97.1491	97.1491	0.0559	0.0521	0.17870	41	0.3474	464	inf	0.8117	97.3957	96.9737	0.8048	0.63	AlfI:97.31,AloI:96.76,BcgI:97.02,FalI:97.56	741	41	347	19	7.024390243902439	INCONSISTENT	97.1491	uniform
JAFXVP010000001.1	JAFOQN010000203.1	89.2950	91.5115	0.1338	0.1726	0.23671	41	0.4373	323	2.701	0.3760	90.8802	94.4076	1.7667	2.60	AlfI:90.39,AloI:91.68,BcgI:91.93,FalI:90.16	636	41	863	15	7.121951219512195	INCONSISTENT	89.2950	gamma
JAFXSU010000229.1	JAFZWH010000094.1	92.7846	92.7846	0.2147	0.1943	0.16003	86	0.5958	388	inf	0.4693	92.6062	93.4732	1.8399	3.87	AlfI:92.31,AloI:94.15,BcgI:92.73,FalI:92.72	1227	86	1442	19	7.651162790697675	ok	92.7846	uniform
JAFXKD010000017.1	JAFULR010000005.1	89.2770	92.8926	0.5094	0.4289	0.21021	23	0.7865	92	1.297	0.4837	91.8051	96.1218	0.9882	0.76	AlfI:93.00,AloI:93.56,BcgI:92.57,FalI:93.18	469	23	896	68	15.73913043478261	ok	89.2770	gamma
JAFXVU010000173.1	JAFWPH010000073.1	91.2208	93.6607	0.1554	0.1438	0.19737	49	0.4815	379	1.434	0.5377	92.7680	95.8767	1.4319	2.00	AlfI:94.08,AloI:94.11,BcgI:93.77,FalI:92.68	894	49	852	28	8.183673469387756	ok	91.2208	gamma
JAFYJW010000062.1	JAEEYY010000229.1	92.0981	92.0981	0.1531	0.1535	0.25337	37	0.4704	268	inf	0.4243	92.1789	91.7069	0.6799	0.33	AlfI:92.40,AloI:91.79,BcgI:92.18,FalI:91.72	573	37	642	17	7.4324324324324325	ok	92.0981	uniform
JAFYIM010000058.1	JAFZID010000020.1	95.3910	96.2113	0.0378	0.0399	0.28842	24	0.2894	302	1.476	0.7448	95.6276	96.7886	2.1660	3.58	AlfI:96.74,AloI:96.53,BcgI:97.11,FalI:94.94	705	24	210	12	6.125	ok	95.3910	gamma
JAFYAC010000120.1	CACXEY010000001.1	97.8481	98.0323	0.1531	0.1721	0.07025	188	0.4840	1195	1.888	0.8742	97.7762	98.1587	0.2952	0.77	AlfI:97.81,AloI:98.05,BcgI:98.10,FalI:98.01	2479	188	1529	26	6.962765957446808	ok	97.8481	gamma
JAFYGL010000156.1	JAFSTJ010000271.1	94.8098	94.8098	0.0682	0.0530	0.19032	66	0.3471	647	inf	0.6276	94.9226	94.6023	0.3585	0.20	AlfI:94.98,AloI:94.62,BcgI:94.76,FalI:94.64	1499	66	644	13	6.212121212121212	ok	94.8098	uniform
JAFYQD010000001.1	JAGAPB010000006.1	91.2808	91.2808	0.1802	0.1344	0.34610	22	0.4647	144	inf	0.3654	91.2853	91.3468	2.3863	2.74	AlfI:92.25,AloI:92.47,BcgI:90.08,FalI:91.04	279	22	402	14	6.681818181818182	INCONSISTENT	91.2808	uniform
JAFYZH010000093.1	JAFYGB010000022.1	89.1582	91.3367	0.4959	0.4949	0.14504	65	0.8142	168	2.781	0.3711	90.7430	94.1615	0.3586	0.16	AlfI:91.36,AloI:91.50,BcgI:91.36,FalI:91.14	992	65	2396	38	12.323076923076924	ok	89.1582	gamma
JAFYZH010000093.1	ONPC01000259.1	88.9834	90.8128	0.1521	0.1505	0.27251	31	0.4082	287	3.601	0.3387	90.3131	93.5081	1.9164	2.31	AlfI:89.50,AloI:90.84,BcgI:91.41,FalI:90.37	559	31	740	13	7.387096774193548	INCONSISTENT	88.9834	gamma
JAFZPK010000171.1	JAFPZV010000111.1	96.2654	96.2654	0.2186	0.2785	0.14731	81	0.5948	314	inf	0.7423	96.5730	95.9367	1.6464	2.83	AlfI:96.39,AloI:96.60,BcgI:96.43,FalI:94.96	925	81	698	22	6.691358024691358	ok	96.2654	uniform
JAFZIU010000023.1	JAGCPA010000003.1	91.1958	91.8289	0.2050	0.2016	0.27799	33	0.5389	172	6.507	0.4148	91.4993	93.2141	1.6598	1.35	AlfI:92.12,AloI:92.69,BcgI:91.03,FalI:91.95	486	33	595	19	7.090909090909091	ok	91.1958	gamma
JAFZIU010000023.1	CADAEX010000001.1	90.6465	92.3699	0.0865	0.0971	0.40505	16	0.2978	224	2.548	0.4525	91.7639	94.4468	2.0225	1.19	AlfI:92.93,AloI:93.84,BcgI:91.81,FalI:91.93	423	16	260	18	6.9375	INCONSISTENT	90.6465	gamma
JAFYMC010000036.1	SVEN01000010.1	87.5382	91.2108	0.5779	0.6366	0.15431	51	0.8352	133	1.833	0.3728	90.4061	94.8170	0.9212	1.05	AlfI:90.97,AloI:91.89,BcgI:91.27,FalI:91.05	841	51	2234	37	14.215686274509803	ok	87.5382	gamma
JAFZAL010000032.1	JAFSMW010000046.1	93.7703	94.5022	0.1323	0.1322	0.17307	80	0.2313	1459	3.074	0.6047	93.9735	95.5155	1.3154	1.86	AlfI:95.30,AloI:94.29,BcgI:94.52,FalI:93.98	2113	80	905	19	6.4875	INCONSISTENT	93.7703	gamma
JAFZAM010000022.1	JAFZOI010000030.1	94.8409	95.1335	0.2926	0.2182	0.14526	84	0.7405	205	5.554	0.6522	94.7550	95.7216	0.7462	0.86	AlfI:95.33,AloI:95.02,BcgI:95.23,FalI:94.58	988	84	1057	26	7.964285714285714	ok	94.8409	gamma
JAFYXV010000002.1	JAGCDY010000003.1	87.6650	89.6704	0.1612	0.1605	0.33717	22	0.3791	226	4.046	0.2914	89.2246	92.3054	2.9618	4.01	AlfI:91.08,AloI:90.16,BcgI:90.51,FalI:88.11	376	22	599	14	7.2727272727272725	INCONSISTENT	87.6650	gamma
JAFZDT010000210.1	JAFULQ010000002.1	96.5933	96.5933	0.1661	0.1819	0.24155	30	0.5171	155	inf	0.7748	96.3124	96.8623	0.5891	0.20	AlfI:96.71,AloI:96.13,BcgI:96.45,FalI:96.72	450	30	260	16	6.533333333333333	ok	96.5933	uniform
