query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species	fastani_ani	skani_ani	skani_align_frac	s2b_raw_ani	s2b_gbrt_ani	s2b_shared_tags
GCA_012515535.1	GCF_000186385.1	mid	d__Bacteria	d__Bacteria	p__Deinococcota	p__Deinococcota	g__JAAYYF01	g__Deinococcus_B	s__JAAYYF01 sp012515535	s__Deinococcus_B maricopensis	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_014384545.1	GCA_002501535.1	mid	d__Bacteria	d__Bacteria	p__UBP7	p__UBP7	g__NIOZ-UU106	g__UBA6624	s__NIOZ-UU106 sp014384545	s__UBA6624 sp002501535	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003697085.1	GCA_002780065.1	mid	d__Bacteria	d__Bacteria	p__UBA8481	p__UBA8481	g__J006	g__UBA8481	s__J006 sp003697085	s__UBA8481 sp002780065	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000703085.1	GCA_015490675.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Persephonella	g__Hydrogenothermus	s__Persephonella sp000703085	s__Hydrogenothermus sp015490675	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002878215.1	GCA_003978805.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Hydrogenobaculum	g__Phorcysia	s__Hydrogenobaculum sp002878215	s__Phorcysia sp003978805	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003978565.1	GCF_900188395.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__QNZC01	g__Desulfurobacterium_A	s__QNZC01 sp003978565	s__Desulfurobacterium_A atlanticum	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000213785.1	GCA_013153315.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Hydrogenobaculum	g__QOAS01	s__Hydrogenobaculum sp000213785	s__QOAS01 sp013153315	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_013153235.1	GCA_013154305.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Persephonella	g__QOAS01	s__Persephonella sp013153235	s__QOAS01 sp013154305	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015485995.1	GCA_013824685.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__S016-85	g__Cryosericum	s__S016-85 sp015485995	s__Cryosericum sp013824685	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_012517755.1	GCF_000284335.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__JAAYUH01	g__Caldisericum	s__JAAYUH01 sp012517755	s__Caldisericum exile	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003648245.1	GCA_001871575.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__B22-G15	g__CG2-30-36-11	s__B22-G15 sp003648245	s__CG2-30-36-11 sp001871575	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001871575.1	GCA_012517755.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__CG2-30-36-11	g__JAAYUH01	s__CG2-30-36-11 sp001871575	s__JAAYUH01 sp012517755	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_017999835.1	GCA_002428295.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__JAGNLA01	g__UBA6126	s__JAGNLA01 sp017999835	s__UBA6126 sp002428295	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_019236975.1	GCA_903970385.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__JAFAHZ01	g__Palsa-1515	s__JAFAHZ01 sp019236975	s__Palsa-1515 sp903970385	0.000000	0.000000	0.000000	0.943359	0.904137	16
GCA_019240755.1	GCA_014304965.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__Cybelea	g__Cryoxeromicrobium	s__Cybelea sp019240755	s__Cryoxeromicrobium davisii	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_900313515.1	GCA_902791745.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__Bruticola	g__CADAWZ01	s__Bruticola sp900313515	s__CADAWZ01 sp902791745	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003158175.1	GCA_003156715.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__Cybelea	g__Tityobacter	s__Cybelea septentrionalis	s__Tityobacter terrigena	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_903970385.1	GCA_019233165.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__Palsa-1515	g__JAFAMS01	s__Palsa-1515 sp903970385	s__JAFAMS01 sp019233165	0.760031	0.000000	0.000000	0.952206	0.883999	17
GCA_903822335.1	GCA_002071245.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__CAIJOT01	g__MWEV01	s__CAIJOT01 sp903822335	s__MWEV01 sp002071245	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_903822335.1	GCA_002328485.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__CAIJOT01	g__WCHB1-27	s__CAIJOT01 sp903822335	s__WCHB1-27 sp002328485	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002071245.1	GCA_017881765.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__MWEV01	g__JADGQN01	s__MWEV01 sp002071245	s__JADGQN01 sp017881765	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002328485.1	GCA_018052995.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__WCHB1-27	g__DTOV01	s__WCHB1-27 sp002328485	s__DTOV01 sp018052995	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002067405.1	GCA_002067165.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__BOG-1155	g__Syntrophorhabdus	s__BOG-1155 sp002067405	s__Syntrophorhabdus sp002067165	0.000000	0.000000	0.000000	0.961538	0.892030	13
GCA_003230795.1	GCA_903904735.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__SZUA-149	g__OMII01	s__SZUA-149 sp003230795	s__OMII01 sp903904735	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_017302875.1	GCA_903922175.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__JAFLCA01	g__CAIXSY01	s__JAFLCA01 sp017302875	s__CAIXSY01 sp903922175	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003230795.1	GCA_012514925.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__SZUA-149	g__JAAYZI01	s__SZUA-149 sp003230795	s__JAAYZI01 sp012514925	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_017302875.1	GCA_900299055.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__JAFLCA01	g__OMII01	s__JAFLCA01 sp017302875	s__OMII01 sp900299055	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003694225.1	GCA_002343185.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__J135	g__UBA2361	s__J135 sp003694225	s__UBA2361 sp002343185	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_013289325.1	GCF_000092785.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__JABDAE01	g__Waddlia	s__JABDAE01 sp013289325	s__Waddlia chondrophila	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_011064745.1	GCA_013289325.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__JAAKFJ01	g__JABDAE01	s__JAAKFJ01 sp011064745	s__JABDAE01 sp013289325	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001794935.1	GCA_018239815.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__O2-12-FULL-49-9	g__SZAS-3	s__O2-12-FULL-49-9 sp001794935	s__SZAS-3 sp018239815	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016185065.1	GCA_013813265.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__Ga0074140	g__JACCRY01	s__Ga0074140 sp016185065	s__JACCRY01 sp013813265	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003164155.1	GCA_013815395.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__BOG-1457	g__JACDGH01	s__BOG-1457 sp003164155	s__JACDGH01 sp013815395	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003022005.1	GCA_018432765.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__QS-5-70-15	g__SD8	s__QS-5-70-15 sp003022005	s__SD8 sp018432765	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_004102725.1	GCA_013178225.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Methanoculleus_A	g__JABLXE01	s__Methanoculleus_A taiwanensis	s__JABLXE01 sp013178225	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002067095.1	GCF_001011115.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Methanolinea_A	g__Halanaeroarchaeum	s__Methanolinea_A sp002067095	s__Halanaeroarchaeum sulfurireducens	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001766825.1	GCA_003157895.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Syntropharchaeum	g__Methanoregula	s__Syntropharchaeum butanivorans	s__Methanoregula sp003157895	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_012026835.1	GCF_000739555.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Methanoperedens	g__Halolamina	s__Methanoperedens sp012026835	s__Halolamina rubra	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015489295.1	GCA_004375965.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__WGAB01	g__SOIS01	s__WGAB01 sp015489295	s__SOIS01 sp004375965	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016930175.1	GCA_001771735.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__JAFGHJ01	g__RBG-13-43-14	s__JAFGHJ01 sp016930175	s__RBG-13-43-14 sp001771735	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002441125.1	GCA_016934635.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__32-111	g__B3-TA06	s__32-111 sp002441125	s__B3-TA06 sp016934635	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016208615.1	GCA_015486655.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__JACQXS01	g__QNBC01	s__JACQXS01 sp016208615	s__QNBC01 sp015486655	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016208615.1	GCA_014729665.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__JACQXS01	g__B3-TA06	s__JACQXS01 sp016208615	s__B3-TA06 sp014729665	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002085035.1	GCA_011040895.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__4484-219	g__DREG01	s__4484-219 sp002085035	s__DREG01 sp011040895	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002085035.1	GCA_002011685.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__4484-219	g__JdFR-76	s__4484-219 sp002085035	s__JdFR-76 sp002011685	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_011040895.1	GCA_002011685.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__DREG01	g__JdFR-76	s__DREG01 sp011040895	s__JdFR-76 sp002011685	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_014728125.1	GCA_016867725.1	mid	d__Bacteria	d__Bacteria	p__VGIX01	p__VGIX01	g__WJMD01	g__VGIX01	s__WJMD01 sp014728125	s__VGIX01 sp016867725	0.774439	0.000000	0.000000	0.950521	0.914153	24
GCA_014728245.1	GCA_016867725.1	mid	d__Bacteria	d__Bacteria	p__VGIX01	p__VGIX01	g__WJLY01	g__VGIX01	s__WJLY01 sp014728245	s__VGIX01 sp016867725	0.773506	0.000000	0.000000	0.000000	0.000000	0
GCA_013153205.1	GCA_015494645.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__JAADEW01	g__Thermosulfidibacter	s__JAADEW01 sp013153205	s__Thermosulfidibacter sp015494645	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015486105.1	GCA_003648675.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__WFSI01	g__B14-G1	s__WFSI01 sp015486105	s__B14-G1 sp003648675	0.762393	0.000000	0.000000	0.000000	0.000000	0
GCA_015486105.1	GCA_013153205.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__WFSI01	g__JAADEW01	s__WFSI01 sp015486105	s__JAADEW01 sp013153205	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015494645.1	GCA_015486015.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__Thermosulfidibacter	g__WFSI01	s__Thermosulfidibacter sp015494645	s__WFSI01 sp015486015	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015486015.1	GCA_013153205.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__WFSI01	g__JAADEW01	s__WFSI01 sp015486015	s__JAADEW01 sp013153205	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001771585.1	GCA_016223245.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__XYC2-FULL-46-14	g__JACRPL01	s__XYC2-FULL-46-14 sp001771585	s__JACRPL01 sp016223245	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002433595.1	GCA_003242895.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__UBA6595	g__GWF2-39-127	s__UBA6595 sp002433595	s__GWF2-39-127 sp003242895	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_902558105.1	GCA_002690645.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__CACECR01	g__GCA-2690645	s__CACECR01 sp902558105	s__GCA-2690645 sp002690645	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002433595.1	GCA_001771545.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__UBA6595	g__XYD2-FULL-41-8	s__UBA6595 sp002433595	s__XYD2-FULL-41-8 sp001771545	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018814265.1	GCA_902558105.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__JAHIZU01	g__CACECR01	s__JAHIZU01 sp018814265	s__CACECR01 sp902558105	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003641555.1	GCA_015486145.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__B3-G13	g__WFSH01	s__B3-G13 sp003641555	s__WFSH01 sp015486145	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015486145.1	GCA_002084985.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__WFSH01	g__4484-232	s__WFSH01 sp015486145	s__4484-232 sp002084985	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003641545.1	GCA_015489065.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__B21-G9	g__WGAO01	s__B21-G9 sp003641545	s__WGAO01 sp015489065	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003444085.1	GCF_001990485.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__UBA9910	g__Thermosipho	s__UBA9910 sp003444085	s__Thermosipho affectus	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002071085.1	GCF_000784835.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__MWEM01	g__Thermotoga	s__MWEM01 sp002071085	s__Thermotoga sp000784835	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016867715.1	GCA_013002425.1	mid	d__Bacteria	d__Bacteria	p__JABDJQ01	p__JABDJQ01	g__VGIW01	g__JABDJQ01	s__VGIW01 sp016867715	s__JABDJQ01 sp013002425	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016930695.1	GCA_016867715.1	mid	d__Bacteria	d__Bacteria	p__JABDJQ01	p__JABDJQ01	g__JAFGGD01	g__VGIW01	s__JAFGGD01 sp016930695	s__VGIW01 sp016867715	0.000000	0.000000	0.000000	0.960938	0.906698	12
GCA_017694875.1	GCA_012031335.1	mid	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Gallipaludibacter	g__JAAUTT01	s__Gallipaludibacter merdavium	s__JAAUTT01 sp012031335	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_014190535.1	GCA_003731685.1	mid	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__BJGO01	g__Naka2016	s__BJGO01 sp014190535	s__Naka2016 sp003731685	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016788605.1	GCF_000279145.1	mid	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__JAEUSO01	g__Melioribacter	s__JAEUSO01 sp016788605	s__Melioribacter roseus	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_013042715.1	GCA_003560165.1	mid	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Site-B15	g__PWJC01	s__Site-B15 sp013042715	s__PWJC01 sp003560165	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_004299085.1	GCA_018224645.1	mid	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__FW021-bin31	g__JAGTVG01	s__FW021-bin31 sp004299085	s__JAGTVG01 sp018224645	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_014202425.1	GCF_000576575.1	mid	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Phytomonospora	g__Intrasporangium_A	s__Phytomonospora endophytica	s__Intrasporangium_A chromatireducens	0.761462	0.000000	0.000000	0.958750	0.890187	25
GCA_016716635.1	GCF_014874065.1	mid	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__JADJVZ01	g__Nesterenkonia	s__JADJVZ01 sp016716635	s__Nesterenkonia halotolerans	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_007133465.1	GCA_012719335.1	mid	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__SLMP01	g__JAAYAO01	s__SLMP01 sp007133465	s__JAAYAO01 sp012719335	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000413315.1	GCA_013695835.1	mid	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Brooklawnia	g__JACCZU01	s__Brooklawnia sp000413315	s__JACCZU01 sp013695835	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016178435.1	GCF_001428025.1	mid	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__JACOTK01	g__Pedococcus	s__JACOTK01 sp016178435	s__Pedococcus sp001428025	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018059165.1	GCF_001517915.1	mid	d__Bacteria	d__Bacteria	p__Fusobacteriota	p__Fusobacteriota	g__JAGOYM01	g__Oceanivirga	s__JAGOYM01 sp018059165	s__Oceanivirga salmonicida	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_900167275.1	GCA_018059165.1	mid	d__Bacteria	d__Bacteria	p__Fusobacteriota	p__Fusobacteriota	g__Cetobacterium	g__JAGOYM01	s__Cetobacterium ceti	s__JAGOYM01 sp018059165	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018058425.1	GCF_001517835.1	mid	d__Bacteria	d__Bacteria	p__Fusobacteriota	p__Fusobacteriota	g__Sebaldella	g__Caviibacter	s__Sebaldella sp018058425	s__Caviibacter abscessus	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_004365575.1	GCA_002084825.1	mid	d__Bacteria	d__Bacteria	p__Fusobacteriota	p__Fusobacteriota	g__Hypnocyclicus	g__Psychrilyobacter	s__Hypnocyclicus thermotrophus	s__Psychrilyobacter sp002084825	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_018060185.1	GCA_018058425.1	mid	d__Bacteria	d__Bacteria	p__Fusobacteriota	p__Fusobacteriota	g__JAGOWQ01	g__Sebaldella	s__JAGOWQ01 sp018060185	s__Sebaldella sp018058425	0.761094	0.000000	0.000000	0.000000	0.000000	0
GCA_001790645.1	GCA_016219965.1	mid	d__Bacteria	d__Bacteria	p__Schekmanbacteria	p__Schekmanbacteria	g__GWA2-38-11	g__JACRJM01	s__GWA2-38-11 sp001790645	s__JACRJM01 sp016219965	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003695725.1	GCA_016219965.1	mid	d__Bacteria	d__Bacteria	p__Schekmanbacteria	p__Schekmanbacteria	g__J061	g__JACRJM01	s__J061 sp003695725	s__JACRJM01 sp016219965	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003695725.1	GCA_001790855.1	mid	d__Bacteria	d__Bacteria	p__Schekmanbacteria	p__Schekmanbacteria	g__J061	g__2-02-FULL-38-14-A	s__J061 sp003695725	s__2-02-FULL-38-14-A sp001790855	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_001790855.1	GCA_016219965.1	mid	d__Bacteria	d__Bacteria	p__Schekmanbacteria	p__Schekmanbacteria	g__2-02-FULL-38-14-A	g__JACRJM01	s__2-02-FULL-38-14-A sp001790855	s__JACRJM01 sp016219965	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015522765.1	GCA_016185555.1	mid	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__WALR01	g__JACPNI01	s__WALR01 sp015522765	s__JACPNI01 sp016185555	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_017610445.1	GCA_018221125.1	mid	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__JAFCCB01	g__JAAOYC01	s__JAFCCB01 sp017610445	s__JAAOYC01 sp018221125	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_013202955.1	GCA_003563585.1	mid	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__JABMPP01	g__CSSed11-243R1	s__JABMPP01 sp013202955	s__CSSed11-243R1 sp003563585	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_013331935.1	GCA_018898425.1	mid	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__UBA10117	g__JAHIHG01	s__UBA10117 sp10117u	s__JAHIHG01 sp018898425	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_013152815.1	GCA_016211185.1	mid	d__Archaea	d__Archaea	p__Nanoarchaeota	p__Nanoarchaeota	g__JAADFO01	g__JACQST01	s__JAADFO01 sp013152815	s__JACQST01 sp016211185	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_003167475.1	GCA_018000835.1	mid	d__Bacteria	d__Bacteria	p__Goldbacteria	p__Goldbacteria	g__PALSA-1178	g__DSYL01	s__PALSA-1178 sp003167475	s__DSYL01 sp018000835	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_011049465.1	GCA_003167475.1	mid	d__Bacteria	d__Bacteria	p__Goldbacteria	p__Goldbacteria	g__DSBP01	g__PALSA-1178	s__DSBP01 sp011049465	s__PALSA-1178 sp003167475	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_011049465.1	GCA_903837445.1	mid	d__Bacteria	d__Bacteria	p__Goldbacteria	p__Goldbacteria	g__DSBP01	g__CAILUR01	s__DSBP01 sp011049465	s__CAILUR01 sp903837445	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002839855.1	GCA_003159495.1	mid	d__Bacteria	d__Bacteria	p__Goldbacteria	p__Goldbacteria	g__PGYV01	g__Bog-1181	s__PGYV01 sp002839855	s__Bog-1181 sp003159495	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015661585.1	GCA_013154335.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_A	p__Methanobacteriota_A	g__Methanofervidicoccus	g__Methanopyrus	s__Methanofervidicoccus okinawensis_D	s__Methanopyrus sp013154335	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000376965.1	GCF_000007185.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_A	p__Methanobacteriota_A	g__Methanothermococcus	g__Methanopyrus	s__Methanothermococcus thermolithotrophicus	s__Methanopyrus kandleri	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000214415.1	GCF_000024625.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_A	p__Methanobacteriota_A	g__Methanotorris	g__Methanocaldococcus	s__Methanotorris igneus	s__Methanocaldococcus vulcanius	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000007185.1	GCF_000092305.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_A	p__Methanobacteriota_A	g__Methanopyrus	g__Methanocaldococcus_A	s__Methanopyrus kandleri	s__Methanocaldococcus_A infernus	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCF_000243455.1	GCF_000007185.1	mid	d__Archaea	d__Archaea	p__Methanobacteriota_A	p__Methanobacteriota_A	g__Methanotorris	g__Methanopyrus	s__Methanotorris formicicus	s__Methanopyrus kandleri	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_015493505.1	GCA_016214985.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_C	p__Desulfobacterota_C	g__S145-22	g__JACRMM01	s__S145-22 sp015493505	s__JACRMM01 sp016214985	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_016214985.1	GCF_000526155.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_C	p__Desulfobacterota_C	g__JACRMM01	g__Deferrisoma	s__JACRMM01 sp016214985	s__Deferrisoma camini	0.777350	0.000000	0.000000	0.958333	0.900285	18
GCA_002869005.1	GCA_013153415.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_C	p__Desulfobacterota_C	g__BM512	g__JAADEO01	s__BM512 sp002869005	s__JAADEO01 sp013153415	0.000000	0.000000	0.000000	0.000000	0.000000	0
GCA_002869015.1	GCA_016214985.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_C	p__Desulfobacterota_C	g__BM512	g__JACRMM01	s__BM512 sp002869015	s__JACRMM01 sp016214985	0.000000	0.000000	0.000000	0.000000	0.000000	0
