query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species	fastani_ani	skani_ani	skani_align_frac	s2b_raw_ani	s2b_gbrt_ani	s2b_shared_tags	s2b_af_q	s2b_af_r	s2b_ref_gc
GCA_002418885.1	GCA_003599885.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__UBA2207	g__SURF-3	s__UBA2207 sp002418885	s__SURF-3 sp003599885	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.490384
GCA_013203065.1	GCA_004028495.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__JABMQV01	g__Electrothrix	s__JABMQV01 sp013203065	s__Electrothrix marina	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.497010
GCA_001804785.1	GCF_000172555.1	mid	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__GWF2-45-14	g__Pedosphaera	s__GWF2-45-14 sp001804785	s__Pedosphaera parvula	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000537	0.000174	0.525882
GCA_003159675.1	GCA_018001225.1	mid	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__BOG-1460	g__JAGNIJ01	s__BOG-1460 sp003159675	s__JAGNIJ01 sp018001225	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000800	0.001005	0.670163
GCA_017540905.1	GCA_016929365.1	mid	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__CACXEY01	g__JAFGIZ01	s__CACXEY01 sp017540905	s__JAFGIZ01 sp016929365	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.670534
GCA_016871475.1	GCA_016779125.1	mid	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA11320	g__GCA-2715965	s__UBA11320 sp016871475	s__GCA-2715965 sp016779125	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.606456
GCA_016873675.1	GCA_017458965.1	mid	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__VGWG01	g__RGIG3612	s__VGWG01 sp016873675	s__RGIG3612 sp017458965	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000907	0.001418	0.631283
GCA_002478245.1	GCA_011049955.1	mid	d__Bacteria	d__Bacteria	p__UBP18	p__UBP18	g__UBA7526	g__DRGV01	s__UBA7526 sp002478245	s__DRGV01 sp011049955	0.795185	0.000000	0.000000	0.000000	0.000000	0	0.027933	0.037879	0.442458
GCA_903833215.1	GCA_002431715.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__Fimbriimonas	g__UBA5829	s__Fimbriimonas sp903833215	s__UBA5829 sp002431715	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.487242
GCA_012523355.1	GCA_014380605.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__JAAYIR01	g__55-13	s__JAAYIR01 sp012523355	s__55-13 sp014380605	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.554533
GCA_005798285.1	GCA_009885735.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__F1-80-MAGs030	g__VFKD01	s__F1-80-MAGs030 sp005798285	s__VFKD01 sp009885735	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.601338
GCA_016179045.1	GCA_016869045.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__JACOSL01	g__VGFC01	s__JACOSL01 sp016179045	s__VGFC01 sp016869045	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.680393
GCA_003170595.1	GCA_016179045.1	mid	d__Bacteria	d__Bacteria	p__Armatimonadota	p__Armatimonadota	g__FEN-943	g__JACOSL01	s__FEN-943 sp003170595	s__JACOSL01 sp016179045	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.636835
GCA_014382915.1	GCA_017995405.1	mid	d__Bacteria	d__Bacteria	p__Cloacimonadota	p__Cloacimonadota	g__JACNIV01	g__UBA3900	s__JACNIV01 sp014382915	s__UBA3900 sp017995405	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.536721
GCA_002842035.1	GCA_003647765.1	mid	d__Bacteria	d__Bacteria	p__Cloacimonadota	p__Cloacimonadota	g__PHBP01	g__B8-G9	s__PHBP01 sp002842035	s__B8-G9 sp003647765	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.322538
GCA_003564155.1	GCA_002085205.1	mid	d__Bacteria	d__Bacteria	p__Cloacimonadota	p__Cloacimonadota	g__PWOA01	g__4484-275	s__PWOA01 sp003564155	s__4484-275 sp002085205	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.373844
GCA_016932035.1	GCA_014382495.1	mid	d__Bacteria	d__Bacteria	p__Cloacimonadota	p__Cloacimonadota	g__JGIOTU-2	g__JACNJR01	s__JGIOTU-2 sp016932035	s__JACNJR01 sp014382495	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.335696
GCA_013203665.1	GCA_016938155.1	mid	d__Bacteria	d__Bacteria	p__Cloacimonadota	p__Cloacimonadota	g__JABMPU01	g__JAFGVF01	s__JABMPU01 sp013203665	s__JAFGVF01 sp016938155	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.395282
GCA_000220375.1	GCA_000220355.1	mid	d__Archaea	d__Archaea	p__Nanohaloarchaeota	p__Nanohaloarchaeota	g__Nanosalina	g__Nanosalinarum	s__Nanosalina sp000220375	s__Nanosalinarum sp000220355	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.003356	0.001479	0.505776
GCA_001563995.1	GCA_003009815.1	mid	d__Archaea	d__Archaea	p__Nanohaloarchaeota	p__Nanohaloarchaeota	g__PL-Br10-U2g16	g__SW-4-43-9	s__PL-Br10-U2g16 sp001563995	s__SW-4-43-9 sp003009815	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.434045
GCA_017610385.1	GCA_003009815.1	mid	d__Archaea	d__Archaea	p__Nanohaloarchaeota	p__Nanohaloarchaeota	g__JAFCCC01	g__SW-4-43-9	s__JAFCCC01 sp017610385	s__SW-4-43-9 sp003009815	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.434045
GCA_000220355.1	GCA_003009795.1	mid	d__Archaea	d__Archaea	p__Nanohaloarchaeota	p__Nanohaloarchaeota	g__Nanosalinarum	g__SW-4-43-9	s__Nanosalinarum sp000220355	s__SW-4-43-9 sp003009795	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.426103
GCA_003009795.1	GCA_014297435.1	mid	d__Archaea	d__Archaea	p__Nanohaloarchaeota	p__Nanohaloarchaeota	g__SW-4-43-9	g__PL-Br10-U2g16	s__SW-4-43-9 sp003009795	s__PL-Br10-U2g16 sp014297435	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.443145
GCF_000092425.1	GCF_003217515.1	mid	d__Bacteria	d__Bacteria	p__Deinococcota	p__Deinococcota	g__Truepera	g__Deinococcus_A	s__Truepera radiovictrix	s__Deinococcus_A yavapaiensis	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001657	0.000783	0.654142
GCA_902806425.1	GCA_007130355.1	mid	d__Bacteria	d__Bacteria	p__Deinococcota	p__Deinococcota	g__Truepera	g__SLSQ01	s__Truepera sp902806425	s__SLSQ01 sp007130355	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001290	0.001296	0.727431
GCA_014378225.1	GCF_000186385.1	mid	d__Bacteria	d__Bacteria	p__Deinococcota	p__Deinococcota	g__JACMOA01	g__Deinococcus_B	s__JACMOA01 sp014378225	s__Deinococcus_B maricopensis	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000948	0.000268	0.698250
GCA_013298595.1	GCA_014378225.1	mid	d__Bacteria	d__Bacteria	p__Deinococcota	p__Deinococcota	g__JAAFIG01	g__JACMOA01	s__JAAFIG01 sp013298595	s__JACMOA01 sp014378225	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.557857
GCA_012515535.1	GCF_000186385.1	mid	d__Bacteria	d__Bacteria	p__Deinococcota	p__Deinococcota	g__JAAYYF01	g__Deinococcus_B	s__JAAYYF01 sp012515535	s__Deinococcus_B maricopensis	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.002746	0.001609	0.698250
GCA_014384545.1	GCA_002501535.1	mid	d__Bacteria	d__Bacteria	p__UBP7	p__UBP7	g__NIOZ-UU106	g__UBA6624	s__NIOZ-UU106 sp014384545	s__UBA6624 sp002501535	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.356050
GCA_003697085.1	GCA_002780065.1	mid	d__Bacteria	d__Bacteria	p__UBA8481	p__UBA8481	g__J006	g__UBA8481	s__J006 sp003697085	s__UBA8481 sp002780065	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.421848
GCF_000703085.1	GCA_015490675.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Persephonella	g__Hydrogenothermus	s__Persephonella sp000703085	s__Hydrogenothermus sp015490675	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.299403
GCA_002878215.1	GCA_003978805.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Hydrogenobaculum	g__Phorcysia	s__Hydrogenobaculum sp002878215	s__Phorcysia sp003978805	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.469803
GCA_003978565.1	GCF_900188395.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__QNZC01	g__Desulfurobacterium_A	s__QNZC01 sp003978565	s__Desulfurobacterium_A atlanticum	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.365014
GCF_000213785.1	GCA_013153315.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Hydrogenobaculum	g__QOAS01	s__Hydrogenobaculum sp000213785	s__QOAS01 sp013153315	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.415885
GCA_013153235.1	GCA_013154305.1	mid	d__Bacteria	d__Bacteria	p__Aquificota	p__Aquificota	g__Persephonella	g__QOAS01	s__Persephonella sp013153235	s__QOAS01 sp013154305	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.565339
GCA_015485995.1	GCA_013824685.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__S016-85	g__Cryosericum	s__S016-85 sp015485995	s__Cryosericum sp013824685	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.592875
GCA_012517755.1	GCF_000284335.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__JAAYUH01	g__Caldisericum	s__JAAYUH01 sp012517755	s__Caldisericum exile	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.353749
GCA_003648245.1	GCA_001871575.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__B22-G15	g__CG2-30-36-11	s__B22-G15 sp003648245	s__CG2-30-36-11 sp001871575	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.355130
GCA_001871575.1	GCA_012517755.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__CG2-30-36-11	g__JAAYUH01	s__CG2-30-36-11 sp001871575	s__JAAYUH01 sp012517755	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.278804
GCA_017999835.1	GCA_002428295.1	mid	d__Bacteria	d__Bacteria	p__Caldisericota	p__Caldisericota	g__JAGNLA01	g__UBA6126	s__JAGNLA01 sp017999835	s__UBA6126 sp002428295	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.406514
GCA_019236975.1	GCA_903970385.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__JAFAHZ01	g__Palsa-1515	s__JAFAHZ01 sp019236975	s__Palsa-1515 sp903970385	0.000000	0.000000	0.000000	0.943359	0.904137	16	0.002805	0.002356	0.671732
GCA_019240755.1	GCA_014304965.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__Cybelea	g__Cryoxeromicrobium	s__Cybelea sp019240755	s__Cryoxeromicrobium davisii	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001922	0.001892	0.648376
GCA_900313515.1	GCA_902791745.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__Bruticola	g__CADAWZ01	s__Bruticola sp900313515	s__CADAWZ01 sp902791745	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.302484
GCA_003158175.1	GCA_003156715.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__Cybelea	g__Tityobacter	s__Cybelea septentrionalis	s__Tityobacter terrigena	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.001818	0.001385	0.643882
GCA_903970385.1	GCA_019233165.1	mid	d__Bacteria	d__Bacteria	p__Eremiobacterota	p__Eremiobacterota	g__Palsa-1515	g__JAFAMS01	s__Palsa-1515 sp903970385	s__JAFAMS01 sp019233165	0.760031	0.000000	0.000000	0.952206	0.883999	17	0.002503	0.004122	0.655666
GCA_903822335.1	GCA_002071245.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__CAIJOT01	g__MWEV01	s__CAIJOT01 sp903822335	s__MWEV01 sp002071245	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.406720
GCA_903822335.1	GCA_002328485.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__CAIJOT01	g__WCHB1-27	s__CAIJOT01 sp903822335	s__WCHB1-27 sp002328485	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.535596
GCA_002071245.1	GCA_017881765.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__MWEV01	g__JADGQN01	s__MWEV01 sp002071245	s__JADGQN01 sp017881765	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.540693
GCA_002328485.1	GCA_018052995.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__WCHB1-27	g__DTOV01	s__WCHB1-27 sp002328485	s__DTOV01 sp018052995	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.416324
GCA_002067405.1	GCA_002067165.1	mid	d__Bacteria	d__Bacteria	p__Desulfobacterota_G	p__Desulfobacterota_G	g__BOG-1155	g__Syntrophorhabdus	s__BOG-1155 sp002067405	s__Syntrophorhabdus sp002067165	0.000000	0.000000	0.000000	0.961538	0.892030	13	0.003584	0.006185	0.506943
GCA_003230795.1	GCA_903904735.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__SZUA-149	g__OMII01	s__SZUA-149 sp003230795	s__OMII01 sp903904735	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.539442
GCA_017302875.1	GCA_903922175.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__JAFLCA01	g__CAIXSY01	s__JAFLCA01 sp017302875	s__CAIXSY01 sp903922175	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.524139
GCA_003230795.1	GCA_012514925.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__SZUA-149	g__JAAYZI01	s__SZUA-149 sp003230795	s__JAAYZI01 sp012514925	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.501941
GCA_017302875.1	GCA_900299055.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__JAFLCA01	g__OMII01	s__JAFLCA01 sp017302875	s__OMII01 sp900299055	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.526249
GCA_003694225.1	GCA_002343185.1	mid	d__Bacteria	d__Bacteria	p__Bdellovibrionota_C	p__Bdellovibrionota_C	g__J135	g__UBA2361	s__J135 sp003694225	s__UBA2361 sp002343185	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.394460
GCA_013289325.1	GCF_000092785.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__JABDAE01	g__Waddlia	s__JABDAE01 sp013289325	s__Waddlia chondrophila	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000883	0.000898	0.437351
GCA_011064745.1	GCA_013289325.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__JAAKFJ01	g__JABDAE01	s__JAAKFJ01 sp011064745	s__JABDAE01 sp013289325	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.408756
GCA_001794935.1	GCA_018239815.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__O2-12-FULL-49-9	g__SZAS-3	s__O2-12-FULL-49-9 sp001794935	s__SZAS-3 sp018239815	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.401073
GCA_016185065.1	GCA_013813265.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__Ga0074140	g__JACCRY01	s__Ga0074140 sp016185065	s__JACCRY01 sp013813265	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000766	0.000878	0.383041
GCA_003164155.1	GCA_013815395.1	mid	d__Bacteria	d__Bacteria	p__Chlamydiota	p__Chlamydiota	g__BOG-1457	g__JACDGH01	s__BOG-1457 sp003164155	s__JACDGH01 sp013815395	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.383525
GCA_003022005.1	GCA_018432765.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__QS-5-70-15	g__SD8	s__QS-5-70-15 sp003022005	s__SD8 sp018432765	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.555462
GCF_004102725.1	GCA_013178225.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Methanoculleus_A	g__JABLXE01	s__Methanoculleus_A taiwanensis	s__JABLXE01 sp013178225	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.537432
GCA_002067095.1	GCF_001011115.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Methanolinea_A	g__Halanaeroarchaeum	s__Methanolinea_A sp002067095	s__Halanaeroarchaeum sulfurireducens	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.628475
GCA_001766825.1	GCA_003157895.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Syntropharchaeum	g__Methanoregula	s__Syntropharchaeum butanivorans	s__Methanoregula sp003157895	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.536404
GCA_012026835.1	GCF_000739555.1	mid	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Methanoperedens	g__Halolamina	s__Methanoperedens sp012026835	s__Halolamina rubra	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.690480
GCA_015489295.1	GCA_004375965.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__WGAB01	g__SOIS01	s__WGAB01 sp015489295	s__SOIS01 sp004375965	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.376673
GCA_016930175.1	GCA_001771735.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__JAFGHJ01	g__RBG-13-43-14	s__JAFGHJ01 sp016930175	s__RBG-13-43-14 sp001771735	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.423359
GCA_002441125.1	GCA_016934635.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__32-111	g__B3-TA06	s__32-111 sp002441125	s__B3-TA06 sp016934635	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.492244
GCA_016208615.1	GCA_015486655.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__JACQXS01	g__QNBC01	s__JACQXS01 sp016208615	s__QNBC01 sp015486655	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.002618	0.002364	0.372018
GCA_016208615.1	GCA_014729665.1	mid	d__Bacteria	d__Bacteria	p__WOR-3	p__WOR-3	g__JACQXS01	g__B3-TA06	s__JACQXS01 sp016208615	s__B3-TA06 sp014729665	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.495359
GCA_002085035.1	GCA_011040895.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__4484-219	g__DREG01	s__4484-219 sp002085035	s__DREG01 sp011040895	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.441368
GCA_002085035.1	GCA_002011685.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__4484-219	g__JdFR-76	s__4484-219 sp002085035	s__JdFR-76 sp002011685	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.518221
GCA_011040895.1	GCA_002011685.1	mid	d__Bacteria	d__Bacteria	p__JdFR-76	p__JdFR-76	g__DREG01	g__JdFR-76	s__DREG01 sp011040895	s__JdFR-76 sp002011685	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.518221
GCA_014728125.1	GCA_016867725.1	mid	d__Bacteria	d__Bacteria	p__VGIX01	p__VGIX01	g__WJMD01	g__VGIX01	s__WJMD01 sp014728125	s__VGIX01 sp016867725	0.774439	0.000000	0.000000	0.950521	0.914153	24	0.009070	0.009967	0.703437
GCA_014728245.1	GCA_016867725.1	mid	d__Bacteria	d__Bacteria	p__VGIX01	p__VGIX01	g__WJLY01	g__VGIX01	s__WJLY01 sp014728245	s__VGIX01 sp016867725	0.773506	0.000000	0.000000	0.000000	0.000000	0	0.003381	0.003322	0.703437
GCA_013153205.1	GCA_015494645.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__JAADEW01	g__Thermosulfidibacter	s__JAADEW01 sp013153205	s__Thermosulfidibacter sp015494645	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.460022
GCA_015486105.1	GCA_003648675.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__WFSI01	g__B14-G1	s__WFSI01 sp015486105	s__B14-G1 sp003648675	0.762393	0.000000	0.000000	0.000000	0.000000	0	0.006515	0.008130	0.535342
GCA_015486105.1	GCA_013153205.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__WFSI01	g__JAADEW01	s__WFSI01 sp015486105	s__JAADEW01 sp013153205	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.490736
GCA_015494645.1	GCA_015486015.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__Thermosulfidibacter	g__WFSI01	s__Thermosulfidibacter sp015494645	s__WFSI01 sp015486015	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.517243
GCA_015486015.1	GCA_013153205.1	mid	d__Bacteria	d__Bacteria	p__Thermosulfidibacterota	p__Thermosulfidibacterota	g__WFSI01	g__JAADEW01	s__WFSI01 sp015486015	s__JAADEW01 sp013153205	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.490736
GCA_001771585.1	GCA_016223245.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__XYC2-FULL-46-14	g__JACRPL01	s__XYC2-FULL-46-14 sp001771585	s__JACRPL01 sp016223245	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.428796
GCA_002433595.1	GCA_003242895.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__UBA6595	g__GWF2-39-127	s__UBA6595 sp002433595	s__GWF2-39-127 sp003242895	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.386112
GCA_902558105.1	GCA_002690645.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__CACECR01	g__GCA-2690645	s__CACECR01 sp902558105	s__GCA-2690645 sp002690645	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.004717	0.004785	0.305210
GCA_002433595.1	GCA_001771545.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__UBA6595	g__XYD2-FULL-41-8	s__UBA6595 sp002433595	s__XYD2-FULL-41-8 sp001771545	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.415884
GCA_018814265.1	GCA_902558105.1	mid	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__JAHIZU01	g__CACECR01	s__JAHIZU01 sp018814265	s__CACECR01 sp902558105	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.356449
GCA_003641555.1	GCA_015486145.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__B3-G13	g__WFSH01	s__B3-G13 sp003641555	s__WFSH01 sp015486145	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.404063
GCA_015486145.1	GCA_002084985.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__WFSH01	g__4484-232	s__WFSH01 sp015486145	s__4484-232 sp002084985	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.425136
GCA_003641545.1	GCA_015489065.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__B21-G9	g__WGAO01	s__B21-G9 sp003641545	s__WGAO01 sp015489065	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.410025
GCA_003444085.1	GCF_001990485.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__UBA9910	g__Thermosipho	s__UBA9910 sp003444085	s__Thermosipho affectus	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.312520
GCA_002071085.1	GCF_000784835.1	mid	d__Bacteria	d__Bacteria	p__Thermotogota	p__Thermotogota	g__MWEM01	g__Thermotoga	s__MWEM01 sp002071085	s__Thermotoga sp000784835	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.459631
GCA_016867715.1	GCA_013002425.1	mid	d__Bacteria	d__Bacteria	p__JABDJQ01	p__JABDJQ01	g__VGIW01	g__JABDJQ01	s__VGIW01 sp016867715	s__JABDJQ01 sp013002425	0.000000	0.000000	0.000000	0.000000	0.000000	0	0.000390	0.000204	0.632370
GCA_016930695.1	GCA_016867715.1	mid	d__Bacteria	d__Bacteria	p__JABDJQ01	p__JABDJQ01	g__JAFGGD01	g__VGIW01	s__JAFGGD01 sp016930695	s__VGIW01 sp016867715	0.000000	0.000000	0.000000	0.960938	0.906698	12	0.005717	0.004677	0.660088
