query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species	fastani_ani	skani_ani	skani_align_frac	s2b_raw_ani	s2b_gbrt_ani	s2b_shared_tags	s2b_af_q	s2b_af_r	s2b_ref_gc
GCA_012270545.1	GCA_011523545.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA6055	g__UBA6055	s__UBA6055 sp012270545	s__UBA6055 sp011523545	0.806774	0.000000	0.000000	0.953680	0.824332	197	0.043173	0.041213	0.600016
GCA_012270545.1	GCA_011523515.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA6055	g__UBA6055	s__UBA6055 sp012270545	s__UBA6055 sp011523515	0.788625	0.000000	0.000000	0.952465	0.778958	71	0.015560	0.016508	0.596289
GCA_009841405.1	GCA_002428985.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA6055	g__UBA6055	s__UBA6055 sp009841405	s__UBA6055 sp002428985		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.431529
GCA_903884815.1	GCA_903856085.1	mid_high	d__Bacteria	d__Bacteria	p__Omnitrophota	p__Omnitrophota	g__XYB12-FULL-50-7	g__XYB12-FULL-50-7	s__XYB12-FULL-50-7 sp903884815	s__XYB12-FULL-50-7 sp903856085	0.786803	0.000000	0.000000	0.967330	0.742225	22	0.012835	0.014855	0.505922
GCA_003140935.1	GCA_903856085.1	mid_high	d__Bacteria	d__Bacteria	p__Omnitrophota	p__Omnitrophota	g__XYB12-FULL-50-7	g__XYB12-FULL-50-7	s__XYB12-FULL-50-7 sp003140935	s__XYB12-FULL-50-7 sp903856085	0.808111	0.000000	0.000000	0.963235	0.811354	34	0.023826	0.022957	0.505922
GCA_001804345.1	GCA_903856085.1	mid_high	d__Bacteria	d__Bacteria	p__Omnitrophota	p__Omnitrophota	g__XYB12-FULL-50-7	g__XYB12-FULL-50-7	s__XYB12-FULL-50-7 sp001804345	s__XYB12-FULL-50-7 sp903856085	0.815621	0.000000	0.000000	0.956439	0.804997	33	0.027708	0.022282	0.505922
GCA_903884815.1	GCA_001804345.1	mid_high	d__Bacteria	d__Bacteria	p__Omnitrophota	p__Omnitrophota	g__XYB12-FULL-50-7	g__XYB12-FULL-50-7	s__XYB12-FULL-50-7 sp903884815	s__XYB12-FULL-50-7 sp001804345	0.781827	0.000000	0.000000	0.959375	0.351243	10	0.005834	0.008396	0.500036
GCF_014697625.1	GCF_014696625.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__Trichormus	g__Trichormus	s__Trichormus azotica	s__Trichormus parmelioides	0.828298	0.000000	0.000000	0.962776	0.829060	68	0.041063	0.036697	0.413286
GCF_002896875.1	GCF_014697105.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__Trichormus	g__Trichormus	s__Trichormus sp002896875	s__Trichormus subtropica	0.796540	0.000000	0.000000	0.965993	0.804524	34	0.020859	0.025241	0.408276
GCF_013393945.1	GCF_014697125.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__Trichormus	g__Trichormus	s__Trichormus sp013393945	s__Trichormus minutissima	0.797980	0.000000	0.000000	0.963663	0.806107	43	0.019492	0.025733	0.410813
GCF_009856605.1	GCF_002896875.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__Trichormus	g__Trichormus	s__Trichormus variabilis	s__Trichormus sp002896875	0.797623	0.000000	0.000000	0.963141	0.811065	39	0.021910	0.023926	0.408414
GCA_003669575.1	GCA_003671275.1	mid_high	d__Bacteria	d__Bacteria	p__Planctomycetota	p__Planctomycetota	g__TH-plancto1	g__TH-plancto1	s__TH-plancto1 sp003669575	s__TH-plancto1 sp003671275		0.000000	0.000000	0.955000	0.814108	25	0.006017	0.005250	0.594581
GCF_001437155.1	GCF_001434915.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Liquorilactobacillus	g__Liquorilactobacillus	s__Liquorilactobacillus mali_A	s__Liquorilactobacillus capillatus		0.000000	0.000000	0.000000	0.000000	0	0.008013	0.008532	0.376228
GCF_001436275.1	GCF_000255495.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Liquorilactobacillus	g__Liquorilactobacillus	s__Liquorilactobacillus oeni	s__Liquorilactobacillus vini		0.000000	0.000000	0.000000	0.000000	0	0.006547	0.006240	0.376260
GCF_001436735.1	GCF_001434845.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Liquorilactobacillus	g__Liquorilactobacillus	s__Liquorilactobacillus cacaonum	s__Liquorilactobacillus hordei	0.803013	0.000000	0.000000	0.971354	0.750503	12	0.033613	0.023077	0.347550
GCF_000612445.1	GCF_001436755.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Liquorilactobacillus	g__Liquorilactobacillus	s__Liquorilactobacillus sucicola	s__Liquorilactobacillus aquaticus	0.805657	0.000000	0.000000	0.000000	0.000000	0	0.010369	0.011598	0.373947
GCA_009928955.1	GCA_012514035.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__Lenti-01	g__Lenti-01	s__Lenti-01 sp009928955	s__Lenti-01 sp012514035	0.802869	0.000000	0.000000	0.953333	0.805551	75	0.024077	0.029470	0.636188
GCA_002071335.1	GCA_002304915.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__Lenti-01	g__Lenti-01	s__Lenti-01 sp002071335	s__Lenti-01 sp002304915	0.780291	0.000000	0.000000	0.959559	0.445935	17	0.008412	0.010316	0.597140
GCA_009930415.1	GCA_002071335.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__Lenti-01	g__Lenti-01	s__Lenti-01 sp009930415	s__Lenti-01 sp002071335	0.787356	0.000000	0.000000	0.957465	0.802290	36	0.011784	0.017813	0.610002
GCA_012514035.1	GCA_003451935.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__Lenti-01	g__Lenti-01	s__Lenti-01 sp012514035	s__Lenti-01 sp003451935	0.798251	0.000000	0.000000	0.960526	0.789336	38	0.014931	0.020686	0.647499
GCA_009930415.1	GCA_002347655.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__Lenti-01	g__Lenti-01	s__Lenti-01 sp009930415	s__Lenti-01 sp002347655	0.890290	0.898800	44.530000	0.966962	0.891350	437	0.143044	0.137292	0.667615
GCA_003151475.1	GCA_003131945.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Palsa-661	g__Palsa-661	s__Palsa-661 sp003151475	s__Palsa-661 sp003131945	0.807827	0.000000	0.000000	0.960313	0.808968	100	0.023992	0.026490	0.667332
GCF_004216915.1	GCF_003634695.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Motilibacter	g__Motilibacter	s__Motilibacter rhizosphaerae	s__Motilibacter peucedani	0.813163	0.000000	0.000000	0.959188	0.811258	134	0.022404	0.021575	0.736312
GCA_001509335.1	GCA_002452555.1	mid_high	d__Bacteria	d__Bacteria	p__Marinisomatota	p__Marinisomatota	g__46-47	g__46-47	s__46-47 sp001509335	s__46-47 sp002452555		0.000000	0.000000	0.000000	0.000000	0	0.001919	0.001799	0.420353
GCA_003644575.1	GCA_002452555.1	mid_high	d__Bacteria	d__Bacteria	p__Marinisomatota	p__Marinisomatota	g__46-47	g__46-47	s__46-47 sp003644575	s__46-47 sp002452555		0.000000	0.000000	0.000000	0.000000	0	0.004310	0.003597	0.420353
GCA_001509335.1	GCA_003644575.1	mid_high	d__Bacteria	d__Bacteria	p__Marinisomatota	p__Marinisomatota	g__46-47	g__46-47	s__46-47 sp001509335	s__46-47 sp003644575	0.830297	0.853700	16.580000	0.957589	0.772864	14	0.026871	0.030172	0.455453
GCA_002309415.1	GCA_016284035.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA1222	g__UBA1222	s__UBA1222 sp002309415	s__UBA1222 sp016284035	0.870193	0.884300	26.870000	0.971009	0.863431	83	0.136513	0.081773	0.472099
GCA_016286345.1	GCA_002309415.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA1222	g__UBA1222	s__UBA1222 sp016286345	s__UBA1222 sp002309415		0.000000	0.000000	0.000000	0.000000	0	0.001488	0.001645	0.460632
GCA_016284035.1	GCA_016286345.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA1222	g__UBA1222	s__UBA1222 sp016284035	s__UBA1222 sp016286345		0.000000	0.000000	0.993750	0.883547	20	0.019704	0.029762	0.426108
GCF_002286785.1	GCF_002091635.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pseudomonas_M	g__Pseudomonas_M	s__Pseudomonas_M sp002286785	s__Pseudomonas_M indica	0.945522	0.945500	81.750000	0.974777	0.926519	1763	0.260722	0.276940	0.641209
GCA_013373375.1	GCA_013373545.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pleionea	g__Pleionea	s__Pleionea sp013373375	s__Pleionea sp013373545		0.000000	0.000000	0.000000	0.000000	0	0.001313	0.001168	0.453002
GCF_007570825.1	GCA_013373375.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pleionea	g__Pleionea	s__Pleionea sediminis	s__Pleionea sp013373375		0.000000	0.000000	0.000000	0.000000	0	0.001639	0.001751	0.404523
GCF_007570825.1	GCA_013373545.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pleionea	g__Pleionea	s__Pleionea sediminis	s__Pleionea sp013373545		0.000000	0.000000	0.000000	0.000000	0	0.001229	0.001168	0.453002
GCF_003148745.1	GCA_013373375.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pleionea	g__Pleionea	s__Pleionea mediterranea	s__Pleionea sp013373375		0.000000	0.000000	0.000000	0.000000	0	0.001047	0.000875	0.404523
GCF_009687845.1	GCF_009687885.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Acrocarpospora	g__Acrocarpospora	s__Acrocarpospora corrugata	s__Acrocarpospora pleiomorpha	0.882464	0.881300	29.710000	0.967344	0.880834	956	0.119709	0.088568	0.685055
GCF_016862995.1	GCF_009687845.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Acrocarpospora	g__Acrocarpospora	s__Acrocarpospora phusangensis	s__Acrocarpospora corrugata	0.876184	0.878700	36.570000	0.966188	0.878969	866	0.114369	0.108440	0.693024
GCF_009687845.1	GCF_009687865.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Acrocarpospora	g__Acrocarpospora	s__Acrocarpospora corrugata	s__Acrocarpospora macrocephala	0.884148	0.883300	29.870000	0.968189	0.890872	1225	0.153393	0.111699	0.686498
GCA_900315425.1	GCA_900314525.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-603	g__CAG-603	s__CAG-603 sp900315425	s__CAG-603 sp900314525		0.000000	0.000000	0.000000	0.000000	0	0.003460	0.002994	0.343805
GCA_902767015.1	GCA_017416465.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-603	g__CAG-603	s__CAG-603 sp902767015	s__CAG-603 sp017416465		0.000000	0.000000	0.000000	0.000000	0	0.002845	0.004149	0.315590
GCA_902786365.1	GCA_017416465.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-603	g__CAG-603	s__CAG-603 sp902786365	s__CAG-603 sp017416465		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.315590
GCA_900314555.1	GCA_900110975.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-603	g__CAG-603	s__CAG-603 sp900314555	s__CAG-603 sp900110975		0.000000	0.000000	0.000000	0.000000	0	0.002066	0.004132	0.317177
GCA_902773095.1	GCA_900110975.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-603	g__CAG-603	s__CAG-603 sp902773095	s__CAG-603 sp900110975		0.000000	0.000000	0.000000	0.000000	0	0.000000	0.000000	0.317177
GCF_001690985.1	GCF_900312675.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Aliivibrio	g__Aliivibrio	s__Aliivibrio sp001690985	s__Aliivibrio sp900312675	0.869581	0.876200	39.610000	0.971828	0.865520	132	0.103937	0.097705	0.390199
GCF_000196495.1	GCF_009727955.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Aliivibrio	g__Aliivibrio	s__Aliivibrio salmonicida_A	s__Aliivibrio fischeri_A	0.820365	0.000000	0.000000	0.962358	0.819442	44	0.031541	0.033333	0.382819
GCA_016764915.1	GCF_008933155.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Aliivibrio	g__Aliivibrio	s__Aliivibrio sp016764915	s__Aliivibrio finisterrensis		0.000000	0.000000	0.000000	0.000000	0	0.004756	0.006289	0.395223
GCF_002954715.1	GCF_000196495.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Aliivibrio	g__Aliivibrio	s__Aliivibrio sifiae	s__Aliivibrio salmonicida_A	0.843789	0.848300	22.550000	0.972426	0.830993	51	0.036903	0.036559	0.389692
GCF_016464335.1	GCF_900312675.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Aliivibrio	g__Aliivibrio	s__Aliivibrio fischeri	s__Aliivibrio sp900312675	0.834179	0.838000	19.210000	0.966912	0.811933	34	0.027157	0.025167	0.390199
GCA_903831865.1	GCA_003133285.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__PALSA-660	g__PALSA-660	s__PALSA-660 sp903831865	s__PALSA-660 sp003133285	0.782472	0.000000	0.000000	0.950893	0.773982	28	0.009675	0.010011	0.682782
GCA_003345595.1	GCA_003345555.1	mid_high	d__Archaea	d__Archaea	p__Asgardarchaeota	p__Asgardarchaeota	g__OWC5	g__OWC5	s__OWC5 sp003345595	s__OWC5 sp003345555		0.000000	0.000000	0.000000	0.000000	0	0.002600	0.003005	0.511162
GCF_016428875.1	GCF_009906855.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Xylophilus	g__Xylophilus	s__Xylophilus sp016428875	s__Xylophilus rhododendri	0.824761	0.000000	0.000000	0.962664	0.820779	190	0.037211	0.027656	0.683718
GCF_016428875.1	GCF_001421705.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Xylophilus	g__Xylophilus	s__Xylophilus sp016428875	s__Xylophilus sp001421705	0.838365	0.000000	0.000000	0.963235	0.833612	255	0.049941	0.041103	0.694250
GCF_001421705.1	GCF_009906855.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Xylophilus	g__Xylophilus	s__Xylophilus sp001421705	s__Xylophilus rhododendri	0.824824	0.000000	0.000000	0.963251	0.825895	233	0.037556	0.033916	0.683718
GCF_003217575.1	GCF_009906855.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Xylophilus	g__Xylophilus	s__Xylophilus ampelinus	s__Xylophilus rhododendri	0.824071	0.000000	0.000000	0.962989	0.819661	179	0.034456	0.026055	0.683718
GCA_002717365.1	GCA_003541675.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__UBA9410	g__UBA9410	s__UBA9410 sp002717365	s__UBA9410 sp003541675	0.787994	0.000000	0.000000	0.956250	0.259073	10	0.007446	0.006285	0.637987
GCA_003541675.1	GCA_002348705.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__UBA9410	g__UBA9410	s__UBA9410 sp003541675	s__UBA9410 sp002348705	0.773615	0.000000	0.000000	0.000000	0.000000	0	0.005657	0.003681	0.597737
GCA_014240365.1	GCA_002717365.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__UBA9410	g__UBA9410	s__UBA9410 sp014240365	s__UBA9410 sp002717365	0.785969	0.000000	0.000000	0.950521	0.309111	12	0.005277	0.008935	0.642467
GCA_014240365.1	GCA_012961035.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__UBA9410	g__UBA9410	s__UBA9410 sp014240365	s__UBA9410 sp012961035	0.888236	0.894200	53.440000	0.966890	0.871647	252	0.110818	0.109565	0.683833
GCA_013138705.1	GCA_002367355.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__UBA3076	g__UBA3076	s__UBA3076 sp013138705	s__UBA3076 sp002367355	0.915466	0.929900	26.650000	0.973620	0.901374	77	0.156187	0.089224	0.470723
GCA_003194485.1	GCA_018399745.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__UBA3076	g__UBA3076	s__UBA3076 sp003194485	s__UBA3076 sp018399745	0.793689	0.000000	0.000000	0.955729	0.630492	12	0.013841	0.013841	0.455145
GCA_003194485.1	GCA_003194495.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__UBA3076	g__UBA3076	s__UBA3076 sp003194485	s__UBA3076 sp003194495	0.834963	0.000000	0.000000	0.958333	0.825302	39	0.044983	0.031811	0.461253
GCA_003645605.1	GCA_003194495.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__UBA3076	g__UBA3076	s__UBA3076 sp003645605	s__UBA3076 sp003194495	0.925077	0.931200	28.780000	0.972069	0.882394	113	0.222004	0.092170	0.461253
GCA_018399745.1	GCA_003194495.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__UBA3076	g__UBA3076	s__UBA3076 sp018399745	s__UBA3076 sp003194495	0.820965	0.000000	0.000000	0.956522	0.807813	23	0.026528	0.018760	0.461253
GCF_000973525.1	GCF_900454865.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pasteurella	g__Pasteurella	s__Pasteurella multocida_A	s__Pasteurella canis	0.820452	0.834200	16.520000	0.987500	0.717732	15	0.019206	0.026087	0.367784
GCF_900186835.1	GCF_000973525.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pasteurella	g__Pasteurella	s__Pasteurella dagmatis	s__Pasteurella multocida_A	0.835445	0.849100	20.290000	0.974265	0.864787	34	0.048851	0.043534	0.396652
GCF_002850605.1	GCF_900186835.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pasteurella	g__Pasteurella	s__Pasteurella oralis	s__Pasteurella dagmatis	0.804994	0.000000	0.000000	0.956250	0.645372	10	0.015898	0.014368	0.375310
GCF_001670445.1	GCF_000973525.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pasteurella	g__Pasteurella	s__Pasteurella multocida	s__Pasteurella multocida_A	0.804309	0.000000	0.000000	0.968750	0.398473	10	0.011429	0.012804	0.396652
GCA_002721775.1	GCA_902518965.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__HIMB100	g__HIMB100	s__HIMB100 sp002721775	s__HIMB100 sp902518965	0.857074	0.864500	24.500000	0.962500	0.812022	15	0.032328	0.021898	0.460227
GCA_902523435.1	GCA_002721775.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__HIMB100	g__HIMB100	s__HIMB100 sp902523435	s__HIMB100 sp002721775	0.861245	0.857900	24.670000	0.962171	0.834175	19	0.035714	0.040948	0.466045
GCA_002700485.1	GCA_002348585.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__HIMB100	g__HIMB100	s__HIMB100 sp002700485	s__HIMB100 sp002348585	0.917750	0.914400	56.070000	0.971946	0.889205	88	0.162963	0.141252	0.453152
GCA_002722385.1	GCA_002700485.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__HIMB100	g__HIMB100	s__HIMB100 sp002722385	s__HIMB100 sp002700485	0.776631	0.000000	0.000000	0.000000	0.000000	0	0.003115	0.001852	0.467915
GCF_900116255.1	GCF_900115605.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Halolactibacillus	g__Halolactibacillus	s__Halolactibacillus miurensis	s__Halolactibacillus halophilus	0.845932	0.854600	28.940000	0.969758	0.844437	31	0.037440	0.046407	0.384195
GCF_900115465.1	GCF_900115605.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Halolactibacillus	g__Halolactibacillus	s__Halolactibacillus alkaliphilus	s__Halolactibacillus halophilus	0.806874	0.000000	0.000000	0.984375	0.119890	10	0.015221	0.014970	0.384195
GCA_903838565.1	GCA_903830985.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__CAIKVZ01	g__CAIKVZ01	s__CAIKVZ01 sp903838565	s__CAIKVZ01 sp903830985	0.823112	0.000000	0.000000	0.958272	0.820893	170	0.034567	0.029767	0.634512
GCA_903838565.1	GCA_903832285.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__CAIKVZ01	g__CAIKVZ01	s__CAIKVZ01 sp903838565	s__CAIKVZ01 sp903832285	0.834680	0.827200	15.100000	0.957770	0.829251	222	0.045140	0.042965	0.610420
GCA_903830985.1	GCA_903844215.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__CAIKVZ01	g__CAIKVZ01	s__CAIKVZ01 sp903830985	s__CAIKVZ01 sp903844215	0.824364	0.000000	0.000000	0.956372	0.813790	154	0.026966	0.035337	0.639536
GCA_004555735.1	GCA_900538365.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_C	p__Firmicutes_C	g__Acidaminococcus	g__Acidaminococcus	s__Acidaminococcus fermentans_A	s__Acidaminococcus sp900538365		0.000000	0.000000	0.000000	0.000000	0	0.005666	0.004069	0.503036
GCA_905215645.1	GCF_009696675.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_C	p__Firmicutes_C	g__Acidaminococcus	g__Acidaminococcus	s__Acidaminococcus sp905215645	s__Acidaminococcus sp000437815	0.870891	0.863700	38.680000	0.964453	0.866425	80	0.090395	0.114943	0.557510
GCA_900770265.1	GCF_900106585.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_C	p__Firmicutes_C	g__Acidaminococcus	g__Acidaminococcus	s__Acidaminococcus sp900770265	s__Acidaminococcus timonensis	0.899667	0.902100	42.470000	0.963927	0.888936	162	0.149861	0.164134	0.553932
GCF_900291475.1	GCF_900095825.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_C	p__Firmicutes_C	g__Acidaminococcus	g__Acidaminococcus	s__Acidaminococcus provencensis	s__Acidaminococcus massiliensis	0.796701	0.000000	0.000000	0.977273	0.072282	11	0.013699	0.012746	0.535231
GCA_905213155.1	GCA_902796945.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_C	p__Firmicutes_C	g__Acidaminococcus	g__Acidaminococcus	s__Acidaminococcus sp905213155	s__Acidaminococcus sp902796945		0.000000	0.000000	0.000000	0.000000	0	0.001876	0.000911	0.526757
GCA_018334675.1	GCA_018334875.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__JAGXLC01	g__JAGXLC01	s__JAGXLC01 sp018334675	s__JAGXLC01 sp018334875		0.000000	0.000000	0.000000	0.000000	0	0.000765	0.000772	0.422454
GCA_905479905.1	GCF_000952155.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__Aliterella	g__Aliterella	s__Aliterella sp905479905	s__Aliterella atlantica	0.782472	0.000000	0.000000	0.954688	0.768409	20	0.015662	0.006727	0.425983
GCF_000952155.1	GCA_013698215.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__Aliterella	g__Aliterella	s__Aliterella atlantica	s__Aliterella sp013698215	0.784741	0.000000	0.000000	0.952206	0.567950	17	0.005718	0.011921	0.420603
GCF_000332075.2	GCA_013698215.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__Aliterella	g__Aliterella	s__Aliterella sp000332075	s__Aliterella sp013698215	0.856106	0.880400	24.800000	0.960658	0.847403	112	0.053005	0.078541	0.420603
GCA_013698215.1	GCF_003003885.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__Aliterella	g__Aliterella	s__Aliterella sp013698215	s__Aliterella sp003003885	0.940597	0.945000	41.520000	0.975536	0.925454	373	0.261571	0.177704	0.417975
GCA_016210745.1	GCA_016189945.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__JACQTO01	g__JACQTO01	s__JACQTO01 sp016210745	s__JACQTO01 sp016189945	0.810305	0.000000	0.000000	0.959416	0.811630	154	0.021087	0.031023	0.650513
GCF_002019605.1	GCF_019024285.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Bacillus_BH	g__Bacillus_BH	s__Bacillus_BH alkalinitrilicus	s__Bacillus_BH sp019024285	0.806836	0.000000	0.000000	0.966518	0.256198	14	0.011006	0.012357	0.364715
