query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	synteny_score	breakpoint_count	ani_gated	gate	flag
DGBP01000040.1	CP059259.1	91.0107	91.0107	0.0057	0.0068	0.96397	2	1.0000	0	91.0107	uniform	INCONSISTENT
DGBP01000040.1	JACCZT010000048.1	87.5871	87.5871	0.0040	0.0076	1.60019	1	1.0000	0	87.5871	uniform_fallback	BELOW_DETECTION
DGBP01000040.1	JACCXZ010000079.1	59.9203	88.1975	0.0081	0.0125	1.17799	1	1.0000	0	88.1975	uniform_fallback	BELOW_DETECTION
DGBP01000040.1	JACCWP010000106.1	87.7486	87.7486	0.0031	0.0039	1.85046	1	1.0000	0	87.7486	uniform	BELOW_DETECTION
DGBP01000040.1	JACDFQ010000065.1	94.0439	94.0439	0.0006	0.0007	2.11526	1	1.0000	0	94.0439	uniform_fallback	INCONSISTENT
DSOT01000049.1	DSTC01000005.1	93.2331	93.2331	0.0011	0.0016	1.77094	1	1.0000	0	93.2331	uniform	ok
DSOT01000049.1	JAAOZZ010000355.1	95.0481	95.0481	0.0001	0.0001	1.91669	1	1.0000	0	95.0481	uniform_fallback	INCONSISTENT
DSOT01000049.1	WYAY01000047.1	91.7415	91.7415	0.0012	0.0018	1.93224	1	1.0000	0	91.7415	uniform_fallback	INCONSISTENT
DSOT01000049.1	JABEVI010000016.1	95.9950	95.9950	0.0004	0.0007	1.71823	1	1.0000	0	95.9950	uniform	ok
DSVO01000054.1	DTJV01000085.1	97.2604	97.2604	0.0003	0.0006	1.20303	1	1.0000	0	97.2604	uniform	ok
DSNU01000293.1	JABWBW010000015.1	90.5775	90.5775	0.0009	0.0007	1.72402	1	1.0000	0	90.5775	uniform_fallback	INCONSISTENT
DGDX01000116.1	JAAYRX010000117.1	93.0445	93.0445	0.1795	0.1723	0.32708	29	0.9669	5	93.0445	uniform	ok
DSMZ01000001.1	DRXX01000229.1	99.6800	99.6800	0.0050	0.0055	0.22591	2	1.0000	0	99.6800	uniform	ok
DTEB01000076.1	DRVA01000243.1	93.8082	93.8082	0.0552	0.0625	0.47672	13	1.0000	0	93.8082	uniform	INCONSISTENT
DGEI01000004.1	JAAYAE010000071.1	95.4637	95.4637	0.0066	0.0054	1.41576	1	1.0000	0	95.4637	uniform	ok
DSWT01000030.1	DSXP01000001.1	95.9935	95.9935	0.0012	0.0014	0.45086	17	0.9029	10	95.9935	uniform_fallback	INCONSISTENT
DSLN01000001.1	DSHX01000007.1	99.9999	99.9999	0.0027	0.0047	3.73717	1	1.0000	0	99.9999	uniform	ok
DSQQ01000051.1	JAAUSP010000151.1	92.8754	92.8754	0.0113	0.0117	0.49841	12	0.9836	1	92.8754	uniform_fallback	INCONSISTENT
DGIT01000047.1	JAABPT010000113.1	87.1638	87.1638	0.0039	0.0043	1.61625	1	1.0000	0	87.1638	uniform	BELOW_DETECTION
DGIT01000047.1	JACCRJ010000126.1	93.0470	93.0470	0.0003	0.0003	2.11366	1	1.0000	0	93.0470	uniform_fallback	INCONSISTENT
DTJU01000049.1	DTEM01000061.1	94.1300	94.4004	0.7380	0.7643	0.12212	73	0.9616	43	94.1300	gamma	ok
DGLD01000006.1	DSIT01000125.1	92.6053	92.6053	0.0092	0.0065	0.82452	4	1.0000	0	92.6053	uniform	INCONSISTENT
DGLD01000006.1	DIGV01000020.1	85.1877	88.0601	0.0823	0.0911	0.46125	8	0.9851	1	85.1877	gamma	BELOW_DETECTION
DGLD01000006.1	JAAXIW010000370.1	90.7137	90.7137	0.0042	0.0050	1.27173	2	1.0000	0	90.7137	uniform_fallback	INCONSISTENT
DGLD01000006.1	DLNQ01000005.1	91.0917	92.6641	0.7364	0.7694	0.10234	52	0.9810	29	91.0917	gamma	ok
DGLD01000006.1	DLHQ01000016.1	90.6456	90.6456	0.0524	0.0605	0.43957	10	0.9512	4	90.6456	uniform	INCONSISTENT
DGLD01000006.1	PNLV01000001.1	90.7598	90.7598	0.0060	0.0071	1.19530	2	1.0000	0	90.7598	uniform	INCONSISTENT
DGLB01000079.1	JAAZHF010000220.1	93.0109	93.0109	0.0004	0.0007	1.96220	1	1.0000	0	93.0109	uniform_fallback	INCONSISTENT
DGLB01000079.1	DJAN01000207.1	91.2495	91.2495	0.0530	0.0633	0.27980	33	0.9786	4	91.2495	uniform	INCONSISTENT
DGLB01000079.1	WYBC01000008.1	87.5296	87.5296	0.0129	0.0131	0.79630	4	1.0000	0	87.5296	uniform	BELOW_DETECTION
DGLB01000079.1	WYAY01000047.1	93.6536	93.6536	0.0008	0.0011	1.85722	1	1.0000	0	93.6536	uniform_fallback	INCONSISTENT
DGLB01000079.1	DKJA01000209.1	92.1665	92.1665	0.0025	0.0018	1.17963	2	1.0000	0	92.1665	uniform	ok
DGLB01000079.1	DKPB01000011.1	87.7418	89.1845	0.1234	0.1356	0.22939	37	0.9746	7	87.7418	gamma	INCONSISTENT
DGLB01000079.1	DKSY01000006.1	99.0874	99.0874	0.0040	0.0035	0.24397	2	0.9792	1	99.0874	uniform	ok
DGLB01000079.1	JABFRN010000001.1	85.0111	85.0111	0.0052	0.0052	1.58725	1	1.0000	0	85.0111	uniform	BELOW_DETECTION
DGLB01000079.1	JABFYC010000269.1	87.3224	91.8633	0.0032	0.0031	1.00525	2	0.9286	1	91.8633	uniform_fallback	INCONSISTENT
DGLB01000079.1	PEKX01000023.1	95.9521	95.9521	0.0003	0.0002	1.72109	1	1.0000	0	95.9521	uniform	ok
DGLB01000079.1	PGZE01000003.1	93.4671	93.4671	0.0004	0.0005	1.88429	1	1.0000	0	93.4671	uniform_fallback	INCONSISTENT
DSCM01000096.1	DSBM01000141.1	96.7480	96.7480	0.0002	0.0002	1.59936	1	1.0000	0	96.7480	uniform_fallback	INCONSISTENT
DRQW01000001.1	DUEQ01000001.1	91.0514	91.0514	0.0029	0.0024	1.87344	1	1.0000	0	91.0514	uniform_fallback	INCONSISTENT
DSBM01000141.1	JAABSN010000001.1	96.6027	96.6027	0.0007	0.0004	1.45618	1	1.0000	0	96.6027	uniform	ok
DSBM01000141.1	JAAYCS010000023.1	97.2604	97.2604	0.0006	0.0006	1.20303	1	1.0000	0	97.2604	uniform	ok
DRHF01000001.1	JABMQM010000107.1	98.2893	98.2893	0.0007	0.0010	1.20986	1	1.0000	0	98.2893	uniform	INCONSISTENT
DGNO01000006.1	NZNS01000011.1	68.9815	85.0354	0.0102	0.0100	1.32296	1	1.0000	0	85.0354	uniform_fallback	BELOW_DETECTION
DGNO01000006.1	PHEO01000083.1	90.8064	90.8064	0.0011	0.0011	1.96553	1	1.0000	0	90.8064	uniform_fallback	INCONSISTENT
DRGY01000001.1	NZNS01000011.1	99.9999	99.9999	0.0004	0.0004	8.03219	1	1.0000	0	99.9999	uniform	ok
DRSQ01000001.1	JAAXWU010000024.1	91.0402	91.0402	0.0219	0.0203	0.62626	8	1.0000	0	91.0402	uniform	INCONSISTENT
DRSQ01000001.1	JAAXWO010000019.1	85.8163	85.8163	0.0333	0.0316	0.89821	3	1.0000	0	85.8163	uniform	BELOW_DETECTION
DRSQ01000001.1	JAAXWQ010000002.1	89.8598	89.8598	0.0139	0.0151	0.94677	3	1.0000	0	89.8598	uniform	ok
DRSQ01000001.1	JAAXXD010000031.1	90.3796	90.3796	0.0377	0.0342	0.49906	12	1.0000	0	90.3796	uniform	INCONSISTENT
DRSQ01000001.1	JAAXWP010000040.1	87.8892	87.8892	0.0278	0.0234	0.81297	4	1.0000	0	87.8892	uniform	BELOW_DETECTION
DRFS01000001.1	PAKW01000001.1	77.1657	89.9645	0.0057	0.0117	1.13296	2	1.0000	0	89.9645	uniform_fallback	INCONSISTENT
DRFS01000001.1	DUBL01000001.1	99.9999	99.9999	0.0008	0.0012	7.31272	1	1.0000	0	99.9999	uniform	ok
DRFS01000001.1	NVXM01000014.1	92.8791	92.8791	0.0014	0.0017	1.30370	1	1.0000	0	92.8791	uniform	ok
DSAI01000008.1	DIWS01000002.1	94.6565	94.6565	0.0056	0.0031	0.99423	3	1.0000	0	94.6565	uniform	ok
DSAI01000008.1	DKEX01000019.1	98.0000	98.0000	0.0022	0.0009	1.14310	1	1.0000	0	98.0000	uniform	ok
DRZQ01000007.1	DSKE01000206.1	99.8028	99.8220	0.1576	0.1709	0.03793	62	0.9559	16	99.8028	gamma	ok
DRZQ01000007.1	DTDY01000058.1	95.7375	95.7375	0.0224	0.0448	0.50574	8	0.9565	2	95.7375	uniform	ok
DRFF01000001.1	JAAZLP010000159.1	92.7542	92.7542	0.0009	0.0014	1.67759	1	1.0000	0	92.7542	uniform	ok
DRFF01000001.1	PCCY01000001.1	96.1690	96.1690	0.0004	0.0005	1.50998	1	1.0000	0	96.1690	uniform	ok
DRFF01000001.1	JABCYT010000001.1	98.4375	98.4375	0.0001	0.0001	1.09619	1	1.0000	0	98.4375	uniform	ok
DRLF01000001.1	WOZO01000019.1	90.5447	90.5447	0.0017	0.0014	2.25603	1	1.0000	0	90.5447	uniform_fallback	INCONSISTENT
HF985978.1	DJRG01000032.1	90.1544	90.1544	0.1240	0.1165	0.35296	23	0.9692	4	90.1544	uniform	INCONSISTENT
HF985978.1	DJQB01000012.1	87.7766	89.1424	0.1219	0.1145	0.39689	16	1.0000	0	87.7766	gamma	INCONSISTENT
HF985978.1	FR882155.1	98.6667	98.6667	0.0010	0.0008	0.93650	1	1.0000	0	98.6667	uniform	ok
DRKX01000001.1	JAADGG010000031.1	88.6588	88.6588	0.1598	0.1783	0.33889	20	1.0000	0	88.6588	uniform	ok
DGEZ01000120.1	JAAYVH010000167.1	99.9999	99.9999	0.0018	0.0006	6.31194	1	1.0000	0	99.9999	uniform	ok
DGFF01000118.1	JAAYGR010000120.1	99.9999	99.9999	0.0010	0.0008	8.30454	1	1.0000	0	99.9999	uniform	ok
DGFF01000118.1	JAAZPQ010000016.1	99.9999	99.9999	0.0095	0.0084	3.67607	1	1.0000	0	99.9999	uniform	ok
DGFF01000118.1	DUQH01000076.1	99.9999	99.9999	0.0015	0.0012	8.16496	1	1.0000	0	99.9999	uniform	ok
DRJJ01000001.1	JAADJE010000034.1	96.8895	96.8895	0.0057	0.0055	0.72916	2	1.0000	0	96.8895	uniform	ok
DRJJ01000001.1	JAADGZ010000237.1	96.1290	96.1290	0.0004	0.0005	1.54943	1	1.0000	0	96.1290	uniform_fallback	INCONSISTENT
DRNU01000001.1	DROT01000001.1	89.9334	89.9334	0.0113	0.0119	1.02696	3	1.0000	0	89.9334	uniform	ok
DGHJ01000067.1	FR884056.1	90.9826	90.9826	0.0063	0.0056	1.61677	1	1.0000	0	90.9826	uniform	ok
DRHT01000001.1	NVXM01000014.1	93.4798	93.4798	0.0020	0.0020	1.17449	1	1.0000	0	93.4798	uniform	ok
DRLG01000001.1	DSYJ01000048.1	93.7500	93.7500	0.0000	0.0000	1.91366	2	0.8750	1	93.7500	uniform_fallback	INCONSISTENT
DRLG01000001.1	WOZN01000330.1	99.9999	99.9999	0.0000	0.0000	7.90569	4	0.8235	3	99.9999	uniform	ok
DRLG01000001.1	JAAZOP010000309.1	96.8750	96.8750	0.0000	0.0000	1.37553	1	1.0000	0	96.8750	uniform_fallback	INCONSISTENT
DRLG01000001.1	PASB01000002.1	99.9999	99.9999	0.0000	0.0000	7.90569	4	0.8235	3	99.9999	uniform	ok
DRLG01000001.1	PFUG01000278.1	99.9999	99.9999	0.0000	0.0000	7.90569	14	0.8088	13	99.9999	uniform	INCONSISTENT
DRLG01000001.1	JAAFKF010000001.1	99.9999	99.9999	0.0000	0.0000	7.90569	2	0.8571	1	99.9999	uniform	INCONSISTENT
DRYN01000067.1	DSDN01000026.1	90.7244	90.7244	0.1855	0.1292	0.40158	18	1.0000	0	90.7244	uniform	ok
DGSP01000032.1	DJOV01000101.1	92.6571	92.6571	0.0028	0.0031	1.81132	1	1.0000	0	92.6571	uniform	ok
DGSP01000032.1	JAAYDO010000172.1	91.1907	91.1907	0.0047	0.0050	1.51009	1	1.0000	0	91.1907	uniform	ok
DSKE01000206.1	DTDY01000058.1	96.4120	96.4120	0.1575	0.2885	0.20846	35	0.9706	7	96.4120	uniform	ok
DRYB01000003.1	DRYC01000172.1	93.5591	93.5591	0.0007	0.0010	1.87863	1	1.0000	0	93.5591	uniform_fallback	INCONSISTENT
DGSY01000060.1	DGVV01000121.1	91.8271	91.8271	0.0051	0.0047	0.81826	4	1.0000	0	91.8271	uniform	INCONSISTENT
DGSY01000060.1	DJXE01000023.1	99.9999	99.9999	0.0011	0.0017	9.01669	1	1.0000	0	99.9999	uniform	ok
DGTP01000011.1	DGTR01000020.1	93.6351	93.6351	0.0114	0.0137	0.80516	3	1.0000	0	93.6351	uniform	INCONSISTENT
DSHH01000001.1	DRXJ01000430.1	91.0768	91.0768	0.0004	0.0005	2.13994	1	1.0000	0	91.0768	uniform	INCONSISTENT
DRWI01000104.1	DRWE01000023.1	92.8860	92.8860	0.0646	0.0632	0.27378	36	1.0000	0	92.8860	uniform	INCONSISTENT
DGTR01000020.1	DGVB01000016.1	94.8812	94.8812	0.0045	0.0051	1.16189	2	1.0000	0	94.8812	uniform	INCONSISTENT
DSGM01000030.1	DSUN01000068.1	99.6403	99.6403	0.0007	0.0002	0.35906	1	1.0000	0	99.6403	uniform	ok
DSGM01000030.1	DSYJ01000048.1	99.9999	99.9999	0.0022	0.0009	5.67961	1	1.0000	0	99.9999	uniform	ok
DSEL01000184.1	PFIP01000081.1	91.0093	91.0093	0.0039	0.0054	1.98866	1	1.0000	0	91.0093	uniform_fallback	INCONSISTENT
JAABTZ010000001.1	JAABSS010000125.1	97.8489	97.8489	0.0023	0.0028	0.70980	3	1.0000	0	97.8489	uniform	ok
JAABTZ010000001.1	JAABUA010000100.1	95.6510	95.6510	0.0008	0.0008	1.43449	1	1.0000	0	95.6510	uniform	ok
JAABTZ010000001.1	JAABUB010000096.1	99.9999	99.9999	0.0016	0.0014	4.83368	2	1.0000	0	99.9999	uniform	ok
DGVK01000164.1	DJXI01000075.1	94.6297	94.6297	0.0098	0.0092	0.62716	5	1.0000	0	94.6297	uniform	ok
JAABTU010000112.1	JAABTO010000024.1	94.7691	94.7691	0.0006	0.0008	1.73886	1	1.0000	0	94.7691	uniform	ok
JAABTU010000112.1	JAABSS010000125.1	93.4935	93.4935	0.0241	0.0321	0.51664	11	1.0000	0	93.4935	uniform	ok
JAABTU010000112.1	JAABSH010000100.1	99.1525	99.1525	0.0006	0.0006	0.84386	1	1.0000	0	99.1525	uniform	ok
JAABTU010000112.1	JAABSB010000001.1	95.2118	95.5305	0.1905	0.2217	0.15853	66	0.9957	2	95.2118	gamma	ok
JAABTU010000112.1	JAABUB010000096.1	93.0324	94.1916	0.0329	0.0319	0.39952	15	1.0000	0	93.0324	gamma	ok
JAABTU010000112.1	JAABSO010000010.1	95.0066	95.4038	0.2644	0.2314	0.13484	95	0.9969	2	95.0066	gamma	ok
JAABTO010000024.1	JAABSS010000125.1	99.1053	99.2528	0.0259	0.0311	0.15222	16	1.0000	0	99.1053	gamma	ok
JAABTO010000024.1	JAABSL010000001.1	99.5381	99.5381	0.0016	0.0016	0.32585	3	1.0000	0	99.5381	uniform	ok
JAABTO010000024.1	JAABSH010000100.1	99.9999	99.9999	0.0020	0.0017	5.20579	2	1.0000	0	99.9999	uniform	ok
JAABTO010000024.1	JAABSO010000010.1	91.3886	91.3886	0.0189	0.0150	0.89828	4	1.0000	0	91.3886	uniform	ok
JAABTK010000100.1	JAABTG010000001.1	99.8527	99.8527	0.0016	0.0018	0.14717	2	1.0000	0	99.8527	uniform	ok
JAABTK010000100.1	VEPL01000025.1	96.7718	96.7718	0.0004	0.0006	1.56725	1	1.0000	0	96.7718	uniform	ok
DGYA01000097.1	PAEP01000043.1	95.7801	95.7801	0.0005	0.0008	1.34050	1	1.0000	0	95.7801	uniform	ok
DGYA01000097.1	NSII01000075.1	90.3033	90.3033	0.0042	0.0070	1.67373	1	1.0000	0	90.3033	uniform	INCONSISTENT
DSIT01000125.1	DIGV01000020.1	92.2842	92.2842	0.0009	0.0015	1.54929	1	1.0000	0	92.2842	uniform	ok
DSIT01000125.1	JAAXIW010000370.1	96.7742	96.7742	0.0002	0.0003	1.41917	1	1.0000	0	96.7742	uniform_fallback	INCONSISTENT
DSIT01000125.1	DLNQ01000005.1	88.8800	88.8800	0.0105	0.0158	0.95482	3	1.0000	0	88.8800	uniform	INCONSISTENT
DSIT01000125.1	DLHQ01000016.1	91.8125	91.8125	0.0008	0.0013	1.64932	1	1.0000	0	91.8125	uniform	ok
DSIT01000125.1	PNLB01000001.1	92.2725	92.2725	0.0041	0.0046	0.84199	5	1.0000	0	92.2725	uniform	INCONSISTENT
DSIT01000125.1	PNLV01000001.1	92.3763	92.3763	0.0007	0.0013	1.55217	1	1.0000	0	92.3763	uniform	ok
JAABTI010000001.1	JAABTV010000001.1	99.9999	99.9999	0.0211	0.0124	1.86957	9	1.0000	0	99.9999	uniform	ok
JAABTD010000056.1	JAABSP010000145.1	99.2032	99.2032	0.0005	0.0005	0.56118	1	1.0000	0	99.2032	uniform	ok
DHAH01000012.1	DHOL01000003.1	99.9999	99.9999	0.0038	0.0047	4.92067	1	1.0000	0	99.9999	uniform	ok
DHBZ01000008.1	DHDO01000093.1	92.5121	94.3252	0.5148	0.5015	0.13707	78	0.9634	28	92.5121	gamma	ok
JAABSS010000125.1	JAABSL010000001.1	99.7333	99.7333	0.0054	0.0041	0.18831	5	1.0000	0	99.7333	uniform	ok
JAABSS010000125.1	JAABSH010000100.1	99.7636	99.7636	0.0042	0.0028	0.23613	3	1.0000	0	99.7636	uniform	ok
JAABSS010000125.1	JAABSB010000001.1	94.8764	94.8764	0.0212	0.0187	0.53084	10	1.0000	0	94.8764	uniform	ok
JAABSS010000125.1	JAABUB010000096.1	96.5375	96.8036	0.1835	0.1346	0.14544	77	0.9976	1	96.5375	gamma	ok
JAABSS010000125.1	JAABSO010000010.1	93.5648	93.5648	0.0484	0.0321	0.43892	16	1.0000	0	93.5648	uniform	ok
JAABST010000001.1	JAAUPR010000177.1	98.5728	98.5728	0.0007	0.0008	0.82401	1	1.0000	0	98.5728	uniform	ok
DGZP01000060.1	DHSP01000018.1	91.7947	96.0097	0.0595	0.0784	0.24927	20	0.9888	2	91.7947	gamma	ok
DGZP01000060.1	DHOF01000093.1	99.9999	99.9999	0.0012	0.0029	4.95073	2	1.0000	0	99.9999	uniform	ok
DHCC01000071.1	JAAYSU010000078.1	99.0769	99.0769	0.0016	0.0023	0.92867	1	1.0000	0	99.0769	uniform	ok
DHCC01000071.1	DUUR01000106.1	93.5948	93.5948	0.0031	0.0047	1.88642	1	1.0000	0	93.5948	uniform	ok
DHCC01000071.1	JAAYAN010000028.1	96.0938	96.0938	0.0003	0.0002	1.71247	1	1.0000	0	96.0938	uniform_fallback	INCONSISTENT
JAABSL010000001.1	JAABSH010000100.1	75.6950	89.2412	0.0221	0.0192	0.98549	3	1.0000	0	89.2412	uniform_fallback	INCONSISTENT
JAABSL010000001.1	JAABUB010000096.1	98.2301	98.2301	0.0005	0.0005	1.24039	1	1.0000	0	98.2301	uniform	ok
JAABSL010000001.1	JAABSO010000010.1	99.9999	99.9999	0.0018	0.0016	6.37576	2	1.0000	0	99.9999	uniform	ok
DHDF01000139.1	DHOL01000003.1	99.6659	99.6659	0.0074	0.0092	0.19256	2	1.0000	0	99.6659	uniform	ok
JAABSH010000100.1	JAABSB010000001.1	92.2600	92.2600	0.0015	0.0020	1.92131	1	1.0000	0	92.2600	uniform_fallback	INCONSISTENT
JAABSH010000100.1	JAABRU010000002.1	93.0768	93.0768	0.0050	0.0029	1.21779	1	1.0000	0	93.0768	uniform	ok
JAABSB010000001.1	JAABUB010000096.1	92.9578	92.9578	0.1777	0.1515	0.23940	43	0.9921	2	92.9578	uniform	ok
JAABSB010000001.1	JAABSO010000010.1	93.6856	94.1808	0.5950	0.4523	0.11870	111	0.9939	6	93.6856	gamma	ok
DHDW01000001.1	DIOL01000011.1	92.6344	93.4704	0.5734	0.4682	0.17595	45	0.9857	8	92.6344	gamma	ok
PHGD01000092.1	DSQB01000374.1	90.1746	90.1746	0.0458	0.0478	0.38866	16	1.0000	0	90.1746	uniform	INCONSISTENT
PHGD01000092.1	DIHK01000048.1	92.7943	92.7943	0.0077	0.0080	0.79683	5	0.9643	1	92.7943	uniform	ok
JAABRX010000001.1	JAABTL010000010.1	91.1372	93.3739	0.0782	0.0951	0.23892	37	1.0000	0	91.1372	gamma	ok
JAABRX010000001.1	JAABSI010000096.1	92.8498	93.5825	0.4541	0.4800	0.09583	151	0.9812	29	92.8498	gamma	ok
JAABRX010000001.1	JAABRV010000100.1	94.4381	95.1871	0.0360	0.0479	0.26964	31	0.9808	3	94.4381	gamma	ok
JAABRX010000001.1	JAABRR010000095.1	95.6378	95.6378	0.0010	0.0006	1.46683	1	1.0000	0	95.6378	uniform	ok
JAABRT010000099.1	JAABRL010000099.1	92.1055	92.1055	0.0016	0.0014	1.87750	1	1.0000	0	92.1055	uniform	INCONSISTENT
JAABRP010000137.1	JAAPAA010000024.1	95.3125	95.3125	0.0001	0.0001	1.86827	1	1.0000	0	95.3125	uniform_fallback	INCONSISTENT
NVQL02000001.1	NVUH01000002.1	92.6964	93.1042	0.5254	0.6655	0.10793	81	0.9825	23	92.6964	gamma	ok
JAABRB010000001.1	JAAUPH010000020.1	94.4857	94.4857	0.0003	0.0004	1.96896	1	1.0000	0	94.4857	uniform_fallback	INCONSISTENT
NVSD01000084.1	NVSY01000022.1	90.6769	90.6769	0.0130	0.0114	1.28275	2	1.0000	0	90.6769	uniform	ok
JAABQV010000010.1	VEPL01000025.1	91.8711	91.8711	0.0050	0.0055	1.10871	3	1.0000	0	91.8711	uniform_fallback	INCONSISTENT
JAABQV010000010.1	JAABRC010000001.1	99.9999	99.9999	0.0019	0.0022	3.88661	3	0.9474	1	99.9999	uniform	ok
JAABQV010000010.1	DJUX01000045.1	88.6045	90.5172	0.0240	0.0247	0.54198	8	0.9792	1	88.6045	gamma	INCONSISTENT
JAABQV010000010.1	DKNF01000112.1	92.5368	92.5368	0.0017	0.0023	1.88917	1	1.0000	0	92.5368	uniform	INCONSISTENT
JAABQV010000010.1	PHCH01000131.1	91.4252	91.4252	0.0052	0.0041	0.98086	4	1.0000	0	91.4252	uniform_fallback	INCONSISTENT
JAABQV010000010.1	JAAXVL010000001.1	89.7251	89.7251	0.0247	0.0191	0.57090	8	0.9773	1	89.7251	uniform	INCONSISTENT
JAABQT010000001.1	DITC01000030.1	91.6315	91.6315	0.0017	0.0011	1.93713	1	1.0000	0	91.6315	uniform_fallback	INCONSISTENT
JAABQT010000001.1	WYAY01000047.1	92.7162	92.7162	0.0038	0.0028	1.26526	2	1.0000	0	92.7162	uniform	ok
JAABQN010000012.1	JAAUPT010000321.1	93.7337	93.7337	0.0019	0.0016	1.72130	1	1.0000	0	93.7337	uniform	ok
DROT01000001.1	JAABSN010000001.1	95.9950	95.9950	0.0003	0.0002	1.71823	1	1.0000	0	95.9950	uniform	ok
DROT01000001.1	JAABPT010000113.1	93.5591	93.5591	0.0006	0.0005	1.87863	1	1.0000	0	93.5591	uniform_fallback	INCONSISTENT
DROT01000001.1	JABDQH010000076.1	93.7394	93.7394	0.0005	0.0006	1.79117	1	1.0000	0	93.7394	uniform_fallback	INCONSISTENT
JAABQC010000100.1	JAABQI010000112.1	90.7175	92.1307	0.1827	0.1635	0.19263	61	0.9738	10	90.7175	gamma	ok
JAABQC010000100.1	JAAFIX010000001.1	94.6741	94.6741	0.0011	0.0009	1.25788	2	1.0000	0	94.6741	uniform	ok
JAABQC010000100.1	PCUV01000043.1	90.7900	90.7900	0.0077	0.0050	1.25677	2	1.0000	0	90.7900	uniform	INCONSISTENT
JAABQC010000100.1	PHCI01000036.1	94.8387	94.8387	0.0008	0.0006	1.77708	1	1.0000	0	94.8387	uniform_fallback	INCONSISTENT
JAABQC010000100.1	PHCO01000221.1	90.3328	90.3328	0.1147	0.0882	0.29170	29	0.9826	3	90.3328	uniform	INCONSISTENT
DRMV01000001.1	JAADCW010000028.1	93.5212	93.5212	0.0008	0.0011	2.11080	1	1.0000	0	93.5212	uniform_fallback	INCONSISTENT
JAABPW010000011.1	JAABQB010000100.1	99.5671	99.5671	0.0013	0.0014	0.43196	1	1.0000	0	99.5671	uniform	ok
JAABPV010000001.1	DHWV01000017.1	92.4165	92.4165	0.0143	0.0186	0.66362	6	1.0000	0	92.4165	uniform	INCONSISTENT
NVTV01000007.1	NVUR01000006.1	89.1776	90.2264	0.2506	0.3683	0.23705	29	0.9167	25	89.1776	gamma	ok
NVTV01000007.1	NVXI01000004.1	81.0755	85.7564	0.2283	0.2656	0.39299	10	0.9368	6	85.7564	uniform_fallback	BELOW_DETECTION
WTIL01000064.1	NZLD01000001.1	97.7564	98.2631	0.0137	0.0160	0.29701	5	1.0000	0	97.7564	gamma	ok
WTID01000211.1	NYTZ01000127.1	91.9997	91.9997	0.0154	0.0204	0.73737	7	0.9667	1	91.9997	uniform	ok
WTHY01000028.1	WTHV01000167.1	99.6364	99.6364	0.0024	0.0027	0.36381	2	1.0000	0	99.6364	uniform	ok
DSVL01000086.1	JAAYUZ010000094.1	95.6240	97.5809	0.0377	0.0388	0.23272	26	1.0000	0	95.6240	gamma	ok
DSUX01000269.1	DHPI01000006.1	96.6102	96.6102	0.0002	0.0003	1.36023	1	1.0000	0	96.6102	uniform_fallback	INCONSISTENT
DSUX01000269.1	DJGG01000284.1	97.9371	97.9371	0.0009	0.0009	1.18252	1	1.0000	0	97.9371	uniform	ok
DSUX01000269.1	JAAZHX010000235.1	95.4818	95.4818	0.0004	0.0007	1.82356	1	1.0000	0	95.4818	uniform	ok
DSUX01000269.1	JAAYCX010000001.1	94.7877	94.7877	0.0009	0.0012	1.62927	1	1.0000	0	94.7877	uniform	ok
DSUX01000269.1	JAAYVE010000034.1	95.4523	95.4523	0.0006	0.0006	1.55803	1	1.0000	0	95.4523	uniform_fallback	INCONSISTENT
DSUX01000269.1	JABLXG010000001.1	97.1437	97.1437	0.0015	0.0017	0.72409	1	1.0000	0	97.1437	uniform	ok
NVUX02000042.1	NVUT01000014.1	99.9999	99.9999	0.0005	0.0007	7.31272	1	1.0000	0	99.9999	uniform	ok
WTHD01000313.1	JAAXHF010000179.1	98.6354	98.6354	0.0062	0.0065	0.24055	14	1.0000	0	98.6354	uniform	ok
WTHE01000182.1	JAAXHF010000179.1	97.4062	97.5247	0.3401	0.3388	0.05825	317	0.9888	23	97.4062	gamma	ok
WTGW01000022.1	WTGI01000076.1	92.9580	93.4348	0.4598	0.4505	0.12416	107	0.9895	10	92.9580	gamma	ok
WTGR01000027.1	JAAXGX010000034.1	92.2329	92.2329	0.0007	0.0010	1.50670	2	1.0000	0	92.2329	uniform_fallback	INCONSISTENT
WTGR01000027.1	WTFV01000097.1	92.4996	93.2404	0.0980	0.0693	0.16875	87	0.9957	2	92.4996	gamma	ok
DHFP01000080.1	DICP01000002.1	99.9999	99.9999	0.0025	0.0048	7.41249	1	1.0000	0	99.9999	uniform	ok
WTGN01000033.1	WTGC01000227.1	87.6907	87.6907	0.2015	0.1924	0.23701	36	0.9681	8	87.6907	uniform	BELOW_DETECTION
WTGN01000033.1	WTGO01000108.1	85.1523	85.1523	0.0341	0.0366	0.75158	3	1.0000	0	85.1523	uniform	BELOW_DETECTION
WTGN01000033.1	WTGB01000067.1	87.1150	87.1150	0.0308	0.0315	0.67662	6	1.0000	0	87.1150	uniform	BELOW_DETECTION
WTGN01000033.1	WTGF01000012.1	94.0046	94.0046	0.0063	0.0061	0.68262	6	1.0000	0	94.0046	uniform	INCONSISTENT
