query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag_verbose	ani_gated	gate	ani_upper95	flag	q_acc	r_acc	ani_pct	q_country	r_country
NZ_JYAF02000001.1	NZ_RKJC01000002.1	98.8352	99.3226	0.9373	0.9239	0.03825	13	0.993	1	0.161	0.9591	98.6776	99.5216	0.2808	0.68	AlfI:99.33,AloI:99.06,BcgI:99.34,FalI:99.34	1639	13	1720	455	121.07692307692308	ok	98.8352	gamma	98.8453	ok	GCF_001018955.1	GCF_003938815.1	98.8352	missing	missing
NZ_JYAF02000001.1	NZ_CP040998.1	99.9512	99.9569	0.95	0.9696	0.0092	14	0.9931	1	0.07	0.9974	99.8772	99.9777	0.0503	1.41	AlfI:99.95,AloI:99.93,BcgI:99.98,FalI:99.95	1867	14	1751	664	124.71428571428572	ok	99.9512	gamma	99.9273	ok	GCF_001018955.1	GCF_006364675.1	99.9512	missing	USA:VA
NZ_JYAF02000001.1	NZ_CP041010.1	99.861	99.8992	0.9535	0.9627	0.01411	10	0.9953	1	0.07	0.9939	99.7164	99.9476	0.0711	1.9	AlfI:99.89,AloI:99.93,BcgI:99.94,FalI:99.87	1813	10	1754	587	171.6	ok	99.861	gamma	99.7956	ok	GCF_001018955.1	GCF_006364775.1	99.861	missing	USA:VA
NZ_JYAF02000001.1	NZ_VFAE01000004.1	98.9153	99.3816	0.9174	0.9427	0.03678	12	0.9935	1	0.146	0.9627	98.7558	99.5709	0.6287	2.92	AlfI:99.31,AloI:98.85,BcgI:99.48,FalI:99.41	1608	12	1687	448	129.33333333333334	ok	98.9153	gamma	98.921	ok	GCF_001018955.1	GCF_006370485.1	98.9153	missing	USA: Miami, FL
NZ_JYAF02000001.1	NZ_CP044106.1	97.889	98.57	0.9251	0.9504	0.05847	11	0.9937	1	0.428	0.9123	97.6483	98.9522	0.5212	1.3	AlfI:98.74,AloI:98.22,BcgI:98.60,FalI:98.52	1525	11	1703	424	129.8181818181818	ok	97.889	gamma	97.8523	ok	GCF_001018955.1	GCF_008693765.1	97.889	missing	USA: KY
NZ_JYAF02000001.1	NZ_CP068143.1	98.6732	99.3138	0.9424	0.9706	0.03846	11	0.9943	1	0.137	0.9586	98.5732	99.5449	0.5355	2.09	AlfI:99.39,AloI:98.86,BcgI:99.37,FalI:99.29	1652	11	1738	489	143.36363636363637	ok	98.6732	gamma	98.745	ok	GCF_001018955.1	GCF_016727585.1	98.6732	missing	Germany:Langen
NZ_JYAF02000001.1	NZ_CP069470.1	99.9555	99.9604	0.9409	0.9496	0.00885	12	0.9942	1	0.07	0.9976	99.8855	99.98	0.0274	0.66	AlfI:99.97,AloI:99.97,BcgI:99.97,FalI:99.95	1813	12	1734	517	143.41666666666666	ok	99.9555	gamma	99.9339	ok	GCF_001018955.1	GCF_016889145.1	99.9555	missing	USA:MD
NZ_JYAF02000001.1	NZ_CP069565.1	99.9555	99.9604	0.9411	0.9601	0.00885	11	0.9948	1	0.07	0.9976	99.8855	99.98	0.0274	0.66	AlfI:99.97,AloI:99.97,BcgI:99.97,FalI:99.95	1813	11	1734	659	156.45454545454547	ok	99.9555	gamma	99.9339	ok	GCF_001018955.1	GCF_016889945.1	99.9555	missing	USA:MD
NZ_JYAG02000001.1	NZ_CP026071.1	97.7127	98.4626	0.8961	0.9546	0.06151	10	0.9935	0	0.428	0.9054	97.5341	98.8668	0.4125	0.59	AlfI:98.49,AloI:98.08,BcgI:98.46,FalI:98.50	1430	10	1674	310	138.3	ok	97.7127	gamma	97.7424	ok	GCF_001018965.1	GCF_001018975.2	97.7127	USA:NY	missing
NZ_JYAG02000001.1	NZ_JYAI02000002.1	97.2329	98.1349	0.9074	0.9689	0.06878	13	0.9912	0	0.502	0.8839	97.1052	98.6518	0.132	0.15	AlfI:98.06,AloI:98.04,BcgI:98.17,FalI:98.15	1427	13	1689	352	104.84615384615384	ok	97.2329	gamma	97.3212	ok	GCF_001018965.1	GCF_001019015.2	97.2329	USA:NY	missing
NZ_JYAG02000001.1	NZ_JYAL02000001.1	97.1459	98.1831	0.9018	0.9428	0.06827	11	0.9925	3	0.428	0.8871	97.092	98.7242	0.0819	0.1	AlfI:98.15,AloI:98.18,BcgI:98.14,FalI:98.22	1395	11	1675	351	122.0909090909091	ok	97.1459	gamma	97.3091	ok	GCF_001018965.1	GCF_001019035.1	97.1459	USA:NY	USA
NZ_JYAG02000001.1	NZ_JYAN02000001.1	97.0775	98.1591	0.9061	0.9619	0.06868	8	0.9948	0	0.428	0.8855	97.03	98.7258	0.2626	0.21	AlfI:98.17,AloI:97.92,BcgI:98.18,FalI:98.17	1406	8	1688	323	168.375	ok	97.0775	gamma	97.2475	ok	GCF_001018965.1	GCF_001019045.1	97.0775	USA:NY	France
NZ_JYAG02000001.1	NZ_JYAP02000001.1	97.2729	98.1597	0.8871	0.9429	0.06896	8	0.9947	0	0.487	0.8856	97.168	98.652	0.104	0.11	AlfI:98.09,AloI:98.13,BcgI:98.15,FalI:98.20	1373	8	1649	330	165.75	ok	97.2729	gamma	97.3855	ok	GCF_001018965.1	GCF_001019055.2	97.2729	USA:NY	USA:New York
NZ_JYAG02000001.1	NZ_JYAO02000001.1	97.1801	98.1772	0.9511	0.9337	0.06675	12	0.9923	0	0.441	0.8867	97.1165	98.704	0.1496	0.2	AlfI:98.07,AloI:98.22,BcgI:98.20,FalI:98.21	1491	12	1755	600	119.16666666666669	ok	97.1801	gamma	97.3283	ok	GCF_001018965.1	GCF_001019065.2	97.1801	USA:NY	Japan
NZ_JYAG02000001.1	NZ_JYAQ02000002.1	93.5944	93.5944	0.0042	0.0048	1.99949	1	1.0	0	inf	0.5608	95.6965	87.7651	3.5495	0.31	AlfI:93.75,AloI:96.30,FalI:92.75	52	1	7	5	5.0	INCONSISTENT	93.5944	uniform_fallback	99.1251	INCONSISTENT	GCF_001018965.1	GCF_001019115.1	93.5944	USA:NY	France
NZ_JYAG02000001.1	NZ_CP026957.1	97.0153	98.0955	0.9184	0.9655	0.06984	7	0.9955	0	0.454	0.8813	96.9538	98.6856	0.1689	0.34	AlfI:98.11,AloI:98.06,BcgI:97.99,FalI:98.16	1392	7	1701	416	191.28571428571428	ok	97.0153	gamma	97.1717	ok	GCF_001018965.1	GCF_001019125.1	97.0153	USA:NY	USA:North Dakota
NZ_JYAG02000001.1	NZ_JYAS02000001.1	97.2103	98.2057	0.9712	0.9643	0.06538	18	0.9893	4	0.428	0.8886	97.1568	98.7195	0.1648	0.14	AlfI:98.13,AloI:98.29,BcgI:98.23,FalI:98.21	1553	18	1794	601	82.88888888888889	ok	97.2103	gamma	97.3655	ok	GCF_001018965.1	GCF_001019135.2	97.2103	USA:NY	USA:Michigan
NZ_JYAG02000001.1	NZ_JYAW02000001.1	97.8009	98.5151	0.9172	0.9519	0.05956	16	0.9895	2	0.416	0.9088	97.6253	98.8933	0.3598	0.56	AlfI:98.55,AloI:98.20,BcgI:98.49,FalI:98.56	1488	16	1711	272	89.375	ok	97.8009	gamma	97.8294	ok	GCF_001018965.1	GCF_001019175.2	97.8009	USA:NY	Denmark
NZ_JYAG02000001.1	NZ_JYBA02000001.1	97.2299	98.1456	0.9324	0.9218	0.06747	16	0.99	0	0.487	0.8846	97.1206	98.657	0.162	0.12	AlfI:98.21,AloI:98.05,BcgI:98.12,FalI:98.15	1486	16	1742	275	87.75	ok	97.2299	gamma	97.333	ok	GCF_001018965.1	GCF_001019195.1	97.2299	USA:NY	USA:New York
NZ_JYAG02000001.1	NZ_CP026953.1	97.284	98.1892	0.9161	0.9642	0.06736	10	0.9934	0	0.473	0.8876	97.1722	98.6896	0.1184	0.06	AlfI:98.15,AloI:98.27,BcgI:98.18,FalI:98.20	1421	10	1701	329	136.8	ok	97.284	gamma	97.3862	ok	GCF_001018965.1	GCF_001019205.1	97.284	USA:NY	Portugal:Lisbon
NZ_JYAG02000001.1	NZ_JYBB02000001.1	97.197	98.1972	0.9611	0.9827	0.06581	13	0.9918	0	0.428	0.888	97.1513	98.7111	0.1597	0.12	AlfI:98.14,AloI:98.29,BcgI:98.22,FalI:98.19	1516	13	1779	601	112.53846153846152	ok	97.197	gamma	97.361	ok	GCF_001018965.1	GCF_001019215.2	97.197	USA:NY	missing
NZ_JYAG02000001.1	NZ_CP026968.1	97.281	98.1867	0.9152	0.9606	0.06741	10	0.9934	0	0.473	0.8874	97.1722	98.6862	0.1184	0.05	AlfI:98.15,AloI:98.27,BcgI:98.18,FalI:98.20	1421	10	1701	329	136.8	ok	97.281	gamma	97.3862	ok	GCF_001018965.1	GCF_001019255.2	97.281	USA:NY	Portugal:Lisbon
NZ_JYAG02000001.1	NZ_CP026077.1	97.3018	98.1696	0.8913	0.9669	0.06851	8	0.9955	0	0.502	0.8863	97.1624	98.6666	0.0993	0.03	AlfI:98.16,AloI:98.09,BcgI:98.18,FalI:98.17	1386	8	1662	351	165.625	ok	97.3018	gamma	97.3791	ok	GCF_001018965.1	GCF_001019275.1	97.3018	USA:NY	missing
NZ_JYAG02000001.1	NZ_JXZL02000001.1	97.2754	98.1534	0.9235	0.9421	0.06773	12	0.992	0	0.502	0.8851	97.1476	98.6524	0.1315	0.07	AlfI:98.20,AloI:98.07,BcgI:98.16,FalI:98.14	1476	12	1717	332	115.08333333333331	ok	97.2754	gamma	97.3611	ok	GCF_001018965.1	GCF_001019295.2	97.2754	USA:NY	France
NZ_JYAG02000001.1	NZ_CP026079.1	97.3516	98.2335	0.9238	0.9844	0.06611	15	0.9902	0	0.46	0.8904	97.2457	98.7095	0.1533	0.14	AlfI:98.15,AloI:98.30,BcgI:98.26,FalI:98.24	1464	15	1712	601	95.06666666666666	ok	97.3516	gamma	97.4577	ok	GCF_001018965.1	GCF_001019305.2	97.3516	USA:NY	Japan
NZ_JYAG02000001.1	NZ_JXZQ02000002.1	97.1409	98.1117	0.9345	0.9699	0.06846	9	0.9942	0	0.487	0.8824	97.0289	98.6626	0.2626	0.22	AlfI:98.10,AloI:97.88,BcgI:98.11,FalI:98.14	1454	9	1739	357	152.77777777777777	ok	97.1409	gamma	97.2431	ok	GCF_001018965.1	GCF_001019335.2	97.1409	USA:NY	missing
NZ_JYAG02000001.1	NZ_JXZT02000001.1	97.2086	98.1452	0.8935	0.9702	0.06911	11	0.9925	0	0.473	0.8846	97.123	98.6582	0.1422	0.17	AlfI:98.06,AloI:98.20,BcgI:98.13,FalI:98.19	1379	11	1663	330	121.8181818181818	ok	97.2086	gamma	97.3403	ok	GCF_001018965.1	GCF_001019355.1	97.2086	USA:NY	missing
NZ_JYAG02000001.1	NZ_JXZU02000001.1	97.3008	98.1628	0.8894	0.9463	0.06895	11	0.9926	0	0.502	0.8858	97.1727	98.654	0.1229	0.13	AlfI:98.14,AloI:98.08,BcgI:98.12,FalI:98.21	1401	11	1647	287	122.45454545454544	ok	97.3008	gamma	97.3902	ok	GCF_001018965.1	GCF_001019375.2	97.3008	USA:NY	missing
NZ_JYAG02000001.1	NZ_CP026066.1	97.5732	98.4171	0.9124	0.9724	0.06224	8	0.995	0	0.416	0.9024	97.4061	98.8677	0.6365	1.29	AlfI:98.47,AloI:97.84,BcgI:98.42,FalI:98.46	1428	8	1703	317	173.625	ok	97.5732	gamma	97.6154	ok	GCF_001018965.1	GCF_001019395.1	97.5732	USA:NY	missing
NZ_JYAG02000001.1	NZ_CP026068.1	97.3253	98.164	0.8808	0.9692	0.0689	7	0.9954	0	0.516	0.8859	97.1787	98.6507	0.1075	0.05	AlfI:98.14,AloI:98.09,BcgI:98.19,FalI:98.16	1377	7	1645	352	187.57142857142856	ok	97.3253	gamma	97.3963	ok	GCF_001018965.1	GCF_001019415.2	97.3253	USA:NY	missing
NZ_JYAG02000001.1	NZ_CP026069.1	97.2805	98.2014	0.9391	0.9712	0.06646	14	0.9907	5	0.46	0.8883	97.1824	98.7006	0.2107	0.24	AlfI:98.09,AloI:98.30,BcgI:98.23,FalI:98.22	1443	14	1735	527	100.42857142857144	ok	97.2805	gamma	97.3941	ok	GCF_001018965.1	GCF_001019435.1	97.2805	USA:NY	Japan
NZ_JYAG02000001.1	NZ_JYAJ02000001.1	97.7423	98.4781	0.8982	0.936	0.06104	10	0.9935	0	0.428	0.9064	97.5565	98.8756	0.4757	0.77	AlfI:98.50,AloI:98.04,BcgI:98.49,FalI:98.51	1456	10	1678	446	139.6	ok	97.7423	gamma	97.7641	ok	GCF_001018965.1	GCF_001019455.2	97.7423	USA:NY	United Kingdom: London
NZ_JYAG02000001.1	NZ_JYAK02000001.1	97.3782	98.1928	0.8831	0.964	0.06813	10	0.9932	0	0.516	0.8878	97.2202	98.6672	0.0893	0.07	AlfI:98.14,AloI:98.18,BcgI:98.23,FalI:98.19	1397	10	1650	287	133.2	ok	97.3782	gamma	97.4366	ok	GCF_001018965.1	GCF_001019475.1	97.3782	USA:NY	missing
NZ_JYAG02000001.1	NZ_CP026072.1	97.2325	98.1486	0.9403	0.9624	0.06732	10	0.9935	0	0.487	0.8848	97.1208	98.6611	0.089	0.08	AlfI:98.21,AloI:98.13,BcgI:98.13,FalI:98.14	1463	10	1747	362	139.5	ok	97.2325	gamma	97.333	ok	GCF_001018965.1	GCF_001019485.1	97.2325	USA:NY	USA:Massachusetts
NZ_JYAG02000001.1	NZ_CP026958.1	97.2915	98.2054	0.9351	0.9631	0.0664	14	0.9907	5	0.46	0.8886	97.1939	98.6995	0.2044	0.23	AlfI:98.10,AloI:98.30,BcgI:98.23,FalI:98.22	1443	14	1732	601	100.35714285714286	ok	97.2915	gamma	97.4056	ok	GCF_001018965.1	GCF_001019495.2	97.2915	USA:NY	Japan
NZ_JYAG02000001.1	NZ_CP026073.1	96.9975	98.1009	0.9159	0.9631	0.06965	8	0.9948	0	0.441	0.8817	96.9601	98.6895	0.1786	0.38	AlfI:98.11,AloI:98.13,BcgI:97.98,FalI:98.16	1392	8	1705	416	167.875	ok	96.9975	gamma	97.1777	ok	GCF_001018965.1	GCF_001019535.2	96.9975	USA:NY	USA:North Dakota
NZ_JYAG02000001.1	NZ_JYAV02000001.1	97.3676	98.1747	0.8688	0.9495	0.06885	10	0.9931	0	0.532	0.8866	97.1972	98.6551	0.0745	0.02	AlfI:98.17,AloI:98.11,BcgI:98.18,FalI:98.18	1370	10	1635	351	130.7	ok	97.3676	gamma	97.4151	ok	GCF_001018965.1	GCF_001019555.1	97.3676	USA:NY	missing
NZ_JYAG02000001.1	NZ_JYAX02000001.1	97.3353	98.1689	0.9365	0.9574	0.06694	9	0.9943	0	0.516	0.8862	97.1849	98.6543	0.1344	0.09	AlfI:98.17,AloI:98.07,BcgI:98.14,FalI:98.20	1459	9	1737	418	154.77777777777777	ok	97.3353	gamma	97.3965	ok	GCF_001018965.1	GCF_001019565.1	97.3353	USA:NY	Denmark
NZ_JYAG02000001.1	NZ_CP026074.1	97.1936	98.1611	0.9136	0.9374	0.06807	9	0.9941	0	0.46	0.8856	97.1089	98.6854	0.2006	0.16	AlfI:98.14,AloI:98.00,BcgI:98.14,FalI:98.20	1417	9	1702	332	152.0	ok	97.1936	gamma	97.3241	ok	GCF_001018965.1	GCF_001019575.2	97.1936	USA:NY	Portugal
NZ_JYAG02000001.1	NZ_LORT02000003.1	97.2564	98.1656	0.9194	0.955	0.06767	6	0.9963	0	0.487	0.8859	97.127	98.6808	0.118	0.14	AlfI:98.21,AloI:98.09,BcgI:98.11,FalI:98.19	1423	6	1714	414	227.16666666666663	ok	97.2564	gamma	97.3411	ok	GCF_001018965.1	GCF_001471675.2	97.2564	USA:NY	USA: DC
NZ_JYAG02000001.1	NZ_LOSC02000001.1	97.3034	98.184	0.9367	0.9257	0.06654	14	0.9915	3	0.487	0.8872	97.1756	98.6797	0.146	0.15	AlfI:98.21,AloI:98.07,BcgI:98.14,FalI:98.22	1496	14	1747	321	101.42857142857144	ok	97.3034	gamma	97.3868	ok	GCF_001018965.1	GCF_001471695.1	97.3034	USA:NY	USA: DC
NZ_JYAG02000001.1	NZ_CP027101.1	97.182	98.1307	0.9309	0.9614	0.06806	7	0.9956	0	0.487	0.8836	97.064	98.6681	0.2229	0.17	AlfI:98.15,AloI:97.93,BcgI:98.12,FalI:98.16	1445	7	1736	314	195.8571428571429	ok	97.182	gamma	97.2779	ok	GCF_001018965.1	GCF_001471715.2	97.182	USA:NY	USA: DC
NZ_JYAG02000001.1	NZ_CP014064.2	97.3067	98.1833	0.9156	0.953	0.06758	11	0.9927	3	0.487	0.8872	97.1797	98.6786	0.2041	0.44	AlfI:98.05,AloI:98.25,BcgI:98.15,FalI:98.25	1403	11	1695	329	123.9090909090909	ok	97.3067	gamma	97.3939	ok	GCF_001018965.1	GCF_001558795.2	97.3067	USA:NY	USA:DC
NZ_JYAG02000001.1	NZ_NJFS02000001.1	97.2346	98.2376	0.9021	0.9272	0.06708	16	0.9891	3	0.428	0.8907	97.1323	98.776	0.2811	0.77	AlfI:98.04,AloI:98.32,BcgI:98.22,FalI:98.32	1458	16	1680	356	86.0625	ok	97.2346	gamma	97.3484	ok	GCF_001018965.1	GCF_002206395.1	97.2346	USA:NY	missing
NZ_JYAG02000001.1	NZ_CP023500.1	97.3752	98.1886	0.9005	0.9769	0.06761	7	0.9955	0	0.516	0.8875	97.2216	98.6608	0.0989	0.04	AlfI:98.18,AloI:98.11,BcgI:98.18,FalI:98.21	1411	7	1679	418	192.28571428571428	ok	97.3752	gamma	97.4361	ok	GCF_001018965.1	GCF_002386245.1	97.3752	USA:NY	missing
NZ_JYAG02000001.1	NZ_PDDS01000001.1	97.2045	98.145	0.8994	0.9443	0.06888	10	0.9934	0	0.473	0.8846	97.1165	98.6609	0.1358	0.14	AlfI:98.06,AloI:98.20,BcgI:98.13,FalI:98.18	1412	10	1675	324	135.7	ok	97.2045	gamma	97.3331	ok	GCF_001018965.1	GCF_002554295.1	97.2045	USA:NY	USA: MD
NZ_JYAG02000001.1	NZ_CP033865.1	97.7547	98.4726	0.901	0.9373	0.06092	12	0.9922	0	0.441	0.906	97.5572	98.8682	0.3703	0.51	AlfI:98.49,AloI:98.13,BcgI:98.47,FalI:98.50	1463	12	1691	445	117.08333333333331	ok	97.7547	gamma	97.7639	ok	GCF_001018965.1	GCF_003827915.1	97.7547	USA:NY	missing
NZ_JYAG02000001.1	NZ_RKJB01000002.1	97.1838	98.1943	0.9611	0.9864	0.06592	11	0.9931	0	0.428	0.8878	97.1357	98.7157	0.1813	0.19	AlfI:98.11,AloI:98.29,BcgI:98.24,FalI:98.19	1496	11	1779	601	131.8181818181818	ok	97.1838	gamma	97.3457	ok	GCF_001018965.1	GCF_003937725.1	97.1838	USA:NY	missing
NZ_JYAG02000001.1	NZ_RKJC01000002.1	97.3381	98.2305	0.9389	0.9719	0.06572	11	0.993	3	0.46	0.8902	97.2282	98.7147	0.1781	0.15	AlfI:98.16,AloI:98.34,BcgI:98.26,FalI:98.23	1476	11	1739	538	129.45454545454547	ok	97.3381	gamma	97.439	ok	GCF_001018965.1	GCF_003938815.1	97.3381	USA:NY	missing
NZ_JYAG02000001.1	NZ_CP040998.1	97.347	98.1773	0.8921	0.9587	0.06808	9	0.994	0	0.516	0.8867	97.1919	98.6608	0.1405	0.06	AlfI:98.20,AloI:98.06,BcgI:98.17,FalI:98.18	1414	9	1670	352	148.33333333333334	ok	97.347	gamma	97.4075	ok	GCF_001018965.1	GCF_006364675.1	97.347	USA:NY	USA:VA
NZ_JYAG02000001.1	NZ_CP041010.1	97.3243	98.1943	0.9247	0.9486	0.0668	10	0.9935	3	0.487	0.8878	97.1924	98.6837	0.0472	0.03	AlfI:98.18,AloI:98.22,BcgI:98.17,FalI:98.21	1443	10	1720	422	137.6	ok	97.3243	gamma	97.405	ok	GCF_001018965.1	GCF_006364775.1	97.3243	USA:NY	USA:VA
NZ_JYAG02000001.1	NZ_VFAE01000004.1	97.1876	98.153	0.8893	0.9519	0.06942	7	0.9954	0	0.473	0.8851	97.0694	98.6971	0.2777	0.36	AlfI:98.04,AloI:98.32,BcgI:98.12,FalI:98.20	1352	7	1650	325	187.71428571428572	ok	97.1876	gamma	97.2885	ok	GCF_001018965.1	GCF_006370485.1	97.1876	USA:NY	USA: Miami, FL
NZ_JYAG02000001.1	NZ_CP044106.1	97.4133	98.3627	0.9018	0.9517	0.06393	14	0.9905	3	0.392	0.8989	97.3183	98.8427	0.1132	0.08	AlfI:98.39,AloI:98.43,BcgI:98.32,FalI:98.37	1432	14	1688	283	98.21428571428572	ok	97.4133	gamma	97.5304	ok	GCF_001018965.1	GCF_008693765.1	97.4133	USA:NY	USA: KY
NZ_JYAG02000001.1	NZ_CP068143.1	97.3006	98.1995	0.8857	0.9537	0.0678	10	0.9933	0	0.473	0.8882	97.1807	98.6978	0.2315	0.23	AlfI:98.11,AloI:98.34,BcgI:98.24,FalI:98.20	1380	10	1668	339	133.5	ok	97.3006	gamma	97.3966	ok	GCF_001018965.1	GCF_016727585.1	97.3006	USA:NY	Germany:Langen
NZ_JYAG02000001.1	NZ_CP069470.1	97.2766	98.1759	0.9179	0.9571	0.06753	6	0.9963	0	0.487	0.8866	97.1436	98.6857	0.1194	0.09	AlfI:98.21,AloI:98.09,BcgI:98.14,FalI:98.20	1420	6	1709	410	226.83333333333337	ok	97.2766	gamma	97.3577	ok	GCF_001018965.1	GCF_016889145.1	97.2766	USA:NY	USA:MD
NZ_JYAG02000001.1	NZ_CP069565.1	97.27	98.1733	0.9178	0.9581	0.06757	6	0.9963	0	0.487	0.8865	97.1369	98.6857	0.1194	0.08	AlfI:98.21,AloI:98.09,BcgI:98.14,FalI:98.19	1420	6	1710	415	226.83333333333337	ok	97.27	gamma	97.3511	ok	GCF_001018965.1	GCF_016889945.1	97.27	USA:NY	USA:MD
NZ_CP026071.1	NZ_JYAI02000002.1	97.3855	98.365	0.9094	0.9432	0.06453	13	0.9911	0	0.392	0.899	97.2807	98.8615	0.9849	3.03	AlfI:98.46,AloI:97.56,BcgI:98.55,FalI:98.30	1421	13	1656	438	104.15384615384616	ok	97.3855	gamma	97.4955	ok	GCF_001018975.2	GCF_001019015.2	97.3855	missing	missing
NZ_CP026071.1	NZ_JYAL02000001.1	97.3316	98.3751	0.9385	0.9486	0.06356	11	0.9928	6	0.365	0.8997	97.2701	98.8806	0.7078	1.52	AlfI:98.46,AloI:97.76,BcgI:98.44,FalI:98.38	1441	11	1700	310	125.72727272727272	ok	97.3316	gamma	97.4824	ok	GCF_001018975.2	GCF_001019035.1	97.3316	missing	USA
NZ_CP026071.1	NZ_JYAN02000001.1	97.129	98.3087	0.9273	0.935	0.06573	12	0.9919	0	0.355	0.8953	97.1372	98.8637	0.8901	2.33	AlfI:98.43,AloI:97.55,BcgI:98.44,FalI:98.26	1429	12	1677	412	112.91666666666669	ok	97.129	gamma	97.3534	ok	GCF_001018975.2	GCF_001019045.1	97.129	missing	France
NZ_CP026071.1	NZ_JYAP02000001.1	97.5934	98.408	0.9163	0.9481	0.06318	11	0.9927	0	0.428	0.9018	97.4319	98.8452	0.533	1.0	AlfI:98.47,AloI:97.95,BcgI:98.49,FalI:98.39	1425	11	1661	446	123.9090909090909	ok	97.5934	gamma	97.6433	ok	GCF_001018975.2	GCF_001019055.2	97.5934	missing	USA:New York
NZ_CP026071.1	NZ_JYAO02000001.1	97.6384	98.4154	0.9026	0.8776	0.06329	14	0.9905	0	0.441	0.9023	97.466	98.8386	0.51	1.04	AlfI:98.46,AloI:98.02,BcgI:98.53,FalI:98.37	1440	14	1642	298	97.57142857142856	ok	97.6384	gamma	97.6778	ok	GCF_001018975.2	GCF_001019065.2	97.6384	missing	Japan
NZ_CP026071.1	NZ_JYAQ02000002.1	93.5944	93.5944	0.0043	0.0048	1.99949	1	1.0	0	inf	0.5608	95.6965	87.7651	3.5495	0.31	AlfI:93.75,AloI:96.30,FalI:92.75	48	1	7	5	5.0	INCONSISTENT	93.5944	uniform_fallback	99.1251	INCONSISTENT	GCF_001018975.2	GCF_001019115.1	93.5944	missing	France
NZ_CP026071.1	NZ_CP026957.1	97.2726	98.3336	0.9224	0.9477	0.06506	12	0.9919	0	0.376	0.897	97.2139	98.8558	0.6216	1.19	AlfI:98.42,AloI:97.80,BcgI:98.41,FalI:98.31	1407	12	1673	433	112.66666666666669	ok	97.2726	gamma	97.429	ok	GCF_001018975.2	GCF_001019125.1	97.2726	missing	USA:North Dakota
NZ_CP026071.1	NZ_JYAS02000001.1	97.6113	98.4118	0.9252	0.8801	0.06268	15	0.9899	2	0.428	0.9021	97.4572	98.8379	0.5646	1.09	AlfI:98.47,AloI:97.93,BcgI:98.50,FalI:98.39	1458	15	1679	288	92.73333333333332	ok	97.6113	gamma	97.6669	ok	GCF_001018975.2	GCF_001019135.2	97.6113	missing	USA:Michigan
NZ_CP026071.1	NZ_JYAW02000001.1	99.9743	99.9743	0.9648	0.9407	0.00713	20	0.9888	2	inf	0.9984	99.9238	99.9875	0.0406	0.2	AlfI:100.00,AloI:100.00,BcgI:99.97,FalI:99.96	1746	20	1733	290	85.0	ok	99.9743	uniform	99.9621	ok	GCF_001018975.2	GCF_001019175.2	99.9743	missing	Denmark
NZ_CP026071.1	NZ_JYBA02000001.1	97.3425	98.3589	0.9317	0.9184	0.06418	15	0.9898	3	0.381	0.8986	97.2626	98.8628	1.1541	3.45	AlfI:98.53,AloI:97.38,BcgI:98.47,FalI:98.33	1452	15	1683	426	91.66666666666669	ok	97.3425	gamma	97.476	ok	GCF_001018975.2	GCF_001019195.1	97.3425	missing	USA:New York
NZ_CP026071.1	NZ_CP026953.1	97.4285	98.3665	0.9419	0.9617	0.06359	9	0.9942	0	0.404	0.8992	97.3051	98.8521	0.5388	1.3	AlfI:98.45,AloI:97.95,BcgI:98.49,FalI:98.30	1437	9	1702	445	153.55555555555554	ok	97.4285	gamma	97.5167	ok	GCF_001018975.2	GCF_001019205.1	97.4285	missing	Portugal:Lisbon
NZ_CP026071.1	NZ_JYBB02000001.1	97.5081	98.3832	0.9344	0.9287	0.06322	12	0.9921	0	0.416	0.9002	97.3687	98.843	0.573	1.24	AlfI:98.43,AloI:97.93,BcgI:98.51,FalI:98.34	1457	12	1694	299	116.08333333333331	ok	97.5081	gamma	97.5794	ok	GCF_001018975.2	GCF_001019215.2	97.5081	missing	missing
NZ_CP026071.1	NZ_CP026968.1	97.4356	98.3692	0.941	0.9581	0.06353	9	0.9942	0	0.404	0.8993	97.3119	98.8521	0.5481	1.36	AlfI:98.45,AloI:97.95,BcgI:98.50,FalI:98.30	1438	9	1701	333	153.55555555555554	ok	97.4356	gamma	97.5234	ok	GCF_001018975.2	GCF_001019255.2	97.4356	missing	Portugal:Lisbon
NZ_CP026071.1	NZ_CP026077.1	97.3656	98.3557	0.9112	0.9543	0.06475	8	0.9947	0	0.392	0.8984	97.2654	98.8571	1.0101	3.03	AlfI:98.46,AloI:97.52,BcgI:98.53,FalI:98.30	1390	8	1657	437	166.625	ok	97.3656	gamma	97.4805	ok	GCF_001018975.2	GCF_001019275.1	97.3656	missing	missing
NZ_CP026071.1	NZ_JXZL02000001.1	97.2702	98.3125	0.9383	0.9198	0.06489	13	0.9913	0	0.392	0.8956	97.1939	98.8366	1.1685	3.66	AlfI:98.50,AloI:97.33,BcgI:98.44,FalI:98.27	1453	13	1704	351	106.3076923076923	ok	97.2702	gamma	97.4074	ok	GCF_001018975.2	GCF_001019295.2	97.2702	missing	France
