pairid	anim_ani	band	n_syn2b	n_dnadiff	n_matched	n_syn2b_only	n_dnadiff_only	median_dist	max_dist	shared_tags	spacing_bp	observable_fraction	dists
GCA_902601865.1__GCA_902518505.1		unknown	0	1	0	0	1			20	225000	0.6154	
GCA_902806085.1__GCA_902806015.1		unknown	0	4	0	0	4			112	40179	0.6136	
GCA_018673955.1__GCA_905614375.1		unknown	0	2	0	0	2			63	71429	0.6829	
GCA_003209065.1__GCA_003282225.1		unknown	0	5	0	0	5			129	34884	0.8218	
GCA_902574425.1__GCA_902550485.1		unknown	0	2	0	0	2			30	150000	0.7273	
GCF_001908205.1__GCF_000261685.1		unknown	13	13	13	0	0	1139684	6989084	883	5096	0.8307	10473,181191,288182,316542,487724,630455,1139684,1271709,1550267,1782287,5288411,6251640,6989084
GCA_902802575.1__GCA_902768995.1		unknown	4	23	4	0	19	9070	23294	213	21127	0.7748	386,470,17669,23294
GCA_016292445.1__GCA_000431075.1		unknown	0	4	0	0	4			56	80357	0.5143	
GCA_902598485.1__GCA_902592275.1		unknown	0	4	0	0	4			116	38793	0.7474	
GCF_005117025.1__GCF_016405965.1		unknown	0	4	0	0	4			159	28302	0.9766	
GCF_002904295.1__GCF_900105945.1		unknown	54	95	54	0	41	135145	1130572	2167	2077	0.9598	801,1658,2288,2356,2504,8796,9133,14468,16881,30467,33073,38640,39122,41819,42389,48413,51574,51622,58842,60947,65085,72023,72245,90807,106797,120495,134705,135585,147917,148160,185878,216422,257816,285881,290880,298705,319973,329695,390728,405353,420640,483441,572609,623029,679281,727498,806954,813889,938987,1084568,1095584,1113462,1113661,1130572
GCF_019038415.1__GCF_014698445.1		unknown	6	6	6	0	0	167236	2833112	202	22277	0.8693	12785,18819,39060,295412,1610374,2833112
GCF_900475755.1__GCF_000222025.1		unknown	66	125	66	0	59	3095	66163	313	14377	1.0000	38,56,196,259,466,555,588,617,618,696,726,733,743,801,832,1009,1115,1174,1196,1244,1317,1318,1454,1487,1504,1520,1570,1603,1878,2168,2496,2673,2774,3416,3438,3463,3632,3661,4384,4813,4936,5018,5144,5200,5477,5632,5883,6079,6470,6744,6813,6989,7117,7948,8219,8859,10624,10636,13627,21157,22968,34582,38983,48341,54927,66163
GCF_009069125.1__GCF_003671935.1		unknown	0	1	0	0	1			5	900000	1.0000	
GCA_003669255.1__GCA_018970605.1		unknown	0	3	0	0	3			124	36290	0.4032	
GCA_001896555.1__GCA_018433085.1		unknown	10	6	6	4	0	97568	664229	246	18293	0.8702	4037,41051,57595,137542,198619,664229
GCF_005696695.1__GCA_902373435.1		unknown	2	22	2	0	20	15660	24680	511	8806	1.0000	6640,24680
GCA_902589965.1__GCA_902578495.1		unknown	0	1	0	0	1			202	22277	0.9243	
GCF_018343815.1__GCF_900634605.1		unknown	0	1	0	0	1			33	136364	0.9677	
GCF_000426925.1__GCF_014698755.1		unknown	33	76	33	0	43	20450	631347	132	34091	0.7952	391,472,2147,2224,2638,2694,3387,3642,3685,4384,4533,5147,6164,8955,12407,16733,20450,29608,30763,31280,31768,43356,57655,59471,71339,88863,102463,134895,150795,330074,442737,529395,631347
GCA_009840635.1__GCA_002238705.1		unknown	2	6	2	0	4	566854	930039	108	41667	0.7174	203668,930039
GCA_902591775.1__GCA_902517495.1		unknown	0	2	0	0	2			64	70312	0.7660	
GCF_014251255.1__GCF_003226855.1		unknown	0	1	0	0	1			3	1500000	1.0000	
GCA_014653365.1__GCA_902513955.1		unknown	0	2	0	0	2			13	346154	0.7500	
GCA_003670475.1__GCA_903944295.1		unknown	1	0	0	1	0			232	19397	0.8356	
GCA_017561665.1__GCA_017428035.1		unknown	0	14	0	0	14			66	68182	0.8000	
GCA_902628235.1__GCA_902624785.1		unknown	0	4	0	0	4			52	86538	1.0000	
GCF_003386075.1__GCF_014645315.1		unknown	2	12	2	0	10	272602	540261	1011	4451	1.0000	4944,540261
GCA_015063035.1__GCA_017410345.1		unknown	0	5	0	0	5			86	52326	0.5185	
GCF_011516935.1__GCF_001581005.1		unknown	0	7	0	0	7			71	63380	0.9130	
GCA_902608975.1__GCA_902583345.1		unknown	0	2	0	0	2			3	1500000	1.0000	
GCF_004366375.1__GCF_000350165.1		unknown	0	9	0	0	9			17	264706	0.4545	
GCA_003282425.1__GCA_902609995.1		unknown	0	4	0	0	4			97	46392	0.7500	
GCA_003281585.1__GCF_000760035.1		unknown	0	5	0	0	5			187	24064	0.9371	
GCA_902576115.1__GCA_902542975.1		unknown	1	1	1	0	0	4533	4533	155	29032	0.8657	4533
GCA_902611225.1__GCA_902600395.1		unknown	1	9	1	0	8	6316	6316	131	34351	0.9062	6316
GCF_014252095.1__GCF_000233435.1		unknown	2	8	2	0	6	13306	18282	9	500000	1.0000	8330,18282
GCA_003209165.1__GCA_016779825.1		unknown	0	3	0	0	3			105	42857	0.7193	
GCF_014596515.1__GCF_014656195.1		unknown	12	20	12	0	8	160336	1627212	1388	3242	0.7975	177,16555,46707,74016,96481,140797,179876,209014,326952,754889,1572026,1627212
GCF_002573715.1__GCF_004000885.1		unknown	3	12	3	0	9	46927	463182	274	16423	0.9620	41045,46927,463182
GCA_902624585.1__GCA_902597555.1		unknown	0	1	0	0	1			31	145161	0.7692	
GCF_000801335.2__GCA_000307955.1		unknown	6	37	6	0	31	49510	111595	188	23936	0.9605	902,2248,49038,49983,50212,111595
GCF_002913745.1__GCF_002914005.1		unknown	26	12	12	14	0	14622	59039	216	20833	0.8720	1692,3016,4916,5933,7885,11240,18003,18843,26062,28917,50220,59039
GCA_002422095.1__GCA_000169355.1		unknown	1	5	1	0	4	380466	380466	35	128571	0.3103	380466
GCA_003209475.1__GCA_000635535.1		unknown	0	2	0	0	2			126	35714	0.8630	
GCA_902611265.1__GCA_902518395.1		unknown	0	1	0	0	1			17	264706	0.5000	
GCF_001424225.1__GCF_014192415.1		unknown	0	8	0	0	8			1055	4265	0.9962	
GCA_902623075.1__GCA_902538885.1		unknown	0	2	0	0	2			35	128571	0.7619	
GCA_002067855.1__GCA_012728915.1		unknown	0	1	0	0	1			166	27108	0.2087	
GCA_017303395.1__GCA_016786615.1		unknown	7	11	7	0	4	99568	295674	90	50000	0.6709	11328,78191,85688,99568,195928,235146,295674
GCA_902596915.1__GCA_902534465.1		unknown	0	2	0	0	2			23	195652	0.5333	
GCA_017938695.1__GCA_017502305.1		unknown	12	14	12	0	2	50962	604841	138	32609	0.7216	12694,19713,24091,33213,38382,42262,59662,64070,234891,256338,280987,604841
GCA_902620465.1__GCA_902582605.1		unknown	0	3	0	0	3			24	187500	0.8824	
GCA_902628925.1__GCA_902601475.1		unknown	3	5	3	0	2	4264	397564	331	13595	0.9646	135,4264,397564
GCA_902557145.1__GCA_902555695.1		unknown	0	1	0	0	1			15	300000	0.6250	
GCF_007096885.1__GCF_014649035.1		unknown	17	15	15	2	0	692191	6751076	395	11392	0.9000	27668,33695,163431,172518,251597,484454,493689,692191,888329,1448890,2726775,4188825,4221709,6309965,6751076
GCF_009695585.1__GCA_900768695.1		unknown	3	9	3	0	6	89006	103508	183	24590	0.8889	66879,89006,103508
GCF_001864895.1__GCF_015351025.1		unknown	7	7	7	0	0	263770	1900865	549	8197	0.9731	83806,171850,218847,263770,329305,1881500,1900865
GCF_003003175.1__GCF_013410215.1		unknown	0	5	0	0	5			302	14901	0.9167	
GCA_018657955.1__GCA_014239895.1		unknown	0	5	0	0	5			82	54878	0.9118	
GCA_014654235.1__GCA_902606645.1		unknown	0	4	0	0	4			33	136364	0.6500	
GCA_900548775.1__GCF_900111695.1		unknown	2	2	2	0	0	470094	829501	743	6057	0.8764	110686,829501
GCA_014653665.1__GCA_902536975.1		unknown	0	4	0	0	4			11	409091	1.0000	
GCF_000717595.1__GCF_014656215.1		unknown	42	24	24	18	0	167955	2594989	2039	2207	0.9792	2977,5134,10313,21445,29969,38574,54238,80341,81255,125678,137933,166905,169005,191840,195076,220770,288638,297230,304769,496325,542795,641060,1013154,2594989
GCA_015063035.1__GCA_902774685.1		unknown	0	10	0	0	10			105	42857	0.7077	
GCF_000819725.1__GCF_000820145.1		unknown	85	29	29	56	0	13028	155768	749	6008	0.9282	1374,1440,1707,2009,3318,3809,4154,4361,4583,6163,6486,7494,8305,8806,13028,14174,14770,15408,19108,20239,20414,34751,52015,63012,66245,102963,124750,125293,155768
GCF_000738435.1__GCA_016780825.1		unknown	2	23	2	0	21	1545	2911	338	13314	1.0000	179,2911
GCF_005083845.1__GCF_001280225.1		unknown	0	2	0	0	2			10	450000	1.0000	
GCA_003216895.1__GCA_902634795.1		unknown	0	8	0	0	8			72	62500	0.9744	
GCA_900315895.1__GCA_905235115.1		unknown	0	1	0	0	1			70	64286	0.7436	
GCA_902540545.1__GCA_902519255.1		unknown	0	2	0	0	2			95	47368	0.7439	
GCF_003612115.1__GCF_003611585.1		unknown	18	31	18	0	13	167590	4702612	1500	3000	0.8421	6602,13707,23542,44187,45993,55674,114257,148572,157615,177565,272531,302599,344347,621907,935628,953778,4103232,4702612
GCA_019116745.1__GCA_019119775.1		unknown	0	2	0	0	2			44	102273	0.4286	
GCF_003947455.1__GCA_000720845.1		unknown	37	16	16	21	0	63982	904537	1460	3082	0.7950	8030,10097,11822,13018,14807,41798,60017,61036,66927,98112,187939,254031,330784,494594,518470,904537
GCF_003063475.1__GCA_903856995.1		unknown	1	6	1	0	5	5294	5294	135	33333	1.0000	5294
GCA_018883885.1__GCA_019112725.1		unknown	0	2	0	0	2			85	52941	0.3696	
GCA_003212535.1__GCF_002026005.1		unknown	0	4	0	0	4			19	236842	0.8000	
GCA_900543715.1__GCA_019120515.1		unknown	2	4	2	0	2	937655	1868752	105	42857	0.8846	6558,1868752
GCF_017676345.1__GCF_000424785.1		unknown	10	18	10	0	8	371636	1320405	442	10181	0.9351	4249,9828,69678,92064,98677,644596,700603,737922,872840,1320405
GCF_000155895.1__GCA_902511185.1		unknown	0	1	0	0	1			13	346154	1.0000	
GCA_902633985.1__GCA_902592275.1		unknown	4	3	3	1	0	75744	599035	80	56250	0.7258	32568,75744,599035
GCF_000332995.1__GCF_000327325.1		unknown	4	7	4	0	3	401342	813510	721	6241	0.9301	201079,261604,541081,813510
GCA_019163135.1__GCA_903842475.1		unknown	1	3	1	0	2	293844	293844	131	34351	0.6875	293844
GCF_003075045.1__GCF_900155985.1		unknown	0	5	0	0	5			84	53571	0.9200	
GCA_903913915.1__GCA_903853185.1		unknown	0	4	0	0	4			206	21845	0.7027	
GCA_017616055.1__GCA_002310115.1		unknown	0	1	0	0	1			262	17176	0.5806	
GCA_002497025.1__GCA_902560445.1		unknown	2	5	2	0	3	91217	176331	237	18987	0.7402	6103,176331
GCA_902571235.1__GCA_902532565.1		unknown	0	2	0	0	2			15	300000	0.6000	
GCA_017456845.1__GCA_017407755.1		unknown	0	2	0	0	2			48	93750	0.3548	
GCA_900554655.1__GCA_900548935.1		unknown	6	3	3	3	0	267028	464853	622	7235	0.7517	161,267028,464853
GCA_017616895.1__GCA_017618625.1		unknown	2	11	2	0	9	151792	294014	209	21531	0.9456	9569,294014
GCA_002314195.1__GCA_002297815.1		unknown	4	18	4	0	14	159788	268645	238	18908	0.6566	30763,122293,197283,268645
GCA_003214975.1__GCA_902616385.1		unknown	0	8	0	0	8			98	45918	0.7429	
GCF_019038415.1__GCA_000708525.1		unknown	1	2	1	0	1	357112	357112	169	26627	0.8425	357112
GCA_902609535.1__GCA_902604975.1		unknown	0	2	0	0	2			64	70312	0.7500	
GCA_000634515.1__GCA_902536455.1		unknown	0	4	0	0	4			86	52326	0.9552	
GCA_902616385.1__GCA_902572075.1		unknown	1	3	1	0	2	40422	40422	201	22388	0.8982	40422
GCA_902596585.1__GCA_902574955.1		unknown	0	3	0	0	3			48	93750	0.7200	
GCA_002689135.1__GCA_902562425.1		unknown	0	1	0	0	1			18	250000	0.4444	
GCA_903915955.1__GCA_903866255.1		unknown	5	13	5	0	8	152330	659713	104	43269	0.3214	11995,62993,152330,546498,659713
GCA_014055495.1__GCA_016788885.1		unknown	0	1	0	0	1			70	64286	0.3902	
GCA_902606175.1__GCA_902574355.1		unknown	0	2	0	0	2			167	26946	0.9241	
GCF_000220045.1__GCA_905221145.1		unknown	0	24	0	0	24			385	11688	0.9489	
GCA_900549245.1__GCA_018376905.1		unknown	0	8	0	0	8			961	4683	0.7514	
GCA_902606585.1__GCA_902543185.1		unknown	6	1	1	5	0	873	873	245	18367	0.8848	873
GCA_903871235.1__GCA_903822595.1		unknown	0	9	0	0	9			112	40179	0.5692	
GCA_902623415.1__GCA_902588925.1		unknown	0	2	0	0	2			12	375000	0.8000	
GCA_014653375.1__GCA_902513955.1		unknown	0	2	0	0	2			12	375000	1.0000	
GCF_014252255.1__GCF_000236405.1		unknown	0	1	0	0	1			8	562500	1.0000	
GCF_009827135.1__GCF_000011745.1		unknown	0	1	0	0	1			12	375000	1.0000	
GCF_004770765.1__GCF_000332495.1		unknown	0	4	0	0	4			106	42453	0.9574	
GCA_000635535.1__GCA_902571795.1		unknown	2	1	1	1	0	5098	5098	153	29412	0.6379	5098
GCF_003011885.1__GCF_002252665.1		unknown	4	5	4	0	1	358450	1509539	103	43689	0.8293	24055,73655,643245,1509539
GCF_018882335.1__GCA_900095165.1		unknown	2	0	0	2	0			61	73770	0.7167	
GCA_002329285.1__GCA_905234995.1		unknown	0	6	0	0	6			52	86538	0.2381	
GCF_002902265.1__GCF_002901825.1		unknown	0	2	0	0	2			48	93750	0.2703	
GCA_002709775.1__GCF_011806525.1		unknown	5	4	4	1	0	1019712	1447669	418	10766	0.8424	401020,927154,1112271,1447669
GCA_902629285.1__GCA_902556065.1		unknown	0	1	0	0	1			11	409091	0.6667	
GCF_000327065.1__GCA_003488145.1		unknown	7	20	7	0	13	14182	258770	700	6429	1.0000	109,3196,12515,14182,28595,129863,258770
GCA_000635015.1__GCA_902574405.1		unknown	0	7	0	0	7			154	29221	0.9107	
GCA_902587155.1__GCA_902576375.1		unknown	0	2	0	0	2			127	35433	0.9217	
GCA_903939765.1__GCA_903838025.1		unknown	1	7	1	0	6	50428	50428	100	45000	0.6452	50428
GCA_002731695.1__GCA_002720735.1		unknown	0	2	0	0	2			20	225000	0.2500	
GCF_012396315.1__GCF_014490555.1		unknown	2	3	2	0	1	732615	1362635	92	48913	0.7912	102595,1362635
GCA_902616075.1__GCA_902571865.1		unknown	2	3	2	0	1	10648	21216	160	28125	0.9252	81,21216
GCA_902633335.1__GCA_902616675.1		unknown	0	1	0	0	1			42	107143	0.7879	
GCF_016107575.1__GCF_904846345.1		unknown	3	4	3	0	1	120097	1200394	189	23810	0.6954	76731,120097,1200394
GCF_900169085.1__GCF_000006685.1		unknown	0	1	0	0	1			28	160714	1.0000	
GCA_902535025.1__GCA_902525585.1		unknown	0	3	0	0	3			55	81818	0.4706	
GCF_011305415.1__GCA_001800945.1		unknown	0	9	0	0	9			76	59211	0.9000	
GCF_004785935.1__GCA_018366675.1		unknown	3	36	3	0	33	5371	11073	138	32609	1.0000	1200,5371,11073
GCA_017962925.1__GCA_017554135.1		unknown	0	24	0	0	24			107	42056	0.7353	
GCA_902613845.1__GCA_902575725.1		unknown	0	4	0	0	4			136	33088	0.9652	
GCA_017441045.1__GCA_900769375.1		unknown	0	1	0	0	1			58	77586	0.5882	
GCA_019115605.1__GCA_019119615.1		unknown	5	2	2	3	0	193922	263948	927	4854	0.9885	123895,263948
GCA_014653355.1__GCA_902558815.1		unknown	1	1	1	0	0	80837	80837	25	180000	0.7500	80837
GCF_003606285.1__GCF_001660005.1		unknown	0	1	0	0	1			12	375000	1.0000	
GCA_900765115.1__GCA_900754445.1		unknown	5	5	5	0	0	179816	444564	1110	4054	0.9565	4661,71969,179816,294706,444564
GCF_007670255.1__GCF_006538985.1		unknown	0	2	0	0	2			187	24064	0.9868	
GCA_910588005.1__GCA_910584075.1		unknown	6	17	6	0	11	38949	182093	96	46875	0.6500	731,20368,27314,50584,67707,182093
GCF_001705035.1__GCF_000349565.1		unknown	5	9	5	0	4	360674	1044590	292	15411	0.6900	30299,103239,360674,554934,1044590
GCF_018709685.1__GCF_900184965.1		unknown	6	0	0	6	0			116	38793	0.8163	
GCA_017536625.1__GCA_017399625.1		unknown	5	8	5	0	3	81458	157395	95	47368	0.7027	24257,49993,81458,96118,157395
GCF_003942965.1__GCF_002096895.1		unknown	54	25	25	29	0	8068	313680	461	9761	0.9441	185,473,2067,2592,3206,3831,4459,5585,6041,6145,7062,8061,8068,9993,10233,10864,13188,13264,17167,22166,27508,32618,65726,68701,313680
GCA_017408905.1__GCA_017411945.1		unknown	7	9	7	0	2	99919	1014143	267	16854	0.8820	10513,17719,49284,99919,196026,235775,1014143
GCA_003211415.1__GCA_003281715.1		unknown	1	6	1	0	5	152771	152771	163	27607	0.7481	152771
GCF_008386465.1__GCF_003024235.1		unknown	2	10	2	0	8	90454	120804	116	38793	0.9255	60104,120804
GCA_902594335.1__GCA_902563435.1		unknown	0	2	0	0	2			104	43269	0.8916	
GCA_000634735.1__GCA_902621675.1		unknown	0	1	0	0	1			240	18750	0.8835	
GCA_902602885.1__GCA_902587565.1		unknown	0	1	0	0	1			73	61644	0.6897	
GCA_905214425.1__GCA_900762355.1		unknown	2	16	2	0	14	58608	84977	1096	4106	0.9636	32239,84977
GCA_902528575.1__GCA_902517615.1		unknown	0	3	0	0	3			24	187500	0.7333	
GCA_900319375.1__GCA_905234775.1		unknown	5	40	5	0	35	7444	91913	291	15464	0.8971	3080,3407,7444,62529,91913
GCA_011620695.1__GCA_003517675.1		unknown	0	2	0	0	2			475	9474	0.8839	
GCF_900129205.1__GCA_017305095.1		unknown	9	2	2	7	0	35843	43719	111	40541	0.5918	27967,43719
GCF_002902285.1__GCF_002994445.1		unknown	0	3	0	0	3			53	84906	0.5641	
GCF_003611275.1__GCA_002703405.1		unknown	14	7	7	7	0	50174	451553	1646	2734	0.9987	15313,33010,35355,50174,100977,122900,451553
GCA_902598595.1__GCA_902572605.1		unknown	0	1	0	0	1			14	321429	0.7143	
GCA_015066045.1__GCA_017516315.1		unknown	5	23	5	0	18	74187	100385	89	50562	0.6429	2798,23967,74187,92488,100385
GCA_017546125.1__GCA_900771335.1		unknown	4	17	4	0	13	40365	434194	641	7020	0.9600	709,950,79780,434194
GCF_000244815.1__GCF_000243815.2		unknown	62	52	52	10	0	22590	2515382	1058	4253	0.9638	556,630,758,1187,1315,1552,1814,1829,1887,2661,4195,5999,6739,7752,7846,7935,8485,10164,12739,13381,13891,14574,16859,18673,19214,20311,24870,38844,46748,61651,67724,71530,106908,111560,119203,146362,158037,179359,222148,270329,278909,295250,335644,370983,374746,394081,474883,774964,1019451,1347646,2027596,2515382
GCA_017645645.1__GCA_902779745.1		unknown	5	9	5	0	4	196685	306948	302	14901	0.9827	8190,16290,196685,240963,306948
GCF_018687735.1__GCA_903900805.1		unknown	1	3	1	0	2	10421	10421	33	136364	1.0000	10421
GCA_003278445.1__GCA_003284445.1		unknown	0	3	0	0	3			19	236842	0.5556	
GCF_002967995.1__GCF_017976235.1		unknown	23	11	11	12	0	306030	1207951	384	11719	0.9382	7250,29251,49428,134278,196398,306030,373626,444391,787103,1143286,1207951
GCA_003284275.1__GCA_902593905.1		unknown	0	1	0	0	1			11	409091	0.7143	
GCF_003048575.1__GCF_002165775.1		unknown	3	4	3	0	1	360642	522630	584	7705	0.9877	114581,360642,522630
GCA_902630925.1__GCA_902594835.1		unknown	0	1	0	0	1			20	225000	0.7000	
GCA_902583445.1__GCA_902560025.1		unknown	0	3	0	0	3			86	52326	0.9286	
GCA_902613845.1__GCA_902546975.1		unknown	0	2	0	0	2			277	16245	0.9254	
GCA_017436955.1__GCA_017410075.1		unknown	0	11	0	0	11			69	65217	0.8800	
GCA_902601705.1__GCA_902597175.1		unknown	0	1	0	0	1			25	180000	0.7143	
GCF_001499995.1__GCF_001499965.1		unknown	8	9	8	0	1	542294	1501910	437	10297	0.9081	305,3940,135150,302364,782224,1243233,1462854,1501910
GCA_902589185.1__GCA_902583415.1		unknown	0	8	0	0	8			124	36290	0.8228	
GCA_905339155.1__GCA_902384525.1		unknown	31	19	19	12	0	30640	271451	139	32374	0.8750	2021,2632,3838,6551,12261,16814,20749,25705,29180,30640,45237,45567,48481,53664,59136,59400,111286,152845,271451
GCF_005081185.1__GCF_005082585.1		unknown	0	1	0	0	1			3	1500000	1.0000	
GCF_900199495.1__GCA_018374635.1		unknown	8	24	8	0	16	48911	262596	677	6647	1.0000	2815,2896,14238,36782,61040,72014,110568,262596
GCA_902619045.1__GCA_902518895.1		unknown	0	1	0	0	1			140	32143	0.8125	
GCA_905221335.1__GCA_905221225.1		unknown	22	29	22	0	7	63406	222723	137	32847	0.9750	1371,2110,8660,12552,13353,15461,16707,25636,26715,52063,62478,64333,69363,69384,73859,75863,90063,98224,121301,122254,191540,222723
GCF_000698125.1__GCA_012970285.1		unknown	1	10	1	0	9	79906	79906	641	7020	0.9635	79906
GCF_011752525.1__GCF_013393325.1		unknown	32	14	14	18	0	128292	805349	357	12605	0.9462	9912,16327,18303,28156,38762,42233,70688,185896,241051,337219,406230,508748,669431,805349
GCA_900549845.1__GCA_900766125.1		unknown	0	1	0	0	1			275	16364	0.7351	
GCA_905188025.1__GCA_900759875.1		unknown	0	1	0	0	1			20	225000	0.8000	
GCA_009712225.1__GCA_009929215.1		unknown	1	1	1	0	0	715828	715828	379	11873	0.9789	715828
GCA_003280725.1__GCA_902536555.1		unknown	0	2	0	0	2			78	57692	0.7857	
GCF_003049085.1__GCF_003048775.2		unknown	3	3	3	0	0	303142	1761941	646	6966	0.9829	37856,303142,1761941
GCA_902583295.1__GCA_902528505.1		unknown	1	2	1	0	1	285311	285311	44	102273	0.6500	285311
GCF_003048905.1__GCF_902460875.1		unknown	22	17	17	5	0	6220	219977	603	7463	0.9914	443,1538,1568,1900,2336,3709,4127,4994,6220,8876,11042,33067,36557,51344,107584,170936,219977
GCA_003212115.1__GCA_003281635.1		unknown	0	5	0	0	5			99	45455	0.5783	
GCA_009704425.1__GCA_016871395.1		unknown	0	2	0	0	2			40	112500	0.1250	
GCA_902621725.1__GCA_902612805.1		unknown	0	4	0	0	4			136	33088	0.8448	
GCF_001429185.1__GCA_013361975.1		unknown	1	8	1	0	7	2596	2596	270	16667	1.0000	2596
GCF_001945365.1__GCF_001238485.1		unknown	24	14	14	10	0	99439	675730	520	8654	0.9781	1088,4099,14226,38868,82045,95576,98356,100522,105238,133069,311298,436539,466006,675730
GCA_001179885.1__GCA_902555945.1		unknown	2	1	1	1	0	141558	141558	27	166667	0.5000	141558
GCF_902706295.1__GCF_006538985.1		unknown	0	7	0	0	7			300	15000	0.9302	
GCA_017560425.1__GCA_017380515.1		unknown	4	18	4	0	14	1680	10188	98	45918	0.8222	87,663,2698,10188
GCA_003212925.1__GCA_902587155.1		unknown	1	5	1	0	4	3659	3659	80	56250	0.8308	3659
GCF_003729955.1__GCF_003634775.1		unknown	6	18	6	0	12	84798	517827	165	27273	0.9938	8080,21993,67270,102326,125057,517827
GCF_018617875.1__GCF_018617485.1		unknown	0	1	0	0	1			106	42453	0.9694	
GCA_002070455.1__GCA_017860985.1		unknown	0	1	0	0	1			66	68182	0.6000	
GCF_002632615.1__GCF_015163665.1		unknown	7	16	7	0	9	92953	304095	82	54878	0.8627	10588,41188,49623,92953,211418,299408,304095
GCA_003279105.1__GCF_001989455.1		unknown	0	9	0	0	9			289	15571	0.9375	
GCA_017548985.1__GCA_902785575.1		unknown	0	21	0	0	21			156	28846	0.8550	
GCF_001665295.1__GCF_001672915.1		unknown	28	31	28	0	3	150587	4596902	1286	3499	0.9573	2849,3892,4231,8369,13751,32480,33539,39138,42600,46762,68282,75780,79878,148748,152426,187473,214013,244567,248290,372735,421195,487809,563904,1380635,1501732,3231358,4580047,4596902
GCA_001579015.1__GCA_905369855.1		unknown	3	22	3	0	19	15376	25796	118	38136	1.0000	3605,15376,25796
GCF_904846525.1__GCA_001411745.2		unknown	2	6	2	0	4	202336	343105	1625	2769	0.9808	61568,343105
GCA_902633585.1__GCA_902544985.1		unknown	0	3	0	0	3			24	187500	0.3846	
GCA_017540385.1__GCA_017541665.1		unknown	1	2	1	0	1	77508	77508	151	29801	0.2188	77508
GCA_003283665.1__GCA_003283745.1		unknown	0	2	0	0	2			39	115385	0.8000	
GCA_902543295.1__GCA_902524995.1		unknown	0	3	0	0	3			88	51136	0.9365	
GCA_902594335.1__GCA_902517495.1		unknown	1	0	0	1	0			127	35433	0.9216	
GCA_016777965.1__GCA_902538565.1		unknown	0	1	0	0	1			63	71429	0.9500	
