pairid	band	phylum	dd_breakpoints_ref	dd_breakpoints_qry	dd_relocations_ref	dd_relocations_qry	dd_translocations_ref	dd_translocations_qry	dd_inversions_ref	dd_inversions_qry	dd_insertions_ref	dd_insertions_qry	dd_insertionsum_ref	dd_insertionsum_qry	dd_tandemins_ref	dd_tandemins_qry	dd_tandeminssum_ref	dd_tandeminssum_qry
GCF_003201195.1__GCF_900116685.1	90-95	Proteobacteria	807.0	761.0	1.0	5.0	120.0	66.0	2.0	8.0	331.0	391.0	342696.0	645443.0	0.0	1.0	0.0	243.0
GCA_902524635.1__GCA_902520695.1	85-90	Proteobacteria	200.0	154.0	0.0	0.0	45.0	9.0	2.0	2.0	111.0	102.0	505380.0	184771.0	0.0	0.0	0.0	0.0
GCA_003281005.1__GCA_902522385.1	90-95	Proteobacteria	201.0	202.0	3.0	3.0	27.0	25.0	0.0	0.0	113.0	117.0	374453.0	376014.0	0.0	0.0	0.0	0.0
GCA_003260025.2__GCF_014647835.1	85-90	Actinobacteriota	4455.0	4434.0	22.0	27.0	409.0	237.0	16.0	15.0	2241.0	2365.0	3030815.0	4000696.0	0.0	0.0	0.0	0.0
GCF_018130615.1__GCF_002278135.2	85-90	Proteobacteria	4028.0	4003.0	74.0	88.0	193.0	0.0	16.0	90.0	2048.0	1892.0	3636751.0	2780123.0	1.0	0.0	132.0	0.0
GCF_900199455.1__GCF_002356515.1	90-95	Proteobacteria	2938.0	2843.0	138.0	111.0	235.0	20.0	15.0	80.0	1255.0	1384.0	2276208.0	2143119.0	2.0	1.0	405.0	64.0
GCA_009921765.1__GCA_018969885.1	85-90	Proteobacteria	1316.0	1556.0	1.0	0.0	215.0	376.0	0.0	0.0	889.0	875.0	456521.0	954531.0	0.0	0.0	0.0	0.0
GCF_900207575.1__GCF_002407205.1	80-85	Proteobacteria	1785.0	1771.0	20.0	38.0	136.0	38.0	11.0	48.0	913.0	881.0	2488486.0	1742090.0	0.0	0.0	0.0	0.0
GCF_000158815.1__GCF_900091595.1	90-95	Actinobacteriota	3070.0	3092.0	63.0	44.0	0.0	160.0	51.0	8.0	1560.0	1479.0	2932638.0	2454582.0	0.0	0.0	0.0	0.0
GCA_900553545.1__GCA_002298695.1	85-90	Firmicutes_A	897.0	917.0	2.0	2.0	197.0	162.0	5.0	5.0	558.0	591.0	1026258.0	680920.0	0.0	0.0	0.0	0.0
GCF_017312725.1__GCF_016865425.1	85-90	Actinobacteriota	4682.0	4621.0	63.0	61.0	260.0	0.0	6.0	83.0	2212.0	2413.0	1954531.0	2476043.0	1.0	1.0	77.0	145.0
GCF_003236315.1__GCF_003236305.1	85-90	Actinobacteriota	3507.0	3486.0	18.0	18.0	353.0	380.0	2.0	2.0	2121.0	2076.0	2621438.0	2934553.0	0.0	0.0	0.0	0.0
GCA_002863125.1__GCA_002448555.1	90-95	Bacteroidota	428.0	677.0	1.0	0.0	23.0	171.0	0.0	0.0	242.0	260.0	113559.0	341321.0	0.0	0.0	0.0	0.0
GCF_002259405.1__GCF_002258315.1	90-95	Actinobacteriota	1027.0	1043.0	5.0	6.0	28.0	52.0	3.0	2.0	491.0	471.0	1244862.0	1377172.0	0.0	0.0	0.0	0.0
GCF_003815915.1__GCF_903166575.1	85-90	Bacteroidota	1994.0	2029.0	20.0	22.0	0.0	85.0	27.0	4.0	988.0	963.0	1402397.0	1434817.0	0.0	0.0	0.0	0.0
GCF_004803815.1__GCF_004803795.1	85-90	Campylobacterota	1498.0	1498.0	80.0	81.0	0.0	0.0	70.0	76.0	729.0	649.0	1067919.0	591417.0	0.0	0.0	0.0	0.0
GCF_003610735.1__GCF_003867075.1	85-90	Bacteroidota	1259.0	1234.0	23.0	24.0	48.0	0.0	7.0	31.0	627.0	601.0	1384750.0	917990.0	3.0	0.0	754.0	0.0
GCF_019048845.1__GCF_009665255.1	90-95	Proteobacteria	1892.0	1894.0	86.0	93.0	2.0	2.0	6.0	6.0	736.0	831.0	1133927.0	1492037.0	0.0	0.0	0.0	0.0
GCF_001270495.1__GCF_001513975.1	85-90	Actinobacteriota	4349.0	4234.0	30.0	30.0	324.0	140.0	29.0	41.0	2021.0	2217.0	2334796.0	4095383.0	0.0	0.0	0.0	0.0
GCF_904846525.1__GCA_018448495.1	95-100	Proteobacteria	955.0	838.0	33.0	16.0	69.0	4.0	0.0	16.0	430.0	306.0	571492.0	369089.0	1.0	0.0	180.0	0.0
GCA_900552235.1__GCA_000434175.1	90-95	Firmicutes	463.0	463.0	2.0	4.0	53.0	44.0	0.0	0.0	236.0	203.0	287831.0	165389.0	6.0	0.0	654.0	0.0
GCA_902625035.1__GCA_902544985.1	85-90	Proteobacteria	165.0	160.0	0.0	0.0	17.0	18.0	1.0	1.0	94.0	90.0	265915.0	369593.0	0.0	0.0	0.0	0.0
GCA_002728075.1__GCA_902598305.1	85-90	Bacteroidota	378.0	278.0	0.0	0.0	90.0	13.0	0.0	0.0	168.0	183.0	503710.0	207641.0	0.0	0.0	0.0	0.0
GCF_004348595.1__GCF_900091605.1	80-85	Actinobacteriota	3038.0	3005.0	15.0	14.0	313.0	69.0	1.0	9.0	1512.0	1720.0	3881800.0	3094819.0	0.0	0.0	0.0	0.0
GCA_003278045.1__GCF_000759975.1	90-95	Cyanobacteria	233.0	190.0	2.0	3.0	45.0	18.0	3.0	4.0	128.0	92.0	553988.0	140398.0	0.0	0.0	0.0	0.0
GCF_011067745.1__GCF_014646255.1	85-90	Actinobacteriota	3690.0	3714.0	74.0	95.0	216.0	180.0	19.0	34.0	1783.0	1858.0	3131607.0	4388105.0	0.0	1.0	0.0	113.0
GCA_900542125.1__GCA_900540935.1	90-95	Actinobacteriota	765.0	762.0	0.0	3.0	103.0	67.0	4.0	2.0	381.0	411.0	304174.0	393578.0	0.0	0.0	0.0	0.0
GCF_000773965.1__GCF_011395035.1	80-85	Proteobacteria	1734.0	1707.0	11.0	8.0	81.0	21.0	4.0	12.0	867.0	863.0	3985475.0	2721462.0	1.0	1.0	122.0	104.0
GCA_902618335.1__GCA_902573335.1	85-90	Cyanobacteria	149.0	156.0	4.0	3.0	28.0	33.0	0.0	0.0	99.0	102.0	201924.0	539377.0	0.0	0.0	0.0	0.0
GCF_000472665.1__GCF_003260995.1	80-85	Firmicutes_A	1860.0	1800.0	90.0	67.0	127.0	0.0	4.0	31.0	815.0	892.0	2037637.0	1960802.0	1.0	0.0	89.0	0.0
GCF_001904655.1__GCF_000317555.1	90-95	Cyanobacteria	1994.0	1985.0	26.0	37.0	94.0	3.0	10.0	37.0	968.0	889.0	1411199.0	778970.0	1.0	0.0	174.0	0.0
GCF_003385415.1__GCF_014779605.1	85-90	Bacteroidota	2227.0	2170.0	13.0	14.0	154.0	94.0	5.0	3.0	1126.0	1102.0	1716698.0	1223413.0	0.0	0.0	0.0	0.0
GCA_005884925.1__GCA_005885035.1	85-90	Actinobacteriota	1145.0	1162.0	1.0	3.0	97.0	133.0	5.0	4.0	536.0	614.0	408797.0	700999.0	0.0	2.0	0.0	647.0
GCF_005406125.1__GCF_000336615.1	85-90	Halobacteriota	1853.0	1878.0	10.0	10.0	67.0	97.0	14.0	13.0	951.0	898.0	1574753.0	1625143.0	0.0	0.0	0.0	0.0
GCF_000307225.1__GCF_000321005.1	85-90	Firmicutes_A	731.0	733.0	25.0	22.0	39.0	26.0	8.0	15.0	321.0	367.0	721311.0	927328.0	0.0	0.0	0.0	0.0
GCA_900557505.1__GCA_018382125.1	90-95	Actinobacteriota	895.0	616.0	0.0	2.0	254.0	34.0	2.0	2.0	466.0	373.0	910981.0	164383.0	0.0	0.0	0.0	0.0
GCF_002750975.1__GCF_006970445.1	85-90	Proteobacteria	2500.0	2493.0	118.0	112.0	15.0	0.0	35.0	40.0	1100.0	1124.0	1151774.0	1160069.0	2.0	0.0	253.0	0.0
GCF_014229095.1__GCA_000183865.1	90-95	Firmicutes	2655.0	2646.0	259.0	251.0	125.0	0.0	39.0	154.0	1290.0	693.0	298188.0	251485.0	0.0	0.0	0.0	0.0
GCA_002454415.1__GCA_002420705.1	85-90	Bacteroidota	1820.0	1768.0	0.0	5.0	162.0	36.0	0.0	0.0	927.0	974.0	3495661.0	2534640.0	0.0	0.0	0.0	0.0
GCF_018687635.1__GCF_018687355.1	80-85	Proteobacteria	451.0	452.0	5.0	3.0	0.0	0.0	0.0	0.0	224.0	229.0	1053765.0	1226721.0	0.0	0.0	0.0	0.0
GCA_015055835.1__GCA_017508485.1	85-90	Firmicutes_A	497.0	488.0	7.0	6.0	43.0	26.0	0.0	0.0	240.0	265.0	298887.0	356648.0	0.0	0.0	0.0	0.0
GCA_017505635.1__GCA_017436765.1	80-85	Firmicutes_A	878.0	937.0	7.0	3.0	58.0	188.0	15.0	11.0	541.0	460.0	1036701.0	1235409.0	0.0	1.0	0.0	198.0
GCA_002508705.1__GCA_002503885.1	80-85	Halobacteriota	1479.0	1506.0	6.0	4.0	94.0	206.0	1.0	0.0	924.0	690.0	1179824.0	1413203.0	0.0	0.0	0.0	0.0
GCF_016907475.1__GCF_013155335.1	85-90	Actinobacteriota	1955.0	1958.0	35.0	40.0	0.0	54.0	42.0	8.0	1027.0	902.0	1549821.0	1481672.0	0.0	0.0	0.0	0.0
GCF_900497695.1__GCF_001320525.1	80-85	Proteobacteria	2319.0	2339.0	12.0	13.0	85.0	151.0	14.0	3.0	1189.0	1183.0	3411565.0	3606734.0	0.0	0.0	0.0	0.0
GCF_018616375.1__GCF_000416965.1	90-95	Firmicutes	425.0	437.0	4.0	4.0	13.0	16.0	0.0	0.0	180.0	215.0	335998.0	256509.0	0.0	0.0	0.0	0.0
GCF_003970915.1__GCF_002007105.1	80-85	Bacteroidota	4562.0	4566.0	36.0	35.0	160.0	160.0	14.0	14.0	2275.0	2306.0	3048365.0	3720537.0	0.0	0.0	0.0	0.0
GCF_004684095.1__GCF_001596155.1	85-90	Bacteroidota	4382.0	4356.0	155.0	127.0	227.0	25.0	20.0	107.0	2141.0	2043.0	2083013.0	2358073.0	1.0	0.0	140.0	0.0
GCF_000716545.1__GCF_013364235.1	90-95	Actinobacteriota	3626.0	3351.0	44.0	81.0	331.0	0.0	5.0	72.0	1737.0	1655.0	2698002.0	1840547.0	2.0	0.0	274.0	0.0
GCA_902604035.1__GCA_902581605.1	90-95	Proteobacteria	178.0	161.0	0.0	0.0	31.0	17.0	2.0	2.0	102.0	101.0	600564.0	238374.0	0.0	0.0	0.0	0.0
GCA_009924725.1__GCA_903939005.1	85-90	Actinobacteriota	658.0	668.0	0.0	0.0	129.0	142.0	0.0	0.0	451.0	385.0	282905.0	363982.0	0.0	0.0	0.0	0.0
GCA_902539895.1__GCA_902517815.1	90-95	Proteobacteria	263.0	237.0	2.0	4.0	54.0	35.0	8.0	7.0	156.0	143.0	970946.0	482495.0	0.0	0.0	0.0	0.0
GCA_002316795.1__GCA_002306075.1	85-90	Synergistota	490.0	527.0	0.0	0.0	23.0	44.0	0.0	0.0	271.0	293.0	206515.0	389516.0	0.0	0.0	0.0	0.0
GCF_003815675.1__GCA_019203745.1	80-85	Bacteroidota	1873.0	1872.0	27.0	30.0	0.0	0.0	22.0	24.0	924.0	913.0	2796002.0	2867120.0	0.0	0.0	0.0	0.0
GCF_017676385.1__GCF_017676365.1	85-90	Actinobacteriota	4434.0	4509.0	23.0	14.0	213.0	525.0	12.0	4.0	2541.0	2246.0	2580847.0	2397691.0	0.0	1.0	0.0	142.0
GCF_004366135.1__GCF_001619615.1	90-95	Actinobacteriota	959.0	1006.0	2.0	1.0	16.0	83.0	0.0	0.0	502.0	453.0	924610.0	1033098.0	2.0	0.0	291.0	0.0
GCF_000235745.1__GCA_004010935.1	85-90	Proteobacteria	1744.0	1576.0	8.0	17.0	199.0	0.0	3.0	8.0	861.0	882.0	1456224.0	842116.0	0.0	0.0	0.0	0.0
GCA_003149575.1__GCA_013002295.1	85-90	Proteobacteria	830.0	1034.0	0.0	0.0	0.0	231.0	0.0	0.0	547.0	421.0	432003.0	713464.0	0.0	0.0	0.0	0.0
GCF_003252725.1__GCF_014931395.1	90-95	Proteobacteria	434.0	377.0	11.0	10.0	31.0	0.0	6.0	19.0	177.0	156.0	436697.0	215204.0	0.0	1.0	0.0	121.0
GCF_011290385.1__GCF_000022605.2	85-90	Bacteroidota	185.0	185.0	1.0	1.0	0.0	0.0	0.0	0.0	93.0	93.0	95019.0	81777.0	0.0	0.0	0.0	0.0
GCF_002578045.1__GCF_000832605.1	85-90	Firmicutes	2828.0	2746.0	124.0	40.0	245.0	19.0	1.0	42.0	1238.0	1281.0	2546896.0	1095216.0	0.0	0.0	0.0	0.0
GCF_002159735.1__GCA_019116525.1	85-90	Actinobacteriota	1061.0	1136.0	13.0	12.0	25.0	86.0	13.0	13.0	566.0	554.0	1037938.0	1183820.0	0.0	0.0	0.0	0.0
GCF_900638025.1__GCF_014931275.1	90-95	Proteobacteria	518.0	518.0	24.0	19.0	0.0	0.0	26.0	30.0	218.0	228.0	326077.0	367254.0	0.0	2.0	0.0	243.0
GCF_005144795.1__GCF_905187535.1	90-95	Firmicutes	972.0	1017.0	26.0	24.0	75.0	76.0	1.0	4.0	427.0	410.0	594048.0	544890.0	0.0	0.0	0.0	0.0
GCF_900100545.1__GCF_000424005.1	85-90	Firmicutes_A	1164.0	1152.0	21.0	20.0	78.0	38.0	11.0	13.0	525.0	601.0	1141147.0	1261985.0	0.0	0.0	0.0	0.0
GCA_900472835.1__GCF_002980555.1	80-85	Proteobacteria	1897.0	1876.0	16.0	11.0	92.0	52.0	8.0	11.0	950.0	936.0	2210563.0	1914109.0	0.0	0.0	0.0	0.0
GCA_009936675.1__GCA_002390455.1	85-90	Bacteroidota	565.0	421.0	0.0	0.0	147.0	22.0	0.0	0.0	276.0	302.0	413739.0	222393.0	0.0	0.0	0.0	0.0
GCA_002725545.1__GCA_002712245.1	90-95	Marinisomatota	110.0	103.0	0.0	0.0	29.0	15.0	0.0	0.0	60.0	67.0	258845.0	290585.0	0.0	0.0	0.0	0.0
GCF_001864895.1__GCF_013359865.1	85-90	Actinobacteriota	1834.0	1849.0	4.0	5.0	41.0	82.0	3.0	2.0	979.0	922.0	1544179.0	1615349.0	0.0	0.0	0.0	0.0
GCF_012927125.1__GCF_904848625.1	80-85	Proteobacteria	3637.0	3646.0	6.0	4.0	122.0	113.0	8.0	10.0	1828.0	1854.0	4587278.0	4227448.0	0.0	0.0	0.0	0.0
GCA_902624465.1__GCA_902616725.1	90-95	Proteobacteria	141.0	115.0	0.0	0.0	27.0	9.0	0.0	0.0	72.0	67.0	503685.0	186490.0	0.0	0.0	0.0	0.0
GCF_900156045.1__GCF_002243645.1	90-95	Firmicutes	2321.0	2197.0	112.0	166.0	202.0	0.0	10.0	80.0	979.0	1000.0	1029461.0	1462793.0	3.0	2.0	680.0	342.0
GCF_000967865.1__GCF_006540085.1	80-85	Actinobacteriota	1435.0	1433.0	4.0	4.0	47.0	25.0	3.0	5.0	723.0	747.0	2291202.0	2232536.0	0.0	0.0	0.0	0.0
GCF_001905125.1__GCA_000470535.1	85-90	Actinobacteriota	4190.0	4333.0	7.0	5.0	138.0	566.0	11.0	6.0	2450.0	2151.0	3639331.0	5915084.0	0.0	0.0	0.0	0.0
GCA_002420315.1__GCA_002323895.1	85-90	Verrucomicrobiota	1601.0	1598.0	0.0	0.0	186.0	164.0	1.0	1.0	888.0	908.0	833861.0	728804.0	0.0	0.0	0.0	0.0
GCA_016290995.1__GCA_002391235.1	90-95	Spirochaetota	1411.0	1386.0	19.0	21.0	104.0	78.0	22.0	17.0	677.0	681.0	703282.0	598675.0	1.0	0.0	143.0	0.0
GCA_902596985.1__GCA_902537415.1	90-95	Proteobacteria	214.0	181.0	1.0	1.0	52.0	28.0	6.0	6.0	123.0	115.0	480265.0	602142.0	0.0	0.0	0.0	0.0
GCA_003214215.1__GCA_902536065.1	90-95	Cyanobacteria	137.0	117.0	3.0	2.0	25.0	21.0	0.0	0.0	81.0	69.0	350648.0	354920.0	0.0	0.0	0.0	0.0
GCF_003231305.1__GCF_000319305.2	80-85	Proteobacteria	2968.0	2947.0	18.0	57.0	293.0	103.0	8.0	32.0	1495.0	1544.0	4313786.0	3411049.0	0.0	0.0	0.0	0.0
GCA_900545545.1__GCA_019116485.1	80-85	Firmicutes_A	1080.0	1179.0	6.0	3.0	80.0	181.0	4.0	5.0	620.0	597.0	1116657.0	1509257.0	0.0	0.0	0.0	0.0
GCF_000235465.1__GCF_000160475.1	90-95	Fusobacteriota	1950.0	1853.0	35.0	34.0	233.0	105.0	49.0	65.0	980.0	642.0	966794.0	422310.0	0.0	0.0	0.0	0.0
GCA_003280885.1__GCA_902591865.1	90-95	Cyanobacteria	158.0	166.0	1.0	0.0	31.0	38.0	2.0	3.0	97.0	96.0	363556.0	332947.0	0.0	0.0	0.0	0.0
GCA_900542325.1__GCF_019041915.1	90-95	Actinobacteriota	733.0	727.0	4.0	5.0	76.0	30.0	1.0	1.0	343.0	362.0	517499.0	431310.0	1.0	1.0	213.0	99.0
GCF_002549795.1__GCF_001886615.1	80-85	Proteobacteria	2196.0	2196.0	100.0	82.0	0.0	0.0	48.0	54.0	1053.0	1116.0	1863583.0	2369952.0	0.0	0.0	0.0	0.0
GCF_902506025.1__GCF_002953935.1	80-85	Actinobacteriota	1770.0	1771.0	68.0	73.0	4.0	0.0	42.0	43.0	874.0	858.0	2566409.0	2533344.0	0.0	0.0	0.0	0.0
GCF_000745065.1__GCF_014647535.1	80-85	Deinococcota	1206.0	1221.0	10.0	6.0	17.0	90.0	14.0	3.0	630.0	616.0	760666.0	933351.0	0.0	0.0	0.0	0.0
GCA_902528135.1__GCA_902522365.1	90-95	Proteobacteria	164.0	182.0	0.0	0.0	23.0	32.0	2.0	2.0	102.0	114.0	281596.0	375131.0	0.0	0.0	0.0	0.0
GCF_006440775.1__GCF_019091085.1	85-90	Proteobacteria	4062.0	4127.0	37.0	21.0	220.0	201.0	8.0	9.0	1820.0	1892.0	2072996.0	1985694.0	1.0	0.0	216.0	0.0
GCF_016907555.1__GCF_003293595.1	90-95	Actinobacteriota	650.0	648.0	9.0	2.0	0.0	0.0	3.0	8.0	311.0	257.0	776578.0	645550.0	0.0	0.0	0.0	0.0
GCF_016863555.1__GCF_014646235.1	90-95	Actinobacteriota	2617.0	2584.0	19.0	20.0	248.0	155.0	4.0	5.0	1282.0	1291.0	1840007.0	1862818.0	1.0	1.0	108.0	65.0
GCF_003382565.2__GCF_015689195.1	90-95	Proteobacteria	2090.0	2033.0	96.0	52.0	173.0	0.0	8.0	63.0	928.0	881.0	1562942.0	820687.0	0.0	0.0	0.0	0.0
GCA_018053845.1__GCA_012728915.1	80-85	Desulfobacterota	1749.0	1691.0	7.0	7.0	154.0	78.0	2.0	2.0	897.0	953.0	1182684.0	1023541.0	0.0	0.0	0.0	0.0
GCF_001854785.1__GCF_000513935.1	80-85	Proteobacteria	3401.0	3403.0	12.0	12.0	217.0	219.0	13.0	15.0	1727.0	1763.0	3276330.0	3071851.0	0.0	0.0	0.0	0.0
GCF_002407065.1__GCF_000023405.1	80-85	Actinobacteriota	2104.0	2104.0	34.0	33.0	0.0	0.0	20.0	20.0	1052.0	1050.0	1610925.0	1951210.0	0.0	0.0	0.0	0.0
GCF_009741265.1__GCF_014644495.1	85-90	Actinobacteriota	1631.0	1670.0	43.0	42.0	0.0	66.0	24.0	6.0	806.0	846.0	1555928.0	1995897.0	0.0	0.0	0.0	0.0
GCA_017543225.1__GCA_902767395.1	85-90	Firmicutes_A	920.0	1074.0	2.0	0.0	92.0	175.0	0.0	0.0	504.0	638.0	499142.0	598311.0	0.0	0.0	0.0	0.0
GCF_002967995.1__GCF_001269655.1	80-85	Proteobacteria	3085.0	3068.0	33.0	33.0	201.0	179.0	6.0	9.0	1469.0	1609.0	3329768.0	3268121.0	0.0	0.0	0.0	0.0
GCF_002929745.1__GCF_002157505.1	80-85	Actinobacteriota	1535.0	1525.0	7.0	6.0	65.0	52.0	1.0	4.0	780.0	778.0	2042987.0	1814899.0	0.0	0.0	0.0	0.0
GCF_900608595.1__GCF_000385135.1	85-90	Actinobacteriota	3228.0	3225.0	32.0	46.0	200.0	142.0	27.0	38.0	1618.0	1643.0	2894348.0	3205639.0	0.0	0.0	0.0	0.0
GCF_001269885.1__GCF_902497845.1	80-85	Proteobacteria	2696.0	2727.0	10.0	8.0	127.0	164.0	4.0	4.0	1486.0	1287.0	3793877.0	3622850.0	0.0	1.0	0.0	723.0
GCF_002023715.1__GCF_001675285.1	90-95	Bacteroidota	1133.0	1134.0	18.0	21.0	25.0	27.0	2.0	2.0	544.0	531.0	944302.0	849384.0	1.0	0.0	194.0	0.0
GCA_007127655.1__GCF_000519265.1	90-95	Desulfobacterota_I	2320.0	1897.0	35.0	31.0	480.0	0.0	1.0	46.0	997.0	1086.0	1882094.0	669355.0	0.0	0.0	0.0	0.0
GCF_010974825.1__GCF_000819985.1	90-95	Proteobacteria	1449.0	1586.0	4.0	1.0	58.0	191.0	0.0	0.0	789.0	683.0	614985.0	759112.0	4.0	5.0	761.0	716.0
GCF_001427585.1__GCF_014852005.1	85-90	Proteobacteria	1963.0	1947.0	15.0	21.0	55.0	29.0	0.0	3.0	954.0	974.0	1368144.0	1659453.0	0.0	1.0	0.0	2.0
GCF_002936985.1__GCF_001425085.1	80-85	Actinobacteriota	2128.0	2094.0	23.0	29.0	178.0	37.0	2.0	9.0	1011.0	1179.0	2097924.0	1872867.0	0.0	0.0	0.0	0.0
GCF_900012615.1__GCA_000949895.1	85-90	Proteobacteria	1689.0	1716.0	32.0	39.0	29.0	110.0	33.0	5.0	810.0	839.0	1294976.0	1167830.0	0.0	0.0	0.0	0.0
GCF_002960445.1__GCF_017601095.1	85-90	Firmicutes	1172.0	1065.0	11.0	14.0	106.0	73.0	4.0	3.0	501.0	613.0	1220319.0	1198061.0	0.0	0.0	0.0	0.0
GCF_009496205.1__GCA_905221205.1	90-95	Firmicutes	1083.0	1057.0	14.0	17.0	154.0	41.0	0.0	8.0	359.0	558.0	490988.0	560128.0	0.0	1.0	0.0	124.0
GCF_900109725.1__GCF_900104135.1	80-85	Proteobacteria	2082.0	2086.0	11.0	13.0	119.0	89.0	8.0	9.0	1050.0	1053.0	2044680.0	2213275.0	0.0	0.0	0.0	0.0
GCF_002578045.1__GCF_000021305.1	90-95	Firmicutes	2412.0	2329.0	54.0	39.0	214.0	0.0	2.0	34.0	1098.0	1091.0	2464027.0	1008529.0	1.0	0.0	282.0	0.0
GCA_902514865.1__GCA_000421325.1	85-90	Proteobacteria	269.0	235.0	3.0	3.0	56.0	26.0	4.0	5.0	160.0	146.0	977857.0	233226.0	0.0	0.0	0.0	0.0
GCF_011035165.1__GCA_011752475.1	80-85	Proteobacteria	262.0	262.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	132.0	363104.0	335636.0	0.0	0.0	0.0	0.0
GCF_002000165.1__GCF_001874645.1	85-90	Proteobacteria	2600.0	2596.0	112.0	95.0	20.0	4.0	68.0	83.0	1234.0	1290.0	3062820.0	3286896.0	0.0	2.0	0.0	470.0
GCF_004302915.1__GCF_001571345.1	90-95	Proteobacteria	1246.0	1280.0	1.0	6.0	121.0	149.0	10.0	6.0	627.0	585.0	606929.0	711425.0	0.0	0.0	0.0	0.0
GCF_009900745.1__GCF_003815715.1	85-90	Bacteroidota	2250.0	2214.0	22.0	15.0	48.0	0.0	5.0	13.0	1070.0	1133.0	1783173.0	1889480.0	2.0	0.0	300.0	0.0
GCA_902577875.1__GCA_902525295.1	90-95	Proteobacteria	109.0	106.0	0.0	0.0	14.0	14.0	1.0	2.0	68.0	63.0	214189.0	411616.0	0.0	0.0	0.0	0.0
GCA_017544805.1__GCA_017412115.1	90-95	Bacteroidota	823.0	749.0	4.0	10.0	99.0	61.0	0.0	0.0	437.0	333.0	1030336.0	309103.0	1.0	0.0	118.0	0.0
GCF_003952525.1__GCA_000824845.1	85-90	Proteobacteria	3396.0	3443.0	83.0	84.0	0.0	320.0	93.0	13.0	1765.0	1712.0	3257413.0	2660446.0	1.0	0.0	105.0	0.0
GCA_900317685.1__GCA_002481295.1	90-95	Bacteroidota	1184.0	1194.0	10.0	7.0	133.0	123.0	22.0	25.0	588.0	657.0	797874.0	1171339.0	0.0	1.0	0.0	72.0
GCA_002737115.1__GCA_903894655.1	85-90	Gemmatimonadota	1044.0	1300.0	2.0	2.0	20.0	375.0	1.0	1.0	799.0	559.0	909055.0	436966.0	0.0	0.0	0.0	0.0
GCF_001655645.1__GCF_001295365.1	90-95	Firmicutes	1432.0	1403.0	37.0	47.0	91.0	0.0	1.0	26.0	699.0	607.0	951540.0	952406.0	0.0	0.0	0.0	0.0
GCA_900550185.1__GCA_900542085.1	90-95	Actinobacteriota	1124.0	863.0	1.0	0.0	241.0	59.0	4.0	4.0	484.0	487.0	596426.0	470838.0	0.0	0.0	0.0	0.0
GCA_900468015.1__GCF_000739935.1	85-90	Proteobacteria	1795.0	1805.0	21.0	17.0	114.0	140.0	37.0	31.0	882.0	888.0	2568516.0	2441639.0	0.0	0.0	0.0	0.0
GCF_002754715.1__GCA_000696115.1	85-90	Actinobacteriota	4925.0	4948.0	144.0	86.0	0.0	295.0	158.0	37.0	2492.0	2435.0	4873544.0	6454874.0	0.0	0.0	0.0	0.0
GCF_001275135.1__GCA_905214625.1	90-95	Bacteroidota	1124.0	1120.0	16.0	17.0	66.0	48.0	18.0	16.0	521.0	611.0	631374.0	1785183.0	0.0	1.0	0.0	88.0
GCA_001512635.1__GCA_002305915.1	85-90	Firmicutes_B	1108.0	1132.0	0.0	1.0	92.0	55.0	2.0	2.0	558.0	630.0	559912.0	595031.0	0.0	0.0	0.0	0.0
GCA_016873155.1__GCA_016235875.1	90-95	Planctomycetota	2185.0	2133.0	4.0	4.0	333.0	246.0	1.0	1.0	1035.0	1157.0	791152.0	1257584.0	0.0	0.0	0.0	0.0
GCF_900143285.1__GCF_000021925.1	90-95	Firmicutes_B	1854.0	1805.0	81.0	44.0	71.0	0.0	2.0	21.0	718.0	788.0	1176069.0	1498643.0	0.0	1.0	0.0	189.0
GCA_900545835.1__GCA_900757615.1	90-95	Actinobacteriota	898.0	864.0	7.0	6.0	165.0	51.0	1.0	1.0	439.0	494.0	423501.0	301013.0	0.0	0.0	0.0	0.0
GCF_006715285.1__GCF_001046895.1	80-85	Actinobacteriota	1794.0	1811.0	56.0	36.0	0.0	114.0	37.0	4.0	934.0	895.0	2921124.0	2622920.0	0.0	0.0	0.0	0.0
GCF_003610785.1__GCF_018070575.1	80-85	Actinobacteriota	3153.0	3154.0	10.0	9.0	131.0	119.0	2.0	3.0	1591.0	1609.0	3465859.0	3948815.0	0.0	0.0	0.0	0.0
GCF_003259615.1__GCF_014200595.1	85-90	Bacteroidota	1689.0	1674.0	26.0	44.0	132.0	28.0	2.0	16.0	764.0	816.0	1645619.0	1357865.0	0.0	1.0	0.0	67.0
GCA_018647405.1__GCA_902511735.1	85-90	Thermoproteota	220.0	230.0	1.0	1.0	35.0	36.0	5.0	5.0	102.0	153.0	132654.0	400594.0	0.0	0.0	0.0	0.0
GCF_003732665.1__GCF_001421885.1	85-90	Proteobacteria	3771.0	3694.0	29.0	9.0	217.0	216.0	8.0	11.0	1387.0	2129.0	2141856.0	3562143.0	1.0	0.0	212.0	0.0
GCF_000716595.1__GCF_014205015.1	90-95	Actinobacteriota	3738.0	3619.0	92.0	131.0	304.0	0.0	17.0	128.0	1738.0	1661.0	3017585.0	2112145.0	0.0	0.0	0.0	0.0
GCF_002096845.1__GCA_015256435.1	85-90	Firmicutes	1049.0	1252.0	13.0	10.0	77.0	318.0	5.0	0.0	593.0	674.0	559604.0	1106971.0	0.0	0.0	0.0	0.0
