pairid	fastani_ani	fastani_mapped	fastani_total
GCF_000146505.1__GCA_902791475.1	91.3054	911	1281
GCA_017853415.1__GCA_903928615.1	87.6731	295	574
GCF_004769235.1__GCF_016918735.1	84.006	1026	1369
GCF_002975275.1__GCF_902859735.1	85.719	1518	2197
GCF_002086635.1__GCF_001667585.1	83.5489	1260	1831
GCF_001006325.2__GCF_014203115.1	94.6921	1328	1498
GCF_007671725.1__GCF_002727125.1	87.2042	730	1059
GCF_011045115.1__GCF_003590645.1	92.7672	1369	2088
GCF_004916905.1__GCF_003815775.1	83.0485	1012	1533
GCA_902610415.1__GCA_902594145.1	91.9725	196	303
GCF_003349955.1__GCF_003119115.1	94.7744	1933	2289
GCF_013433315.1__GCF_002236105.1	84.8176	1362	2185
GCA_002862705.1__GCA_002862645.1	83.7686	342	485
GCF_900009135.1__GCA_001873365.1	90.0586	1312	1961
GCF_002141365.1__GCF_001730295.1	83.7009	759	1272
GCF_001186155.3__GCF_000785555.1	82.811	684	1109
GCF_001469895.1__GCF_001306915.1	93.7157	1265	1491
GCA_900551365.1__GCA_900548815.1	93.9808	464	597
GCA_001800975.1__GCA_010906935.1	85.7434	677	1134
GCA_902547535.1__GCA_902537555.1	89.4893	272	423
GCF_002573715.1__GCF_004000945.1	92.8312	1899	2406
GCF_001746295.1__GCF_000721105.1	86.4529	2270	3646
GCF_001905385.1__GCF_000717995.1	89.9185	1836	2653
GCF_012927165.1__GCA_018241685.1	83.4369	1033	1900
GCF_001695835.1__GCF_013371465.1	83.8926	1370	2040
GCF_003664995.1__GCF_002752635.1	83.3257	583	1060
GCF_016027715.1__GCF_018403745.1	83.0002	452	702
GCF_003545875.1__GCF_016918785.1	84.6976	1175	1570
GCF_001426525.1__GCF_001941825.1	90.1141	1769	2364
GCF_002288185.1__GCA_003569265.1	87.9498	203	454
GCF_003265355.1__GCF_900101745.1	86.3973	1309	1736
GCA_903935095.1__GCA_903860985.1	89.1935	610	810
GCF_003058055.1__GCF_000204195.1	86.709	1290	1703
GCF_001421745.1__GCF_004795835.1	93.647	1134	1374
GCA_902617805.1__GCA_902553675.1	90.3426	137	268
GCF_001864835.1__GCF_001475545.1	84.4114	803	1251
GCF_007667425.1__GCF_017876435.1	83.7818	795	1159
GCF_014596525.1__GCF_001905665.1	88.1977	1555	2239
GCA_003216725.1__GCA_902572075.1	85.2957	219	447
GCA_002483145.1__GCA_903858205.1	84.5139	767	1672
GCF_002531955.1__GCF_017357225.1	91.5327	1668	2227
GCF_009695585.1__GCA_016302095.1	94.388	333	973
GCA_900551385.1__GCA_905204225.1	93.9637	281	429
GCF_013978595.1__GCA_014490595.1	86.0565	575	858
GCA_905620495.1__GCA_905612335.1	85.8592	114	277
GCA_016783995.1__GCA_013202875.1	91.0853	181	341
GCA_900543845.1__GCA_900764415.1	94.4146	338	618
GCA_017626655.1__GCA_017483125.1	89.6198	540	784
GCF_002861385.1__GCF_000805675.1	84.2845	662	880
GCF_007050945.1__GCF_016598615.1	94.5069	3035	3742
GCA_017642425.1__GCA_905234745.1	84.0609	467	815
GCF_011290365.1__GCA_901472455.1	91.4742	1394	1647
GCF_002008225.1__GCF_900102105.1	88.2593	1324	1645
GCF_006715355.1__GCF_001428255.1	84.6099	978	1549
GCF_000382165.1__GCF_019100565.1	82.6965	893	1293
GCF_002312805.1__GCF_000588875.1	91.5051	1091	1571
GCF_003387415.1__GCF_000708285.2	91.1172	1217	2089
GCF_000024225.1__GCA_902373375.1	86.9341	321	514
GCA_900543325.1__GCF_015670405.1	83.6825	672	990
GCA_903934745.1__GCA_903823115.1	86.6828	637	768
GCA_902779675.1__GCA_902777325.1	84.5977	591	945
GCF_001807265.1__GCA_900156035.1	91.5446	656	778
GCF_003003925.1__GCF_019038465.1	89.1477	844	1063
GCA_900316995.1__GCA_900316125.1	87.9667	458	690
GCF_002706375.1__GCF_000615285.1	92.3776	520	724
GCF_000016825.1__GCA_003072625.1	94.6326	538	666
GCF_000422085.1__GCA_012719855.1	94.993	1565	1760
GCF_001405375.1__GCA_905209455.1	94.9152	573	723
GCA_018110905.1__GCA_017424665.1	86.051	215	657
GCA_005877305.1__GCA_013287585.1	85.4736	251	392
GCA_902592325.1__GCA_902571235.1	82.3642	174	289
GCA_003214235.1__GCF_000018065.1	88.9447	323	367
GCF_006716565.1__GCF_001613045.1	89.9174	1924	2517
GCF_003999995.1__GCF_001427145.1	84.704	809	1260
GCF_900591205.1__GCF_001579805.1	88.9958	1687	2119
GCF_000765475.1__GCF_900774055.1	89.815	671	829
GCA_910583615.1__GCA_910574805.1	85.0709	778	1404
GCA_017886205.1__GCA_003524335.1	87.5367	654	1143
GCF_000972385.1__GCF_015712165.1	85.3838	1852	2856
GCA_001799795.1__GCA_003482905.1	85.894	337	441
GCF_002813575.1__GCA_017114945.1	88.6468	1723	3405
GCF_014279595.1__GCF_004209775.1	93.5974	724	867
GCF_004296575.1__GCF_000725385.1	84.151	1052	1603
GCA_014384555.1__GCA_905479565.1	84.2652	310	421
GCF_002242805.1__GCF_000376565.1	84.8429	2118	3422
GCA_902589315.1__GCA_902524995.1	90.3739	240	373
GCA_900540375.1__GCA_002481295.1	89.2769	709	1033
GCF_002165135.1__GCF_001642705.1	94.8064	1540	1754
GCF_900114925.1__GCA_014762755.1	88.3004	773	1259
GCA_004556255.1__GCF_016587775.1	86.3991	260	387
GCF_002920615.1__GCF_014651035.1	85.0742	1789	3129
GCF_013276505.1__GCF_000287715.1	91.7665	509	602
GCF_013523055.1__GCA_017744435.1	83.2423	1101	1958
GCA_902800055.1__GCA_902770045.1	92.102	480	735
GCA_902625945.1__GCA_902554785.1	83.329	106	251
GCA_003212005.1__GCA_003283415.1	82.9417	193	312
GCF_018860565.1__GCF_900099995.1	84.2348	906	1283
GCF_001683335.1__GCA_905372865.1	84.4772	567	962
GCF_009749395.1__GCF_900113185.1	85.2214	984	1390
GCF_901827205.1__GCF_901827155.1	89.9536	1558	2216
GCF_002272225.1__GCF_001591465.1	92.8577	1038	1370
GCA_004294855.1__GCA_012800465.1	85.6901	254	599
GCA_016290175.1__GCA_902785945.1	85.4554	615	926
GCF_003984645.1__GCF_002157355.1	86.179	1291	1904
GCA_900550895.1__GCA_905221225.1	86.7121	315	425
GCF_001544315.1__GCF_000496575.1	82.7813	770	1095
GCA_902616245.1__GCA_902609705.1	93.2687	273	431
GCA_902555535.1__GCA_902529645.1	88.4922	190	284
GCF_005406205.1__GCF_005406225.1	88.2281	445	531
GCF_900105415.1__GCF_014648895.1	92.4503	2217	2958
GCF_900091475.1__GCF_900091435.1	92.7412	1863	2226
GCF_900451145.1__GCF_000632025.1	93.4546	1868	2252
GCA_017627955.1__GCA_902780935.1	84.8979	556	827
GCF_003942795.1__GCA_905221545.1	86.8561	443	642
GCA_902620895.1__GCA_902572825.1	92.6769	317	473
GCF_003991905.1__GCF_000331305.1	92.2718	2519	3750
GCF_900100945.1__GCF_014643835.1	94.4394	1870	2349
GCA_017883495.1__GCA_013331215.1	89.9211	287	429
GCF_014076415.1__GCF_000964545.1	94.3242	1514	1982
GCF_005281815.1__GCF_900089765.1	86.3086	1120	1697
GCF_900090235.1__GCF_014205165.1	85.3817	1469	2401
GCF_002093545.1__GCA_001579015.1	90.3803	505	700
GCF_014192275.1__GCF_001886615.1	85.0795	833	1429
GCF_008041835.1__GCF_002197815.1	92.0964	1096	1490
GCA_017405875.1__GCA_002310995.1	83.8668	527	813
GCF_002879535.1__GCF_900115245.1	84.3191	1291	1996
GCF_001428505.1__GCF_014518425.1	85.7775	1193	1641
GCA_902543375.1__GCA_902537665.1	84.3869	218	348
GCF_002967995.1__GCF_900103875.1	87.7861	1568	2158
GCF_000336615.1__GCA_000336895.1	90.2531	1124	1377
GCA_900544265.1__GCA_019119615.1	83.7316	466	752
GCF_018614095.1__GCF_002080455.1	87.6675	1718	2632
GCF_001419765.1__GCF_018927715.1	87.5471	1820	2747
GCF_002291145.1__GCF_018604545.1	86.0263	1979	3342
GCF_016743795.1__GCF_000018205.1	91.6657	393	479
GCF_003467445.1__GCF_018618415.1	90.4452	810	919
GCF_014202435.1__GCF_000972865.1	87.1762	834	1144
GCA_004556205.1__GCA_016302005.1	84.6571	263	475
GCF_003432075.1__GCF_001713395.1	85.947	1314	1701
GCA_010030895.1__GCA_903897475.1	82.6974	165	296
GCA_900548385.1__GCA_900760615.1	86.7263	619	1468
GCA_008015565.1__GCA_900696615.1	90.3162	626	798
GCA_902616165.1__GCA_902595285.1	89.9031	154	252
GCF_004364245.1__GCF_001267885.1	89.2287	1963	2555
GCA_900543945.1__GCA_905215385.1	95.2035	527	591
GCF_004216735.1__GCF_002278135.2	89.2095	1965	2658
GCF_008973465.1__GCF_002237655.1	85.6509	1753	2603
GCF_003386675.1__GCF_003075375.1	86.0049	804	1194
GCF_005889735.1__GCF_004348345.1	84.8266	1778	3488
GCF_003943815.1__GCF_000767835.1	88.0483	461	666
GCF_000278115.1__GCF_902150025.1	82.3948	506	703
GCF_902497845.1__GCF_000282475.1	87.8615	1570	2154
GCF_011189575.1__GCF_003287735.1	86.2095	1175	1567
GCA_015206945.1__GCA_017114995.1	92.2547	1827	2501
GCA_016707115.1__GCA_016707585.1	82.9313	780	1413
GCF_003752465.1__GCA_900114805.1	84.7336	697	987
GCA_902620785.1__GCA_902574355.1	92.1095	395	497
GCA_900319565.1__GCA_017543445.1	84.7605	511	742
GCF_003076595.1__GCF_001936255.1	81.8138	281	363
GCF_000817895.1__GCF_012985465.1	83.0747	1163	1937
GCF_014656135.1__GCF_014654675.1	86.4961	1562	1995
GCA_903882665.1__GCA_903824295.1	87.3296	607	903
GCF_002944315.1__GCF_000426285.1	89.4964	1714	2433
GCA_902597015.1__GCA_902517315.1	88.7572	190	371
GCA_902635965.1__GCA_902582405.1	86.2748	336	567
GCF_003953935.1__GCF_015689335.1	89.0404	1863	2414
GCF_014251575.1__GCF_003268615.1	81.744	186	211
GCF_014490555.1__GCF_000577555.1	83.5966	502	779
GCA_910586775.1__GCA_910585805.1	91.5091	970	1493
GCF_900199205.1__GCF_014596465.1	89.2932	1870	2808
GCF_015206895.1__GCA_017115025.1	88.1178	1622	2733
GCF_002245535.1__GCF_001499855.1	84.5779	1260	1793
GCF_004363695.1__GCF_900148835.1	84.7013	623	906
GCF_900117395.1__GCA_900114805.1	86.0108	704	1006
GCF_014252095.1__GCF_000334405.1	94.3715	209	210
GCA_013390375.1__GCA_000402075.1	89.0929	287	331
GCF_900104285.1__GCA_905221415.1	91.3034	507	636
GCF_002920535.1__GCF_004028635.1	85.0813	1824	2652
GCF_003755185.1__GCF_013248995.1	92.5495	958	1145
GCF_001811505.1__GCA_000223255.2	87.8318	475	670
GCF_000020045.1__GCA_001319865.1	86.2351	1669	2890
GCA_003279115.1__GCA_902536555.1	90.3029	223	440
GCA_009926065.1__GCA_000439025.2	84.5647	504	644
GCF_003148825.1__GCF_014650775.1	86.4315	1697	2814
GCA_017988355.1__GCA_012837565.1	86.7038	284	358
GCF_003610915.1__GCF_019049625.1	91.3245	1421	1832
GCF_001535545.1__GCA_002355995.1	94.1428	583	671
GCF_902833225.1__GCF_902499335.1	92.6228	2245	2714
GCF_000590475.1__GCA_002339675.1	82.8256	1039	1577
GCA_002438905.1__GCA_002439805.1	86.0635	418	662
GCA_000432775.1__GCA_019118865.1	84.8418	410	812
GCF_002001105.1__GCA_017848855.1	89.7239	887	1343
GCF_001618015.1__GCF_900654165.1	95.1649	665	735
GCF_000156395.1__GCF_013702265.1	83.8887	960	1310
GCA_016882315.1__GCF_002252675.1	94.6352	823	938
GCF_000685865.1__GCF_018618755.1	82.6049	670	1069
GCF_008042035.1__GCF_001905735.1	92.2563	2090	2580
GCF_003144405.1__GCF_001654855.1	82.7129	815	1320
GCF_009857535.1__GCF_013408245.1	89.0806	1693	2108
GCF_000155975.1__GCF_004353845.1	91.2517	1397	1714
GCF_014269025.2__GCF_018417595.1	84.6014	1181	1682
GCF_002287825.1__GCF_003732665.1	86.142	1577	2041
GCF_900094795.1__GCA_900109485.1	93.3591	1303	1540
GCF_001662485.1__GCF_000611675.1	86.5883	717	1075
GCF_002204185.1__GCF_017352135.1	89.0526	1623	2063
GCA_017640785.1__GCA_017643645.1	89.565	889	1121
GCF_004137345.1__GCF_900112035.1	86.8687	1089	1513
GCA_902626065.1__GCA_902619825.1	84.1428	235	333
GCF_003149475.2__GCF_004331955.1	83.391	833	1187
GCA_902545635.1__GCA_902545035.1	90.1807	217	366
GCA_009694585.1__GCA_002737125.1	85.417	211	508
GCF_003385185.1__GCF_900111885.1	87.8133	1636	2277
GCF_014207255.1__GCF_002007785.1	89.1	1658	2288
GCF_003284975.1__GCF_002102155.1	84.1106	1227	1694
GCF_001399685.1__GCF_018998565.1	93.8021	2022	2321
GCF_012927345.1__GCF_001634365.1	91.3453	1715	3140
GCF_003667505.1__GCF_016803395.1	88.8449	1392	2018
GCF_003863365.1__GCA_000824845.1	87.1357	1478	2396
GCF_001995215.1__GCF_000478275.1	90.3285	2272	3044
GCA_000634735.1__GCA_902583265.1	92.0376	246	475
GCF_001730295.1__GCF_000633635.1	83.8148	723	1021
GCF_000759475.1__GCF_000175935.2	83.1933	1087	1442
GCF_000718165.1__GCA_018195615.1	85.4639	1990	3771
GCF_001648775.1__GCF_001297015.1	90.8649	1788	2157
GCA_902558435.1__GCA_902551985.1	89.1745	308	423
GCA_902541285.1__GCA_902521075.1	92.808	247	372
GCF_004217615.1__GCF_900091475.1	88.2528	1663	2422
GCF_003605735.1__GCF_013201545.1	83.7286	1299	2266
GCA_002503885.1__GCA_002501655.1	86.5221	556	782
GCF_015670405.1__GCF_000577815.1	92.9718	887	1056
GCA_903994365.1__GCA_903915955.1	91.5998	462	630
GCF_003097235.1__GCF_002741075.1	85.797	1296	2043
GCA_017447265.1__GCA_902784965.1	84.8342	385	698
GCF_018687735.1__GCF_018687495.1	81.6199	388	607
GCF_900078675.2__GCF_000455205.1	86.582	1444	1963
GCF_006546775.1__GCF_014145395.1	83.1979	776	1086
GCA_002347985.1__GCA_903959115.1	83.2099	424	691
GCF_001544795.2__GCF_018408855.1	88.8103	1987	2713
GCF_003435375.1__GCF_003478035.1	89.2953	800	1193
GCA_003212055.1__GCA_003281365.1	89.0171	236	288
GCF_900536025.1__GCF_014269025.2	83.9372	1173	2033
GCF_900129155.1__GCF_018336955.1	88.6803	1206	1655
GCF_004917065.1__GCF_018986935.1	83.9959	1105	1598
GCF_000769405.2__GCF_000023185.1	94.7556	1969	2369
GCF_016765585.1__GCA_000466585.1	88.0044	1231	1603
GCA_005882905.1__GCA_001915065.1	92.659	302	401
GCF_002157625.1__GCA_002434505.1	91.4248	826	1040
GCA_015689775.1__GCA_015693905.1	92.7068	678	833
GCF_000745715.1__GCF_014655715.1	85.7535	2066	3304
GCF_003248355.1__GCF_900091725.1	85.3974	1493	2547
GCF_014897815.1__GCF_904846615.1	95.962	972	1124
GCA_003209585.1__GCF_001180305.1	89.7083	357	448
GCA_900554615.1__GCA_001916775.1	85.4621	252	405
GCA_003279705.1__GCA_002683015.1	92.8201	179	360
GCA_017515475.1__GCA_017418585.1	93.8673	263	415
GCA_017647065.1__GCA_002358855.1	88.9217	331	396
GCF_018760785.1__GCF_017877135.1	83.1269	1141	1852
GCA_003210695.1__GCA_003279855.1	86.4573	277	321
GCF_000374865.1__GCF_000332815.1	83.3326	904	1464
GCF_004302915.1__GCF_013155395.1	93.0416	924	1162
GCF_004785935.1__GCF_000186465.1	91.8541	564	718
GCF_900119915.1__GCA_019116525.1	85.1283	415	725
GCA_003978465.1__GCA_002335055.1	90.0627	390	440
GCF_900105155.1__GCF_006094435.1	86.4945	1396	2030
GCF_012932675.1__GCF_900129045.1	86.9525	581	755
GCA_003963455.1__GCF_002295065.1	89.286	1234	1978
GCF_008364765.1__GCF_003315075.1	92.0504	1133	1623
GCA_902588635.1__GCA_902569405.1	88.8818	219	256
GCF_015160875.1__GCF_014648635.1	85.0012	1628	2494
GCA_017535125.1__GCA_902798975.1	89.6727	440	569
GCF_005796185.1__GCF_001046895.1	83.7003	881	1252
GCA_902633965.1__GCA_902545825.1	94.2006	182	290
GCF_016909445.1__GCF_001307155.1	85.1092	1355	2047
GCA_000635015.1__GCA_017644375.1	91.5568	442	495
GCA_018242665.1__GCA_016788885.1	82.1071	910	1325
GCF_000287675.1__GCA_000209465.1	84.9819	663	908
GCF_014648855.1__GCA_014650015.1	85.5501	1699	2536
GCA_902629535.1__GCA_902578265.1	90.0486	198	254
GCA_007693465.1__GCA_001314905.1	85.6982	831	1039
GCF_018390695.1__GCF_018390555.1	89.6385	1361	1912
GCF_001524625.2__GCF_000203915.1	84.8287	1439	2360
GCF_001427905.1__GCF_001404985.1	83.6747	1138	1857
GCF_003323735.1__GCF_017676385.1	84.9747	1582	2531
GCA_902610255.1__GCA_902527045.1	82.7964	217	343
GCA_902615165.1__GCA_902535185.1	92.4846	119	234
GCF_002294985.1__GCF_002295115.1	84.5707	1381	2045
GCF_002902145.1__GCF_000934465.1	84.6736	583	714
GCF_900250075.1__GCF_004768545.1	88.6825	1632	2249
GCA_002701145.1__GCA_902605365.1	93.348	302	494
GCF_014874065.1__GCF_014873955.1	85.206	750	987
GCA_003402345.1__GCA_016721605.1	93.0071	729	891
GCF_018688375.1__GCF_018687575.1	85.2237	483	635
GCF_002902725.1__GCF_002902325.1	84.196	644	827
GCA_005884705.1__GCA_017305915.1	88.3609	950	1039
GCA_001316265.1__GCA_001316125.1	82.647	569	737
GCA_017960085.1__GCA_017650285.1	83.433	290	476
GCF_002214385.1__GCF_000258515.1	86.7119	442	558
GCF_012027645.1__GCF_012027495.1	89.4543	531	663
GCF_006385785.1__GCF_000722775.1	92.9037	537	663
GCA_015057165.1__GCA_002373675.1	90.2321	634	844
GCA_902524385.1__GCA_902521315.1	90.9735	345	459
GCA_900554595.1__GCA_900757705.1	92.2802	368	519
GCF_003633575.1__GCF_001428125.1	86.1999	989	1452
GCA_903917955.1__GCA_903838025.1	89.4996	377	598
GCA_902798975.1__GCA_902768985.1	87.1686	499	676
GCF_013277415.1__GCF_000148585.2	92.9109	507	683
GCF_001423615.1__GCF_001426995.1	86.4058	922	1293
GCA_017304475.1__GCA_000751295.2	83.9221	1644	2753
GCA_018883185.1__GCA_903885195.1	83.2122	607	897
GCA_016292705.1__GCA_016293225.1	85.3772	328	428
GCF_003148845.1__GCF_003576455.2	84.2481	1372	1957
GCF_902460545.1__GCA_902387145.1	94.6433	549	636
GCA_900548845.1__GCA_003343805.1	89.1572	270	320
GCA_003402695.1__GCA_903855985.1	92.3324	631	762
GCA_902560045.1__GCA_902510475.1	91.9345	228	364
GCF_008370255.1__GCF_001974875.1	92.3406	1208	1438
GCA_902799355.1__GCA_902772585.1	83.6307	532	916
GCF_003947455.1__GCF_014650995.1	87.9922	1735	2500
GCA_900473415.1__GCA_017308015.1	85.0635	1067	1963
GCF_018155095.1__GCF_003606325.2	90.9308	600	658
GCA_017477245.1__GCA_902768985.1	84.5741	412	770
GCA_905197385.1__GCA_900751695.1	93.9882	336	425
GCF_002216875.1__GCF_000217915.1	82.9845	1030	1667
GCA_900552145.1__GCF_002736145.1	93.688	529	604
GCF_014490785.1__GCA_018261615.1	82.9084	961	1731
GCF_009707955.1__GCF_015351595.1	84.0603	1107	1947
GCF_002008365.1__GCF_014198335.1	90.4067	1622	2566
GCF_003943905.1__GCF_000187465.1	83.4412	392	640
GCF_000376565.1__GCF_000367365.1	91.2784	2704	3862
GCF_002754245.1__GCF_900115055.1	85.2135	1325	1766
GCF_013387495.1__GCF_009832925.1	85.3648	1627	2501
GCF_001909055.1__GCF_016772475.1	85.0177	1578	2313
GCA_902604265.1__GCA_902587435.1	86.1129	138	241
GCF_002917095.1__GCF_000785435.2	85.7408	1389	2286
GCA_017650085.1__GCA_902779315.1	92.9591	633	756
GCF_004368965.1__GCF_004769575.1	84.3042	1033	1406
GCF_002920615.1__GCF_002154555.1	86.6437	1422	3129
GCF_003148825.1__GCF_001941845.1	88.5234	1923	2814
GCF_001553685.1__GCF_000215385.1	88.3225	471	725
GCF_000987835.1__GCF_000010345.1	90.7818	593	739
GCF_003319095.1__GCF_900221005.1	84.3356	892	1299
GCF_000378045.1__GCF_001651805.1	83.9143	1131	1758
GCF_000761485.1__GCF_011758655.1	91.874	1262	1588
GCF_001953975.1__GCF_017876775.1	84.886	1371	1787
GCA_900547815.1__GCF_000156655.1	92.1307	519	628
GCA_003278735.1__GCA_003281415.1	91.6132	311	503
GCF_003852405.1__GCF_002813445.1	88.2415	1549	2137
GCF_900113065.1__GCF_903970965.1	83.2896	897	1540
GCF_005768555.2__GCF_011045015.1	88.207	2153	3293
GCF_001905365.1__GCF_014650075.1	84.6357	1750	2946
GCF_003207815.1__GCF_003207795.1	84.4379	758	1132
GCF_001673105.1__GCF_010729485.1	86.2067	1198	1550
GCA_017507905.1__GCA_017379815.1	91.5814	303	506
GCF_016836705.1__GCF_900156895.1	85.0283	1377	2371
GCA_900313675.1__GCA_017475045.1	85.9106	555	761
GCF_000763495.1__GCA_000183865.1	84.0178	707	1015
GCA_011372845.1__GCA_003453535.1	93.986	251	281
GCF_014145675.1__GCF_002796545.1	92.7117	2496	3203
GCF_001507665.1__GCF_001007995.1	92.688	951	1088
GCA_902799555.1__GCA_902780235.1	85.2446	444	738
GCF_900187615.1__GCF_003033885.1	84.0321	1142	1985
GCF_900128505.1__GCF_014647375.1	84.9178	1213	2156
GCA_014804355.1__GCA_014804485.1	93.5431	907	1222
GCF_006715165.1__GCF_002892835.1	82.9473	884	1488
GCA_900547835.1__GCA_900541795.1	94.3449	480	551
GCF_015670795.1__GCA_900764025.1	93.9572	297	750
GCA_002389765.1__GCA_002337045.1	88.0045	827	934
GCF_900475885.1__GCF_003352385.1	91.8292	504	664
GCF_013409255.1__GCF_900177725.1	85.464	1443	2757
GCA_012744435.1__GCA_900167895.1	83.4454	442	637
GCF_001522585.2__GCF_001411495.1	91.9366	2002	2358
GCF_017873175.1__GCF_000282095.2	83.1015	1291	2294
GCF_006334915.2__GCF_016863095.1	94.1582	2454	3050
GCF_009865385.1__GCF_002155905.1	89.2082	1484	2477
GCF_005153485.1__GCA_018240595.1	84.2844	1087	1505
GCF_003947415.1__GCF_900105055.1	92.0574	2424	3012
GCF_014145615.1__GCF_014145585.1	91.5859	492	681
GCF_005081705.1__GCF_005080965.1	83.9813	202	216
GCF_006542425.1__GCA_019218945.1	94.99	1319	1427
GCF_016907435.1__GCF_013466785.1	90.5691	1160	1488
GCA_000434235.1__GCA_019115605.1	85.1132	483	862
GCF_002811985.1__GCF_001729245.1	84.956	1254	1526
GCF_001550375.1__GCF_001419765.1	87.7553	1794	3041
GCF_000466265.1__GCA_001072465.1	87.0931	568	721
GCF_003269295.1__GCF_014653695.1	87.4282	2158	3086
GCF_012027395.1__GCF_001647085.1	87.1764	505	662
GCF_002797445.1__GCA_016783915.1	86.3943	1157	1655
GCA_003096615.1__GCF_009806555.1	88.4096	1566	2208
GCF_004025535.1__GCF_003097235.1	83.2415	1195	2042
GCF_002913745.1__GCF_000466685.1	94.9075	528	599
GCA_016286385.1__GCA_902768955.1	87.2027	403	836
GCF_900099825.1__GCF_001440475.1	84.7143	1567	2779
GCF_002008365.1__GCF_900094625.1	87.0678	1601	2566
GCA_003210135.1__GCA_003214295.1	91.1155	343	466
GCF_009729855.1__GCF_004135055.1	89.9655	695	1289
GCA_001513285.1__GCA_018056215.1	90.9193	239	471
GCA_004557505.1__GCA_902773995.1	86.4112	498	880
GCF_001983165.1__GCF_900106065.1	83.6949	1260	2092
GCF_900638025.1__GCF_001815355.1	92.4256	543	687
GCF_900102145.1__GCF_001880325.1	86.0227	605	771
GCF_003353175.1__GCF_902859915.1	86.7186	1495	2753
GCF_001297125.1__GCF_001623525.1	84.2772	1353	2446
GCF_001074565.1__GCA_905221455.1	86.5318	445	656
GCA_013538675.1__GCA_013538805.1	87.8063	350	384
GCF_002933465.1__GCF_000308855.1	85.996	1503	2310
GCA_902608845.1__GCA_902577075.1	84.5102	233	287
GCF_002441885.1__GCF_013449735.1	91.8267	537	706
GCA_902576045.1__GCA_902546765.1	94.7857	220	356
GCF_014251335.1__GCF_003573915.1	87.6735	195	210
GCF_001418655.1__GCF_014650955.1	88.0138	2107	3304
GCF_000476275.1__GCF_000448485.1	94.5348	372	509
GCA_905372275.1__GCA_905371595.1	94.6915	204	276
GCA_902582315.1__GCA_902570525.1	87.9726	149	384
GCF_000379125.1__GCF_000685825.1	93.2562	1315	1606
GCF_002929825.1__GCF_015751745.1	84.792	770	1202
GCA_900314755.1__GCA_905235835.1	83.1696	578	984
GCF_000725555.1__GCF_008642275.1	89.8963	1855	2460
GCF_015477775.1__GCF_000308575.1	89.4341	2022	2863
GCA_017561865.1__GCA_017535125.1	84.6115	303	482
GCF_000621225.1__GCF_019139675.1	91.3061	1610	2063
GCA_018268435.1__GCA_018268455.1	85.5452	647	964
GCA_016287465.1__GCA_902800255.1	87.5193	205	375
GCA_010021145.1__GCA_018658635.1	88.6615	123	243
GCF_001424165.1__GCA_003484545.1	86.5301	788	1784
GCF_001270575.1__GCF_001590865.1	86.8145	1617	2743
GCF_000407445.1__GCA_001465115.1	83.727	835	1192
GCF_014197615.1__GCF_014200175.1	88.1495	1492	1988
GCF_004119445.1__GCF_003815675.1	83.1177	1075	1574
GCA_902612325.1__GCA_902560185.1	94.5092	232	396
GCF_009604455.1__GCF_009796285.1	88.7439	2179	3220
GCF_002087075.1__GCF_001074565.1	86.1701	436	683
GCF_001612685.1__GCF_000308475.2	84.3746	1916	3193
GCF_001425175.1__GCF_013778305.1	84.6691	1136	1823
GCA_002377585.1__GCA_002346435.1	89.6653	541	680
GCA_900471605.1__GCA_000985875.1	88.8678	1615	2330
GCF_009208105.1__GCF_002093625.1	94.0254	1502	1787
