pairid	dnadiff_blocks	dnadiff_inverted_blocks	dnadiff_aligned_bp	dnadiff_inverted_bp	dnadiff_inverted_fraction
GCA_903858985.1__GCA_903888925.1	295	139	5704987	2568218	0.4501707015283295
GCF_002332305.1__GCF_904418905.1	1004	500	1218942	601024	0.493070219912022
GCF_000338055.1__GCF_001613775.1	817	319	951727	374486	0.3934804833739087
GCF_001613775.1__GCF_002332305.1	1064	218	1424267	262041	0.183983059356146
GCA_018664165.1__GCA_905478585.1	279	104	1197040	361379	0.301893838134064
GCA_905182205.1__GCA_905478585.1	61	22	1585167	337697	0.2130355981420254
GCA_018608685.1__GCA_018664165.1	229	143	573027	361075	0.6301186506045963
GCA_900550655.1__GCA_905197495.1	139	47	1143808	395797	0.3460344743173679
GCA_900550655.1__GCA_905206645.1	236	72	1064607	358800	0.3370257757087826
GCA_905197495.1__GCA_905206645.1	231	90	1055080	400191	0.3792992000606589
GCA_017454725.1__GCA_905236095.1	360	173	1592873	814179	0.511138678350377
GCA_017460645.1__GCA_017478985.1	22	9	28535	7385	0.2588049763448397
GCA_003453075.1__GCA_003535715.1	369	201	1229152	641933	0.5222568079456406
GCA_015485095.1__GCA_015489135.1	689	348	1343617	685244	0.5099995013459937
GCA_015485095.1__GCF_007991015.1	356	166	2130353	979878	0.4599603915407446
GCA_015489135.1__GCF_007991015.1	683	385	1376520	747847	0.5432881469212216
GCA_005381385.1__GCF_013303165.1	178	88	186455	69580	0.3731731516988013
GCA_016292345.1__GCA_900770155.1	32	20	25514	15681	0.614603746962452
GCA_000434495.1__GCA_902766065.1	224	118	742598	427726	0.5759859304765163
GCA_000434495.1__GCA_905193305.1	66	32	69852	38169	0.5464267308022677
GCA_018607105.1__GCA_018607125.1	343	157	603118	251516	0.41702618724694
GCF_000747685.1__GCF_002954345.1	264	146	388789	207093	0.5326616750988326
GCF_000747685.1__GCF_001430865.1	68	34	74200	36563	0.4927628032345013
GCA_017858315.1__GCF_011784885.1	47	26	41793	20419	0.4885746416864068
GCA_003445605.1__GCA_012521055.1	409	213	996671	537458	0.5392531738156322
GCA_003445605.1__GCA_012719215.1	61	24	60608	20391	0.3364407338965153
GCA_012521055.1__GCA_012719215.1	80	32	87507	35724	0.408241626384175
GCA_002452585.1__GCA_003556465.1	95	46	77913	37220	0.4777123201519643
GCA_001509135.1__GCA_003556465.1	76	39	66999	35783	0.5340825982477351
GCF_001704175.2__GCF_004770835.1	124	73	111655	82450	0.738435358918096
GCF_000216455.1__GCF_004770455.1	254	146	3857930	1548131	0.4012854043489643
GCF_001704175.2__GCF_002811825.1	143	63	126749	64419	0.5082406961790625
GCA_018825585.1__GCA_018898875.1	157	95	723985	423625	0.5851295261642161
GCA_009992105.1__GCA_018825585.1	275	142	325354	163280	0.5018533658722499
GCA_018823465.1__GCA_018901695.1	369	172	367465	171997	0.468063625107153
GCA_900759255.1__GCA_902790045.1	49	28	31075	16750	0.5390185036202735
GCA_016302485.1__GCA_017447585.1	466	242	1008146	546427	0.5420117721044373
GCA_002350935.1__GCA_902790045.1	390	180	1456972	633816	0.4350227732585114
GCA_002306655.1__GCA_002471645.1	219	102	466662	230747	0.4944628017708748
GCA_002372095.1__GCA_002436705.1	2	2	461	461	1.0
GCA_017478275.1__GCA_902759935.1	8	5	2495	1581	0.6336673346693387
GCA_003446955.1__GCA_017528775.1	1	0	435	0	0.0
GCA_003135655.1__GCA_003169785.1	514	261	2431893	1253459	0.5154252263565873
GCA_003135655.1__GCA_005880205.1	364	192	443061	240611	0.5430651761269892
GCA_003169785.1__GCA_005880205.1	419	215	622643	338918	0.5443215454120579
GCA_017439925.1__GCA_017519545.1	66	29	58703	25746	0.4385806517554469
GCA_016840655.1__GCA_018238745.1	12	3	11655	2746	0.2356070356070356
GCA_016839315.1__GCA_018238345.1	17	9	11202	7483	0.6680057132654883
GCA_018238745.1__GCA_019057955.1	734	378	2208750	1136127	0.5143755517826825
GCA_000252725.2__GCA_017887055.1	143	74	156061	76527	0.4903659466490667
GCA_017887055.1__GCA_019120235.1	218	109	1462012	711139	0.486411192247396
GCA_000252785.2__GCA_017887055.1	160	58	196336	74031	0.3770627903186374
GCF_018304665.1__GCF_018304805.1	426	66	3361045	355951	0.105904859946832
GCF_018304665.1__GCF_018304745.1	353	51	3455569	343950	0.0995349825166275
GCF_018304685.1__GCF_018304745.1	332	77	3403223	620531	0.182336273585363
GCA_002380925.1__GCA_016937675.1	7	2	941	186	0.1976620616365568
GCA_018364225.1__GCA_900756065.1	603	313	2389113	1205370	0.5045261567786873
GCA_018364225.1__GCA_905214925.1	559	245	2586455	1133218	0.4381355948585999
GCA_900756065.1__GCA_905214925.1	618	325	2692588	1441252	0.535266442545239
GCA_017306805.1__GCF_000526135.1	495	257	624068	332540	0.5328585987424448
GCA_002928465.1__GCF_000526135.1	75	32	61057	24922	0.4081759667196226
GCA_002928465.1__GCA_016793385.1	24	15	20460	12315	0.6019061583577713
GCA_002393035.1__GCF_009697165.1	13	4	4451	2210	0.4965176364861828
GCA_018382655.1__GCA_900066975.1	864	443	1576603	844037	0.5353516389351028
GCA_015656355.1__GCF_904376885.1	38	21	25515	12729	0.4988830099941211
GCA_019113555.1__GCF_900163845.1	521	234	546741	252636	0.4620761932981064
GCF_000214335.1__GCF_000347675.2	802	378	1317834	624519	0.4738980782101539
GCF_000214335.1__GCF_001853345.1	805	375	1333491	620236	0.46512199932358
GCF_000347675.2__GCF_001853345.1	191	39	3651702	84042	0.023014473798793
GCA_900542205.1__GCF_014892235.1	199	110	357604	215381	0.6022891242827262
GCA_017444265.1__GCA_902766295.1	44	16	19208	5679	0.2956580591420241
GCA_016287345.1__GCA_017527275.1	354	156	2003113	896513	0.4475598730575859
GCA_902759815.1__GCA_902766295.1	375	194	1462982	793307	0.5422534248541677
GCA_016586225.1__GCF_001485255.1	352	215	1998649	1218692	0.6097578914556783
GCF_001434775.1__GCF_007991935.1	442	214	892794	440047	0.4928874970037881
GCA_016586245.1__GCF_016756995.1	425	199	851661	393308	0.4618128574632394
GCA_002384715.1__GCA_018675855.1	17	7	12634	4570	0.3617223365521608
GCA_902549355.1__GCA_905479215.1	10	3	2434	284	0.1166803615447822
GCA_018675855.1__GCA_902549355.1	14	10	6543	5732	0.876050741250191
GCA_905201975.1__GCA_905206115.1	62	36	52975	36670	0.6922133081642284
GCA_018055585.1__GCA_905201975.1	86	37	70475	31480	0.4466832210003547
GCA_018055585.1__GCA_018382485.1	350	185	535388	261724	0.4888492084245444
GCA_002299085.1__GCA_018222935.1	27	17	27345	11622	0.4250137136588042
GCA_003521095.1__GCF_002847645.1	13	7	17394	6883	0.3957111647694607
GCA_001784775.1__GCA_001784975.1	128	34	804876	211515	0.2627920325615374
GCA_001784975.1__GCA_003510405.1	168	122	149885	104805	0.6992360809954298
GCA_001784795.1__GCA_003510405.1	149	74	863514	462901	0.5360665837496554
GCA_905203025.1__GCF_013303395.1	443	263	1337346	791483	0.5918311342016203
GCA_905203025.1__GCF_013303675.1	447	224	1346611	683456	0.5075378115877562
GCF_013303395.1__GCF_013303675.1	320	163	2784142	1271291	0.4566185920114707
GCA_017852545.1__GCA_900299385.1	194	94	1445809	710285	0.4912716686643948
GCA_017852895.1__GCA_900299385.1	260	127	1410879	662400	0.4694945491427684
GCA_016780105.1__GCA_017852545.1	10	5	3540	700	0.1977401129943503
GCA_002316605.1__GCA_012522905.1	4	3	2459	1724	0.7010980073200488
GCA_902786035.1__GCA_902790775.1	49	33	40704	26454	0.6499115566037735
GCA_902757215.1__GCA_902790775.1	254	110	1459764	645019	0.441865260411957
GCA_902786035.1__GCA_905372015.1	10	1	3499	1024	0.2926550442983709
GCA_018608125.1__GCA_018696355.1	338	171	798286	423883	0.5309913990725128
GCA_002387535.1__GCA_018608125.1	2	2	716	716	1.0
GCA_002308345.1__GCA_002420405.1	121	71	126231	83444	0.6610420578146414
GCA_002308345.1__GCA_002687415.1	127	72	140118	80311	0.5731669021824463
GCA_002420405.1__GCA_002687415.1	192	90	1649214	743686	0.4509335962464543
GCF_003121855.1__GCF_014652035.1	143	73	156313	99933	0.6393134288254976
GCF_014652015.1__GCF_014652035.1	143	75	172897	85088	0.4921311532299577
GCF_003121855.1__GCF_003121945.1	199	119	2276609	1516389	0.6660735330484945
GCA_009704135.1__GCA_009927605.1	243	94	752014	294864	0.3920990832617478
GCA_009704135.1__GCA_903899185.1	245	121	963522	453455	0.4706223625407619
GCA_009927605.1__GCA_010030285.1	239	124	1106326	587735	0.5312493785737658
GCF_001904715.1__GCF_015206985.1	2829	1455	3839218	2002771	0.5216611820428014
GCF_013393925.1__GCF_015714705.1	2532	1379	4757034	2543948	0.5347760810622754
GCF_002608225.1__GCF_014698525.1	2457	1270	3287512	1740507	0.5294298545526221
GCF_003215255.1__GCF_900198665.1	136	58	155595	63762	0.4097946592114142
GCF_000762925.2__GCF_900451115.1	158	71	214414	91357	0.4260775882171873
GCA_910584885.1__GCF_902381705.1	169	85	215992	108410	0.5019167376569502
GCA_905210225.1__GCA_905211065.1	285	123	859617	409246	0.4760794632958631
GCA_904381505.1__GCA_905211065.1	219	135	324534	214316	0.6603807305243826
GCA_900551255.1__GCA_904381505.1	229	97	355232	145788	0.410402216016575
GCA_012032735.1__GCA_012034135.1	466	233	6002088	2821062	0.470013435324507
GCA_012032735.1__GCA_015272405.1	518	269	617699	315040	0.5100218714940449
GCA_012034135.1__GCA_015272405.1	529	240	628492	281693	0.448204591307447
GCF_001294425.1__GCF_001294605.1	1626	1320	3221824	2608974	0.809781664051171
GCA_019263645.1__GCA_019263685.1	723	350	6053094	3161485	0.5222924012083737
GCF_001294605.1__GCF_017615005.1	516	278	5181301	2734870	0.5278346114228839
GCA_001918475.1__GCA_005877475.1	161	82	1039637	489829	0.471153873900217
GCA_001918475.1__GCA_013289235.1	32	14	34699	9333	0.2689702873281651
GCA_001918475.1__GCA_001918995.1	91	49	294129	162135	0.5512377222239222
GCA_002497445.1__GCA_903911915.1	81	40	70918	35561	0.5014382808313828
GCA_003170975.1__GCA_903911915.1	150	70	149093	71161	0.4772926965048661
GCA_002506145.1__GCA_017883535.1	66	25	61491	14853	0.2415475435429575
GCA_017416375.1__GCA_900766385.1	63	31	63344	23829	0.3761840111139176
GCA_900765505.1__GCA_905211985.1	101	47	129392	48281	0.3731374428094473
GCA_905186095.1__GCA_905213535.1	121	60	162494	82605	0.5083572316516302
GCA_002127205.1__GCA_002281615.1	964	641	1502921	981221	0.6528759662018163
GCA_002127205.1__GCA_903961305.1	939	454	1228959	630952	0.5134036204625215
GCA_002281615.1__GCA_903961305.1	667	349	2178997	1175668	0.5395454881305481
GCA_005888845.1__GCA_005888905.1	639	334	1793821	943902	0.5261963150169388
GCA_005888845.1__GCA_005888995.1	649	323	1477359	734492	0.497165550147256
GCA_005881935.1__GCA_005888905.1	968	476	2454039	1241021	0.5057054920480074
GCA_003452155.1__GCA_018000135.1	1165	572	3088015	1473884	0.4772917230000502
GCA_003452155.1__GCA_018435005.1	1177	613	3091200	1598265	0.5170370729813665
GCA_018647485.1__GCA_905612395.1	69	41	114556	72223	0.630460211599567
GCA_902509975.1__GCA_902556275.1	120	69	341443	197958	0.5797688047492554
GCA_902514405.1__GCA_905612395.1	52	33	94995	64275	0.6766145586609822
GCF_003044255.1__GCF_007923045.3	799	510	1544017	980986	0.6353466315461552
GCF_013394145.1__GCF_900636665.1	148	87	165620	86998	0.5252868011109769
GCA_009994065.1__GCF_900636855.1	167	79	239434	117724	0.4916762030455157
GCA_018376895.1__GCA_900761065.1	65	36	69078	37179	0.5382176669851472
GCA_900761065.1__GCA_900767265.1	72	29	75984	22447	0.2954174563065909
GCA_900767265.1__GCA_905211655.1	58	29	51896	27758	0.5348774472020965
GCA_007125285.1__GCA_007134275.1	342	142	1742391	689495	0.3957177235190035
GCA_007125285.1__GCA_007136625.1	20	12	19605	13856	0.7067584799795971
GCA_007134275.1__GCA_007136625.1	39	22	27772	16168	0.5821690911709636
GCA_017465685.1__GCA_900550125.1	39	10	28741	8221	0.2860373682196165
GCA_017465685.1__GCA_905211975.1	15	8	8196	4796	0.5851634943875061
GCA_017465685.1__GCA_905201525.1	60	33	43625	29378	0.6734212034383954
GCA_018433485.1__GCA_019136775.1	252	133	1870218	1039697	0.5559228924114729
GCA_015709405.1__GCA_018433805.1	112	53	121958	39845	0.3267108348775808
GCA_002069535.1__GCA_018433485.1	60	37	51420	35437	0.6891676390509529
GCA_003529385.1__GCA_008373285.1	46	25	55417	33006	0.5955934099644513
GCA_002708495.1__GCA_008373285.1	79	37	160332	73659	0.4594154629144525
GCA_002716795.1__GCA_003519885.1	37	18	31964	14769	0.4620510574396195
GCA_002381075.1__GCA_017992135.1	2	1	172	87	0.5058139534883721
GCA_002381075.1__GCA_903926315.1	30	12	27757	8658	0.3119213171452246
GCA_017992135.1__GCA_903926315.1	4	3	1453	698	0.4803854094975912
GCA_001311505.1__GCA_003862355.1	66	32	71040	37990	0.5347691441441441
GCA_003862355.1__GCF_000260395.1	161	111	195167	144245	0.7390849887532216
GCA_003862355.1__GCF_008632615.1	50	30	60349	44974	0.745231901108552
GCA_003138775.1__GCA_018263135.1	40	21	31150	16802	0.5393900481540931
GCA_002495445.1__GCA_013402945.1	368	119	650300	199404	0.306633861294787
GCA_003138775.1__GCA_013402945.1	39	12	28862	8551	0.2962719146282309
GCA_008636085.1__GCA_018898415.1	1129	597	1235568	677220	0.5481041917563421
GCA_018824175.1__GCA_018897335.1	744	358	841050	392151	0.4662635990725878
GCA_018824175.1__GCA_018898415.1	1073	569	1209575	663773	0.5487654754769237
GCA_905202795.1__GCA_905207775.1	82	36	86287	43445	0.5034941532328161
GCA_900762735.1__GCA_905210605.1	46	29	39160	28284	0.722267620020429
GCA_900763055.1__GCA_905208055.1	63	27	68139	23808	0.3494034253511205
GCA_910574095.1__GCA_910576235.1	569	268	1076288	463836	0.430958999821609
GCA_910574095.1__GCA_910579665.1	419	211	831062	407453	0.4902799069142856
GCA_910576235.1__GCA_910579665.1	534	234	1186095	498218	0.4200489842719175
GCA_001312025.1__GCF_016757845.1	437	241	3860598	2380046	0.6164967189020976
GCF_003049605.2__GCF_900167885.1	893	349	1648343	579474	0.351549404462542
GCA_002455205.1__GCF_900167885.1	999	366	2058193	761228	0.3698525842814547
GCF_003063555.1__GCF_009674635.1	1229	670	3514706	1918606	0.5458795131086356
GCA_012516215.1__GCA_018432545.1	184	105	218290	131568	0.6027211507627468
GCA_000995565.1__GCA_002785285.1	264	134	458402	246071	0.5368017591546285
GCA_000995565.1__GCA_002790275.1	282	153	510408	285163	0.5586961803106535
GCA_002785285.1__GCA_002790275.1	140	53	748031	293788	0.3927484288752739
GCA_900761755.1__GCF_904374825.1	391	221	694103	381716	0.5499414352048615
GCA_017888005.1__GCA_019116625.1	88	37	71489	25377	0.3549776888752116
GCA_017888225.1__GCA_019116625.1	185	86	224670	106873	0.475688788000178
GCA_004298105.1__GCF_013416545.1	206	114	270960	154562	0.5704236787717745
GCA_009922895.1__GCA_903958055.1	100	57	89504	55945	0.6250558634250983
GCA_002367435.1__GCA_009922895.1	391	191	1343311	661603	0.4925166249662215
GCA_002346355.1__GCA_903877425.1	88	43	70468	39027	0.5538258500312199
GCA_002322575.1__GCA_002784905.1	132	55	610786	311646	0.5102376282364036
GCA_002322575.1__GCA_003455055.1	155	74	167464	75372	0.4500788229111928
GCA_002784905.1__GCA_003455055.1	157	68	170308	78470	0.4607534584400028
GCA_003154455.1__GCA_003155455.1	154	76	147348	64723	0.4392526535819964
GCA_003154455.1__GCA_003158815.1	175	96	157051	94258	0.6001744656194484
GCA_903894555.1__GCA_903924935.1	66	26	51565	18750	0.3636187336371569
GCA_018970795.1__GCA_903924935.1	39	19	25407	14537	0.5721651513362459
GCA_018970795.1__GCA_903923775.1	86	37	89169	36104	0.4048940775381578
GCA_903920825.1__GCA_903958125.1	182	87	211965	98035	0.462505602340009
GCA_903885105.1__GCA_903920825.1	411	201	474623	237895	0.5012293968054645
GCA_017854185.1__GCA_017854335.1	184	88	1831023	946339	0.5168362166941649
GCA_017854185.1__GCA_018667975.1	415	212	1539774	797232	0.5177590997120357
GCA_017854335.1__GCA_018667975.1	457	239	1519071	802760	0.5284545620316627
GCA_900470545.1__GCF_014191925.1	1122	499	1782463	810015	0.454435800350414
GCF_001662105.1__GCF_002531805.1	1233	678	4703966	2678211	0.5693516917426699
GCF_013408035.1__GCF_017571635.1	984	314	1709708	569149	0.3328925173187468
GCA_905208645.1__GCF_008692955.1	784	386	2175200	1105904	0.5084148584038249
GCA_003535595.1__GCF_019243605.1	764	368	2277624	1097056	0.4816668598504406
GCF_015553785.1__GCF_019243605.1	436	207	3469132	1789154	0.5157353482081397
GCF_001012745.1__GCF_016102055.1	46	21	53863	31007	0.575664185062102
GCF_001012745.1__GCF_910574025.1	85	45	101097	61579	0.6091080843150638
GCF_006538685.1__GCF_017840575.1	26	13	20638	11348	0.549859482507995
GCA_017381455.1__GCA_017647165.1	149	71	149375	74156	0.4964418410041841
GCA_017647165.1__GCA_018384335.1	108	58	136117	79339	0.5828735573073165
GCA_900770905.1__GCA_900772755.1	374	180	1410892	679280	0.4814542856575839
GCF_001814135.1__GCF_900204825.1	714	357	876506	443973	0.5065259108323275
GCA_000176755.2__GCF_003044905.1	212	90	226391	84867	0.3748691423245623
GCF_002022745.1__GCF_003044585.1	483	229	685342	310674	0.4533123608359038
GCA_004769095.1__GCA_016720765.1	95	40	71054	29831	0.4198356179806907
GCA_016719695.1__GCA_016788365.1	601	288	5697261	2982078	0.5234230975200188
GCA_016720765.1__GCA_016721225.1	399	231	5507145	3311597	0.6013273665392866
GCA_001776015.1__GCA_018648905.1	6	4	4047	2184	0.5396590066716086
GCA_001776015.1__GCA_018671955.1	6	1	4047	199	0.0491722263404991
GCA_018648905.1__GCA_018671955.1	113	62	2339657	1369150	0.585192615840698
GCA_902546325.1__GCA_902604945.1	50	24	66614	42556	0.6388446873029694
GCA_902535095.1__GCA_902546325.1	109	55	1335330	753941	0.5646102461563808
GCA_002711285.1__GCA_902546325.1	15	7	16691	4667	0.2796117668204421
GCA_018238645.1__GCA_019056895.1	60	29	47749	28817	0.6035100211522755
GCA_002505645.1__GCA_019056895.1	391	159	2700796	1294275	0.4792198300056724
GCA_018238095.1__GCA_019056895.1	76	39	67336	35570	0.5282464060829274
GCA_900762595.1__GCA_900768925.1	301	156	483363	243972	0.5047386746606588
GCA_900762595.1__GCA_905210395.1	813	378	3339964	1605546	0.4807075764888484
GCA_902797745.1__GCA_905194415.1	186	98	282576	149681	0.5297017439556084
GCA_009706105.1__GCA_016711835.1	502	276	631981	334995	0.5300713154351159
GCA_005784455.1__GCA_009706105.1	412	245	391727	230485	0.5883817046055033
GCA_003696925.1__GCA_015296045.1	214	119	2243844	1175112	0.5237048564873494
GCA_015295915.1__GCA_015296045.1	425	185	2073070	968060	0.4669692774484219
GCF_003990665.1__GCF_017086385.1	433	173	2191407	899651	0.4105357881945252
GCF_001021795.1__GCF_001885835.1	222	98	339515	157903	0.4650840169064695
GCF_000407225.1__GCF_001020445.1	228	100	340622	149551	0.4390526742253877
GCF_000407225.1__GCF_001885835.1	100	53	2482605	1583503	0.6378392857502503
GCF_001021175.1__GCF_013363285.1	189	115	2221772	1471697	0.6623978518047756
GCF_001021175.1__GCF_013363265.1	221	85	358464	115298	0.3216445723977861
GCF_013363265.1__GCF_013363285.1	214	127	353658	196405	0.5553529115699348
GCA_003539285.1__GCA_018827175.1	15	7	6503	2972	0.4570198369983084
GCA_900539135.1__GCA_905210745.1	135	64	138908	65341	0.4703904742707403
GCA_905198445.1__GCA_905210745.1	128	60	130668	49693	0.3802996908194814
GCA_014800315.1__GCA_900539135.1	63	27	47356	22456	0.4741954556972717
GCA_017542945.1__GCA_017623395.1	4	0	879	0	0.0
GCA_017545885.1__GCA_017623395.1	98	51	100206	51175	0.5106979621978723
GCA_017466075.1__GCA_017624615.1	47	27	31238	18189	0.5822715922914399
GCA_005793005.1__GCA_010024445.1	25	14	13120	8947	0.681935975609756
GCA_005805265.1__GCA_010029675.1	22	8	15655	6070	0.3877355477483232
GCA_005793005.1__GCA_010022085.1	53	28	40360	19075	0.472621407333994
GCA_014584425.1__GCF_000621305.1	731	426	996551	600823	0.6029024104135162
GCA_003450855.1__GCA_014584425.1	720	350	879885	427630	0.4860066940566097
GCA_015665165.1__GCA_017993915.1	982	499	1379643	692918	0.5022444212017166
GCA_002685875.1__GCA_002699765.1	260	135	841913	384088	0.4562086581392614
GCA_002685875.1__GCA_012960405.1	444	227	1195575	591601	0.494825502373335
GCA_002699765.1__GCA_012960405.1	279	137	1894966	876313	0.4624425979146855
GCA_017744175.1__GCF_001646955.1	319	160	307740	151362	0.4918502632092025
GCA_017744175.1__GCF_000373945.1	856	466	1356516	681397	0.5023140162003249
GCF_001646955.1__GCF_010994335.1	302	143	306766	152885	0.4983766127928127
GCA_009787845.1__GCA_009787965.1	575	305	713782	379768	0.5320504019434505
GCF_003858425.1__GCF_011752005.1	45	29	53259	41559	0.7803188193544753
