pairid	dd_breakpoints_ref	dd_breakpoints_qry	dd_relocations_ref	dd_relocations_qry	dd_translocations_ref	dd_translocations_qry	dd_inversions_ref	dd_inversions_qry	dd_insertions_ref	dd_insertions_qry	dd_insertionsum_ref	dd_insertionsum_qry	dd_tandemins_ref	dd_tandemins_qry	dd_tandeminssum_ref	dd_tandeminssum_qry
GCA_017851755.1__GCA_017852545.1	101.0	49.0	0.0	0.0	34.0	8.0	0.0	0.0	56.0	25.0	48882.0	23757.0	0.0	0.0	0.0	0.0
GCA_017851755.1__GCA_017852895.1	99.0	207.0	0.0	0.0	26.0	90.0	0.0	0.0	59.0	60.0	36808.0	58349.0	0.0	0.0	0.0	0.0
GCA_016780465.1__GCA_017852895.1	125.0	200.0	0.0	0.0	30.0	77.0	0.0	0.0	57.0	56.0	148724.0	62842.0	0.0	0.0	0.0	0.0
GCA_001769435.1__GCA_001769695.1	806.0	880.0	1.0	1.0	138.0	156.0	4.0	4.0	373.0	528.0	440062.0	813433.0	0.0	1.0	0.0	214.0
GCA_001769435.1__GCA_003499665.1	820.0	486.0	1.0	5.0	187.0	11.0	2.0	2.0	387.0	262.0	533778.0	361388.0	0.0	1.0	0.0	282.0
GCA_001769695.1__GCA_003499665.1	656.0	298.0	0.0	0.0	190.0	11.0	0.0	0.0	353.0	134.0	882259.0	233472.0	1.0	2.0	187.0	492.0
GCA_005799295.1__GCA_005808605.1	320.0	214.0	0.0	0.0	96.0	64.0	0.0	0.0	160.0	91.0	261234.0	69895.0	0.0	0.0	0.0	0.0
GCA_005799295.1__GCA_018970365.1	310.0	91.0	0.0	0.0	119.0	28.0	0.0	0.0	129.0	32.0	306088.0	43188.0	0.0	0.0	0.0	0.0
GCA_005808605.1__GCA_018970365.1	277.0	149.0	0.0	0.0	107.0	40.0	0.0	0.0	100.0	64.0	174096.0	157353.0	0.0	1.0	0.0	43.0
GCF_000786255.1__GCF_003201175.1	404.0	341.0	8.0	10.0	36.0	12.0	0.0	0.0	166.0	126.0	406879.0	339608.0	5.0	3.0	809.0	356.0
GCF_017052095.1__GCF_017052135.1	267.0	275.0	6.0	4.0	29.0	21.0	0.0	2.0	90.0	109.0	272182.0	612642.0	2.0	3.0	233.0	514.0
GCF_001476355.1__GCF_017051945.1	308.0	301.0	2.0	0.0	33.0	23.0	2.0	2.0	132.0	117.0	502552.0	381461.0	6.0	0.0	1028.0	0.0
GCF_000195555.1__GCF_001608445.1	322.0	436.0	9.0	2.0	0.0	90.0	1.0	0.0	166.0	157.0	135414.0	200759.0	0.0	0.0	0.0	0.0
GCF_000195555.1__GCF_016604405.1	366.0	402.0	7.0	7.0	0.0	40.0	2.0	0.0	175.0	148.0	191436.0	191247.0	0.0	1.0	0.0	36.0
GCF_001608445.1__GCF_016604405.1	621.0	609.0	0.0	4.0	81.0	49.0	2.0	3.0	310.0	169.0	187754.0	97970.0	0.0	1.0	0.0	71.0
GCF_003675305.1__GCF_004361975.1	822.0	904.0	43.0	49.0	2.0	52.0	19.0	3.0	264.0	371.0	703303.0	796072.0	4.0	2.0	382.0	165.0
GCA_018371815.1__GCA_900752455.1	283.0	307.0	2.0	2.0	21.0	16.0	0.0	0.0	83.0	154.0	93970.0	283809.0	0.0	0.0	0.0	0.0
GCA_018371815.1__GCA_905210625.1	257.0	265.0	2.0	2.0	16.0	11.0	0.0	0.0	85.0	150.0	95914.0	242318.0	0.0	0.0	0.0	0.0
GCA_900752455.1__GCA_905210625.1	65.0	81.0	0.0	0.0	5.0	3.0	0.0	0.0	27.0	52.0	53238.0	12026.0	0.0	0.0	0.0	0.0
GCA_002320115.1__GCA_014871775.1	630.0	1149.0	1.0	1.0	13.0	381.0	1.0	1.0	378.0	530.0	253286.0	806538.0	0.0	0.0	0.0	0.0
GCA_009693525.1__GCA_014190555.1	289.0	254.0	0.0	0.0	36.0	26.0	0.0	0.0	141.0	127.0	545649.0	90564.0	0.0	1.0	0.0	36.0
GCA_903827915.1__GCA_903845995.1	294.0	910.0	1.0	0.0	25.0	337.0	1.0	1.0	129.0	361.0	60891.0	363675.0	0.0	1.0	0.0	106.0
GCA_903827195.1__GCA_903827915.1	269.0	206.0	0.0	0.0	48.0	25.0	0.0	0.0	114.0	58.0	96236.0	81200.0	0.0	0.0	0.0	0.0
GCA_903827195.1__GCA_903901695.1	364.0	1365.0	0.0	0.0	33.0	564.0	0.0	0.0	194.0	627.0	60268.0	636218.0	0.0	0.0	0.0	0.0
GCA_901457695.2__GCA_901457725.1	148.0	148.0	7.0	18.0	0.0	0.0	2.0	2.0	52.0	50.0	64328.0	63539.0	1.0	1.0	108.0	164.0
GCA_001556825.1__GCF_001557075.1	394.0	693.0	0.0	0.0	49.0	133.0	0.0	0.0	183.0	338.0	171719.0	724772.0	0.0	4.0	0.0	52.0
GCA_001557295.1__GCF_001556725.1	557.0	398.0	0.0	0.0	136.0	56.0	0.0	0.0	246.0	278.0	254601.0	515784.0	0.0	0.0	0.0	0.0
GCA_001556775.1__GCF_001556725.1	504.0	465.0	0.0	0.0	95.0	74.0	0.0	0.0	207.0	329.0	150530.0	788649.0	0.0	1.0	0.0	15.0
GCF_000621005.1__GCF_014931255.1	292.0	158.0	0.0	4.0	45.0	0.0	0.0	1.0	173.0	3.0	70316.0	2857.0	0.0	0.0	0.0	0.0
GCA_016714845.1__GCA_016719255.1	522.0	546.0	4.0	5.0	23.0	38.0	0.0	0.0	273.0	215.0	611837.0	416327.0	1.0	0.0	117.0	0.0
GCA_002687285.1__GCA_018223325.1	812.0	492.0	0.0	2.0	232.0	90.0	0.0	0.0	362.0	198.0	932888.0	341567.0	1.0	2.0	88.0	100.0
GCA_002687285.1__GCF_017309175.1	868.0	481.0	2.0	0.0	258.0	48.0	1.0	2.0	366.0	191.0	1095920.0	435625.0	1.0	1.0	279.0	45.0
GCA_018223325.1__GCF_017309175.1	430.0	326.0	0.0	1.0	93.0	27.0	0.0	0.0	186.0	153.0	485668.0	443491.0	4.0	2.0	534.0	190.0
GCF_002931955.1__GCF_002932675.1	554.0	528.0	8.0	5.0	48.0	60.0	2.0	2.0	285.0	183.0	219281.0	161661.0	2.0	1.0	37.0	130.0
GCF_002932535.1__GCF_002933215.1	588.0	560.0	5.0	0.0	66.0	42.0	0.0	0.0	201.0	283.0	100639.0	397890.0	3.0	0.0	113.0	0.0
GCF_002931915.1__GCF_002932135.1	491.0	461.0	8.0	5.0	49.0	41.0	0.0	0.0	207.0	189.0	186127.0	159120.0	7.0	2.0	1174.0	1468.0
GCA_001802185.1__GCA_001802705.1	997.0	822.0	5.0	6.0	71.0	13.0	0.0	0.0	594.0	290.0	876980.0	69762.0	4.0	1.0	283.0	300.0
GCA_001802185.1__GCA_001802975.1	997.0	978.0	4.0	2.0	76.0	85.0	0.0	0.0	568.0	386.0	804877.0	135808.0	5.0	5.0	701.0	620.0
GCA_001802705.1__GCA_001802975.1	602.0	796.0	6.0	7.0	34.0	117.0	0.0	0.0	226.0	353.0	193073.0	167134.0	4.0	4.0	602.0	521.0
GCA_903888215.1__GCA_903898865.1	140.0	138.0	0.0	0.0	29.0	30.0	0.0	0.0	70.0	58.0	71376.0	52569.0	0.0	0.0	0.0	0.0
GCA_903821125.1__GCA_903893845.1	244.0	205.0	0.0	0.0	57.0	39.0	0.0	0.0	95.0	91.0	248094.0	144675.0	0.0	1.0	0.0	43.0
GCA_903821125.1__GCA_903860895.1	163.0	305.0	0.0	0.0	37.0	94.0	0.0	0.0	82.0	91.0	117342.0	80936.0	0.0	0.0	0.0	0.0
GCA_001897265.1__GCF_001423825.1	642.0	637.0	0.0	0.0	8.0	18.0	0.0	0.0	328.0	323.0	49651.0	65720.0	0.0	0.0	0.0	0.0
GCA_017306455.1__GCF_001423805.1	162.0	184.0	2.0	1.0	15.0	31.0	0.0	0.0	62.0	29.0	40416.0	3976.0	0.0	2.0	0.0	261.0
GCF_001423805.1__GCF_001423825.1	533.0	600.0	0.0	0.0	0.0	1.0	0.0	0.0	265.0	333.0	13718.0	46842.0	0.0	0.0	0.0	0.0
GCA_017640455.1__GCA_017644265.1	39.0	44.0	0.0	0.0	6.0	9.0	0.0	0.0	8.0	15.0	1301.0	10706.0	0.0	2.0	0.0	29.0
GCA_003452555.1__GCA_018383075.1	449.0	433.0	10.0	14.0	31.0	43.0	0.0	0.0	241.0	137.0	526566.0	121491.0	3.0	2.0	273.0	401.0
GCA_014847595.1__GCA_016775195.1	533.0	563.0	8.0	3.0	29.0	72.0	0.0	0.0	202.0	313.0	484300.0	428348.0	1.0	1.0	181.0	133.0
GCA_001701305.1__GCA_003452555.1	461.0	454.0	9.0	9.0	51.0	38.0	0.0	0.0	190.0	207.0	152171.0	596908.0	0.0	2.0	0.0	98.0
GCA_003343975.1__GCA_904420375.1	623.0	409.0	2.0	0.0	124.0	22.0	0.0	1.0	277.0	101.0	729385.0	198441.0	0.0	0.0	0.0	0.0
GCA_018365165.1__GCA_019117045.1	970.0	436.0	1.0	1.0	314.0	24.0	0.0	0.0	375.0	236.0	549363.0	287102.0	0.0	0.0	0.0	0.0
GCA_019117045.1__GCA_904420375.1	232.0	238.0	0.0	0.0	18.0	13.0	0.0	0.0	145.0	34.0	596931.0	3764.0	1.0	1.0	77.0	121.0
GCF_016008155.1__GCF_016405785.1	477.0	509.0	10.0	8.0	19.0	21.0	0.0	0.0	193.0	233.0	526660.0	373800.0	3.0	1.0	453.0	36.0
GCF_016008685.1__GCF_017565245.1	359.0	368.0	9.0	7.0	22.0	14.0	0.0	0.0	127.0	143.0	273760.0	154402.0	4.0	0.0	419.0	0.0
GCF_002752195.1__GCF_014304635.1	608.0	470.0	8.0	7.0	89.0	0.0	0.0	5.0	254.0	219.0	460548.0	448560.0	2.0	1.0	277.0	168.0
GCF_000219805.1__GCF_009697245.1	192.0	189.0	3.0	8.0	0.0	0.0	3.0	3.0	102.0	40.0	168801.0	93708.0	1.0	2.0	882.0	257.0
GCF_000219805.1__GCF_014672875.1	178.0	177.0	3.0	7.0	0.0	0.0	3.0	3.0	89.0	42.0	116397.0	90468.0	1.0	1.0	882.0	167.0
GCF_000219805.1__GCF_002950695.1	194.0	193.0	3.0	7.0	0.0	0.0	3.0	3.0	105.0	40.0	179296.0	88229.0	1.0	1.0	882.0	167.0
GCF_003634035.1__GCF_016758215.1	435.0	430.0	2.0	3.0	10.0	7.0	0.0	0.0	194.0	185.0	642587.0	529702.0	0.0	0.0	0.0	0.0
GCA_003209665.1__GCA_902594495.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCA_002692375.1__GCA_902594495.1	104.0	134.0	0.0	0.0	21.0	39.0	3.0	3.0	59.0	85.0	486388.0	630845.0	0.0	0.0	0.0	0.0
GCA_002702005.1__GCA_003209665.1	224.0	200.0	1.0	1.0	77.0	43.0	4.0	4.0	95.0	143.0	476288.0	608335.0	0.0	0.0	0.0	0.0
GCF_005153965.1__GCF_900095345.1	489.0	538.0	16.0	18.0	0.0	24.0	7.0	3.0	186.0	205.0	332377.0	359032.0	0.0	0.0	0.0	0.0
GCA_001312785.1__GCF_001286765.1	482.0	732.0	3.0	1.0	22.0	162.0	0.0	0.0	255.0	314.0	264981.0	292088.0	0.0	0.0	0.0	0.0
GCF_007989785.1__GCF_014856535.1	480.0	458.0	4.0	6.0	27.0	22.0	0.0	0.0	250.0	178.0	232577.0	339241.0	0.0	2.0	0.0	431.0
GCA_903843915.1__GCA_903898315.1	327.0	743.0	0.0	0.0	81.0	301.0	0.0	0.0	143.0	326.0	45407.0	229164.0	0.0	0.0	0.0	0.0
GCA_903891225.1__GCA_903925225.1	255.0	347.0	0.0	0.0	74.0	115.0	0.0	0.0	99.0	128.0	152966.0	109239.0	0.0	0.0	0.0	0.0
GCA_903874835.1__GCA_903925215.1	275.0	311.0	0.0	0.0	87.0	104.0	0.0	0.0	112.0	100.0	111533.0	68579.0	0.0	0.0	0.0	0.0
GCA_002773245.1__GCA_002788435.1	59.0	78.0	0.0	0.0	8.0	16.0	0.0	0.0	16.0	34.0	4971.0	25773.0	0.0	2.0	0.0	699.0
GCF_002258645.1__GCF_002259335.1	503.0	523.0	2.0	2.0	36.0	25.0	1.0	2.0	198.0	244.0	624024.0	795662.0	1.0	2.0	51.0	80.0
GCF_002258295.1__GCF_002259335.1	705.0	731.0	15.0	15.0	28.0	27.0	0.0	0.0	301.0	330.0	614419.0	1049248.0	0.0	0.0	0.0	0.0
GCF_002258385.1__GCF_002259335.1	727.0	752.0	15.0	15.0	26.0	26.0	0.0	0.0	305.0	350.0	615447.0	1194560.0	0.0	0.0	0.0	0.0
GCA_018670895.1__GCA_018703365.1	82.0	94.0	1.0	0.0	14.0	22.0	0.0	0.0	35.0	29.0	150928.0	53626.0	0.0	0.0	0.0	0.0
GCA_018662385.1__GCA_018670895.1	269.0	56.0	0.0	0.0	111.0	8.0	0.0	0.0	116.0	28.0	175838.0	43253.0	0.0	0.0	0.0	0.0
GCA_018662385.1__GCA_018665965.1	295.0	70.0	0.0	0.0	125.0	17.0	0.0	0.0	126.0	18.0	220370.0	8898.0	0.0	1.0	0.0	72.0
GCF_000368645.1__GCF_000931655.1	45.0	139.0	1.0	1.0	0.0	37.0	1.0	0.0	11.0	42.0	5133.0	61192.0	2.0	0.0	252.0	0.0
GCF_000368645.1__GCF_000964015.1	348.0	427.0	3.0	3.0	3.0	64.0	8.0	2.0	180.0	174.0	303728.0	429152.0	0.0	1.0	0.0	98.0
GCF_000931655.1__GCF_000964015.1	358.0	382.0	0.0	1.0	14.0	42.0	1.0	1.0	203.0	172.0	304487.0	309735.0	0.0	1.0	0.0	98.0
GCF_009904585.1__GCF_009904625.1	935.0	1095.0	3.0	4.0	180.0	254.0	0.0	0.0	403.0	469.0	210356.0	222544.0	4.0	1.0	519.0	155.0
GCF_009904585.1__GCF_009904675.1	1028.0	800.0	5.0	4.0	222.0	102.0	0.0	0.0	444.0	342.0	311729.0	233189.0	2.0	1.0	370.0	118.0
GCF_009904625.1__GCF_009904675.1	1217.0	831.0	6.0	9.0	276.0	84.0	1.0	0.0	523.0	368.0	352894.0	250988.0	5.0	4.0	1330.0	465.0
GCA_900762735.1__GCA_905206765.1	155.0	735.0	0.0	0.0	9.0	334.0	0.0	0.0	105.0	283.0	63472.0	198556.0	0.0	0.0	0.0	0.0
GCF_004681155.1__GCF_004685085.1	848.0	899.0	3.0	3.0	75.0	72.0	0.0	0.0	311.0	358.0	315523.0	339073.0	0.0	3.0	0.0	313.0
GCF_002153775.1__GCF_007989305.1	281.0	262.0	0.0	0.0	62.0	10.0	0.0	0.0	110.0	185.0	357963.0	355869.0	0.0	0.0	0.0	0.0
GCF_001601275.1__GCF_018972165.1	324.0	265.0	12.0	12.0	32.0	0.0	2.0	6.0	155.0	120.0	553407.0	446659.0	0.0	1.0	0.0	102.0
GCA_002313745.1__GCA_002404685.1	645.0	573.0	0.0	0.0	115.0	70.0	0.0	0.0	311.0	306.0	500747.0	136002.0	0.0	0.0	0.0	0.0
GCA_002297875.1__GCA_002404685.1	576.0	564.0	0.0	0.0	94.0	70.0	0.0	0.0	265.0	297.0	246980.0	166331.0	0.0	0.0	0.0	0.0
GCA_002313745.1__GCA_002439785.1	483.0	282.0	0.0	0.0	129.0	20.0	1.0	1.0	207.0	152.0	431508.0	76028.0	0.0	0.0	0.0	0.0
GCA_009838445.1__GCA_009840025.1	1736.0	1479.0	2.0	5.0	277.0	133.0	0.0	0.0	795.0	732.0	544988.0	360762.0	3.0	0.0	314.0	0.0
GCA_018384355.1__GCF_002251535.1	783.0	592.0	0.0	4.0	109.0	48.0	2.0	4.0	415.0	127.0	759874.0	66142.0	12.0	0.0	1050.0	0.0
GCA_018384355.1__GCF_002251205.1	808.0	604.0	0.0	5.0	121.0	50.0	1.0	3.0	427.0	119.0	967055.0	53343.0	9.0	1.0	740.0	1.0
GCA_900315365.1__GCA_902756905.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCF_016918045.1__GCF_018362795.1	339.0	289.0	3.0	3.0	37.0	19.0	3.0	3.0	125.0	119.0	206338.0	183613.0	2.0	4.0	89.0	190.0
GCA_017331025.1__GCF_003017145.1	1270.0	1157.0	49.0	47.0	132.0	0.0	5.0	24.0	411.0	458.0	436707.0	588663.0	1.0	2.0	42.0	36.0
GCA_017330725.1__GCA_017330985.1	330.0	168.0	0.0	1.0	110.0	19.0	0.0	0.0	104.0	74.0	15764.0	6356.0	1.0	0.0	1899.0	0.0
GCA_017330785.1__GCF_001886775.1	1787.0	1531.0	81.0	50.0	123.0	5.0	2.0	24.0	693.0	550.0	639290.0	476603.0	3.0	0.0	2767.0	0.0
GCF_000236065.1__GCF_000828875.1	879.0	876.0	40.0	38.0	26.0	26.0	19.0	27.0	349.0	293.0	1046995.0	1245387.0	2.0	1.0	616.0	62.0
GCF_000236065.1__GCF_001988975.1	801.0	804.0	29.0	34.0	25.0	32.0	16.0	12.0	336.0	287.0	2209949.0	1387586.0	1.0	1.0	300.0	304.0
GCF_001278535.1__GCF_001988975.1	1262.0	1188.0	28.0	40.0	111.0	22.0	8.0	7.0	401.0	530.0	1894733.0	1311756.0	0.0	19.0	0.0	2286.0
GCF_009706165.1__GCF_009706195.1	57.0	795.0	0.0	1.0	3.0	287.0	0.0	0.0	13.0	476.0	10379.0	158348.0	0.0	1.0	0.0	45.0
GCF_009706165.1__GCF_015739475.1	413.0	273.0	3.0	8.0	108.0	10.0	0.0	0.0	165.0	139.0	271556.0	348300.0	2.0	1.0	400.0	60.0
GCF_009706195.1__GCF_015739475.1	943.0	277.0	2.0	7.0	382.0	9.0	0.0	0.0	432.0	148.0	406488.0	289610.0	3.0	1.0	445.0	60.0
GCA_018663465.1__GCA_018672215.1	727.0	792.0	0.0	0.0	233.0	261.0	0.0	0.0	442.0	475.0	505105.0	533989.0	0.0	0.0	0.0	0.0
GCA_018662125.1__GCA_018672215.1	101.0	1076.0	0.0	0.0	19.0	497.0	0.0	0.0	54.0	513.0	11380.0	944613.0	0.0	0.0	0.0	0.0
GCA_018662125.1__GCA_018699085.1	137.0	135.0	0.0	0.0	34.0	29.0	0.0	0.0	54.0	57.0	43268.0	157157.0	2.0	2.0	105.0	115.0
GCA_902530005.1__GCA_902561375.1	100.0	57.0	0.0	0.0	41.0	18.0	1.0	2.0	52.0	31.0	310551.0	77939.0	0.0	1.0	0.0	81.0
GCA_902530005.1__GCA_902623925.1	90.0	78.0	1.0	1.0	31.0	16.0	1.0	2.0	49.0	53.0	229772.0	243423.0	0.0	0.0	0.0	0.0
GCA_902561375.1__GCA_902623925.1	49.0	89.0	1.0	1.0	10.0	26.0	3.0	2.0	26.0	55.0	149230.0	295726.0	1.0	0.0	81.0	0.0
GCA_002353445.1__GCA_017940645.1	735.0	746.0	7.0	11.0	63.0	70.0	4.0	2.0	309.0	346.0	534211.0	1187597.0	2.0	1.0	189.0	66.0
GCA_002353355.1__GCA_017460725.1	1019.0	1074.0	7.0	12.0	66.0	126.0	3.0	3.0	496.0	382.0	626687.0	801980.0	3.0	1.0	256.0	46.0
GCA_002353445.1__GCA_017471485.1	850.0	814.0	9.0	9.0	62.0	56.0	4.0	4.0	362.0	345.0	700332.0	716018.0	6.0	3.0	419.0	207.0
GCA_900321475.1__GCA_902795995.1	571.0	309.0	2.0	2.0	155.0	67.0	0.0	0.0	313.0	119.0	407030.0	58581.0	0.0	0.0	0.0	0.0
GCF_001074085.1__GCF_016617455.1	758.0	712.0	0.0	0.0	173.0	166.0	0.0	0.0	432.0	238.0	182453.0	215602.0	0.0	1.0	0.0	261.0
GCF_001074085.1__GCF_001837335.1	698.0	464.0	0.0	1.0	195.0	19.0	0.0	0.0	315.0	257.0	219921.0	228887.0	0.0	0.0	0.0	0.0
GCA_905365385.1__GCA_905372405.1	428.0	445.0	1.0	3.0	82.0	74.0	0.0	0.0	211.0	191.0	437100.0	127896.0	2.0	0.0	528.0	0.0
GCA_002316185.1__GCA_002440275.1	785.0	779.0	0.0	0.0	60.0	59.0	0.0	0.0	426.0	419.0	225280.0	147672.0	0.0	1.0	0.0	44.0
GCA_002313475.1__GCA_002436955.1	435.0	351.0	0.0	0.0	61.0	33.0	0.0	0.0	243.0	165.0	155091.0	37153.0	1.0	0.0	44.0	0.0
GCA_002321455.1__GCA_003507075.1	314.0	429.0	0.0	0.0	28.0	88.0	0.0	0.0	170.0	244.0	113501.0	224045.0	0.0	1.0	0.0	44.0
GCA_000335795.1__GCF_011067265.1	702.0	289.0	2.0	10.0	256.0	0.0	0.0	13.0	279.0	143.0	255939.0	207525.0	0.0	1.0	0.0	62.0
GCA_017524765.1__GCA_902760585.1	1285.0	990.0	4.0	3.0	219.0	72.0	2.0	4.0	506.0	367.0	637470.0	186730.0	5.0	2.0	412.0	188.0
GCA_902760585.1__GCA_902788905.1	838.0	918.0	12.0	10.0	83.0	80.0	7.0	11.0	262.0	371.0	83794.0	726077.0	5.0	2.0	491.0	80.0
GCA_902760585.1__GCA_902786025.1	1013.0	1366.0	5.0	3.0	86.0	272.0	5.0	5.0	410.0	546.0	243602.0	627008.0	5.0	2.0	649.0	258.0
GCA_902777425.1__GCA_902795405.1	563.0	822.0	0.0	0.0	96.0	224.0	1.0	1.0	215.0	376.0	185993.0	463461.0	2.0	0.0	131.0	0.0
GCA_902786785.1__GCA_902795405.1	645.0	854.0	0.0	0.0	139.0	224.0	1.0	1.0	234.0	382.0	207858.0	339244.0	2.0	3.0	170.0	144.0
GCA_902785015.1__GCA_902795405.1	485.0	803.0	0.0	0.0	82.0	216.0	2.0	1.0	168.0	350.0	181184.0	315603.0	4.0	0.0	162.0	0.0
GCF_001673235.1__GCF_010723675.1	1228.0	935.0	8.0	6.0	195.0	6.0	17.0	22.0	400.0	462.0	954913.0	488369.0	3.0	2.0	200.0	110.0
GCF_002086345.1__GCF_002285715.1	480.0	290.0	8.0	3.0	93.0	0.0	0.0	0.0	128.0	148.0	233901.0	391964.0	5.0	12.0	279.0	1044.0
GCF_001673235.1__GCF_002086345.1	789.0	622.0	1.0	8.0	153.0	55.0	14.0	16.0	180.0	240.0	337589.0	146202.0	13.0	6.0	1000.0	381.0
GCA_017480725.1__GCA_017635005.1	762.0	907.0	7.0	7.0	47.0	128.0	3.0	2.0	338.0	428.0	400152.0	1265738.0	2.0	0.0	372.0	0.0
GCF_003434755.1__GCF_003480365.1	1818.0	1771.0	19.0	11.0	190.0	140.0	7.0	15.0	603.0	724.0	756483.0	989015.0	1.0	0.0	57.0	0.0
GCF_003434765.1__GCF_003480945.1	1807.0	1733.0	32.0	29.0	202.0	146.0	14.0	16.0	599.0	693.0	884170.0	863463.0	1.0	0.0	111.0	0.0
GCA_014864585.1__GCF_003474415.1	1779.0	1271.0	5.0	11.0	380.0	54.0	0.0	2.0	777.0	521.0	1376759.0	185879.0	1.0	0.0	111.0	0.0
GCF_009755645.1__GCF_903797685.1	1106.0	1194.0	25.0	41.0	0.0	73.0	14.0	2.0	473.0	527.0	772170.0	749765.0	0.0	0.0	0.0	0.0
GCF_000186145.1__GCF_019037115.1	1119.0	1195.0	26.0	19.0	45.0	46.0	6.0	8.0	289.0	555.0	688437.0	1054358.0	9.0	13.0	1411.0	1808.0
GCF_001856025.1__GCF_019036895.1	846.0	850.0	12.0	20.0	70.0	54.0	6.0	7.0	295.0	316.0	659628.0	857376.0	6.0	5.0	865.0	433.0
GCF_019036895.1__GCF_019037115.1	900.0	874.0	35.0	30.0	65.0	37.0	4.0	4.0	294.0	331.0	621943.0	563344.0	8.0	10.0	1331.0	1657.0
GCA_001303835.1__GCA_002450995.1	857.0	710.0	0.0	0.0	158.0	85.0	0.0	0.0	397.0	355.0	758687.0	317352.0	0.0	1.0	0.0	54.0
GCA_001303835.1__GCA_002451215.1	887.0	715.0	2.0	2.0	154.0	73.0	0.0	0.0	417.0	369.0	749047.0	295242.0	0.0	3.0	0.0	165.0
GCA_002450995.1__GCA_002451215.1	882.0	841.0	1.0	1.0	79.0	70.0	0.0	0.0	450.0	430.0	203222.0	196950.0	0.0	0.0	0.0	0.0
GCF_006149135.1__GCF_013693595.1	529.0	492.0	5.0	7.0	42.0	22.0	2.0	2.0	222.0	153.0	221065.0	252655.0	6.0	1.0	1045.0	43.0
GCF_009648775.1__GCF_018338735.1	3.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
GCF_002037625.1__GCF_009648775.1	452.0	411.0	12.0	20.0	47.0	0.0	0.0	5.0	165.0	143.0	306394.0	170889.0	3.0	1.0	608.0	59.0
GCA_018372255.1__GCA_018372705.1	458.0	1117.0	0.0	0.0	38.0	429.0	2.0	2.0	276.0	517.0	284131.0	1554053.0	0.0	0.0	0.0	0.0
GCA_018382335.1__GCF_015235045.1	361.0	328.0	1.0	1.0	36.0	14.0	6.0	9.0	171.0	146.0	561632.0	311603.0	0.0	0.0	0.0	0.0
GCA_002483985.1__GCA_018372705.1	572.0	1175.0	3.0	3.0	32.0	440.0	7.0	2.0	380.0	516.0	344957.0	1320234.0	0.0	0.0	0.0	0.0
GCA_003535915.1__GCF_018618775.1	438.0	417.0	3.0	2.0	22.0	26.0	2.0	1.0	216.0	171.0	260875.0	182617.0	0.0	0.0	0.0	0.0
GCA_003535915.1__GCF_018618835.1	512.0	514.0	0.0	0.0	22.0	48.0	1.0	0.0	277.0	198.0	359952.0	242769.0	0.0	0.0	0.0	0.0
GCF_018618775.1__GCF_018618835.1	371.0	392.0	2.0	2.0	17.0	44.0	0.0	0.0	166.0	122.0	298867.0	225817.0	1.0	0.0	36.0	0.0
GCA_900754325.1__GCA_905203665.1	439.0	334.0	0.0	0.0	100.0	35.0	3.0	3.0	137.0	166.0	400462.0	128613.0	0.0	0.0	0.0	0.0
GCA_014779695.1__GCA_018348635.1	877.0	884.0	17.0	18.0	41.0	54.0	0.0	0.0	252.0	253.0	187157.0	307752.0	14.0	14.0	2018.0	2208.0
GCA_018348555.1__GCA_018348635.1	78.0	80.0	0.0	0.0	3.0	5.0	0.0	0.0	16.0	38.0	13129.0	32095.0	3.0	5.0	470.0	3254.0
GCA_015546655.1__GCA_018348635.1	769.0	770.0	20.0	32.0	24.0	62.0	2.0	0.0	272.0	206.0	280654.0	207631.0	20.0	20.0	2982.0	3030.0
GCA_900543495.1__GCA_905203315.1	71.0	68.0	0.0	0.0	2.0	0.0	0.0	0.0	78.0	4.0	100116.0	172.0	0.0	0.0	0.0	0.0
GCA_902797135.1__GCA_905202415.1	500.0	467.0	10.0	15.0	68.0	21.0	0.0	1.0	209.0	210.0	570850.0	116971.0	0.0	1.0	0.0	51.0
GCA_018371775.1__GCA_900762625.1	512.0	490.0	24.0	28.0	45.0	29.0	0.0	2.0	200.0	220.0	182891.0	507890.0	1.0	2.0	52.0	243.0
GCA_018371775.1__GCA_902797135.1	508.0	536.0	24.0	19.0	39.0	67.0	0.0	0.0	214.0	221.0	84705.0	561718.0	1.0	0.0	51.0	0.0
GCA_009886405.1__GCA_009886595.1	218.0	140.0	0.0	0.0	70.0	32.0	0.0	0.0	87.0	62.0	322642.0	34799.0	0.0	0.0	0.0	0.0
GCA_002469955.1__GCA_003506855.1	207.0	317.0	0.0	0.0	31.0	70.0	0.0	0.0	106.0	190.0	156377.0	264002.0	0.0	0.0	0.0	0.0
GCA_002387615.1__GCA_009886705.1	463.0	321.0	0.0	1.0	106.0	54.0	0.0	0.0	216.0	165.0	243920.0	137056.0	0.0	0.0	0.0	0.0
GCF_007954545.1__GCF_012396465.1	116.0	153.0	3.0	4.0	3.0	13.0	4.0	4.0	41.0	61.0	113753.0	123349.0	0.0	2.0	0.0	749.0
