pairid	query	reference	ani	ani_uniform	af_query	af_reference	std_err	ani_cal	synteny_blocks	synteny_score	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95
GCF_900459405.1__GCF_011039275.1	NZ_UHFN01000006.1	NZ_JAAKGB010000001.1	94.0144	95.0132	0.6682	0.8101	0.10770	93.6418	22	0.9844	20	2.026	0.6559	94.2078	96.2350	1.0132	4.28	AlfI:95.69,AloI:94.73,BcgI:94.68,FalI:94.91	1359	22	2166	189	58.54545454545455	ok	94.0144	gamma	94.4372
GCF_014252095.1__GCF_000022605.2	NZ_CP059210.1	NC_013454.1	72.9242	86.9143	0.2375	0.2309	1.01710	NaN	2	0.9375	1	1.336	0.1910	85.8735	94.0344	11.4936	10.61	AlfI:95.07,AloI:83.58,BcgI:93.72,FalI:84.17	33	2	109	12	8.5	BELOW_DETECTION	86.9143	uniform_fallback	87.7824
GCA_003212535.1__GCA_902617605.1	QCPO01000001.1	CACMXO010000001.1	86.4490	89.3725	0.1762	0.2051	0.65643	84.6006	6	1.0000	0	2.948	0.2964	88.9166	91.8231	10.6247	13.72	AlfI:85.06,AloI:92.51,BcgI:95.69,FalI:87.24	95	6	168	8	5.666666666666667	ok	86.4490	gamma	90.1211
GCF_003666015.1__GCF_000337375.1	NZ_QPLT01000001.1	NZ_AOJG01000001.1	88.5447	91.3146	0.1412	0.1755	0.27403	86.3267	22	0.9510	10	2.305	0.3694	90.6270	94.5135	3.1876	2.55	AlfI:89.96,AloI:90.62,BcgI:91.53,FalI:93.14	622	22	690	26	9.818181818181818	INCONSISTENT	88.5447	gamma	91.1348
GCF_013256425.1__GCF_008728635.1	NZ_CP053904.1	NZ_CP044285.1	93.7485	94.9747	0.8646	0.9195	0.05965	93.6755	24	0.9940	23	1.781	0.6363	94.1406	96.4153	2.2853	12.24	AlfI:95.30,AloI:93.01,BcgI:94.88,FalI:94.38	3906	24	6736	595	160.70833333333334	ok	93.7485	gamma	94.2641
GCF_016902445.1__GCA_019118245.1	NZ_JACSNX010000001.1	DWZJ01000014.1	92.9288	94.3900	0.4435	0.5316	0.12263	91.6008	90	0.9412	57	1.781	0.5954	93.5656	96.0833	0.8721	2.39	AlfI:94.41,AloI:94.79,BcgI:93.92,FalI:94.63	1346	90	1914	33	11.144444444444444	ok	92.9288	gamma	93.8149
GCF_900156745.1__GCF_902859585.1	NZ_LT707065.1	NZ_CADIJM010000001.1	90.8346	91.8459	0.7876	0.8327	0.06529	89.3287	63	0.9838	62	4.741	0.3955	91.4303	93.7388	0.6581	7.07	AlfI:92.24,AloI:91.85,BcgI:91.58,FalI:91.78	4033	63	10416	271	60.682539682539684	ok	90.8346	gamma	91.5497
GCF_017876625.1__GCF_014648775.1	NZ_JAGIOH010000001.1	NZ_BMRT01000001.1	85.8102	89.1833	0.5015	0.5361	0.10418	85.5426	49	0.9675	48	3.074	0.2410	88.6791	93.4409	3.4496	36.63	AlfI:88.57,AloI:88.59,BcgI:88.99,FalI:92.02	1878	49	6770	174	30.183673469387756	ok	85.8102	gamma	88.8638
GCF_003732485.1__GCF_017114915.1	NZ_MOAK01000001.1	NZ_JAAUOE010000001.1	85.6677	88.5434	0.3370	0.3910	0.12907	84.6432	64	0.9610	36	3.930	0.2121	88.1505	92.4218	1.0278	2.10	AlfI:88.12,AloI:89.15,BcgI:88.63,FalI:88.90	1297	64	4913	57	14.859375	ok	85.6677	gamma	88.3776
GCF_011752995.1__GCF_012927125.1	NZ_VWWL01000011.1	NZ_JABBFZ010000001.1	91.1117	92.0275	0.5777	0.6260	0.05829	88.2957	107	0.9860	65	4.943	0.4039	91.6344	93.8293	1.2763	8.68	AlfI:91.77,AloI:92.73,BcgI:92.01,FalI:93.04	5019	107	12472	213	43.89719626168224	ok	91.1117	gamma	91.7409
GCF_003431975.1__GCF_000691145.1	NZ_CP027116.1	NZ_ASJC01000001.1	87.6266	90.5582	0.8110	0.8731	0.12423	88.9538	24	0.9803	23	2.444	0.3407	89.9250	93.9939	1.1779	6.07	AlfI:89.95,AloI:90.14,BcgI:90.11,FalI:91.12	1227	24	3855	254	48.708333333333336	ok	87.6266	gamma	90.1516
GCF_008634025.1__GCF_000720725.1	NZ_PDCM01000001.1	NZ_JOCQ01000001.1	95.3044	96.0282	0.7766	0.7627	0.03952	94.2527	218	0.9718	216	1.911	0.7214	95.3074	96.8964	1.2248	19.97	AlfI:95.87,AloI:95.74,BcgI:96.04,FalI:96.96	8168	218	11552	193	35.10550458715596	ok	95.3044	gamma	95.3962
GCF_001999465.1__GCF_001642935.1	NZ_MQMF01000001.1	NZ_CP016761.1	91.1736	92.4304	0.8799	0.8741	0.09971	91.3043	17	0.9966	6	3.258	0.4633	91.8708	94.3041	1.1253	4.72	AlfI:93.14,AloI:92.20,BcgI:92.01,FalI:92.48	2987	17	4269	322	106	ok	91.1736	gamma	92.0596
GCA_902625895.1__GCA_902617375.1	CACODD010000001.1	CACMWI010000001.1	93.6220	94.0330	0.6855	0.4932	0.24805	91.9024	22	0.9873	3	5.239	0.5878	93.7022	94.7897	2.5297	1.71	AlfI:92.09,AloI:94.62,BcgI:93.79,FalI:94.25	304	22	504	25	11.636363636363637	ok	93.6220	gamma	94.2049
GCF_003013475.1__GCF_003013405.1	NZ_PXZO01000001.1	NZ_PXZL01000001.1	93.9146	94.4186	0.8459	0.8673	0.05768	93.0001	98	0.9931	31	4.344	0.5972	93.9583	95.3474	0.5148	3.06	AlfI:94.60,AloI:94.52,BcgI:94.46,FalI:94.09	4791	98	8118	233	46.244897959183675	ok	93.9146	gamma	94.0746
GCA_902621205.1__GCA_902617515.1	CACNLH010000001.1	CACMWX010000001.1	96.8664	97.3256	0.4335	0.5866	0.17021	95.1921	24	0.9663	10	1.434	0.8293	96.7680	97.6941	0.3646	0.31	AlfI:97.52,AloI:97.42,BcgI:97.56,FalI:97.19	367	24	409	42	12.958333333333334	ok	96.8664	gamma	97.2276
GCA_003279535.1__GCA_003278685.1	QCHO01000001.1	QCDS01000001.1	92.3705	92.3705	0.5694	0.5263	0.27101	90.0466	22	0.9781	5	inf	0.4714	92.2045	93.0314	1.1003	0.35	AlfI:91.64,AloI:92.74,BcgI:92.14,FalI:92.49	303	22	578	34	11.136363636363637	ok	92.3705	uniform	92.7184
GCF_009674535.1__GCA_000381565.1	NZ_WKJK01000010.1	KB906724.1	85.9459	88.4663	0.4980	0.5380	0.10152	84.9734	66	0.9809	28	4.472	0.2065	88.1182	92.0795	0.5083	0.62	AlfI:88.32,AloI:88.83,BcgI:88.49,FalI:88.62	1945	66	8013	94	22.833333333333332	ok	85.9459	gamma	88.2959
GCF_013004645.1__GCA_014171555.1	NZ_JABEME010000001.1	CP050452.1	92.3002	93.5561	0.8983	0.9348	0.05450	91.6386	54	0.9951	25	2.591	0.5196	92.9237	95.3697	1.7790	26.50	AlfI:93.64,AloI:94.21,BcgI:93.24,FalI:95.02	5249	54	10870	539	95	ok	92.3002	gamma	93.0286
GCA_002491065.1__GCA_910585405.1	DKVF01000063.1	CAJUDO010000001.1	95.0069	95.8570	0.7480	0.6104	0.09548	94.2589	87	0.9887	14	1.729	0.7103	95.1449	96.7551	0.5574	1.80	AlfI:96.06,AloI:96.08,BcgI:95.68,FalI:95.52	1423	87	2081	60	15.068965517241379	ok	95.0069	gamma	95.3571
GCF_001553955.1__GCA_014647715.1	NZ_CP014234.1	BMPS01000001.1	95.5285	96.0282	0.8140	0.7741	0.08159	95.0341	50	0.9745	46	2.516	0.7254	95.5177	96.6270	0.4989	1.62	AlfI:95.79,AloI:95.70,BcgI:96.20,FalI:96.07	1993	50	2651	161	36.22	ok	95.5285	gamma	95.7018
GCF_014302995.1__GCF_001591345.1	NZ_CP060295.1	NZ_BCUS01000001.1	90.1955	91.4504	0.5650	0.5914	0.06246	87.7242	213	0.9488	212	4.344	0.3669	91.0368	93.6253	1.3818	18.68	AlfI:91.86,AloI:91.26,BcgI:91.10,FalI:92.48	4756	213	12177	98	19.450704225352112	ok	90.1955	gamma	91.1499
GCF_002979435.1__GCF_000956405.1	NZ_PCOV01000001.1	NZ_JYIV01000001.1	87.7599	89.2455	0.6225	0.6773	0.11053	86.5862	52	0.9731	35	5.962	0.2405	88.9510	92.0035	4.2272	31.87	AlfI:89.87,AloI:88.59,BcgI:88.87,FalI:92.82	1485	52	5826	136	25.326923076923077	ok	87.7599	gamma	89.1450
GCA_900472485.1__GCF_000799755.1	UCII01000059.1	NZ_JUHI01000001.1	89.6932	90.5686	0.7594	0.6356	0.06529	87.2081	87	0.9869	50	6.985	0.3144	90.2690	92.4985	0.7414	1.28	AlfI:90.61,AloI:89.98,BcgI:90.57,FalI:90.73	4102	87	13038	267	44.41379310344828	ok	89.6932	gamma	90.3853
GCF_002879645.1__GCF_015992245.1	NZ_PNRE01000042.1	NZ_CP065435.1	86.8378	89.0951	0.4056	0.4526	0.13915	85.5646	62	0.9813	14	4.344	0.2349	88.7264	92.5973	3.3340	19.79	AlfI:89.40,AloI:88.62,BcgI:88.49,FalI:91.83	1203	62	3808	45	12.838709677419354	ok	86.8378	gamma	88.9715
GCF_006874425.1__GCF_001719045.1	NZ_VIJZ01000010.1	NZ_CP015423.1	88.8959	90.6151	0.8418	0.8351	0.09961	88.8006	32	0.9930	12	3.930	0.3288	90.1583	93.1667	0.9949	4.70	AlfI:90.87,AloI:90.62,BcgI:90.81,FalI:89.87	1942	32	5724	254	54	ok	88.8959	gamma	90.3385
GCF_000312585.1__GCF_003606345.3	NZ_HE997969.1	NZ_CP031844.2	91.1558	91.6284	0.6561	0.7368	0.17092	89.8526	23	0.9915	5	8.426	0.4077	91.3124	93.1061	2.3706	5.40	AlfI:91.96,AloI:92.80,BcgI:90.43,FalI:91.85	715	23	1644	89	26.304347826086957	ok	91.1558	gamma	91.6281
GCF_011682075.1__GCF_015731765.1	NZ_VSMK01000111.1	NZ_VRYY01000111.1	95.9972	96.6242	0.5748	0.6027	0.05288	94.8514	334	0.9829	50	1.631	0.7697	95.9657	97.2629	0.8650	12.97	AlfI:96.75,AloI:97.05,BcgI:96.19,FalI:97.00	4400	334	5319	52	9.613772455089821	ok	95.9972	gamma	96.0924
GCF_004382825.2__GCF_002155265.1	NZ_SDQO02000001.1	NZ_CP021251.1	83.0499	87.7894	0.9104	0.9426	0.15941	NaN	11	0.9921	5	2.948	0.1855	87.3148	92.8290	0.9405	0.96	AlfI:87.63,AloI:87.37,BcgI:87.74,FalI:88.31	670	11	3734	224	58.27272727272727	BELOW_DETECTION	87.7894	uniform_fallback	87.5960
GCA_002027195.1__GCA_014650015.1	MWJO01000001.1	BMUD01000001.1	87.7984	90.2821	0.3398	0.3367	0.10651	86.0193	106	0.9907	12	3.165	0.3004	89.7792	93.5248	2.3397	9.11	AlfI:90.33,AloI:89.38,BcgI:90.20,FalI:91.72	2044	106	5303	46	13.11320754716981	ok	87.7984	gamma	89.9704
GCF_000526495.1__GCF_000244875.1	NZ_JAGE01000001.1	NC_016791.1	89.3715	90.4806	0.6295	0.6371	0.15751	88.4157	22	0.9733	20	5.395	0.3454	90.0950	92.5449	0.6848	0.96	AlfI:90.88,AloI:90.91,BcgI:90.23,FalI:90.34	898	22	2404	174	34.18181818181818	ok	89.3715	gamma	90.3812
GCA_902592615.1__GCA_902539895.1	CACJFI010000001.1	CACBMD010000001.1	93.7978	94.3791	0.2691	0.3150	0.29152	90.7945	22	0.9712	4	3.707	0.6145	93.8450	95.4079	1.5892	1.60	AlfI:93.88,AloI:93.29,BcgI:93.24,FalI:94.83	253	22	346	17	7.136363636363637	ok	93.7978	gamma	94.4495
GCA_003282945.1__GCA_014654115.1	QBYG01000001.1	JACWDO010000001.1	91.2607	91.2607	0.2472	0.3133	0.52758	87.2488	7	0.9773	1	inf	0.3966	90.8850	93.2071	7.0678	2.64	AlfI:90.64,AloI:93.70,BcgI:86.63,FalI:91.45	127	7	190	14	7.142857142857143	ok	91.2607	uniform	91.8674
GCF_002879855.1__GCF_017315725.1	NZ_PNYB01000100.1	NZ_JAFLRG010000001.1	87.0678	87.9275	0.4839	0.4673	0.10312	NaN	58	0.9847	22	11.565	0.1808	87.7593	90.0799	0.4740	1.18	AlfI:87.57,AloI:87.85,BcgI:88.04,FalI:88.02	1770	58	8447	161	25.379310344827587	BELOW_DETECTION	87.0678	gamma	87.9374
GCF_003719305.1__GCF_003347205.1	NZ_RARC01000001.1	NZ_QQBJ01000001.1	87.0892	88.0311	0.4909	0.4758	0.10833	NaN	82	0.9700	38	10.596	0.1861	87.8368	90.5906	1.4568	5.36	AlfI:88.28,AloI:88.77,BcgI:87.77,FalI:89.22	1734	82	7550	60	15.975609756097562	BELOW_DETECTION	87.0892	gamma	88.0243
GCF_001884065.1__GCF_000746925.1	NZ_MACH01000001.1	NZ_JMQC01000001.1	87.3728	90.6266	0.4516	0.4493	0.14958	87.3212	36	0.9897	8	2.211	0.3499	89.8943	94.2360	1.3787	2.09	AlfI:90.60,AloI:89.54,BcgI:90.36,FalI:90.92	1558	36	2660	91	22.305555555555557	ok	87.3728	gamma	90.1693
GCF_900166645.1__GCF_001042475.2	NZ_LT745764.1	NZ_LECW02000001.1	83.1638	86.2161	0.4774	0.4448	0.20349	NaN	21	0.9668	13	5.239	0.1421	85.9143	90.1587	1.5369	1.88	AlfI:86.17,AloI:85.17,BcgI:86.71,FalI:85.86	611	21	3011	76	19.047619047619047	BELOW_DETECTION	83.1638	gamma	86.2699
GCA_002292925.1__GCA_903889425.1	DBCF01000061.1	CAISXI010000001.1	93.6191	94.6500	0.4506	0.3974	0.09381	91.6109	182	0.9642	41	2.239	0.6068	93.9757	95.9977	0.6682	3.30	AlfI:94.18,AloI:94.74,BcgI:94.85,FalI:94.81	2199	182	2873	21	7.071428571428571	ok	93.6191	gamma	94.1655
GCA_902609915.1__GCA_902524045.1	CACLTO010000001.1	CABZBT010000001.1	93.1333	93.1333	0.1709	0.1943	0.71865	88.2810	4	0.9524	1	inf	0.5230	92.7072	94.2956	2.0057	0.19	AlfI:94.41,AloI:92.40,BcgI:93.06,FalI:93.05	59	4	73	8	6	ok	93.1333	uniform	94.1288
GCF_008634025.1__GCF_001905005.1	NZ_PDCM01000001.1	NZ_LWKZ01000001.1	91.2076	93.0662	0.7595	0.7465	0.05738	90.2137	67	0.9863	65	2.148	0.4845	92.3147	95.3993	2.7165	45.10	AlfI:92.66,AloI:92.22,BcgI:93.15,FalI:94.94	5178	67	11064	554	70.68656716417911	ok	91.2076	gamma	92.4240
GCA_902595515.1__GCA_902530325.1	CACJQK010000001.1	CACAAB010000001.1	91.8215	93.7994	0.3329	0.3895	0.26734	90.2895	18	0.9706	6	1.611	0.5695	92.7889	96.0026	3.4153	4.93	AlfI:95.16,AloI:95.28,BcgI:91.86,FalI:93.63	322	18	483	37	12	ok	91.8215	gamma	93.3294
GCF_900091845.1__GCF_005222485.1	NZ_FMCI01000396.1	NZ_CP029078.1	94.1111	94.8498	0.7238	0.7623	0.04681	92.7970	289	0.9965	21	2.781	0.6253	94.2619	95.9323	1.9197	34.48	AlfI:94.55,AloI:94.35,BcgI:94.89,FalI:96.27	7012	289	11130	147	21.826989619377162	ok	94.1111	gamma	94.3580
GCA_000435175.1__GCA_900761475.1	FR880004.1	CAAFCY010000001.1	96.5534	97.1397	0.3426	0.3394	0.17680	94.1473	32	0.9508	12	1.297	0.8158	96.4435	97.6497	0.9055	1.09	AlfI:97.07,AloI:97.04,BcgI:96.49,FalI:97.39	451	32	413	19	8.25	ok	96.5534	gamma	96.9084
GCF_005930975.1__GCF_001281175.1	NZ_VBSE01000001.1	NZ_KQ440395.1	75.2348	88.4287	0.2709	0.2866	0.51547	84.8726	6	1.0000	0	1.107	0.2397	87.4310	95.2016	3.9178	2.65	AlfI:89.56,AloI:91.56,BcgI:87.99,FalI:87.65	124	6	333	24	9.833333333333334	INCONSISTENT	88.4287	uniform_fallback	88.3822
GCF_016106035.1__GCF_013201705.1	NZ_JADKPZ010000001.1	NZ_CP053837.1	88.2159	89.8445	0.2624	0.2646	0.37295	86.0380	11	0.9906	1	4.344	0.3228	89.3405	92.7652	2.4943	0.66	AlfI:89.81,AloI:88.84,BcgI:87.57,FalI:90.06	383	11	489	23	10.545454545454545	INCONSISTENT	88.2159	gamma	90.0204
GCA_002862165.1__GCA_018694455.1	PKCL01000487.1	JABHNP010000223.1	93.2463	93.2463	0.2042	0.1848	0.18140	89.0925	36	0.9951	1	inf	0.5091	93.0784	93.7373	2.0804	1.89	AlfI:93.69,AloI:91.61,BcgI:93.28,FalI:93.17	821	36	1031	18	6.666666666666667	ok	93.2463	uniform	93.4264
GCA_902617025.1__GCA_902577575.1	CACMVB010000001.1	CACGZQ010000001.1	89.2044	91.6794	0.1987	0.2985	0.56855	87.0358	4	0.9800	1	2.148	0.4240	90.9043	94.6756	2.3603	0.73	AlfI:90.98,AloI:91.17,BcgI:89.91,FalI:92.27	95	4	157	20	13.25	ok	89.2044	gamma	91.9857
GCF_017837635.1__GCF_900115705.1	NZ_JAGJRS010000001.1	NZ_FOXL01000016.1	87.0204	89.6257	0.7930	0.7344	0.09922	87.1339	48	0.9880	19	3.497	0.2608	89.1820	93.1708	1.9788	12.31	AlfI:89.89,AloI:90.14,BcgI:89.17,FalI:91.14	1750	48	6815	133	33.458333333333336	ok	87.0204	gamma	89.3580
GCF_003336205.1__GCA_015478785.1	NZ_QPIE01000001.1	JADMKO010000001.1	95.9196	96.0823	0.5568	0.6421	0.10735	94.4141	108	0.9079	100	6.138	0.7336	95.9103	96.2694	0.3870	0.57	AlfI:96.30,AloI:96.14,BcgI:96.11,FalI:95.92	1303	108	1520	43	10.12962962962963	ok	95.9196	gamma	96.1573
GCF_002806685.1__GCF_003627215.1	NZ_PHTD01000001.1	NZ_CP032677.1	85.2033	87.2608	0.4985	0.4365	0.12383	NaN	43	0.9746	25	6.507	0.1589	87.0108	90.8392	0.7049	1.03	AlfI:87.22,AloI:87.83,BcgI:87.13,FalI:87.67	1268	43	6721	118	23.302325581395348	BELOW_DETECTION	85.2033	gamma	87.2251
GCA_018647405.1__GCA_902552015.1	JABGTD010000053.1	CACDFH010000001.1	89.1102	89.1102	0.2388	0.3372	0.64927	85.2776	4	1.0000	0	inf	0.2776	88.8831	91.3185	5.6536	1.89	AlfI:84.57,AloI:88.90,BcgI:85.86,FalI:90.22	86	4	180	6	5.5	ok	89.1102	uniform	90.0507
GCF_009729415.1__GCF_010731115.1	NZ_MPKW01000001.1	NZ_AP022616.1	87.1465	89.4395	0.6867	0.7726	0.08942	86.6398	46	0.9918	16	4.046	0.2503	89.0312	92.9103	2.0543	12.91	AlfI:89.56,AloI:90.27,BcgI:89.13,FalI:91.18	2212	46	8662	224	43.02173913043478	ok	87.1465	gamma	89.1891
GCF_003626645.1__GCF_003011965.1	NZ_RBAM01000001.1	NZ_PXWG01000100.1	95.0150	95.8793	0.6833	0.7089	0.04347	93.9142	271	0.9630	237	1.729	0.7095	95.1212	96.8329	0.4233	5.38	AlfI:95.66,AloI:95.60,BcgI:96.02,FalI:95.80	7041	271	9983	140	23.782287822878228	ok	95.0150	gamma	95.2175
GCA_003216275.1__GCA_003216595.1	QCJC01000001.1	QCIQ01000001.1	85.8447	89.1373	0.3973	0.4459	0.33851	85.8783	14	0.9728	4	2.863	0.2758	88.5359	93.1781	0.9271	0.19	AlfI:88.89,AloI:89.78,BcgI:88.86,FalI:89.17	219	14	667	22	11.214285714285714	ok	85.8447	gamma	89.1494
GCF_903969135.1__GCF_002025665.1	NZ_LR824569.1	NZ_CP018786.1	87.3576	89.9777	0.8500	0.8775	0.13019	88.7084	10	0.9918	9	2.948	0.3188	89.3959	93.2753	1.1684	2.52	AlfI:90.73,AloI:89.97,BcgI:89.56,FalI:89.88	1210	10	3920	458	109.7	ok	87.3576	gamma	89.6321
GCF_003990335.1__GCA_018815765.1	NZ_CP034683.1	JAHIWM010000035.1	91.2456	92.5877	0.3063	0.3364	0.15009	88.7226	80	0.8894	79	3.074	0.4520	92.0895	94.4179	0.7181	0.35	AlfI:92.59,AloI:93.23,BcgI:92.52,FalI:92.54	1175	80	1731	23	8.9375	ok	91.2456	gamma	92.3712
GCF_001427145.1__GCF_012847295.1	NZ_LMGL01000001.1	NZ_JABBDY010000001.1	85.0950	87.1996	0.7003	0.7508	0.13684	NaN	16	0.9849	12	6.507	0.1545	86.9466	90.9155	5.2300	19.83	AlfI:87.16,AloI:85.36,BcgI:87.07,FalI:90.59	885	16	5578	110	50.0625	BELOW_DETECTION	85.0950	gamma	87.1833
GCA_009929375.1__GCA_018054805.1	SAAO01000041.1	JAGPIU010000202.1	94.5683	95.7745	0.0565	0.1620	0.22126	91.3147	37	0.9507	11	1.260	0.7053	94.9971	96.7931	2.8265	3.73	AlfI:95.21,AloI:98.03,BcgI:95.73,FalI:95.79	574	37	403	16	6.72972972972973	INCONSISTENT	94.5683	gamma	95.4887
GCF_003963535.1__GCF_003261055.1	NZ_CP034539.1	NZ_CP030073.1	84.8348	88.9898	0.4651	0.4238	0.09327	85.3130	43	0.9766	42	2.701	0.2328	88.4287	93.5623	3.2898	20.93	AlfI:89.11,AloI:87.56,BcgI:88.94,FalI:90.85	2387	43	8792	324	41.7906976744186	INCONSISTENT	88.9898	uniform_fallback	88.5945
GCA_003209755.1__GCA_003215895.1	QCPD01000001.1	QCJR01000001.1	91.2182	91.9864	0.4171	0.7459	0.25587	89.7034	13	0.9854	4	5.239	0.4415	91.6449	93.1732	1.7041	2.17	AlfI:93.20,AloI:92.43,BcgI:92.27,FalI:91.50	316	13	699	53	21.76923076923077	ok	91.2182	gamma	92.1266
GCF_013464915.1__GCA_002365915.1	NZ_RAVT01000001.1	DFAX01000288.1	90.2635	91.3021	0.1914	0.2246	0.14331	86.8281	94	0.9485	37	5.239	0.3592	90.9228	93.4150	1.4286	5.64	AlfI:91.90,AloI:91.25,BcgI:90.73,FalI:92.16	1387	94	2389	23	8.24468085106383	ok	90.2635	gamma	91.1826
GCF_009604455.1__GCF_000497445.1	NZ_WEGL01000001.1	NZ_CM002285.1	90.6722	92.6163	0.6691	0.6842	0.05902	89.2721	58	0.9905	43	2.305	0.4513	91.9096	95.1390	2.0784	31.29	AlfI:92.32,AloI:92.65,BcgI:92.49,FalI:94.40	4943	58	11383	500	77.94827586206897	ok	90.6722	gamma	92.0204
GCF_008634025.1__GCF_008704655.1	NZ_PDCM01000001.1	NZ_CP023688.1	94.9029	95.8630	0.8559	0.8734	0.03936	94.1630	46	0.9944	44	1.611	0.7080	95.0242	96.9369	1.5707	30.28	AlfI:95.70,AloI:95.38,BcgI:95.90,FalI:96.95	8320	46	12389	1036	171.7608695652174	ok	94.9029	gamma	95.1114
GCF_002979775.1__GCF_001512285.1	NZ_PCPR01000001.1	NZ_LNUV01000001.1	91.7216	93.0496	0.7725	0.8024	0.07459	91.0066	63	0.9934	19	2.781	0.4887	92.4391	94.9892	0.9899	7.48	AlfI:92.81,AloI:93.31,BcgI:92.86,FalI:93.80	3066	63	6586	245	46.07936507936508	ok	91.7216	gamma	92.5813
GCA_003220005.1__GCA_003219005.1	QHRD01000226.1	QHPG01000284.1	91.3245	91.3245	0.2962	0.2787	0.18405	87.3753	38	0.9788	6	inf	0.3623	91.1394	92.3416	0.4764	0.10	AlfI:91.39,AloI:91.04,BcgI:91.30,FalI:91.52	816	38	1418	18	8.289473684210526	ok	91.3245	uniform	91.4722
GCF_016834655.1__GCF_014204895.1	NZ_JAENHP010000010.1	NZ_JACHMF010000001.1	89.3142	91.2223	0.5694	0.6641	0.06506	87.4960	94	0.9855	55	3.258	0.3532	90.7009	93.9247	1.8828	10.33	AlfI:91.45,AloI:90.26,BcgI:91.18,FalI:92.14	4568	94	11878	323	40.638297872340424	ok	89.3142	gamma	90.8189
GCA_900552875.1__GCA_900767675.1	USCS01000001.1	CAAFZX010000001.1	93.6801	94.8433	0.6901	0.5768	0.08935	92.7694	163	0.9934	9	1.911	0.6255	94.0577	96.3053	0.8276	3.72	AlfI:94.87,AloI:95.50,BcgI:94.68,FalI:95.50	1850	163	3098	32	9.349693251533742	ok	93.6801	gamma	94.2413
GCF_003863365.1__GCF_001686985.1	NZ_RQXT01000001.1	NZ_CP015318.1	88.4803	89.8396	0.5532	0.6035	0.07864	86.3049	113	0.9830	43	5.719	0.2729	89.5145	92.2744	0.7459	2.61	AlfI:89.75,AloI:89.23,BcgI:89.98,FalI:89.39	3034	113	10297	155	23.035398230088497	ok	88.4803	gamma	89.6536
GCF_000738675.1__GCF_016742975.1	NZ_JPUX01000001.1	NZ_JABEMZ010000010.1	95.7059	96.2115	0.7790	0.8354	0.04664	94.8551	58	0.9894	56	2.374	0.7361	95.6536	96.8358	0.3070	1.05	AlfI:96.19,AloI:96.49,BcgI:96.18,FalI:96.24	5371	58	7624	453	90.75862068965517	ok	95.7059	gamma	95.7600
GCF_002234595.1__GCF_900105945.1	NZ_NMUL01000001.1	NZ_FNSO01000003.1	91.2506	92.9560	0.6555	0.7017	0.05136	89.4827	115	0.9916	50	2.374	0.4764	92.2581	95.1675	1.1848	10.91	AlfI:93.21,AloI:92.19,BcgI:92.97,FalI:93.38	6504	115	14045	312	52.10434782608696	ok	91.2506	gamma	92.3555
GCF_017877055.1__GCF_900177415.1	NZ_JAGIPG010000001.1	NZ_FXAF01000011.1	85.9525	88.0688	0.6306	0.6454	0.09503	NaN	37	0.9821	31	5.554	0.1912	87.7521	91.2711	2.5548	14.51	AlfI:88.70,AloI:86.14,BcgI:88.21,FalI:87.04	1959	37	9800	287	46.91891891891892	BELOW_DETECTION	85.9525	gamma	87.9182
GCF_000424305.1__GCA_017934625.1	NZ_KE384162.1	JAGBJE010000157.1	88.5213	92.3189	0.1454	0.1302	0.29163	87.2667	25	0.9096	17	1.392	0.4561	91.2646	95.6552	3.0204	5.87	AlfI:91.06,AloI:94.08,BcgI:93.77,FalI:91.56	495	25	530	20	7.84	INCONSISTENT	88.5213	gamma	91.8263
GCA_902560675.1__GCA_902519435.1	CACEMP010000001.1	CABYKC010000001.1	90.5550	93.1394	0.1316	0.2115	0.55925	88.1100	6	0.9744	1	1.565	0.5230	92.0049	95.9098	0.9543	0.09	AlfI:93.42,AloI:92.78,BcgI:93.73,FalI:93.02	107	6	128	10	7.333333333333333	INCONSISTENT	90.5550	gamma	93.1230
GCF_002148965.1__GCF_001905845.1	NZ_NGFN01000001.1	NZ_LIVZ01000001.1	89.3125	91.0178	0.3810	0.4130	0.08979	87.0290	159	0.9966	5	3.707	0.3435	90.5293	93.6964	2.6544	16.62	AlfI:91.00,AloI:90.15,BcgI:90.93,FalI:92.81	2670	159	6511	34	10.163522012578616	ok	89.3125	gamma	90.6918
GCF_900105185.1__GCF_000282475.1	NZ_FNTJ01000004.1	NZ_AKJF01000001.1	86.9830	88.8636	0.3240	0.3132	0.12440	84.8340	80	0.9252	78	5.239	0.2263	88.5468	91.9617	1.2642	2.86	AlfI:88.50,AloI:88.93,BcgI:88.91,FalI:89.76	1485	80	4957	49	13.0625	ok	86.9830	gamma	88.7653
GCF_003057745.1__GCF_002939185.1	NZ_QBJD02000001.1	NZ_POVL01000001.1	87.0767	89.9106	0.5871	0.5453	0.11979	86.7398	73	0.9597	44	3.074	0.2788	89.4045	93.4519	1.8186	10.93	AlfI:90.55,AloI:91.11,BcgI:89.29,FalI:89.41	1299	73	4464	63	15.36986301369863	ok	87.0767	gamma	89.6187
