pairid	ani_gated	breakpoint_count	synteny_score	dnadiff_blocks	dnadiff_breakpoints	dnadiff_large_indels	dnadiff_synteny_score	dnadiff_blocks_min10000	dnadiff_breakpoints_min10000	dnadiff_large_indels_min10000	dnadiff_blocks_min5000	dnadiff_breakpoints_min5000	dnadiff_large_indels_min5000	mm2_blocks	mm2_breakpoints	mm2_large_indels	mm2_synteny_score	mm2_status
GCF_002165135.1__GCF_002113165.1	94.3772	63	0.9899	824	584	452	0.2904009720534629	824	576	408	824	578	429	212	148	109	0.298578	ok
GCF_001722335.1__GCF_001583415.1	86.3714	15	0.9899	1245	73	964	0.9413183279742764	1245	66	180	1245	69	525	195	125	129	0.35567	ok
GCF_014698845.1__GCF_014695375.1	93.3019	68	0.9788	1031	751	513	0.2708737864077669	1031	732	465	1031	744	488	205	160	105	0.215686	ok
GCF_002744735.1__GCF_003441595.1	88.8161	19	0.986	590	66	398	0.8879456706281834	590	62	158	590	63	248	69	29	56	0.573529	ok
GCF_003172955.1__GCF_900143515.1	93.9479	24	0.994	1321	588	830	0.5545454545454546	1321	506	325	1321	539	512	564	446	269	0.207815	ok
GCA_900544685.1__GCA_003435055.1	89.1068	7	0.9657	557	382	298	0.3129496402877698	557	356	217	557	370	252	244	188	125	0.226337	ok
GCA_017524385.1__GCA_902786665.1	93.6926	50	0.9827	1213	880	569	0.2739273927392739	1213	781	334	1213	828	447	2587	1888	1134	0.269915	ok
GCA_900546335.1__GCF_002096755.1	88.4507	0	1.0	432	288	223	0.3317865429234339	432	239	87	432	256	138	223	162	125	0.27027	ok
GCA_902624275.1__GCA_902576865.1	89.708	4	0.942	107	63	65	0.4056603773584906	107	60	49	107	63	56	42	33	21	0.195122	ok
GCF_000213975.1__GCF_000286455.1	87.4069	72	0.9174	658	484	323	0.2633181126331811	658	484	313	658	484	315	365	249	289	0.315934	ok
GCF_008807375.1__GCF_001708505.1	89.7247	47	0.9849	1040	93	540	0.9104908565928778	1040	91	155	1040	92	264	138	80	116	0.416058	ok
GCA_004557505.1__GCF_900111695.1	87.2851	16	0.9771	551	376	270	0.3163636363636364	551	367	204	551	371	229	132	75	85	0.427481	ok
GCF_003226895.2__GCA_014652975.1	88.8919	11	0.9847	847	409	453	0.516548463356974	847	397	303	847	401	331	60	24	51	0.59322	ok
GCF_900108505.1__GCF_002355635.1	88.5318	21	0.9715	987	94	526	0.9046653144016228	987	89	85	987	90	176	127	96	76	0.238095	ok
GCA_902604975.1__GCA_902527265.1	93.73	5	0.9612	118	76	61	0.3504273504273504	118	73	42	118	74	50	84	68	42	0.180723	ok
GCF_014205055.1__GCA_014649575.1	85.482	56	0.9681	1952	1392	1032	0.2865197334700153	1952	1392	966	1952	1392	984	344	163	302	0.524781	ok
GCF_003942865.1__GCF_002087075.1	93.4449	52	0.926	500	346	270	0.3066132264529058	500	334	230	500	341	244	256	200	136	0.215686	ok
GCF_006333845.1__GCF_900089765.1	87.8393	16	0.9837	854	573	421	0.328253223915592	854	552	336	854	558	359	236	148	130	0.370213	ok
GCA_015058545.1__GCF_003992115.1	93.7362	3	0.9967	384	274	177	0.2845953002610966	384	233	86	384	257	127	182	140	97	0.226519	ok
GCF_012935715.1__GCF_000282315.2	85.6316	75	0.9384	1327	729	742	0.4502262443438913	1327	729	510	1327	729	560	315	150	292	0.522293	ok
GCF_900454835.1__GCF_000191065.1	94.2122	105	0.9372	675	352	383	0.4777448071216617	675	351	233	675	352	280	251	164	181	0.344	ok
GCF_001686925.1__GCA_001507425.1	86.0791	8	0.9716	1130	822	554	0.2719220549158547	1130	809	505	1130	814	526	325	218	189	0.32716	ok
GCF_016598485.1__GCF_015751765.1	87.0533	5	0.9952	1501	172	1083	0.8853333333333333	1501	163	198	1501	167	462	372	258	208	0.304582	ok
GCF_016803235.1__GCF_014873635.1	86.8895	14	0.9884	1336	836	687	0.3737827715355805	1336	809	437	1336	826	503	339	257	181	0.239645	ok
GCF_001665295.1__GCF_001673535.1	92.7384	82	0.9795	933	675	452	0.2757510729613733	933	643	377	933	660	413	307	256	145	0.163399	ok
GCF_000724085.1__GCF_000612865.1	87.376	10	0.9766	849	370	571	0.5636792452830188	849	369	253	849	369	381	121	71	90	0.408333	ok
GCF_001261915.1__GCF_018623055.1	88.6194	0	1.0	1240	357	811	0.711864406779661	1240	313	160	1240	336	294	595	438	314	0.262626	ok
GCF_000383595.1__GCF_009184865.1	91.4328	46	0.9904	2194	142	1092	0.935248518011856	2194	142	276	2194	142	553	97	57	85	0.40625	ok
GCF_900113735.1__GCF_015624505.1	89.0546	23	0.9935	1562	166	1138	0.8936579115951313	1562	157	257	1562	163	633	241	169	134	0.295833	ok
GCF_002017875.1__GCF_014648115.1	92.7412	78	0.9701	1394	1017	656	0.2699210337401292	1394	1015	619	1394	1017	634	416	301	248	0.274699	ok
GCA_004297665.1__GCF_000220175.1	90.607	0	1.0	399	225	274	0.4346733668341709	399	141	24	399	163	80	346	265	169	0.231884	ok
GCF_015206895.1__GCA_003326195.1	90.5238	8	0.9841	3121	2276	1447	0.2705128205128205	3121	2048	973	3121	2161	1204	1809	1367	878	0.243916	ok
GCF_004361695.1__GCF_000333375.1	92.3927	139	0.8919	1266	936	599	0.2600790513833992	1266	924	548	1266	930	574	724	617	306	0.146611	ok
GCF_000719975.1__GCF_014191605.1	85.7656	26	0.9841	1460	751	843	0.4852638793694311	1460	738	601	1460	741	655	187	132	108	0.290323	ok
GCA_003214465.1__GCA_002729765.1	88.1672	4	0.9692	167	130	79	0.2168674698795181	167	114	56	167	126	72	104	92	51	0.106796	ok
GCF_001588645.1__GCF_000222785.1	90.117	19	0.9422	455	330	220	0.2731277533039647	455	325	199	455	330	207	164	112	102	0.312883	ok
GCA_900554625.1__GCA_018712645.1	94.8546	1	0.9985	408	286	175	0.2972972972972972	408	206	16	408	237	71	326	248	163	0.236923	ok
GCF_003688345.1__GCF_900142715.1	89.6751	26	0.979	1209	729	602	0.3965231788079471	1209	726	497	1209	728	523	84	50	60	0.39759	ok
GCA_008638415.1__GCF_012396365.1	90.7985	48	0.9753	2148	1528	1102	0.2883092687470889	2148	1516	988	2148	1523	1020	339	244	192	0.278107	ok
GCF_900637025.1__GCF_001457635.1	91.1215	32	0.9036	451	79	358	0.8244444444444444	451	77	100	451	79	222	134	62	113	0.533835	ok
GCF_002310375.3__GCA_002280275.1	95.1764	231	0.9003	1241	931	613	0.2491935483870967	1241	930	609	1241	931	610	671	594	397	0.113433	ok
GCA_003248455.1__GCF_016654005.1	89.7546	11	0.9719	983	638	514	0.35030549898167	983	595	336	983	620	405	342	252	168	0.260997	ok
GCF_009865385.1__GCF_900105755.1	88.8657	7	0.9943	2233	579	1566	0.7405913978494624	2233	450	253	2233	514	613	998	751	503	0.24674	ok
GCA_017520105.1__GCA_902800345.1	88.8234	6	0.9893	1239	897	567	0.2754442649434572	1239	722	215	1239	803	366	627	482	308	0.230032	ok
GCF_001730285.1__GCF_000407145.1	88.5606	4	0.975	666	342	468	0.4857142857142857	666	340	307	666	340	374	111	51	90	0.536364	ok
GCA_002938125.1__GCA_002722055.1	89.9563	0	1.0	291	200	153	0.3103448275862068	291	153	48	291	173	93	200	157	103	0.211055	ok
GCF_014648695.1__GCF_009811555.1	88.6319	27	0.9874	2382	826	1361	0.6530869382612348	2382	818	416	2382	823	593	443	320	240	0.276018	ok
GCF_016734905.1__GCF_000013985.1	86.4358	51	0.9306	943	146	680	0.8450106157112527	943	144	148	943	145	261	274	181	194	0.336996	ok
GCF_002891295.1__GCF_002192455.1	94.7274	75	0.9881	1508	224	918	0.8513603185136032	1508	221	371	1508	222	607	133	84	94	0.363636	ok
GCA_008080565.1__GCA_013335535.1	89.8616	26	0.9867	624	379	329	0.391653290529695	624	348	198	624	365	255	239	186	124	0.218487	ok
GCF_001746295.1__GCF_004803895.1	86.687	46	0.9772	2263	299	1594	0.867816091954023	2263	293	320	2263	296	695	563	398	355	0.291815	ok
GCF_009193295.2__GCF_009193325.2	85.0163	33	0.9076	741	51	539	0.9310810810810812	741	50	197	741	50	326	288	78	270	0.728223	ok
GCA_016871725.1__GCA_003569245.1	86.7213	4	0.9925	567	414	272	0.2685512367491166	567	369	163	567	385	206	213	152	109	0.283019	ok
GCF_009738225.1__GCF_000785515.1	94.7936	9	0.9942	205	27	116	0.8676470588235294	205	22	25	205	25	48	16	10	13	0.333333	ok
GCA_902595465.1__GCA_902540545.1	93.9358	4	0.9649	87	59	54	0.313953488372093	87	56	45	87	59	50	63	51	31	0.177419	ok
GCF_017939615.1__GCF_000425985.1	85.8328	28	0.9649	671	442	369	0.3402985074626865	671	441	304	671	441	325	142	32	137	0.77305	ok
GCF_000661955.1__GCA_003484865.1	93.1691	177	0.8761	1164	868	575	0.2536543422184006	1164	868	574	1164	868	575	654	537	529	0.177642	ok
GCA_902801255.1__GCA_902775345.1	84.9441	1	0.9961	395	268	217	0.3197969543147207	395	238	145	395	252	177	159	112	90	0.291139	ok
GCF_003626635.1__GCF_016907275.1	86.4756	20	0.9826	1661	224	1344	0.8650602409638555	1661	217	234	1661	223	629	372	277	228	0.253369	ok
GCF_000751075.1__GCF_000008045.1	88.8377	3	0.9375	499	18	219	0.963855421686747	499	16	17	499	17	51	35	24	26	0.294118	ok
GCF_002954715.1__GCF_002954705.1	87.8065	13	0.9918	548	158	527	0.7111517367458866	548	153	372	548	154	461	33	24	27	0.25	ok
GCA_017960525.1__GCA_902786565.1	90.2842	12	0.9703	900	632	487	0.2969966629588432	900	568	342	900	596	414	469	355	240	0.241453	ok
GCF_001999325.1__GCF_000025545.1	87.5729	16	0.9632	641	135	480	0.7890625	641	129	137	641	130	239	306	229	156	0.24918	ok
GCA_015057315.1__GCA_017471675.1	95.3673	36	0.9736	517	369	251	0.2848837209302325	517	351	201	517	358	224	259	191	112	0.25969	ok
GCF_900105395.1__GCF_001905545.1	87.9298	51	0.9769	2437	1778	1109	0.2701149425287356	2437	1778	1048	2437	1778	1056	557	359	456	0.354317	ok
GCA_902598735.1__GCA_902597175.1	89.3326	0	1.0	119	85	61	0.2796610169491526	119	78	42	119	81	51	45	31	27	0.295455	ok
GCF_003069545.1__GCA_002413455.1	89.169	70	0.9195	1145	858	566	0.25	1145	836	516	1145	850	546	397	327	197	0.174242	ok
GCF_018224615.1__GCF_000425985.1	85.5815	27	0.9701	675	460	333	0.3175074183976261	675	459	275	675	460	291	160	84	111	0.471698	ok
GCA_900314555.1__GCA_902362455.1	93.9432	3	0.9965	597	391	277	0.3439597315436241	597	354	153	597	372	200	288	220	139	0.233449	ok
GCF_001641615.1__GCF_013349995.1	93.0394	72	0.974	545	369	273	0.3216911764705882	545	362	242	545	365	250	250	169	91	0.321285	ok
GCA_018365265.1__GCA_900755085.1	94.6549	25	0.9661	437	320	191	0.2660550458715596	437	279	120	437	300	156	2223	1598	1016	0.280828	ok
GCF_006385785.1__GCF_000235485.1	89.8685	17	0.9501	429	259	261	0.3948598130841121	429	254	187	429	255	209	202	133	129	0.338308	ok
GCF_012396235.1__GCF_000014565.1	95.8304	85	0.9913	821	278	586	0.6609756097560975	821	261	350	821	265	421	363	266	203	0.265193	ok
GCF_900451195.1__GCF_002735645.1	92.9865	116	0.9617	834	624	412	0.2509003601440576	834	621	405	834	624	411	429	334	227	0.219626	ok
GCA_017616055.1__GCA_017549005.1	88.1738	0	1.0	467	335	211	0.2811158798283262	467	255	53	467	289	118	254	194	132	0.233202	ok
GCF_000472705.1__GCF_013170825.1	91.4629	44	0.9916	1175	111	750	0.9054514480408858	1175	105	243	1175	108	440	133	94	80	0.287879	ok
GCF_001812805.1__GCF_016728705.1	88.3292	1	0.9983	578	77	450	0.8665511265164645	578	74	102	578	76	266	257	193	133	0.246094	ok
GCA_002431915.1__GCA_003584705.1	88.0943	5	0.9854	735	148	529	0.7983651226158038	735	133	150	735	141	294	294	216	156	0.262799	ok
GCF_007713465.1__GCF_013359695.1	86.8332	47	0.9625	1113	816	543	0.2661870503597122	1113	795	497	1113	805	518	324	254	168	0.213622	ok
GCA_902619375.1__GCA_902538085.1	95.2428	6	0.9799	90	59	47	0.3370786516853933	90	56	32	90	57	37	48	44	23	0.06383	ok
GCF_004217535.1__GCF_900091555.1	87.2294	38	0.9663	1530	953	835	0.3767168083714846	1530	953	582	1530	953	654	246	122	228	0.502041	ok
GCA_900556675.1__GCA_905215195.1	95.5454	24	0.976	530	391	214	0.2608695652173913	530	289	26	530	307	73	454	374	190	0.174393	ok
GCA_900318745.1__GCA_002369195.1	88.9827	7	0.9831	500	370	235	0.2585170340681363	500	293	96	500	334	160	286	216	149	0.242105	ok
GCA_014654115.1__GCA_902584995.1	91.6802	0	1.0	103	67	49	0.3431372549019608	103	63	24	103	65	34	72	56	36	0.211268	ok
GCF_003611735.1__GCF_003611585.1	92.4339	75	0.974	2852	2112	1322	0.2592072956857243	2852	1814	741	2852	1951	1028	2068	1657	988	0.198355	ok
GCA_016871775.1__GCA_002304435.1	92.14	14	0.9787	365	249	184	0.3159340659340659	365	212	99	365	230	137	251	220	109	0.12	ok
GCF_000220045.1__GCA_905221435.1	90.9723	17	0.93	432	305	213	0.2923433874709976	432	298	182	432	302	193	251	188	140	0.248	ok
GCA_017998495.1__GCA_017425245.1	91.0225	1	0.9969	574	383	244	0.3315881326352531	574	271	7	574	298	64	623	460	303	0.26045	ok
GCF_009858275.1__GCF_015277815.1	85.718	32	0.9692	792	22	716	0.9721871049304678	792	21	120	792	21	357	138	29	126	0.788321	ok
GCF_003752655.1__GCF_014651035.1	85.4313	59	0.9713	2288	1493	1266	0.3471797114123306	2288	1491	1011	2288	1492	1109	398	227	315	0.428212	ok
GCA_002392705.1__GCA_902779575.1	88.8775	0	1.0	1131	786	524	0.304424778761062	1131	648	227	1131	714	352	263	197	144	0.248092	ok
GCF_900177615.1__GCF_002024505.1	95.8221	36	0.9937	412	29	303	0.929440389294404	412	29	131	412	29	206	32	22	20	0.290323	ok
GCA_009839725.1__GCA_009841435.1	91.1938	16	0.9835	625	453	294	0.2740384615384615	625	390	161	625	420	214	335	240	151	0.281437	ok
GCA_900319375.1__GCA_016286145.1	94.803	56	0.9431	439	317	208	0.276255707762557	439	278	118	439	299	166	344	287	158	0.163265	ok
GCF_017676365.1__GCF_000424765.1	89.8651	5	0.9972	2272	1606	1129	0.292822545134302	2272	1371	615	2272	1479	834	642	480	317	0.25117	ok
GCA_011523045.1__GCA_002477475.1	94.2994	19	0.9884	472	332	225	0.2951167728237792	472	263	92	472	297	146	283	232	148	0.177305	ok
GCA_003212375.1__GCA_000634115.1	88.0604	1	0.9853	156	90	70	0.4193548387096774	156	87	50	156	88	59	98	69	35	0.28866	ok
GCA_902538085.1__GCA_902524245.1	95.595	3	0.9929	73	43	36	0.4027777777777778	73	42	28	73	42	32	38	30	19	0.189189	ok
GCF_004571075.1__GCF_003319095.1	89.7931	9	0.9944	808	472	427	0.4151177199504337	808	441	253	808	456	334	185	134	94	0.271739	ok
GCA_017856205.1__GCA_002478685.1	92.6021	6	0.9797	295	205	140	0.3027210884353741	295	166	54	295	182	98	187	151	82	0.188172	ok
GCA_900552515.1__GCA_900544495.1	93.1745	33	0.977	478	355	229	0.2557651991614256	478	307	142	478	336	187	255	208	107	0.181102	ok
GCF_008630535.1__GCF_900106995.1	88.2719	61	0.9744	2219	1624	1124	0.2678088367899008	2219	1615	1078	2219	1620	1099	641	483	350	0.245313	ok
GCF_006384875.1__GCF_000496285.1	91.1287	13	0.993	802	120	316	0.850187265917603	802	114	74	802	116	109	51	42	45	0.16	ok
GCF_004114995.1__GCF_002252755.1	91.1297	15	0.9425	1202	894	574	0.2556203164029975	1202	863	503	1202	882	542	478	366	250	0.232704	ok
GCF_006442795.1__GCF_006442205.1	87.2386	39	0.9771	1612	1087	818	0.3252638112973308	1612	1051	614	1612	1079	697	376	277	193	0.261333	ok
GCF_010560025.1__GCF_003236305.1	91.4385	118	0.9032	1604	1167	820	0.2719900187149096	1604	1157	798	1604	1162	809	764	610	400	0.200524	ok
GCF_007785775.2__GCF_003058265.1	91.0225	11	0.9928	475	338	232	0.2869198312236287	475	332	201	475	336	212	91	70	57	0.222222	ok
GCF_000187745.1__GCF_003627155.1	92.6881	30	0.9699	413	82	284	0.8009708737864077	413	78	117	413	81	196	96	68	64	0.284211	ok
GCA_900554745.1__GCF_007954625.1	90.0717	0	1.0	235	137	160	0.4145299145299145	235	91	25	235	110	74	198	150	95	0.238579	ok
GCF_002149035.1__GCF_900188345.1	90.0197	15	0.9888	2538	1875	1183	0.2609381158849034	2538	1628	695	2538	1755	944	1185	916	557	0.226351	ok
GCA_002448495.1__GCA_902785885.1	92.0456	2	0.9923	634	476	269	0.2480252764612954	634	382	82	634	416	151	441	350	192	0.204545	ok
GCF_003131185.1__GCF_000829415.1	85.823	37	0.9654	1344	168	1068	0.8749069247952346	1344	165	223	1344	167	545	371	265	202	0.283784	ok
GCA_900539945.1__GCF_010509575.1	89.8137	20	0.9564	783	242	567	0.690537084398977	783	223	146	783	236	239	339	259	154	0.233728	ok
GCF_000337175.1__GCA_000690595.2	84.6526	1	0.9968	1198	738	613	0.3834586466165414	1198	705	446	1198	722	500	330	238	194	0.276596	ok
GCF_014287585.1__GCF_000154105.1	90.8216	51	0.9696	878	612	463	0.3021664766248575	878	590	376	878	601	412	338	245	180	0.272997	ok
GCF_008120935.1__GCF_900091725.1	91.6341	86	0.9794	2283	1708	1052	0.2515337423312883	2283	1690	975	2283	1700	1001	586	414	301	0.292308	ok
GCF_008704855.1__GCF_002082195.1	86.1787	33	0.9835	2320	222	1006	0.9042690815006468	2320	219	227	2320	221	336	273	172	245	0.367647	ok
GCF_002964765.1__GCF_002964705.1	88.3817	15	0.9906	606	389	301	0.3570247933884297	606	385	252	606	386	268	143	102	55	0.28169	ok
GCF_001320245.1__GCA_017744435.1	93.426	66	0.9884	779	588	370	0.2442159383033418	779	565	312	779	574	336	271	206	152	0.237037	ok
GCF_003259225.1__GCF_900129155.1	88.3847	6	0.9766	793	571	397	0.2790404040404041	793	542	324	793	550	346	284	214	146	0.243816	ok
GCF_003664105.1__GCF_013408745.1	87.6784	9	0.9937	746	59	339	0.9208053691275168	746	59	68	746	59	109	86	45	72	0.470588	ok
GCA_002700285.1__GCA_905480095.1	94.2392	60	0.9434	212	158	104	0.2511848341232228	212	152	88	212	156	93	183	160	89	0.120879	ok
GCF_001715295.1__GCF_014649875.1	86.8008	41	0.9685	1702	1085	869	0.3621399176954732	1702	1080	692	1702	1083	737	338	192	244	0.430267	ok
GCF_904831005.1__GCF_002024885.1	87.0162	28	0.9835	716	22	522	0.9692307692307692	716	21	95	716	22	238	63	21	58	0.66129	ok
GCF_009905735.1__GCA_009995225.1	86.3152	19	0.9714	761	569	353	0.2513157894736841	761	554	324	761	567	340	134	106	67	0.203008	ok
GCF_900188375.1__GCF_900102745.1	86.1296	11	0.9844	1311	858	717	0.3450381679389313	1311	852	545	1311	856	572	298	198	194	0.333333	ok
GCF_000690055.1__GCF_000239855.1	91.9114	51	0.9581	911	682	433	0.2505494505494505	911	639	334	911	657	378	688	533	312	0.224163	ok
GCA_900546895.1__GCA_000752215.1	95.4584	5	0.9968	578	380	289	0.341421143847487	578	286	60	578	319	141	392	300	190	0.232737	ok
GCF_004345505.1__GCF_900090315.1	91.8271	34	0.9904	1629	151	1014	0.9072481572481572	1629	147	227	1629	149	498	238	171	138	0.278481	ok
GCF_900115955.1__GCF_900100275.1	92.1087	85	0.9893	1554	1068	794	0.3122987765614938	1554	1053	661	1554	1064	719	297	219	168	0.260135	ok
GCF_002161085.1__GCF_002159265.1	92.1326	37	0.9522	612	441	269	0.2782324058919804	612	431	219	612	438	240	242	173	134	0.282158	ok
GCF_000731095.1__GCF_000336385.2	88.4228	48	0.9737	1794	1310	889	0.2693809258226436	1794	1204	661	1794	1258	778	509	405	230	0.202756	ok
GCF_001517105.1__GCF_000245335.1	95.9563	32	0.9901	275	141	148	0.4854014598540146	275	134	106	275	138	117	56	49	41	0.109091	ok
GCA_017405875.1__GCA_902780365.1	91.851	10	0.9419	621	450	319	0.2741935483870967	621	424	268	621	437	296	424	355	196	0.160757	ok
GCA_002728715.1__GCA_002712125.1	89.6714	3	0.9739	96	65	65	0.3157894736842105	96	55	47	96	57	53	55	46	33	0.148148	ok
GCF_004348665.1__GCF_001552155.1	90.6209	13	0.9869	1791	1308	835	0.2692737430167597	1791	1084	377	1791	1170	582	860	692	385	0.194412	ok
GCF_015550425.1__GCF_000401215.1	89.4283	4	0.9444	862	656	393	0.2380952380952381	862	631	343	862	647	369	471	365	209	0.223404	ok
GCF_018861755.1__GCF_003865095.1	90.018	13	0.9696	1108	793	563	0.2836495031616982	1108	762	474	1108	774	509	541	389	260	0.27963	ok
GCF_003942765.1__GCA_001914195.1	93.7966	51	0.9459	411	300	203	0.2682926829268293	411	297	182	411	300	189	224	148	118	0.336323	ok
GCF_001838165.1__GCF_001064145.1	93.5706	31	0.9856	371	255	185	0.3108108108108108	371	243	151	371	250	166	184	145	76	0.20765	ok
GCF_900168065.1__GCF_900110835.1	87.9286	17	0.9702	1017	374	731	0.6318897637795275	1017	373	379	1017	374	504	174	86	140	0.50289	ok
GCA_002700305.1__GCF_000685215.1	91.1341	24	0.99	436	277	237	0.3632183908045977	436	269	184	436	274	204	118	87	59	0.25641	ok
GCF_003048595.2__GCF_003048375.1	90.6105	56	0.9136	295	82	205	0.7210884353741497	295	82	91	295	82	128	80	51	51	0.35443	ok
GCF_000311745.1__GCF_000173355.1	88.76	19	0.8967	364	261	179	0.28099173553719	364	261	160	364	261	165	197	129	146	0.341837	ok
GCA_012799825.1__GCA_012800135.1	93.4977	2	0.981	631	468	303	0.2571428571428571	631	408	197	631	437	251	380	341	153	0.100264	ok
GCF_002025945.1__GCA_902542595.1	94.2852	7	0.9628	173	117	58	0.3197674418604651	173	104	36	173	107	44	155	120	77	0.220779	ok
GCF_003269035.1__GCF_905220975.1	89.0452	48	0.9842	1755	1166	975	0.3352337514253135	1755	1138	768	1755	1156	846	442	310	223	0.297052	ok
GCF_000421705.1__GCA_002386585.1	94.5805	127	0.9025	863	659	413	0.2354988399071925	863	653	399	863	655	407	412	354	252	0.138686	ok
GCF_003325455.1__GCF_001441165.1	87.3744	14	0.9886	884	27	401	0.9694224235560588	884	26	41	884	26	109	33	12	24	0.625	ok
GCA_902541515.1__GCA_902518155.1	96.4477	4	0.9758	75	57	38	0.2297297297297297	75	54	27	75	55	32	47	39	22	0.152174	ok
GCF_014842025.1__GCF_014171595.1	85.3987	19	0.9891	1584	119	1120	0.9248262792166771	1584	113	140	1584	116	385	306	200	210	0.344262	ok
GCF_900116535.1__GCF_000300455.3	87.3865	22	0.9611	745	54	644	0.9274193548387096	745	53	246	745	53	480	122	64	92	0.471074	ok
GCF_003385235.1__GCF_014145675.1	93.5763	44	0.9949	1582	1124	818	0.2890575585072739	1582	1029	587	1582	1076	704	589	443	304	0.246599	ok
GCF_004795105.1__GCF_014650675.1	86.7102	35	0.9759	1983	1317	1105	0.3355196770938445	1983	1282	950	1983	1300	996	519	371	290	0.283784	ok
GCF_001982635.1__GCF_011516645.2	91.6222	72	0.9902	1893	319	1165	0.8313953488372093	1893	311	393	1893	315	670	243	162	162	0.330579	ok
GCF_003501885.1__GCF_014649035.1	95.5788	25	0.996	1372	941	654	0.3136396790663749	1372	801	355	1372	875	501	553	400	292	0.275362	ok
GCF_001280425.1__GCF_002844335.1	93.0209	15	0.9938	359	100	255	0.7206703910614525	359	98	186	359	99	213	60	40	44	0.322034	ok
GCA_910578425.1__GCA_910576545.1	92.1562	27	0.9759	686	486	337	0.2905109489051095	686	448	244	686	467	287	224	171	119	0.233184	ok
GCF_010667685.1__GCF_018555335.1	91.9668	89	0.9538	960	621	508	0.3524504692387904	960	582	365	960	606	417	266	199	137	0.249057	ok
GCA_903939765.1__GCA_903822595.1	87.8353	8	0.9748	656	493	336	0.2473282442748091	656	450	252	656	469	289	342	264	162	0.225806	ok
GCA_902559605.1__GCA_902531175.1	94.8984	3	0.9851	75	42	51	0.4324324324324324	75	35	31	75	37	37	47	37	27	0.195652	ok
GCA_900313205.1__GCA_017550525.1	92.2435	3	0.993	624	439	273	0.2953451043338684	624	342	69	624	373	134	397	306	189	0.227273	ok
GCF_008370325.1__GCF_002944315.1	85.2894	17	0.989	1146	247	781	0.7842794759825328	1146	247	232	1146	247	425	208	157	135	0.241546	ok
GCF_003943905.1__GCF_900104285.1	92.6461	11	0.9907	232	126	129	0.4545454545454546	232	124	99	232	124	111	42	30	27	0.268293	ok
GCF_001908275.1__GCF_001570725.1	92.61	42	0.9887	926	392	392	0.5762162162162162	926	387	211	926	389	249	44	36	15	0.162791	ok
GCF_003408845.1__GCF_001546485.1	85.9025	20	0.9385	470	341	217	0.2729211087420042	470	335	193	470	336	197	171	131	101	0.229412	ok
