dnadiff_blocks	dnadiff_breakpoints	dnadiff_large_indels	dnadiff_synteny_score	pairid
113	41	62	0.6339285714285714	GCF_002993965.1__GCF_002993975.1
130	60	83	0.5348837209302326	GCF_002993965.1__GCF_002994005.1
116	50	79	0.5652173913043479	GCF_002993975.1__GCF_002994005.1
532	359	270	0.3239171374764595	GCF_002995805.1__GCF_001594015.1
633	154	400	0.7563291139240507	GCF_002995805.1__GCF_009735625.1
780	303	554	0.6110397946084725	GCF_002995845.1__GCA_902809985.1
354	24	198	0.9320113314447592	GCF_002998925.1__GCF_002243385.1
1684	1206	868	0.2834224598930481	GCF_003001755.1__GCF_001189845.1
1579	202	977	0.8719898605830165	GCF_003001755.1__GCF_013373795.1
1587	219	1015	0.8619167717528373	GCF_003001755.1__GCF_015291625.1
1586	198	1073	0.8750788643533123	GCF_003001755.1__GCF_900105845.1
2228	398	1733	0.8212842388863942	GCF_003001815.1__GCF_014205215.1
2185	1507	1135	0.309981684981685	GCF_003001815.1__GCF_014647795.1
2172	1582	1150	0.2713035467526485	GCF_003001815.1__GCF_016862455.1
2170	1563	1125	0.2793914246196404	GCF_003001815.1__GCF_017592555.1
2054	365	1605	0.8222113979542134	GCF_003001815.1__GCF_900104725.1
2328	1681	1173	0.2776106574989256	GCF_003001815.1__GCF_900113015.1
2468	1855	1199	0.248074584515606	GCF_003001935.1__GCF_015645445.1
2500	1830	1212	0.2677070828331332	GCF_003001935.1__GCF_900099965.1
2410	1713	1252	0.2889165628891657	GCF_003001935.1__GCF_900111685.1
2870	1539	1682	0.4635761589403974	GCF_003001935.1__GCF_900323885.1
1334	978	623	0.2663165791447862	GCF_003001955.1__GCF_016464705.1
1616	556	912	0.6557275541795666	GCF_003002025.1__GCF_000148685.1
1603	1169	773	0.2702871410736579	GCF_003002025.1__GCF_001931485.1
1705	1261	873	0.2599765258215962	GCF_003002025.1__GCF_012275575.1
867	403	542	0.5346420323325636	GCF_003002025.1__GCF_012689525.1
1790	1219	808	0.3186137506987143	GCF_003002025.1__GCF_012927125.1
1692	218	1085	0.8710821998817267	GCF_003002025.1__GCF_013366925.1
1610	1084	769	0.3262896208825357	GCF_003002025.1__GCF_905220975.1
1215	181	712	0.8509060955518946	GCF_003002915.1__GCF_016907675.1
698	409	398	0.4131994261119082	GCF_003002915.1__GCF_900102745.1
1536	1045	828	0.3192182410423453	GCF_003002915.1__GCF_900103785.1
1477	1052	648	0.2872628726287263	GCF_003002915.1__GCF_900104025.1
1474	994	834	0.3251866938221317	GCF_003002915.1__GCF_900111455.1
636	391	383	0.384251968503937	GCF_003002915.1__GCF_900115505.1
1328	944	642	0.2886209495101733	GCF_003002915.1__GCF_900116515.1
1216	768	602	0.3679012345679012	GCF_003002915.1__GCF_900129495.1
1255	821	607	0.3452950558213716	GCF_003002915.1__GCF_900182545.1
1346	932	705	0.3070631970260222	GCF_003002915.1__GCF_900188375.1
1362	956	681	0.2975753122703894	GCF_003002955.1__GCF_000719515.1
1506	1072	723	0.2877076411960133	GCF_003002955.1__GCF_016918015.1
1239	783	748	0.3675282714054927	GCF_003002955.1__GCF_900102815.1
935	492	559	0.4732334047109208	GCF_003003075.1__GCF_013149785.1
953	639	482	0.328781512605042	GCF_003003075.1__GCF_013149805.1
682	47	450	0.9309838472834068	GCF_003003175.1__GCF_013410215.1
734	57	556	0.922237380627558	GCF_003003175.1__GCF_014873955.1
718	196	479	0.7266387726638772	GCF_003003175.1__GCF_014874065.1
697	494	311	0.2902298850574712	GCF_003003175.1__GCF_017347085.1
964	722	469	0.2502596053997923	GCF_003003885.1__GCA_013698215.1
960	700	482	0.2700729927007299	GCF_003003885.1__GCA_905479905.1
776	540	385	0.3032258064516129	GCF_003003925.1__GCA_000708525.1
593	405	278	0.3158783783783784	GCF_003003925.1__GCA_903917565.1
326	23	260	0.9292307692307692	GCF_003003925.1__GCF_000316515.1
363	260	179	0.2817679558011049	GCF_003003925.1__GCF_002252675.1
496	373	246	0.2464646464646465	GCF_003003925.1__GCF_014698445.1
753	525	405	0.3018617021276596	GCF_003003925.1__GCF_019038415.1
614	402	305	0.3442088091353996	GCF_003003925.1__GCF_019038465.1
1403	1030	669	0.2653352353780314	GCF_003003995.1__GCA_012034765.1
654	473	331	0.2756508422664625	GCF_003007715.1__GCA_014859525.1
611	354	411	0.419672131147541	GCF_003007715.1__GCA_018402255.1
666	51	576	0.9233082706766916	GCF_003007715.1__GCF_000934705.1
420	62	308	0.8520286396181385	GCF_003007715.1__GCF_001447155.2
656	464	296	0.2916030534351145	GCF_003007715.1__GCF_002258215.1
1428	859	850	0.3980378416257883	GCF_003008515.1__GCA_016793595.1
422	274	198	0.3491686460807601	GCF_003008695.1__GCA_002155105.1
383	205	231	0.4633507853403141	GCF_003008695.1__GCF_900107505.1
436	314	203	0.2781609195402299	GCF_003008695.1__GCF_900112935.1
489	355	245	0.2725409836065574	GCF_003008695.1__GCF_900113645.1
611	466	300	0.2360655737704917	GCF_003010495.1__GCA_902388315.1
599	436	321	0.2709030100334448	GCF_003010495.1__GCF_000417505.1
975	312	680	0.6796714579055442	GCF_003010955.1__GCF_002764115.1
622	411	309	0.3381642512077294	GCF_003011885.1__GCF_002252665.1
623	441	277	0.2909967845659164	GCF_003011885.1__GCF_014697415.1
548	411	266	0.2486288848263254	GCF_003011925.2__GCA_902826915.1
1335	973	619	0.2706146926536732	GCF_003011965.1__GCF_000719265.1
2059	1066	1131	0.4820213799805636	GCF_003011965.1__GCF_001445655.1
2102	496	1509	0.7639219419324131	GCF_003011965.1__GCF_003391135.1
2050	1380	1039	0.3265007320644216	GCF_003011965.1__GCF_014203545.1
1941	1320	1007	0.3195876288659793	GCF_003011965.1__GCF_014650335.1
1120	802	556	0.2832886505808758	GCF_003012705.1__GCF_017874015.1
1129	315	780	0.7207446808510638	GCF_003012935.1__GCF_009915765.1
646	196	433	0.6961240310077519	GCF_003013245.1__GCF_002327085.1
802	142	577	0.8227215980024969	GCF_003013395.1__GCF_000010165.1
819	588	432	0.2811735941320293	GCF_003013395.1__GCF_000282075.1
777	513	375	0.3389175257731959	GCF_003013395.1__GCF_013284355.1
807	155	578	0.8076923076923077	GCF_003013395.1__GCF_900637055.1
777	553	410	0.2873711340206185	GCF_003013405.1__GCF_000282075.1
642	82	444	0.8720748829953198	GCF_003013405.1__GCF_001039275.2
642	103	482	0.8393135725429017	GCF_003013405.1__GCF_900637055.1
779	566	373	0.2724935732647815	GCF_003013475.1__GCF_000282075.1
761	555	354	0.2697368421052631	GCF_003013475.1__GCF_003013395.1
742	522	376	0.2955465587044534	GCF_003013475.1__GCF_003013405.1
741	461	390	0.377027027027027	GCF_003013475.1__GCF_013284355.1
544	327	238	0.3977900552486187	GCF_003013695.1__GCA_002434305.1
1723	1281	809	0.2560975609756097	GCF_003013815.1__GCA_002172675.1
1733	701	1132	0.5952655889145497	GCF_003013815.1__GCF_000017845.1
823	570	419	0.3065693430656934	GCF_003014495.1__GCF_000621705.1
493	49	328	0.9004065040650406	GCF_003014495.1__GCF_009617875.1
736	68	621	0.9074829931972788	GCF_003014495.1__GCF_009617895.1
1130	835	553	0.2604074402125775	GCF_003014595.1__GCA_902168105.1
1130	745	571	0.3401240035429583	GCF_003014595.1__GCF_900102545.1
1111	753	560	0.3216216216216216	GCF_003014595.1__GCF_900142925.1
1090	710	664	0.3480257116620753	GCF_003014695.1__GCA_001898145.1
1141	734	626	0.356140350877193	GCF_003014695.1__GCF_000382205.1
1872	1275	993	0.3185462319615179	GCF_003014735.1__GCF_000716595.1
1811	1299	934	0.2823204419889502	GCF_003014735.1__GCF_001280085.1
1766	1244	888	0.295184135977337	GCF_003014735.1__GCF_001984175.1
1903	296	1169	0.8443743427970557	GCF_003014735.1__GCF_014205015.1
557	91	470	0.8363309352517986	GCF_003019675.1__GCF_002356455.1
787	586	378	0.2544529262086514	GCF_003019815.1__GCA_001899795.1
1438	167	1188	0.883785664578984	GCF_003019815.1__GCF_000184745.1
1750	1261	865	0.2790165809033733	GCF_003020115.1__GCF_000473065.1
1116	183	697	0.8358744394618834	GCF_003020115.1__GCF_000515415.1
1761	200	1046	0.8863636363636364	GCF_003020115.1__GCF_002278135.2
1705	1172	960	0.312206572769953	GCF_003020115.1__GCF_004114535.1
1481	908	820	0.3864864864864865	GCF_003020115.1__GCF_018129995.1
1760	1202	835	0.3166571915861285	GCF_003020115.1__GCF_900115265.1
1592	139	1094	0.9126335637963544	GCF_003020125.1__GCF_007290395.1
1635	107	1064	0.934516523867809	GCF_003020125.1__GCF_015291665.1
804	511	393	0.3636363636363636	GCF_003020125.1__GCF_018129985.1
1611	1094	814	0.3204968944099379	GCF_003020125.1__GCF_018130785.1
1472	1027	787	0.3018354860639021	GCF_003020125.1__GCF_900094605.1
1725	1077	994	0.3752900232018561	GCF_003020125.1__GCF_900115265.1
954	654	553	0.3137460650577125	GCF_003020585.1__GCF_000745535.1
895	248	741	0.7225950782997763	GCF_003020585.1__GCF_001684965.1
499	305	244	0.3875502008032129	GCF_003020585.1__GCF_002899895.1
517	31	436	0.939922480620155	GCF_003020585.1__GCF_003815775.1
2083	1410	1082	0.3227665706051873	GCF_003024195.1__GCF_014650955.1
2881	324	1885	0.8875	GCF_003024195.1__GCF_016598615.1
1508	409	908	0.7285998672859987	GCF_003024195.1__GCF_018070025.1
2552	1897	1273	0.2563700509604076	GCF_003024195.1__GCF_019090165.1
519	317	270	0.388030888030888	GCF_003024235.1__GCA_001724815.1
666	457	349	0.312781954887218	GCF_003024385.1__GCF_000425805.1
760	94	582	0.8761528326745718	GCF_003024385.1__GCF_000800615.1
709	475	395	0.3290960451977401	GCF_003024385.1__GCF_000955815.1
1001	706	512	0.294	GCF_003024385.1__GCF_002094795.1
982	470	607	0.5208970438328236	GCF_003024385.1__GCF_002906855.1
1012	723	517	0.2848664688427299	GCF_003024385.1__GCF_015680235.1
1002	671	517	0.3296703296703297	GCF_003024385.1__GCF_900110655.1
565	60	185	0.8936170212765957	GCF_003024605.1__GCF_000330885.1
858	399	637	0.5344224037339557	GCF_003024605.1__GCF_000745725.1
584	84	203	0.8559176672384219	GCF_003024605.1__GCF_002277895.1
807	86	276	0.8933002481389578	GCF_003024605.1__GCF_003627795.1
790	471	548	0.403041825095057	GCF_003024605.1__GCF_012641405.1
681	419	398	0.3838235294117647	GCF_003024605.1__GCF_013322215.1
1037	90	520	0.9131274131274132	GCF_003025035.1__GCF_003627795.1
933	544	606	0.4163090128755364	GCF_003025035.1__GCF_016901135.1
533	291	286	0.4530075187969925	GCF_003026105.1__GCF_000153325.1
958	347	666	0.6374085684430513	GCF_003026285.1__GCF_000196255.1
775	540	383	0.3023255813953488	GCF_003026285.1__GCF_003025615.1
493	255	294	0.4817073170731707	GCF_003026365.1__GCF_000153325.1
611	315	329	0.4836065573770491	GCF_003026395.1__GCF_900166965.1
1387	964	643	0.3044733044733044	GCF_003027925.1__GCF_002140155.1
1099	137	686	0.8752276867030966	GCF_003027925.1__GCF_013694245.1
1833	282	1393	0.8460698689956332	GCF_003027925.1__GCF_014205165.1
1179	453	744	0.6154499151103565	GCF_003027925.1__GCF_900089585.1
1162	803	623	0.3083548664944013	GCF_003027925.1__GCF_900090105.1
1380	956	700	0.3067440174039159	GCF_003027925.1__GCF_900091435.1
1643	177	1284	0.892204628501827	GCF_003027925.1__GCF_900091515.1
1421	147	1147	0.8964788732394366	GCF_003027925.1__GCF_900091545.1
1829	1357	881	0.2576586433260394	GCF_003027925.1__GCF_900091595.1
1243	823	597	0.3373590982286635	GCF_003027925.1__GCF_900091605.1
1739	1304	863	0.2497123130034522	GCF_003027925.1__GCF_902825405.1
763	348	424	0.5433070866141732	GCF_003028475.1__GCF_002799165.1
746	48	448	0.9355704697986578	GCF_003028475.1__GCF_006974125.1
1347	80	840	0.9405646359583952	GCF_003028475.1__GCF_009832905.1
978	77	679	0.9211873080859776	GCF_003028475.1__GCF_013364355.1
400	247	201	0.3809523809523809	GCF_003030305.1__GCF_008326345.1
2351	1725	1141	0.2659574468085106	GCF_003030345.1__GCF_016862915.1
2030	1482	1047	0.2695909314933464	GCF_003030345.1__GCF_016862935.1
438	60	273	0.8627002288329519	GCF_003030465.1__GCF_001922305.1
329	235	164	0.2835365853658537	GCF_003031585.1__GCA_016123485.1
1332	181	996	0.8640120210368144	GCF_003031675.1__GCF_000931465.1
1111	134	774	0.8792792792792793	GCF_003031675.1__GCF_001579805.1
1069	114	728	0.8932584269662921	GCF_003031675.1__GCF_001647715.1
1109	109	744	0.901624548736462	GCF_003031675.1__GCF_002563895.1
1282	171	883	0.8665105386416861	GCF_003031675.1__GCF_012935715.1
2231	1657	1047	0.2569506726457399	GCF_003032475.1__GCF_003112535.1
2281	1646	1170	0.2780701754385964	GCF_003032475.1__GCF_014648915.1
2323	1681	1214	0.2760551248923342	GCF_003032475.1__GCF_014649655.1
2153	1207	1092	0.4391263940520445	GCF_003032475.1__GCF_016860545.1
1657	1219	816	0.2638888888888888	GCF_003034915.1__GCA_000824845.1
1242	911	635	0.265914585012087	GCF_003034915.1__GCF_000350085.1
1313	938	682	0.2850609756097561	GCF_003034915.1__GCF_000359125.1
1678	262	1225	0.8437686344663089	GCF_003034915.1__GCF_003952485.1
1500	197	1155	0.8685790527018011	GCF_003034915.1__GCF_003952525.1
1749	304	1138	0.8260869565217391	GCF_003034915.1__GCF_014189455.1
1663	1047	926	0.3700361010830325	GCF_003034915.1__GCF_014207355.1
1596	1158	792	0.2739811912225706	GCF_003034915.1__GCF_014843845.1
1448	191	1154	0.8680027643400139	GCF_003034915.1__GCF_015500075.1
559	412	268	0.2616487455197133	GCF_003035445.1__GCF_002902565.1
376	256	201	0.3173333333333333	GCF_003035445.1__GCF_002902625.1
279	211	130	0.2410071942446042	GCF_003043455.1__GCF_002902285.1
480	333	261	0.3048016701461378	GCF_003043925.1__GCF_000426585.1
430	296	213	0.3100233100233101	GCF_003043945.1__GCF_900113305.1
998	470	722	0.5285857572718154	GCF_003044275.1__GCF_001423885.1
485	339	248	0.2995867768595041	GCF_003044275.1__GCF_001995175.1
1109	166	1042	0.8501805054151624	GCF_003044275.1__GCF_009834185.1
1041	130	512	0.875	GCF_003044275.1__GCF_009866655.1
1130	706	549	0.37466784765279	GCF_003044275.1__GCF_013205025.1
687	507	350	0.260932944606414	GCF_003044275.1__GCF_017355185.1
3048	2205	1608	0.2763373810305218	GCF_003044305.1__GCF_000733295.1
3182	920	2552	0.7107827727129834	GCF_003044305.1__GCF_016887565.1
602	445	291	0.259567387687188	GCF_003044425.1__GCF_000193735.1
700	354	518	0.4935622317596566	GCF_003044425.1__GCF_005886145.1
902	478	622	0.4694783573806881	GCF_003044425.1__GCF_014054945.1
615	143	385	0.7671009771986971	GCF_003044445.1__GCA_003028315.1
613	434	319	0.2908496732026143	GCF_003044445.1__GCF_000813705.1
600	437	316	0.2704507512520868	GCF_003044445.1__GCF_000952795.1
983	717	493	0.269857433808554	GCF_003044445.1__GCF_001809325.1
604	386	287	0.3598673300165838	GCF_003044445.1__GCF_003044425.1
539	103	325	0.8085501858736059	GCF_003044445.1__GCF_017753665.1
541	383	273	0.2907407407407407	GCF_003044455.1__GCF_000176735.1
713	509	359	0.2851123595505618	GCF_003044455.1__GCF_000260655.1
709	523	355	0.2612994350282486	GCF_003044455.1__GCF_000813705.1
874	657	419	0.2474226804123711	GCF_003044565.1__GCA_001067655.1
934	503	608	0.4608788853161844	GCF_003044565.1__GCA_003028315.1
818	583	443	0.2864137086903304	GCF_003044565.1__GCF_000260655.1
937	679	486	0.2745726495726496	GCF_003044565.1__GCF_000813705.1
697	348	504	0.5	GCF_003044565.1__GCF_005886145.1
907	495	576	0.4536423841059602	GCF_003044565.1__GCF_017753665.1
261	187	129	0.2807692307692307	GCF_003044645.1__GCF_001618065.1
236	161	122	0.3148936170212766	GCF_003044645.1__GCF_001618085.1
287	48	209	0.8321678321678322	GCF_003044645.1__GCF_005221305.1
229	149	128	0.3464912280701754	GCF_003045025.1__GCF_001618015.1
302	215	154	0.2857142857142857	GCF_003045025.1__GCF_001618065.1
255	174	140	0.3149606299212598	GCF_003045025.1__GCF_001618085.1
238	154	125	0.3502109704641351	GCF_003045025.1__GCF_003044645.1
241	31	190	0.8708333333333333	GCF_003045025.1__GCF_003351665.1
215	95	120	0.5560747663551402	GCF_003045025.1__GCF_900654165.1
959	716	475	0.2526096033402922	GCF_003045775.1__GCA_002433675.1
1053	676	613	0.3574144486692014	GCF_003045775.1__GCF_017303055.1
1380	971	711	0.2958665699782451	GCF_003046175.1__GCF_001295925.1
1504	247	1277	0.8356620093147039	GCF_003046175.1__GCF_001562255.1
1669	1207	850	0.2763788968824939	GCF_003046185.1__GCA_001464235.1
1406	849	704	0.395729537366548	GCF_003046185.1__GCA_016793595.1
350	68	320	0.8051575931232091	GCF_003046225.1__GCF_001521715.1
366	46	289	0.873972602739726	GCF_003046225.1__GCF_001729805.1
374	40	330	0.8927613941018767	GCF_003046225.1__GCF_001750725.1
380	65	258	0.8284960422163589	GCF_003046225.1__GCF_007035645.1
333	47	257	0.858433734939759	GCF_003046225.1__GCF_009755685.1
545	51	420	0.90625	GCF_003046225.1__GCF_013375935.1
597	83	445	0.860738255033557	GCF_003046225.1__GCF_013927005.1
635	21	617	0.9668769716088328	GCF_003046365.1__GCF_000152745.1
625	412	276	0.3397435897435897	GCF_003046405.1__GCF_900142705.1
1049	708	607	0.3244274809160306	GCF_003046425.1__GCF_000243815.2
1061	789	514	0.2556603773584905	GCF_003046425.1__GCF_000244815.1
1005	209	666	0.7918326693227091	GCF_003046425.1__GCF_000306675.2
864	603	455	0.3012746234067207	GCF_003046425.1__GCF_000332415.1
925	679	469	0.2651515151515151	GCF_003046425.1__GCF_000347175.1
983	229	680	0.7668024439918534	GCF_003046795.1__GCF_000519265.1
902	651	454	0.2774694783573806	GCF_003046795.1__GCF_000717475.1
877	392	576	0.5525114155251142	GCF_003047265.1__GCF_001429625.1
997	621	616	0.3765060240963855	GCF_003047285.1__GCF_003057875.1
262	189	128	0.2758620689655172	GCF_003048375.1__GCF_000466685.1
319	209	181	0.3427672955974843	GCF_003048375.1__GCF_902460875.1
142	87	85	0.3829787234042553	GCF_003048405.1__GCA_002092835.1
132	70	79	0.465648854961832	GCF_003048405.1__GCF_000466745.1
119	17	71	0.8559322033898304	GCF_003048405.1__GCF_001298465.1
119	12	66	0.8983050847457628	GCF_003048405.1__GCF_003048775.2
317	92	235	0.7088607594936709	GCF_003048535.1__GCF_003048835.2
141	92	66	0.3428571428571428	GCF_003048535.1__GCF_003049085.1
149	73	87	0.5067567567567568	GCF_003048535.1__GCF_902460415.1
170	101	101	0.4023668639053254	GCF_003048535.1__GCF_902460625.1
572	434	276	0.2399299474605954	GCF_003048575.1__GCA_018375265.1
126	62	74	0.504	GCF_003048575.1__GCF_000466745.1
118	72	59	0.3846153846153846	GCF_003048575.1__GCF_002165775.1
120	17	79	0.8571428571428572	GCF_003048575.1__GCF_003048595.2
318	91	244	0.7129337539432177	GCF_003048575.1__GCF_003048675.2
118	39	78	0.6666666666666667	GCF_003048575.1__GCF_003048905.1
191	124	99	0.3473684210526315	GCF_003048575.1__GCF_902460875.1
591	443	312	0.2491525423728813	GCF_003048595.2__GCA_018375265.1
295	82	205	0.7210884353741497	GCF_003048595.2__GCF_003048375.1
141	82	79	0.4142857142857142	GCF_003048595.2__GCF_902460845.1
276	177	133	0.3563636363636363	GCF_003048615.2__GCA_002092835.1
316	213	170	0.3238095238095237	GCF_003048615.2__GCF_000466685.1
269	27	156	0.8992537313432836	GCF_003048615.2__GCF_001298465.1
260	91	162	0.6486486486486487	GCF_003048615.2__GCF_003048375.1
273	125	175	0.5404411764705883	GCF_003048615.2__GCF_902460415.1
292	195	152	0.3298969072164949	GCF_003048615.2__GCF_902460625.1
222	39	120	0.8235294117647058	GCF_003048675.2__GCF_003048375.1
207	44	120	0.7864077669902912	GCF_003048675.2__GCF_003048835.2
316	92	212	0.7079365079365079	GCF_003048675.2__GCF_015679985.1
116	6	42	0.9478260869565216	GCF_003048775.2__GCF_001298465.1
170	106	112	0.3727810650887574	GCF_003048775.2__GCF_902460545.1
172	109	98	0.3625730994152046	GCF_003048775.2__GCF_902460875.1
325	194	178	0.4012345679012346	GCF_003048835.2__GCA_902387145.1
275	214	108	0.2189781021897809	GCF_003048835.2__GCF_000466685.1
237	51	154	0.7838983050847458	GCF_003048835.2__GCF_003048375.1
294	109	177	0.6279863481228669	GCF_003048835.2__GCF_003048615.2
356	246	187	0.3070422535211268	GCF_003048835.2__GCF_902460845.1
330	93	241	0.7173252279635258	GCF_003048905.1__GCF_003048675.2
123	13	103	0.8934426229508197	GCF_003048905.1__GCF_015679985.1
141	89	82	0.3642857142857143	GCF_003048905.1__GCF_902460845.1
191	112	99	0.4105263157894737	GCF_003048905.1__GCF_902460875.1
136	72	79	0.4666666666666667	GCF_003049085.1__GCA_902387145.1
110	13	72	0.8807339449541285	GCF_003049085.1__GCF_003048775.2
132	17	99	0.8702290076335878	GCF_003049085.1__GCF_015679985.1
131	66	64	0.4923076923076923	GCF_003049085.1__GCF_902460415.1
593	410	323	0.3074324324324324	GCF_003049525.1__GCF_001308875.1
471	99	319	0.7893617021276595	GCF_003049525.1__GCF_001629735.1
1057	206	759	0.8049242424242424	GCF_003049575.1__GCA_007362955.1
1115	306	772	0.7253141831238779	GCF_003049575.1__GCF_000392615.1
995	633	418	0.3631790744466801	GCF_003049645.1__GCF_000612805.1
562	348	292	0.3796791443850267	GCF_003049665.1__GCF_001728805.1
836	354	311	0.5760479041916168	GCF_003049685.1__GCF_018798825.1
974	654	416	0.3278520041109969	GCF_003050705.1__GCF_001424005.1
972	592	499	0.3903192584963955	GCF_003050705.1__GCF_003050745.1
965	233	662	0.758298755186722	GCF_003050705.1__GCF_004795835.1
1025	749	495	0.2685546875	GCF_003050705.1__GCF_014358075.1
