pairid	anim_ani	anim_af_ref	anim_af_qry	aligned_bases_qry	af_tier
GCA_002937975.1__GCA_902630545.1	80.6400	2.43	4.88	21753	verylow-AF
GCA_004321785.1__GCA_902609255.1	83.7200	19.84	22.71	192161	verylow-AF
GCA_002703205.1__GCA_002722165.1	82.1400	13.80	17.25	165401	verylow-AF
GCA_002703205.1__GCA_004321785.1	82.2900	20.67	19.08	182910	verylow-AF
GCA_017887525.1__GCA_018712655.1	85.0500	31.94	30.14	527854	low-AF
GCA_904384275.1__GCA_904419915.1	84.0700	17.38	19.32	321078	verylow-AF
GCA_904374555.1__GCA_910578685.1	83.0800	0.50	0.55	8336	verylow-AF
GCA_900546855.1__GCA_900770465.1	84.8900	16.97	18.12	383114	verylow-AF
GCA_900546855.1__GCA_905195055.1	85.0700	17.05	13.64	288300	verylow-AF
GCA_900770465.1__GCA_905195055.1	96.3400	79.20	59.21	1343716	low-AF
GCA_902772315.1__GCA_902793025.1	86.6300	21.55	17.76	619860	verylow-AF
GCA_902793025.1__GCA_902799615.1	88.5700	22.59	39.94	1152190	low-AF
GCA_900763375.1__GCA_902799615.1	84.8600	7.27	10.84	369765	verylow-AF
GCA_000995285.1__GCA_001776735.1	83.2200	0.36	0.40	3325	verylow-AF
GCA_016893405.2__GCF_016834575.1	96.6100	90.45	85.46	6475037	strict
GCA_016893405.2__GCF_000342345.1	96.5800	85.16	82.19	6227742	strict
GCF_000719785.1__GCF_016834575.1	99.3100	96.41	91.83	6877889	strict
GCA_003385575.1__GCA_003385625.1	99.9900	100.00	99.99	4128573	strict
GCA_003385575.1__GCA_003389245.1	99.9800	100.00	99.99	4128573	strict
GCA_003385625.1__GCA_003389245.1	99.9900	100.00	100.00	4128552	strict
GCF_001050495.1__GCF_902385745.1	100.0000	96.67	97.94	8857398	strict
GCF_015477305.1__GCF_015478245.1	98.4200	88.59	80.67	6416101	strict
GCF_013839485.1__GCF_015477305.1	97.8300	86.18	84.85	6850149	strict
GCF_015477435.1__GCF_015478245.1	96.0500	77.93	81.33	5648379	strict
GCF_004352805.1__GCF_005774755.1	95.2200	83.82	81.17	8229609	strict
GCF_004352805.1__GCF_009908215.1	95.2100	83.86	81.25	8237543	strict
GCF_005774755.1__GCF_009908215.1	99.9900	99.77	99.85	9778135	strict
GCA_002168455.2__GCA_002295295.1	99.5400	41.09	93.78	1094916	strict
GCA_002335965.1__GCA_002479915.1	99.0000	91.94	85.17	2065494	strict
GCA_002359785.1__GCA_002702085.1	99.6100	71.58	91.66	1729554	strict
GCA_018372155.1__GCF_009725145.1	99.1400	91.85	91.08	6467135	strict
GCA_018372155.1__GCF_018403165.1	99.4600	92.98	95.36	6771322	strict
GCA_018372155.1__GCF_003864435.1	99.4400	95.33	94.75	6727977	strict
GCA_016705185.1__GCA_016708405.1	98.2400	84.74	90.32	3132710	strict
GCA_016708405.1__GCA_016719845.1	98.5700	93.27	89.34	3245892	strict
GCA_016703055.1__GCA_017994455.1	98.7700	96.56	71.02	2358305	strict
GCA_900757895.1__GCA_905199735.1	98.5000	89.36	92.23	1750203	strict
GCA_018383065.1__GCA_900757895.1	98.4800	93.39	89.10	1772293	strict
GCA_018383065.1__GCA_905199735.1	99.5700	96.81	95.36	1896814	strict
GCA_017524245.1__GCA_902781295.1	97.0900	59.86	89.40	1417433	strict
GCA_015490915.1__GCA_015492595.1	99.7000	95.07	80.39	2335502	strict
GCA_900540355.1__GCA_900759275.1	99.3200	84.00	89.05	2704545	strict
GCA_900540355.1__GCA_905206035.1	99.0100	89.64	88.50	2687913	strict
GCA_900759275.1__GCA_905206035.1	99.1200	87.79	81.57	2640729	strict
GCA_018715145.1__GCA_904397225.1	99.9500	84.48	89.49	1136504	strict
GCA_018715145.1__GCA_905203225.1	97.5300	77.22	63.18	802400	strict
GCA_904397225.1__GCA_905203225.1	97.5700	82.79	63.93	863445	strict
GCF_000750195.1__GCF_001941605.1	98.9300	88.95	91.88	3513788	strict
GCF_000750195.1__GCF_007827205.1	99.1600	94.95	92.72	3545837	strict
GCF_000568425.1__GCF_001941605.1	99.0600	90.80	91.53	3558853	strict
GCA_016717845.1__GCA_018000175.1	99.9300	97.80	92.66	2634970	strict
GCA_016717845.1__GCA_018002605.1	99.9400	94.50	90.65	2577893	strict
GCA_018000175.1__GCA_018002605.1	99.9800	95.20	97.13	2554888	strict
GCA_902757695.1__GCA_902787195.1	97.2800	75.42	72.75	2269934	strict
GCA_017540975.1__GCA_902792745.1	96.7800	62.70	77.07	2135449	strict
GCA_902771665.1__GCA_902792745.1	97.5500	81.21	78.43	2709855	strict
GCA_903874075.1__GCA_903908655.1	99.9600	91.44	94.92	1053283	strict
GCF_003578785.1__GCF_004569575.1	97.4500	90.10	89.81	2624360	strict
GCF_003578925.1__GCF_015235375.1	99.5700	94.56	91.50	2759011	strict
GCA_905187805.1__GCA_905215005.1	94.8700	85.69	73.97	1534194	strict
GCF_002763625.1__GCF_002763815.1	96.8300	87.87	84.01	1993444	strict
GCF_002763595.1__GCF_002763815.1	97.9900	88.02	89.91	1998126	strict
GCF_002761935.1__GCF_002763735.1	98.0400	85.76	88.18	2026809	strict
GCA_017992035.1__GCA_018059965.1	99.4700	41.26	74.31	669584	strict
GCA_017992035.1__GCA_905199485.1	98.9700	38.01	97.75	880824	strict
GCA_018059965.1__GCA_905199485.1	98.9700	66.81	95.38	1566158	strict
GCF_001272985.1__GCF_002896635.1	99.9800	99.98	99.93	5457163	strict
GCF_000783055.1__GCF_002007035.1	99.9200	99.89	98.15	5348360	strict
GCF_012273335.1__GCF_016757895.1	97.6100	80.11	89.25	4691074	strict
GCA_902758475.1__GCA_902773745.1	98.4200	81.66	87.09	2973258	strict
GCA_018657695.1__GCA_018662995.1	99.7400	82.82	78.87	1257516	strict
GCA_018657695.1__GCA_018701195.1	99.7300	73.22	95.94	1529619	strict
GCA_018662995.1__GCA_018701195.1	99.8500	69.79	96.21	1460829	strict
GCA_017851575.1__GCA_017852015.1	99.7300	95.80	96.01	1669573	strict
GCA_017851575.1__GCA_017853135.1	99.7600	95.73	95.43	1659526	strict
GCA_017852015.1__GCA_017853135.1	99.6900	95.51	95.01	1658193	strict
GCF_001431365.1__GCF_003254095.1	99.9900	99.79	99.74	3766277	strict
GCF_001431365.1__GCF_014651335.1	100.0000	99.88	99.96	3774268	strict
GCF_003254095.1__GCF_014651335.1	99.9900	99.69	99.85	3768389	strict
GCA_002786095.1__GCF_900640075.1	99.8000	89.48	94.20	3161071	strict
GCA_007117925.1__GCA_007133755.1	99.4400	73.26	73.74	1766948	strict
GCF_000834105.1__GCF_014836545.1	95.4900	89.21	86.35	3510561	strict
GCF_002836675.1__GCF_014841975.1	95.5100	88.15	84.09	3476283	strict
GCA_002398185.1__GCA_002410745.1	99.2900	72.89	77.98	1932424	strict
GCA_002398185.1__GCA_002424445.1	99.5400	80.01	74.34	1842210	strict
GCA_002410745.1__GCA_002424445.1	99.4100	85.52	74.24	1971606	strict
GCF_001869395.1__GCF_900518835.1	98.7000	91.19	91.26	1726143	strict
GCF_001869365.1__GCF_900518825.1	98.5300	87.32	88.93	1794229	strict
GCF_000725025.1__GCF_001869505.1	99.9800	94.77	97.00	1807025	strict
GCF_000428085.1__GCF_001752515.1	99.9800	100.00	99.55	1835608	strict
GCF_000428085.1__GCF_001752545.1	99.9500	97.34	97.80	1803218	strict
GCF_001752515.1__GCF_001752545.1	99.9500	97.29	98.22	1793087	strict
GCA_016778585.1__GCA_016780305.1	99.9600	94.65	91.69	1378005	strict
GCA_001626545.1__GCF_017744235.1	97.2600	85.32	86.20	2311161	strict
GCA_001626545.1__GCA_001626595.1	99.4700	85.88	92.19	2471785	strict
GCA_001626435.1__GCA_001626515.1	99.9200	93.39	99.80	2680972	strict
GCA_017401145.1__GCA_902756765.1	98.9000	44.32	92.93	1250744	strict
GCA_017401145.1__GCA_902800665.1	97.2700	44.67	87.34	1175524	strict
GCA_902756765.1__GCA_902800665.1	96.6500	82.08	76.48	2131167	strict
GCA_903836845.1__GCA_903927055.1	99.3900	83.07	89.58	2962780	strict
GCA_903836845.1__GCA_903911365.1	99.4800	81.90	92.96	3074507	strict
GCA_903911365.1__GCA_903921545.1	99.4500	92.05	92.00	3515803	strict
GCA_018713965.1__GCA_905213845.1	98.9500	71.63	95.74	1514332	strict
GCA_900319115.1__GCA_902776465.1	98.3000	82.61	87.46	3105690	strict
GCA_902765375.1__GCA_902789945.1	98.2700	83.88	91.81	3600252	strict
GCA_900319115.1__GCA_902772275.1	98.4200	83.89	86.82	3082983	strict
GCA_902784495.1__GCA_902798945.1	98.1500	80.63	89.00	1853015	strict
GCA_902758375.1__GCA_902784495.1	98.1300	85.01	85.15	1738596	strict
GCA_900320875.1__GCA_902802965.1	98.2500	82.60	92.39	1886483	strict
GCF_018618015.1__GCF_018618055.1	99.9900	99.99	99.99	2802512	strict
GCF_018617985.1__GCF_018618075.1	96.8800	86.49	89.82	2551474	strict
GCA_018381555.1__GCA_905200965.1	97.5000	75.34	79.18	2224810	strict
GCA_004555945.1__GCA_905200965.1	97.3000	66.76	88.13	1979912	strict
GCA_009774295.1__GCA_013316185.1	98.1600	79.31	42.28	932496	low-AF
GCA_009774295.1__GCA_910579715.1	98.7300	59.12	91.14	2009834	strict
GCA_013316185.1__GCA_910579715.1	98.3000	31.34	90.41	1063800	strict
GCF_002204835.1__GCF_002916795.1	99.4400	90.23	89.96	3039780	strict
GCF_002916795.1__GCF_011316565.1	99.4400	90.72	90.90	3058216	strict
GCF_002204835.1__GCF_011316545.1	99.4300	91.05	91.02	3075595	strict
GCA_019115905.1__GCF_904394705.1	99.9900	88.59	98.48	1758978	strict
GCA_900547185.1__GCA_900762305.1	98.0700	87.73	80.02	1524854	strict
GCA_900547185.1__GCA_905187875.1	98.0800	79.87	78.43	1494523	strict
GCA_002338485.1__GCA_002450275.1	99.7900	72.15	95.53	2047613	strict
GCA_004213395.1__GCA_902572725.1	99.5000	80.60	53.12	1234965	low-AF
GCA_002338485.1__GCA_902572725.1	99.4000	72.93	52.44	1124081	low-AF
GCF_002285155.1__GCF_007786415.1	97.5700	89.55	89.45	2323695	strict
GCF_002285075.1__GCF_002285155.1	97.4800	92.32	91.78	2359995	strict
GCF_002285085.1__GCF_002285155.1	97.7700	92.14	93.07	2352500	strict
GCA_015122025.1__GCA_015122065.1	98.0400	60.32	67.17	266516	strict
GCA_015121965.1__GCA_015122035.1	97.4500	70.18	61.29	294859	strict
GCA_015121965.1__GCA_015122065.1	97.6000	67.83	63.17	303924	strict
GCF_000971865.1__GCF_000971875.1	99.9800	99.99	99.99	2020743	strict
GCA_903827795.1__GCA_903837615.1	99.9800	99.16	99.85	3304701	strict
GCA_903827795.1__GCA_903840205.1	99.9700	99.82	99.85	3304623	strict
GCA_903837615.1__GCA_903840205.1	99.9800	99.76	99.11	3301075	strict
GCF_001758545.1__GCF_001758795.1	98.2000	92.74	90.23	6691990	strict
GCF_001758545.1__GCF_009380165.1	95.6700	86.98	80.29	5954487	strict
GCF_001758795.1__GCF_009380165.1	95.6300	87.72	83.51	6260954	strict
GCA_018665665.1__GCA_018671325.1	99.7000	97.98	88.08	1575819	strict
GCA_017537385.1__GCA_017549625.1	98.8700	89.51	93.76	1307294	strict
GCA_017537385.1__GCA_017561385.1	98.8400	90.68	92.66	1291994	strict
GCA_017549625.1__GCA_017561385.1	98.9200	94.28	91.85	1332008	strict
GCF_000712315.1__GCF_013347125.1	99.9700	97.07	96.76	4785226	strict
GCF_000712315.1__GCF_014805345.1	99.9900	99.80	99.54	4922450	strict
GCF_013347125.1__GCF_014805345.1	99.9600	96.54	96.74	4772641	strict
GCF_008974205.1__GCF_008974225.1	99.7900	95.07	95.95	3139778	strict
GCA_011040195.1__GCA_011050745.1	99.9900	87.72	96.66	3241421	strict
GCF_009295545.1__GCF_018861855.1	98.2700	83.57	87.18	4333786	strict
GCF_018861305.1__GCF_018861855.1	98.9600	85.04	89.17	4367828	strict
GCF_018861665.1__GCF_018861855.1	98.9600	85.04	89.19	4367063	strict
GCA_902762075.1__GCA_902784875.1	97.9900	68.34	87.07	2086460	strict
GCA_902772145.1__GCA_902784875.1	97.6700	73.14	83.19	2231134	strict
GCA_902760875.1__GCA_902800605.1	97.6500	67.39	77.13	2506191	strict
GCA_017401005.1__GCA_017470595.1	94.0200	67.65	88.97	1765057	strict
GCF_902381785.1__GCF_902410085.1	96.6000	82.56	88.95	3571415	strict
GCA_002386485.1__GCA_002451575.1	99.8600	99.95	99.51	925992	strict
GCA_002386485.1__GCA_002437745.1	99.0900	95.55	84.27	784200	strict
GCA_002436715.1__GCA_002477875.1	99.1100	88.03	96.33	796671	strict
GCA_008124685.1__GCA_009493695.1	97.1600	82.41	98.30	3263296	strict
GCF_000967825.1__GCF_015390265.1	98.0700	94.30	68.39	2825595	strict
GCF_006239215.1__GCF_015390265.1	97.9400	92.98	67.12	2755344	strict
GCA_900539085.1__GCA_900756475.1	96.2900	85.45	76.85	1501515	strict
GCA_900539085.1__GCA_905198335.1	96.1700	81.03	79.80	1559178	strict
GCA_900756475.1__GCA_905198335.1	98.4800	85.56	93.67	1647662	strict
GCF_000237145.1__GCF_002717025.1	99.9900	99.99	100.00	9239803	strict
GCF_002204815.1__GCF_004010215.1	98.9400	86.92	84.38	2817678	strict
GCA_903837735.1__GCA_903890355.1	99.9200	95.85	97.44	6307434	strict
GCA_015228685.1__GCA_015232515.1	99.3000	88.71	72.87	4101947	strict
GCA_002329165.1__GCA_905207605.1	97.8600	65.47	77.20	1838872	strict
GCA_002329165.1__GCA_019120195.1	97.8800	61.40	71.41	1700975	strict
GCA_019120195.1__GCA_905207605.1	98.6200	74.51	75.44	2110460	strict
GCA_902623315.1__GCA_902624565.1	96.3800	57.33	76.77	612077	strict
GCA_017985755.1__GCA_017985895.1	99.8800	90.26	89.84	2671781	strict
GCF_009600045.1__GCF_009600205.1	96.5500	81.91	77.72	4814745	strict
GCF_009600365.1__GCF_009600385.1	99.8900	89.58	93.35	5465458	strict
GCF_009600285.1__GCF_009600525.1	96.5800	88.27	83.23	5029450	strict
GCF_004421165.1__GCF_004421175.1	99.9300	99.70	99.90	2374433	strict
GCF_000297415.1__GCF_004421175.1	99.9300	99.50	99.59	2355691	strict
GCF_004421155.1__GCF_004421195.1	99.9700	99.89	99.90	2389905	strict
GCA_016462525.1__GCA_016462725.1	98.6300	84.80	86.05	860350	strict
GCF_002553575.1__GCF_900073015.1	99.9900	98.54	99.93	3875505	strict
GCA_903874165.1__GCA_903896955.1	99.9700	95.18	87.45	921186	strict
GCA_903866155.1__GCA_903874165.1	99.9900	92.54	96.87	974287	strict
GCA_903842745.1__GCA_903874165.1	99.9900	96.06	98.08	1010195	strict
GCA_011620085.1__GCA_015709405.1	99.4200	66.31	84.10	1638655	strict
GCA_011620085.1__GCF_009823595.1	99.2300	59.30	87.08	1696694	strict
GCA_015709405.1__GCF_009823595.1	99.0200	81.56	94.59	2340132	strict
GCA_001778855.1__GCA_001780475.1	99.7300	94.76	88.27	730039	strict
GCA_001780475.1__GCA_001780555.1	99.9400	93.09	91.85	707766	strict
GCA_001780555.1__GCA_001780635.1	99.9200	94.51	81.38	619224	strict
GCF_018847015.1__GCF_018847695.1	99.9900	100.00	100.00	3174619	strict
GCF_018709825.1__GCF_018847015.1	99.9800	99.58	99.01	3117987	strict
GCA_902386505.1__GCF_001578645.1	100.0000	99.80	99.80	3103583	strict
GCA_000433075.1__GCA_905210015.1	97.7600	88.60	91.29	2123967	strict
GCA_900538625.1__GCA_905210015.1	97.8800	88.61	87.96	2124638	strict
GCA_000433075.1__GCA_900538625.1	99.0900	91.55	95.02	2210744	strict
GCF_000369485.1__GCF_000369545.1	95.6400	87.11	83.59	3433043	strict
GCF_000369485.1__GCF_008980925.1	96.7600	86.86	86.23	3541358	strict
GCF_000369545.1__GCF_008980925.1	95.5000	84.50	87.37	3441949	strict
GCF_003947175.1__GCF_015356275.1	98.8600	93.91	95.35	5531298	strict
GCA_903822265.1__GCA_903879655.1	99.7800	81.56	93.53	2283399	strict
GCF_002151115.1__GCF_011801245.1	97.9500	89.61	85.80	2906720	strict
GCF_000785165.1__GCF_011801245.1	94.9800	88.69	90.69	2828285	strict
GCA_011801225.1__GCF_011801245.1	98.8800	98.20	96.57	3134045	strict
GCA_002341435.1__GCF_007747015.1	97.1500	87.52	88.00	6655435	strict
GCF_000181475.1__GCF_009720545.1	99.9900	99.35	99.77	7760291	strict
GCA_002341435.1__GCF_007746295.1	96.4500	88.52	87.88	6646118	strict
GCA_902763265.1__GCA_902776485.1	97.0400	77.33	73.58	1600541	strict
GCA_018433725.1__GCA_018436945.1	84.8000	5.53	6.50	112168	verylow-AF
GCA_002411505.1__GCA_002483635.1	99.1500	86.81	91.44	2265589	strict
GCF_002000405.1__GCF_015234965.1	86.2900	71.42	64.13	1620987	strict
GCF_002000405.1__GCF_002000525.1	87.4900	59.17	56.39	1425451	low-AF
GCF_002000525.1__GCF_004570945.1	87.1500	63.45	59.89	1440019	low-AF
GCA_900546815.1__GCA_905199825.1	84.2600	40.06	41.19	726339	low-AF
GCA_016302335.1__GCA_905199825.1	98.8800	71.27	92.53	1285393	strict
GCA_016302335.1__GCA_905192605.1	84.3900	34.38	47.70	662638	low-AF
GCA_017469225.1__GCA_904419355.1	83.6400	2.23	2.87	69768	verylow-AF
GCA_017469225.1__GCA_905200955.1	83.5600	2.68	2.91	70701	verylow-AF
GCA_904419355.1__GCA_905200955.1	84.4500	17.54	14.89	464172	verylow-AF
GCA_016709775.1__GCA_903898915.1	85.6300	39.52	33.76	1473192	low-AF
GCA_903898915.1__GCA_903925875.1	99.3700	88.98	91.07	3471899	strict
GCA_903834005.1__GCA_903898915.1	87.9000	65.20	58.86	2423117	low-AF
GCF_004798195.1__GCF_008632105.1	84.3100	27.87	30.17	1378524	low-AF
GCA_002367835.1__GCA_002419935.1	83.4800	21.85	24.02	930602	verylow-AF
GCA_002387285.1__GCF_900116775.1	83.9600	29.71	42.98	1567394	low-AF
GCA_017648355.1__GCA_905212015.1	83.8300	0.28	0.42	7475	verylow-AF
GCA_017390705.1__GCA_905207695.1	83.0200	0.30	0.35	6415	verylow-AF
GCA_017421825.1__GCA_900765475.1	82.2700	0.07	0.16	1804	verylow-AF
GCA_903832455.1__GCA_903860395.1	83.6000	10.23	10.49	405005	verylow-AF
GCA_903832455.1__GCA_903870435.1	83.1300	7.96	9.01	347976	verylow-AF
GCA_903860395.1__GCA_903870435.1	84.1500	7.05	7.88	308539	verylow-AF
GCA_005777705.1__GCA_005790615.1	99.9200	89.79	90.22	2341575	strict
GCA_005777705.1__GCA_009695365.1	82.4200	12.68	13.56	351919	verylow-AF
GCA_005790615.1__GCA_009695365.1	82.4500	12.48	13.27	345785	verylow-AF
GCA_002503085.1__GCA_002503835.1	83.9900	34.64	25.78	646623	verylow-AF
GCA_002502405.1__GCA_002503085.1	84.1100	33.02	35.47	825865	low-AF
GCA_002497945.1__GCA_012729025.1	89.2900	57.79	67.75	1392797	strict
GCA_016283035.1__GCA_017961425.1	89.5800	49.32	53.52	1670353	low-AF
GCA_017948655.1__GCF_000304395.1	84.4100	31.74	20.28	1460274	verylow-AF
GCA_017948655.1__GCF_003596305.1	97.2200	80.84	75.52	5437152	strict
GCF_000304395.1__GCF_003596305.1	84.3500	21.50	31.28	1442827	low-AF
GCA_016282845.1__GCA_017484265.1	82.5300	2.92	2.81	85016	verylow-AF
GCA_017400845.1__GCA_017545085.1	83.4500	2.01	1.67	40973	verylow-AF
GCA_016282845.1__GCA_017400845.1	83.2400	2.19	1.78	53852	verylow-AF
GCA_905210155.1__GCA_905210175.1	89.4400	72.08	68.81	2271980	strict
GCA_900752105.1__GCA_905210175.1	89.4300	71.22	60.06	2243722	strict
GCA_900770085.1__GCA_905210175.1	84.3900	3.75	4.32	118991	verylow-AF
GCA_900765145.1__GCA_905193205.1	88.7900	46.03	67.83	1068714	strict
GCA_014864055.1__GCA_900765145.1	84.2300	13.80	10.11	217479	verylow-AF
GCA_018363735.1__GCA_019119145.1	88.7300	75.36	59.26	1579682	low-AF
GCA_018660975.1__GCA_018667435.1	99.4000	66.31	75.68	1001255	strict
GCA_018660975.1__GCA_018694785.1	85.0200	18.69	18.83	249178	verylow-AF
GCA_018667435.1__GCA_018694785.1	84.5100	20.30	17.59	271226	verylow-AF
GCA_016777025.1__GCA_016778215.1	99.9900	93.76	84.84	809321	strict
GCA_016777025.1__GCA_902591735.1	82.9500	4.06	3.76	35835	verylow-AF
GCA_016778215.1__GCA_902591735.1	82.2900	3.37	3.48	30005	verylow-AF
GCA_016873875.1__GCA_903828295.1	84.4400	0.41	0.51	11127	verylow-AF
GCA_016873875.1__GCA_017856365.1	88.3500	87.59	80.03	1751754	strict
GCA_014191135.1__GCA_017856365.1	98.5300	94.52	81.87	1940263	strict
GCA_002781605.1__GCF_001267955.1	83.0100	5.94	5.96	242462	verylow-AF
GCA_002781605.1__GCF_004340805.1	82.8300	5.85	6.11	248468	verylow-AF
GCF_001267955.1__GCF_004340805.1	93.2200	80.25	83.37	3404241	strict
GCA_002877885.1__GCA_003510745.1	82.6300	3.40	4.52	59067	verylow-AF
GCA_003537275.1__GCF_002919525.1	90.3600	54.30	80.88	2818482	strict
GCA_003537275.1__GCF_003024485.1	93.1000	62.50	86.60	3017685	strict
GCA_002500215.1__GCA_003537275.1	98.9200	90.78	68.73	3160394	strict
GCA_903847225.1__GCA_903900035.1	84.7900	1.14	0.92	57309	verylow-AF
GCA_018268265.1__GCA_903910415.1	82.6800	0.11	0.16	7152	verylow-AF
GCA_018268295.1__GCA_903900035.1	88.8000	0.12	0.13	5665	verylow-AF
GCA_002365785.1__GCA_903852865.1	83.8000	3.95	3.60	59574	verylow-AF
GCA_002430235.1__GCA_009703155.1	83.6700	1.09	1.29	11487	verylow-AF
GCA_002430235.1__GCA_009699485.1	85.2500	39.39	48.42	432765	low-AF
GCA_003508015.1__GCA_903833365.1	84.0500	13.41	9.05	273518	verylow-AF
GCA_003508015.1__GCA_903896845.1	83.8700	12.18	9.37	283121	verylow-AF
GCA_903833365.1__GCA_903896845.1	99.4500	84.15	94.78	1967774	strict
GCF_000364285.1__GCF_900198355.1	96.1900	91.11	81.81	2093963	strict
GCF_000765845.2__GCF_000765865.2	95.5500	80.85	80.64	1985022	strict
GCF_000765845.2__GCF_000765885.2	86.0600	40.88	41.26	1015831	low-AF
GCA_903833645.1__GCA_903891385.1	88.6200	59.32	57.61	2084589	low-AF
GCA_903928775.1__GCA_903929625.1	83.7800	9.83	9.43	354168	verylow-AF
GCA_903833645.1__GCA_903931025.1	98.2000	91.10	81.86	2962032	strict
GCA_900102445.1__GCF_007678025.1	97.2700	91.53	87.06	3898447	strict
GCF_001647255.1__GCF_009711085.1	89.2900	75.62	69.80	3287163	strict
GCF_009711085.1__GCF_900155925.1	89.1900	71.79	71.73	3095934	strict
GCF_000429205.1__GCF_002860685.1	93.8300	85.97	91.68	1953682	strict
GCF_002860725.1__GCF_002872015.1	86.7300	1.41	1.07	24076	verylow-AF
GCF_000429205.1__GCF_002872015.1	86.8600	1.32	0.92	19642	verylow-AF
GCF_006788875.1__GCF_011751785.1	83.6800	30.39	35.04	1175060	low-AF
GCF_006788875.1__GCF_011751795.1	84.0800	35.78	39.67	1330418	low-AF
GCF_011751785.1__GCF_011751795.1	86.2900	64.58	62.10	2388324	strict
GCA_003165435.1__GCA_903864205.1	82.0600	1.27	0.94	46890	verylow-AF
GCA_903904085.1__GCA_903908215.1	99.8500	98.16	93.33	4475737	strict
GCA_003165435.1__GCA_903904085.1	83.6000	6.82	6.48	324275	verylow-AF
GCA_900548055.1__GCA_905201755.1	82.7700	1.11	0.98	24601	verylow-AF
GCA_905201755.1__GCA_905209385.1	83.7100	1.21	1.55	34270	verylow-AF
GCA_900548055.1__GCA_905209385.1	99.4600	82.29	92.60	2318644	strict
GCA_012512315.1__GCF_004363035.1	83.1400	1.54	1.99	43861	verylow-AF
GCF_000213215.1__GCF_009428885.1	95.7200	78.77	84.75	1811620	strict
GCF_000213215.1__GCF_013133895.1	85.1600	0.36	0.40	8525	verylow-AF
GCF_009428885.1__GCF_013133895.1	85.1300	0.35	0.36	8387	verylow-AF
GCF_005863295.1__GCF_015477655.1	85.3800	28.51	26.51	1811029	verylow-AF
GCA_001613025.1__GCF_003350525.1	83.9300	8.68	9.68	772187	verylow-AF
GCF_001613485.1__GCF_015478225.1	84.3100	10.92	9.17	710261	verylow-AF
GCA_903846985.1__GCA_903910425.1	83.8800	1.26	1.99	86791	verylow-AF
GCA_903862185.1__GCA_903923365.1	83.5800	2.21	2.30	138183	verylow-AF
GCA_018623125.1__GCF_014280115.1	84.0700	13.09	26.72	341925	verylow-AF
GCA_018623125.1__GCF_014280075.1	84.2000	12.90	22.95	293713	verylow-AF
GCA_002378185.1__GCA_003208975.1	83.4800	1.52	0.84	23321	verylow-AF
GCA_000715175.2__GCF_002367875.1	87.4300	43.85	35.45	2330210	low-AF
GCA_000715175.2__GCA_001703815.1	87.4400	43.17	35.48	2331917	low-AF
GCF_001426255.1__GCF_002367875.1	85.9000	34.79	33.22	1825997	low-AF
GCA_000992775.1__GCA_003488815.1	89.5300	57.44	70.03	695670	strict
GCA_002382185.1__GCA_002422585.1	99.7100	83.25	93.50	2120553	strict
GCA_002382185.1__GCA_012027095.1	83.6400	7.46	11.60	263072	verylow-AF
GCA_002422585.1__GCA_012027095.1	83.8800	8.10	11.18	284734	verylow-AF
GCA_018912195.1__GCF_000515155.1	85.1700	24.71	21.93	1368593	verylow-AF
GCF_002006875.1__GCF_010671765.1	87.0600	49.16	37.86	2923438	low-AF
