query	reference	ani	ani_uniform	af_query	af_reference	std_err	synteny_blocks	synteny_score	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate
UQWM01000001.1	UQZN01000001.1	85.4695	88.0659	0.1878	0.1613	0.38538	13	0.9681	3	4.604	0.1951	87.7289	91.8832	1.4855	0.34	AlfI:87.97,AloI:89.38,BcgI:87.89,FalI:88.16	243	13	600	17	8	BELOW_DETECTION	85.4695	gamma
UQWM01000001.1	URXA01000001.1	86.7027	89.7039	0.0888	0.1205	0.47863	9	0.9844	1	3.035	0.2742	89.1233	93.8999	3.2614	0.92	AlfI:89.31,AloI:92.57,BcgI:89.53,FalI:89.98	137	9	294	21	8	ok	86.7027	gamma
UQXE01000001.1	URFJ01000001.1	91.7976	91.7976	0.2120	0.2163	0.29244	26	0.9595	6	inf	0.4077	91.7563	91.9560	3.4257	2.40	AlfI:91.92,AloI:89.20,BcgI:91.55,FalI:92.62	450	26	521	13	6.461538461538462	INCONSISTENT	91.7976	uniform
UQZN01000001.1	NZ_QLTS01000001.1	86.0768	88.5619	0.5555	0.5672	0.20631	25	0.9944	2	4.344	0.2169	88.2132	92.0961	1.2746	1.79	AlfI:88.66,AloI:88.27,BcgI:88.13,FalI:89.41	478	25	1912	50	15.2	ok	86.0768	gamma
URAV01000001.1	NZ_RBXN01000001.1	93.6652	94.8002	0.8566	0.8405	0.09084	70	0.9936	11	1.911	0.6319	94.0566	96.0970	0.6555	1.68	AlfI:94.35,AloI:94.58,BcgI:94.83,FalI:95.00	1847	70	3141	85	25.3	ok	93.6652	gamma
URCH01000001.1	CAJMOW010000001.1	98.8341	98.8341	0.1262	0.0776	0.20564	15	0.9130	6	inf	0.9294	98.9185	98.8084	1.0616	0.31	AlfI:98.40,AloI:99.07,BcgI:98.01,FalI:98.90	185	15	107	9	5.2	INCONSISTENT	98.8341	uniform
URFH01000001.1	URHD01000001.1	93.2876	93.6714	0.5627	0.6448	0.13476	83	0.9503	42	6.507	0.5420	93.3013	94.6204	0.8460	0.94	AlfI:93.49,AloI:94.34,BcgI:93.71,FalI:93.56	1056	83	1751	30	10.674698795180722	ok	93.2876	gamma
URGP01000001.1	JAGBWO010000063.1	91.8592	92.5366	0.2447	0.2772	0.19874	58	0.9089	37	5.395	0.4557	92.2029	93.6973	0.9229	1.26	AlfI:92.77,AloI:92.77,BcgI:92.76,FalI:91.85	834	58	995	24	7.362068965517241	INCONSISTENT	91.8592	gamma
URJZ01000001.1	UQNI01000001.1	92.8439	93.3194	0.4937	0.4499	0.19716	47	0.9435	21	5.791	0.5164	93.0452	94.1565	1.0713	1.61	AlfI:93.77,AloI:92.86,BcgI:92.70,FalI:93.42	578	47	875	18	8.46808510638298	ok	92.8439	gamma
URPJ01000001.1	NZ_JADNOH010000032.1	93.2696	94.6343	0.7712	0.6246	0.08727	83	0.9710	53	1.781	0.6085	93.8185	96.2567	0.8436	2.70	AlfI:94.62,AloI:95.35,BcgI:94.50,FalI:95.10	1938	83	3425	85	22.36144578313253	ok	93.2696	gamma
URRG01000001.1	CAJFPJ010000001.1	92.9576	95.4300	0.2165	0.2019	0.16528	45	1.0000	0	0.866	0.6806	94.1027	97.3134	0.4822	0.46	AlfI:95.44,AloI:95.60,BcgI:95.16,FalI:95.64	630	45	862	19	7.066666666666666	ok	92.9576	gamma
URTO01000001.1	NZ_JNJP01000001.1	94.7169	95.1943	0.6865	0.3671	0.08000	215	0.9975	4	3.601	0.6575	94.7377	95.8950	1.4349	10.58	AlfI:95.25,AloI:95.27,BcgI:95.48,FalI:94.05	2421	215	3492	36	8.344186046511627	ok	94.7169	gamma
URWJ01000001.1	JUUF01000001.1	96.4556	96.8512	0.4397	0.3497	0.11999	83	0.9720	13	2.026	0.7937	96.4464	97.2014	0.3983	0.72	AlfI:96.70,AloI:96.91,BcgI:96.61,FalI:97.01	1005	83	974	16	6.433734939759036	ok	96.4556	gamma
USFC01000001.1	USDF01000001.1	92.3888	93.6643	0.2369	0.2483	0.37449	7	1.0000	0	2.305	0.5611	92.8963	95.5400	3.4057	3.35	AlfI:91.30,AloI:94.70,BcgI:91.48,FalI:94.36	193	7	249	11	6.285714285714286	ok	92.3888	gamma
USGV01000001.1	USGP01000001.1	84.2254	90.0276	0.1613	0.1298	0.86277	2	1.0000	0	1.565	0.3255	89.0454	94.9052	4.8757	1.79	AlfI:92.69,AloI:93.58,BcgI:90.41,FalI:88.71	61	2	91	8	8	INCONSISTENT	90.0276	uniform_fallback
USHB01000001.1	FR884648.1	87.8923	89.6505	0.3232	0.3034	0.25368	18	1.0000	0	4.741	0.2732	89.2397	92.5248	2.2871	3.61	AlfI:90.44,AloI:90.70,BcgI:89.25,FalI:88.42	386	18	1038	9	5.944444444444445	ok	87.8923	gamma
USHB01000001.1	QAMT01000006.1	87.7300	89.3365	0.3302	0.2579	0.25305	20	1.0000	0	5.395	0.2561	89.0011	91.9497	2.4340	2.09	AlfI:89.72,AloI:90.61,BcgI:89.42,FalI:88.17	409	20	1097	8	5.65	ok	87.7300	gamma
USHB01000001.1	CAJLLL010000001.1	94.5726	94.8386	0.6482	0.5568	0.10458	129	0.9931	7	6.320	0.6302	94.5343	95.4129	1.6109	4.20	AlfI:95.05,AloI:95.90,BcgI:94.29,FalI:94.93	1407	129	2189	28	8.852713178294573	ok	94.5726	gamma
USPU01000001.1	NZ_CABWNB010000001.1	95.1771	95.7612	0.9121	0.5958	0.11211	65	1.0000	0	2.444	0.7011	95.2312	96.4479	0.4935	1.36	AlfI:95.45,AloI:95.73,BcgI:95.94,FalI:95.46	1008	65	1511	65	14.538461538461538	ok	95.1771	gamma
USSH01000001.1	CAAGAB010000001.1	96.2632	96.9911	0.4453	0.4177	0.09344	105	0.9923	5	1.189	0.8003	96.2411	97.6004	0.3667	0.88	AlfI:96.93,AloI:96.95,BcgI:96.88,FalI:97.25	1377	105	1529	21	7.104761904761904	ok	96.2632	gamma
UWOR01000032.1	NZ_CP051144.1	89.2261	90.2532	0.2144	0.2221	0.36490	12	0.9781	3	5.791	0.3468	89.8277	92.4805	3.3485	0.87	AlfI:91.08,AloI:90.82,BcgI:87.73,FalI:90.24	312	12	476	28	12.166666666666666	ok	89.2261	gamma
CAADGU010000001.1	JABFFZ010000001.1	92.1168	95.0320	0.4937	0.6266	0.07740	196	0.9914	13	0.866	0.6408	93.7970	97.1117	1.4346	6.62	AlfI:95.27,AloI:95.01,BcgI:95.00,FalI:93.84	2970	196	4149	33	8.627551020408163	ok	92.1168	gamma
CAADXZ010000001.1	CAAFRB010000001.1	87.7197	93.0863	0.2346	0.2233	0.36287	9	1.0000	0	0.866	0.5189	91.7264	96.5382	3.1063	1.68	AlfI:92.98,AloI:95.43,BcgI:92.32,FalI:93.01	196	9	312	11	6.222222222222222	ok	87.7197	gamma
CAAEBM010000001.1	HF997978.1	89.8249	89.8249	0.0987	0.1036	0.74642	3	1.0000	0	inf	0.3097	89.7375	90.5958	2.4987	0.54	AlfI:91.69,AloI:90.97,BcgI:89.35,FalI:89.19	79	3	118	17	9.666666666666666	ok	89.8249	uniform
CAAEDN010000001.1	URHY01000001.1	91.4321	93.0458	0.3576	0.3669	0.25788	25	0.9627	6	2.239	0.5106	92.3422	95.0620	1.2949	0.95	AlfI:92.24,AloI:93.53,BcgI:92.65,FalI:93.31	363	25	583	17	7.2	ok	91.4321	gamma
CAAEDX010000001.1	UQPV01000001.1	88.8960	92.3451	0.5532	0.5039	0.12866	78	0.9955	3	1.565	0.4328	91.4485	95.5715	1.4945	5.87	AlfI:92.00,AloI:91.70,BcgI:92.85,FalI:91.35	1059	78	2547	44	9.448717948717949	ok	88.8960	gamma
CAAETY010000001.1	USCP01000001.1	93.2043	93.2043	0.0669	0.0857	0.37428	15	0.9604	4	inf	0.5125	93.0342	93.7395	1.6647	0.34	AlfI:93.54,AloI:91.87,BcgI:92.98,FalI:93.40	310	15	248	24	7.466666666666667	INCONSISTENT	93.2043	uniform
CAAFDE010000001.1	URYR01000001.1	95.6918	95.6918	0.1759	0.1741	0.23677	27	0.9712	4	inf	0.7094	95.5095	95.9706	1.4887	1.62	AlfI:96.03,AloI:96.00,BcgI:94.54,FalI:95.94	490	27	358	9	6	INCONSISTENT	95.6918	uniform
CAAFUQ010000001.1	NZ_QGTH01000001.1	93.9151	95.4084	0.5810	0.5737	0.15707	42	0.9873	6	1.224	0.6875	94.4244	96.7500	1.5326	3.88	AlfI:96.00,AloI:95.35,BcgI:94.46,FalI:95.72	672	42	956	41	12.071428571428571	ok	93.9151	gamma
CAAFUR010000001.1	NZ_RQVK01000001.1	92.3057	94.9341	0.7331	0.7107	0.14994	26	0.9821	11	0.945	0.6432	93.6954	97.0039	0.7783	0.84	AlfI:94.63,AloI:95.41,BcgI:94.83,FalI:95.12	689	26	1177	95	24.192307692307693	ok	92.3057	gamma
CAAFWB010000001.1	URYH01000001.1	92.8200	94.5820	0.6542	0.6760	0.17199	39	0.9937	2	1.434	0.6178	93.6171	96.3289	0.5441	0.22	AlfI:94.79,AloI:94.25,BcgI:94.49,FalI:94.58	550	39	947	22	9.102564102564102	ok	92.8200	gamma
CAAGAO010000001.1	CAAGCR010000001.1	96.0412	96.7208	0.1416	0.1453	0.28853	12	0.9545	4	1.336	0.7849	96.1418	97.2130	1.4804	1.12	AlfI:96.05,AloI:96.76,BcgI:97.53,FalI:96.66	266	12	178	12	8	INCONSISTENT	96.0412	gamma
CAAGHJ010000001.1	USTO01000001.1	98.6041	99.0080	0.2308	0.3273	0.15687	15	0.9492	6	0.312	0.9397	98.4393	99.2045	0.5862	0.56	AlfI:99.06,AloI:99.47,BcgI:98.89,FalI:98.98	168	15	156	17	8.466666666666667	ok	98.6041	gamma
CAAGMF010000001.1	CACXCN010000001.1	95.7553	96.2536	0.7293	0.7773	0.05935	236	0.9923	22	2.374	0.7394	95.6965	96.8562	0.4646	1.40	AlfI:96.21,AloI:95.86,BcgI:96.33,FalI:96.00	3290	236	4624	88	13.025423728813559	ok	95.7553	gamma
CAAGMX010000001.1	JAEDMH010000107.1	93.6317	95.1641	0.3037	0.3106	0.14973	37	0.9952	1	1.336	0.6597	94.2039	96.6745	0.9879	2.70	AlfI:94.81,AloI:95.47,BcgI:94.66,FalI:95.65	844	37	1105	12	6.621621621621622	ok	93.6317	gamma
CABJCJ010000001.1	NZ_GG697146.2	88.8019	89.9921	0.4780	0.4771	0.13842	54	0.9720	23	6.138	0.2832	89.6902	92.0618	3.0917	5.91	AlfI:89.97,AloI:87.22,BcgI:90.31,FalI:89.47	1143	54	3228	76	15.777777777777779	ok	88.8019	gamma
CABJEP010000001.1	NZ_QSSH01000001.1	93.8660	95.0337	0.7499	0.7846	0.07591	71	0.9803	46	1.781	0.6412	94.2393	96.4241	0.9784	7.26	AlfI:95.12,AloI:95.71,BcgI:94.82,FalI:95.79	2469	71	4105	185	33.19718309859155	ok	93.8660	gamma
CABKMD010000001.1	NZ_KE150450.1	90.6822	91.7768	0.6888	0.6560	0.12552	83	0.9974	2	4.472	0.3907	91.3623	93.8057	1.9902	7.98	AlfI:91.60,AloI:92.30,BcgI:91.54,FalI:93.53	1118	83	2860	48	10.313253012048193	ok	90.6822	gamma
CABMKY010000001.1	CM007854.1	94.1723	95.1584	0.8820	0.8398	0.10646	24	0.9891	14	1.833	0.6669	94.4568	96.2891	1.4971	11.14	AlfI:94.61,AloI:95.85,BcgI:94.35,FalI:95.70	1335	24	2123	288	54	ok	94.1723	gamma
CABOGK010000001.1	NZ_ATUT01000001.1	95.2671	96.4722	0.6351	0.7633	0.10335	63	0.9776	23	1.044	0.7651	95.3771	97.5267	0.9212	3.65	AlfI:97.00,AloI:96.91,BcgI:96.08,FalI:96.48	1163	63	1601	72	16.92063492063492	ok	95.2671	gamma
CABWKN010000001.1	NJBL01000021.1	91.1746	91.1746	0.4851	0.4824	0.20018	43	0.9923	2	inf	0.3762	91.0338	91.8681	1.3417	1.64	AlfI:90.45,AloI:91.79,BcgI:91.50,FalI:90.92	611	43	1279	14	7.023255813953488	ok	91.1746	uniform
CABYEX010000001.1	JADHQF010000007.1	90.8646	90.8646	0.1147	0.1036	0.40528	11	0.9839	1	inf	0.3306	91.2427	87.9765	2.1894	0.74	AlfI:91.20,AloI:92.57,BcgI:90.38,FalI:91.76	229	11	302	10	6.545454545454546	ok	90.8646	uniform
CABYMF010000001.1	CACORF010000001.1	87.4259	89.7006	0.1883	0.2298	0.66204	5	1.0000	0	3.355	0.3133	89.2705	92.2171	7.2964	3.60	AlfI:94.76,AloI:90.40,BcgI:87.47,FalI:89.14	77	5	158	11	8	ok	87.4259	gamma
CABZHT010000001.1	CACNWW010000001.1	90.1036	91.4408	0.6537	0.6488	0.33233	6	0.9882	2	3.707	0.4082	90.9737	93.4770	4.8177	4.95	AlfI:93.09,AloI:93.31,BcgI:88.49,FalI:91.45	191	6	464	47	28.833333333333332	ok	90.1036	gamma
CABZVB010000001.1	PBJO01000013.1	92.1483	93.0839	0.7723	0.6925	0.16805	31	0.9858	8	3.601	0.5063	92.5647	94.5846	0.6288	0.70	AlfI:92.89,AloI:92.78,BcgI:93.41,FalI:92.95	639	31	1311	62	18.903225806451612	ok	92.1483	gamma
CACAMX010000001.1	PBAP01000003.1	90.7150	92.4002	0.5355	0.3097	0.40986	12	0.9600	3	2.591	0.4687	91.6136	94.9076	2.3123	1.19	AlfI:92.58,AloI:90.65,BcgI:91.53,FalI:92.96	138	12	264	16	7	ok	90.7150	gamma
CACAYQ010000001.1	NZMV01000002.1	98.0398	98.5234	0.1426	0.2764	0.17277	21	1.0000	0	0.554	0.9088	97.7778	98.8442	1.7255	1.64	AlfI:98.33,AloI:98.82,BcgI:97.09,FalI:98.72	216	21	207	16	6.333333333333333	ok	98.0398	gamma
CACCNJ010000001.1	CACMFH010000001.1	95.5517	96.4146	0.6081	0.5898	0.17084	21	0.9801	8	1.297	0.7650	95.6511	97.1432	1.5107	1.82	AlfI:95.80,AloI:97.31,BcgI:96.50,FalI:96.32	452	21	594	43	19.80952380952381	ok	95.5517	gamma
CACEWA010000001.1	PAQE01000003.1	88.0025	88.0025	0.1403	0.1319	0.58054	5	1.0000	0	inf	0.2038	87.6833	90.6478	3.2555	1.46	AlfI:87.80,AloI:88.02,BcgI:89.11,FalI:85.85	125	5	267	9	6.6	INCONSISTENT	88.0025	uniform
CACGBM010000001.1	CACMKJ010000001.1	93.2203	93.2203	0.0604	0.0573	0.76574	2	1.0000	0	inf	0.5306	93.0167	93.9832	3.3953	0.46	AlfI:92.77,AloI:95.37,BcgI:91.98,FalI:93.17	62	2	62	9	8	ok	93.2203	uniform
CACGGZ010000001.1	JPUP01000001.1	97.6620	97.6620	0.3230	0.3130	0.23885	15	0.9649	4	inf	0.8537	97.7262	97.6327	1.6703	0.72	AlfI:98.30,AloI:96.63,BcgI:97.83,FalI:97.63	179	15	169	18	8.333333333333334	ok	97.6620	uniform
CACHMU010000001.1	PASX01000014.1	93.6081	93.6081	0.1198	0.0881	0.71138	3	1.0000	0	inf	0.5574	92.8030	95.5228	7.7333	2.35	AlfI:92.74,AloI:87.96,BcgI:87.15,FalI:94.88	80	3	70	6	5.666666666666667	INCONSISTENT	93.6081	uniform
CACJBM010000001.1	JAAZZC010000262.1	93.0442	93.0442	0.2356	0.1804	0.24716	31	0.9519	9	inf	0.5008	92.8238	93.8178	1.2832	1.07	AlfI:92.31,AloI:93.59,BcgI:92.85,FalI:93.39	446	31	596	11	6.741935483870968	ok	93.0442	uniform
CACJSL010000001.1	CACFOQ010000001.1	95.9001	96.3701	0.5498	0.4425	0.20331	24	0.9924	2	2.239	0.7619	95.8564	96.8897	1.0367	0.62	AlfI:96.32,AloI:96.41,BcgI:95.46,FalI:96.50	337	24	417	34	11.875	ok	95.9001	gamma
CACMQQ010000001.1	NHGT02000030.1	92.1802	92.5083	0.6140	0.7231	0.21631	31	0.9621	14	8.932	0.4721	92.2659	93.3901	1.7787	1.57	AlfI:92.62,AloI:93.61,BcgI:91.83,FalI:92.56	443	31	876	30	12.451612903225806	ok	92.1802	gamma
CACNIC010000001.1	PBWZ01000008.1	93.7918	94.7775	0.3181	0.4744	0.34631	14	0.9649	4	2.026	0.6434	94.1356	95.8871	3.4797	2.25	AlfI:95.09,AloI:94.69,BcgI:91.72,FalI:95.20	175	14	225	18	8.857142857142858	ok	93.7918	gamma
CACNQW010000001.1	CABZCK010000001.1	94.3873	95.2822	0.3146	0.3701	0.27848	18	0.9682	5	1.911	0.6816	94.6326	96.2134	1.4902	0.77	AlfI:94.81,AloI:96.30,BcgI:95.61,FalI:95.13	230	18	308	21	9.444444444444445	ok	94.3873	gamma
CACNXK010000001.1	CACLBJ010000001.1	88.1191	88.1191	0.3738	0.3725	0.50673	7	1.0000	0	inf	0.2288	87.8482	90.8212	1.9295	0.23	AlfI:87.32,AloI:89.25,BcgI:88.30,FalI:88.16	89	7	345	20	9.285714285714286	ok	88.1191	uniform
CACNXQ010000001.1	CABZNM010000001.1	91.9548	92.9028	0.2782	0.5066	0.36602	11	0.9615	5	3.454	0.5014	92.4412	94.5183	5.0922	6.51	AlfI:92.65,AloI:94.08,BcgI:88.99,FalI:93.95	184	11	292	20	12.363636363636363	ok	91.9548	gamma
CACOPA010000001.1	CACJML010000001.1	92.1759	94.0293	0.7727	0.7601	0.17479	16	0.9886	6	1.565	0.5834	93.0924	96.0080	1.4884	3.41	AlfI:93.97,AloI:93.44,BcgI:92.97,FalI:94.46	570	16	1059	93	33.5625	ok	92.1759	gamma
CACPHU010000001.1	NZMT01000067.1	96.7423	96.7423	0.1949	0.3525	0.23158	28	0.9158	16	inf	0.7857	97.0125	96.5440	3.5881	9.90	AlfI:95.54,AloI:99.13,BcgI:97.04,FalI:96.55	257	28	252	24	7.214285714285714	ok	96.7423	uniform
CACPQA010000001.1	CACJRP010000001.1	89.8708	93.1055	0.2667	0.3587	0.34023	11	0.9841	2	1.260	0.5208	92.0626	95.7095	1.7589	1.50	AlfI:93.49,AloI:93.18,BcgI:94.37,FalI:92.61	198	11	345	19	12.272727272727273	ok	89.8708	gamma
CACWKJ010000001.1	JAGCCP010000010.1	92.9663	93.7154	0.4011	0.3232	0.21286	28	1.0000	0	3.454	0.5570	93.3488	94.6528	0.8421	0.93	AlfI:93.95,AloI:93.70,BcgI:93.12,FalI:93.97	495	28	719	14	6.785714285714286	ok	92.9663	gamma
CACWKX010000001.1	NZ_VULZ01000001.1	95.1191	96.0593	0.8930	0.6426	0.07569	48	0.9938	13	1.434	0.7268	95.3332	96.9124	0.2474	0.38	AlfI:96.06,AloI:96.13,BcgI:96.10,FalI:95.89	2151	48	3174	153	44.1875	ok	95.1191	gamma
CACXEY010000001.1	JAFXQI010000095.1	96.7387	97.6291	0.3704	0.3473	0.06109	272	0.9408	102	0.761	0.8453	96.6122	98.2679	0.3361	1.96	AlfI:97.42,AloI:97.54,BcgI:97.75,FalI:97.42	3296	272	2726	28	6.955882352941177	ok	96.7387	gamma
CACXNV010000001.1	DDQE01000016.1	93.9514	94.6381	0.4725	0.4671	0.21050	28	0.9859	4	2.985	0.6331	94.0580	95.6588	1.6145	1.80	AlfI:95.24,AloI:95.25,BcgI:93.64,FalI:94.77	483	28	627	40	11	ok	93.9514	gamma
CACYCI010000001.1	DBXS01000011.1	84.2389	88.5692	0.2178	0.2109	0.35333	11	0.9855	1	2.781	0.2212	88.0139	92.9249	3.5008	3.91	AlfI:88.26,AloI:86.14,BcgI:89.64,FalI:86.85	240	11	658	11	7.181818181818182	ok	84.2389	gamma
CACYHQ010000001.1	CACWOL010000001.1	93.1293	94.2386	0.7163	0.7382	0.08211	116	0.9619	84	2.374	0.5793	93.5788	95.6328	1.3840	6.92	AlfI:94.24,AloI:93.97,BcgI:94.50,FalI:93.11	2439	116	4273	76	19.28448275862069	ok	93.1293	gamma
CACZHK010000001.1	JAGBLH010000067.1	94.3122	94.6397	0.3807	0.3317	0.10733	133	0.9414	70	5.554	0.6156	94.3517	95.2089	0.6238	2.20	AlfI:94.83,AloI:94.72,BcgI:94.21,FalI:94.83	1770	133	2198	30	9.451127819548873	ok	94.3122	gamma
CACZOL010000001.1	JAFZRW010000147.1	93.3437	93.3437	0.3394	0.3593	0.17335	54	0.9902	3	inf	0.5114	93.1634	93.8015	1.6323	3.95	AlfI:93.02,AloI:92.81,BcgI:93.77,FalI:92.14	741	54	1095	21	6.62962962962963	ok	93.3437	uniform
CACZQA010000001.1	CAAEQF010000001.1	96.4816	96.7831	0.4846	0.5295	0.07343	206	0.9807	29	2.781	0.7824	96.4285	97.0980	0.6371	0.83	AlfI:96.80,AloI:96.42,BcgI:96.76,FalI:97.05	2021	206	2476	35	8.150485436893204	ok	96.4816	gamma
CADAEX010000001.1	JAFXTY010000057.1	90.3779	93.0281	0.4952	0.4478	0.18078	46	0.9827	5	1.565	0.4973	92.1070	95.6457	1.0921	1.42	AlfI:93.26,AloI:93.60,BcgI:92.51,FalI:93.05	647	46	1182	26	7.173913043478261	ok	90.3779	gamma
CADAWZ010000001.1	CADASF010000001.1	89.8875	91.7229	0.3208	0.2673	0.28458	11	1.0000	0	2.701	0.4296	91.0853	94.1237	1.7698	0.94	AlfI:91.16,AloI:92.93,BcgI:91.72,FalI:91.58	572	11	616	11	5.818181818181818	INCONSISTENT	89.8875	gamma
CADBEF010000001.1	CACWKU010000001.1	94.3510	96.0689	0.2167	0.2343	0.09939	128	0.9705	26	0.918	0.7270	94.9168	97.4110	0.7309	1.28	AlfI:96.05,AloI:95.53,BcgI:96.13,FalI:96.26	1837	128	1915	33	7.6796875	ok	94.3510	gamma
CADBGC010000001.1	JAFWVQ010000020.1	90.5885	92.8231	0.3471	0.3246	0.14602	78	0.9816	10	1.968	0.4725	92.0036	95.4017	1.7328	6.03	AlfI:92.63,AloI:93.14,BcgI:93.25,FalI:91.52	1039	78	1811	23	7.833333333333333	ok	90.5885	gamma
CADBQJ010000001.1	JAGCEZ010000085.1	90.6052	93.8769	0.3490	0.3055	0.16140	51	0.9925	2	1.107	0.5557	92.6693	96.6452	0.9648	1.28	AlfI:93.09,AloI:93.81,BcgI:94.06,FalI:93.98	772	51	1266	12	6.215686274509804	ok	90.6052	gamma
CADBUT010000001.1	JAGAAX010000026.1	91.6276	92.1616	0.4823	0.4320	0.13004	79	1.0000	0	6.985	0.4360	91.8044	93.6673	1.6391	7.99	AlfI:92.03,AloI:91.26,BcgI:91.47,FalI:92.90	1295	79	2540	22	8.189873417721518	ok	91.6276	gamma
CADCHY010000001.1	NZ_FONL01000039.1	93.6956	94.6724	0.7771	0.6511	0.11224	49	0.9918	9	2.305	0.6162	93.9977	95.9275	0.3193	0.27	AlfI:94.69,AloI:94.42,BcgI:94.74,FalI:94.70	1233	49	2075	78	23.102040816326532	ok	93.6956	gamma
CADCIX010000001.1	JAFSWY010000016.1	94.9993	95.2800	0.4456	0.4134	0.09410	141	0.9369	96	5.239	0.6654	95.0138	95.6623	0.5899	1.36	AlfI:95.48,AloI:94.89,BcgI:95.34,FalI:95.08	1963	141	2433	59	11.113475177304965	ok	94.9993	gamma
CADCMR010000001.1	JAEEQO010000024.1	93.0020	93.0020	0.2159	0.1964	0.15984	90	0.8951	69	inf	0.4843	92.8860	93.2761	1.2607	3.25	AlfI:93.35,AloI:92.09,BcgI:93.30,FalI:92.26	1310	90	1383	18	7.544444444444444	INCONSISTENT	93.0020	uniform
CADCMR010000001.1	CACWOL010000001.1	92.7650	93.2770	0.5394	0.5061	0.10439	118	0.9381	91	5.791	0.5046	92.9134	94.2899	1.6382	4.72	AlfI:93.68,AloI:93.00,BcgI:93.42,FalI:92.04	1784	118	3139	57	12.694915254237289	ok	92.7650	gamma
CADDZD010000001.1	CADDZA010000001.1	93.3577	93.9800	0.3856	0.5266	0.14253	71	0.9665	21	4.046	0.5636	93.5363	95.0291	1.0186	1.83	AlfI:93.75,AloI:94.59,BcgI:94.16,FalI:93.57	1067	71	1475	24	9.52112676056338	ok	93.3577	gamma
CADFJN010000001.1	CAAGLU010000001.1	93.6289	94.6616	0.3416	0.3491	0.11632	122	0.9090	94	2.211	0.6121	93.9435	96.0967	1.4274	7.15	AlfI:94.44,AloI:95.83,BcgI:94.40,FalI:95.59	1594	122	1910	23	8.69672131147541	ok	93.6289	gamma
CAIJMB010000001.1	SYCM01000015.1	90.9247	92.1275	0.0617	0.0857	0.43576	6	1.0000	0	3.817	0.4233	91.6264	94.0072	9.7015	2.99	AlfI:93.18,AloI:83.48,BcgI:92.02,FalI:92.84	205	6	226	7	5.5	ok	90.9247	gamma
CAIKZE010000001.1	CAIPAT010000001.1	90.8690	92.5738	0.1730	0.1603	0.16161	57	0.9899	3	2.548	0.4541	91.9369	94.8161	0.5315	0.57	AlfI:92.69,AloI:92.76,BcgI:92.35,FalI:92.88	1316	57	1536	12	6.140350877192983	INCONSISTENT	90.8690	gamma
CAILCO010000001.1	CAIVDC010000001.1	90.0327	90.0327	0.3288	0.3480	0.13633	89	0.9698	24	inf	0.2826	89.9000	91.0911	0.6958	1.11	AlfI:90.32,AloI:89.82,BcgI:89.86,FalI:90.52	1260	89	3257	29	9.651685393258427	ok	90.0327	uniform
CAIMAP010000001.1	CAIKLP010000001.1	93.9665	94.4999	0.6162	0.6359	0.12853	81	0.9859	10	3.930	0.6045	94.1000	95.2908	0.5848	1.64	AlfI:94.24,AloI:94.28,BcgI:94.80,FalI:94.21	1021	81	1592	31	9.617283950617283	ok	93.9665	gamma
CAIMFE010000001.1	CAIOLH010000001.1	94.1226	94.1226	0.1501	0.1756	0.29883	5	1.0000	0	inf	0.5747	94.1333	94.1556	2.6456	1.37	AlfI:92.45,AloI:95.10,BcgI:94.32,FalI:93.79	337	5	311	8	5.4	INCONSISTENT	94.1226	uniform
CAIMWI010000001.1	CAIQOV010000001.1	87.8631	89.5623	0.5623	0.5394	0.14815	74	0.9647	24	4.943	0.2644	89.2262	92.1904	1.4755	4.74	AlfI:90.21,AloI:90.41,BcgI:89.20,FalI:88.93	903	74	3071	30	9.864864864864865	ok	87.8631	gamma
CAINDZ010000001.1	CAIOLW010000001.1	92.2841	93.0949	0.3976	0.3646	0.10110	143	0.9920	7	4.219	0.4857	92.6298	94.5773	1.5975	4.17	AlfI:93.41,AloI:91.96,BcgI:93.02,FalI:93.55	2013	143	3426	29	7.083916083916084	ok	92.2841	gamma
CAINYB010000001.1	LBRC01000001.1	NaN	NaN	0.0000	0.0000	NaN	0	0.0000	0	NaN	NaN	NaN	NaN	0.0000	NaN	-	69	0	0	0	0	BELOW_DETECTION	NaN	none
CAIOAK010000001.1	CAIVAR010000001.1	88.7083	91.2345	0.3571	0.3387	0.15005	69	0.9748	15	2.516	0.3626	90.6149	94.3510	3.5861	15.19	AlfI:91.27,AloI:89.49,BcgI:90.97,FalI:93.07	1159	69	2288	28	9.405797101449275	ok	88.7083	gamma
CAIODZ010000001.1	PMZJ01000005.1	89.7733	91.0724	0.2400	0.2584	0.21823	42	0.9441	17	4.604	0.3494	90.6167	93.4196	1.2651	1.24	AlfI:91.24,AloI:91.19,BcgI:91.26,FalI:89.99	656	42	1082	17	7.833333333333333	ok	89.7733	gamma
CAIOFV010000001.1	CAINDP010000001.1	89.0118	90.4463	0.4050	0.3714	0.11897	115	0.9599	44	4.741	0.3136	90.0491	93.0438	2.4284	14.41	AlfI:90.83,AloI:90.27,BcgI:89.98,FalI:92.40	1825	115	4137	28	10.156521739130435	ok	89.0118	gamma
