query	reference	ani	ani_uniform	af_query	af_reference	std_err	ani_cal	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	pairid
FHNBA3M1_ctg	FSDLZ61M5_ctg	99.2895	99.4737	0.6708	0.7625	0.0198	98.4916	229	0.9979	8	0.188	0.968	99.2003	99.5483	0.0651	0.74	AlfI:99.52,AloI:99.51,BcgI:99.45,FalI:99.47	4533	229	4547	193	17.56768558951965	ok	99.2895	gamma	99.2835	FHNBA3M1_ctg__FSDLZ61M5_ctg
FHNBA3M1_ctg	FSDTA2M6_ctg	99.3468	99.5133	0.6785	0.8259	0.01894	98.6975	219	0.9992	3	0.178	0.9704	99.2624	99.581	0.0412	0.22	AlfI:99.51,AloI:99.55,BcgI:99.51,FalI:99.55	4586	219	4579	192	18.534246575342465	ok	99.3468	gamma	99.3424	FHNBA3M1_ctg__FSDTA2M6_ctg
FHNBA3M1_ctg	FSDTA5M1_ctg	99.1271	99.3681	0.6651	0.8034	0.02183	98.4771	237	0.9976	9	0.214	0.9615	99.0162	99.4681	0.0601	0.22	AlfI:99.37,AloI:99.42,BcgI:99.36,FalI:99.37	4481	237	4557	121	16.852320675105485	ok	99.1271	gamma	99.107	FHNBA3M1_ctg__FSDTA5M1_ctg
FHNBA3M1_ctg	FSDTA7M1_ctg	99.2215	99.3718	0.6739	0.8176	0.02161	98.5391	224	0.9979	8	0.282	0.9618	99.1624	99.4305	0.0805	0.32	AlfI:99.36,AloI:99.37,BcgI:99.37,FalI:99.44	4543	224	4571	189	18.008928571428573	ok	99.2215	gamma	99.2471	FHNBA3M1_ctg__FSDTA7M1_ctg
FHNBA3M1_ctg	FSHHK13M1_ctg	99.3042	99.4726	0.6531	0.7988	0.01997	98.5497	228	0.9981	7	0.2	0.9679	99.2272	99.5396	0.1177	1.03	AlfI:99.47,AloI:99.47,BcgI:99.46,FalI:99.58	4478	228	4475	196	17.482456140350877	ok	99.3042	gamma	99.3098	FHNBA3M1_ctg__FSHHK13M1_ctg
FHNBA3M1_ctg	FSHHK15M2_ctg	99.0382	99.2881	0.6242	0.7963	0.02416	98.2963	225	0.9974	9	0.244	0.9566	98.9529	99.3857	0.0954	0.45	AlfI:99.27,AloI:99.28,BcgI:99.31,FalI:99.21	4136	225	4212	183	16.373333333333335	ok	99.0382	gamma	99.0497	FHNBA3M1_ctg__FSHHK15M2_ctg
FHNBA3M1_ctg	FSHHK16M1_ctg	99.3067	99.4833	0.6652	0.8285	0.01962	98.6564	229	0.9987	5	0.183	0.9686	99.2381	99.5501	0.1242	1.54	AlfI:99.55,AloI:99.49,BcgI:99.46,FalI:99.42	4524	229	4539	101	17.67248908296943	ok	99.3067	gamma	99.3196	FHNBA3M1_ctg__FSHHK16M1_ctg
FHNBA3M1_ctg	FSHHK17M1_ctg	99.3262	99.4918	0.6617	0.8156	0.01951	98.6222	224	0.9987	5	0.194	0.9691	99.2408	99.56	0.0303	0.06	AlfI:99.50,AloI:99.49,BcgI:99.49,FalI:99.47	4505	224	4513	194	17.919642857142858	ok	99.3262	gamma	99.3224	FHNBA3M1_ctg__FSHHK17M1_ctg
FHNBA3M1_ctg	FSHHK18M1_ctg	99.3057	99.4456	0.6692	0.8011	0.02025	98.5585	223	0.9984	6	0.251	0.9663	99.2266	99.5057	0.1041	1.01	AlfI:99.47,AloI:99.52,BcgI:99.42,FalI:99.46	4573	223	4575	197	18.18834080717489	ok	99.3057	gamma	99.3083	FHNBA3M1_ctg__FSHHK18M1_ctg
FHNBA3M1_ctg	FSHHK21M1_ctg	99.1994	99.4035	0.6705	0.7871	0.02122	98.4845	229	0.9974	10	0.214	0.9637	99.1138	99.4844	0.1311	0.79	AlfI:99.44,AloI:99.42,BcgI:99.40,FalI:99.31	4489	229	4519	195	17.441048034934497	ok	99.1994	gamma	99.2011	FHNBA3M1_ctg__FSHHK21M1_ctg
FHNBA3M1_ctg	FSHHK22M1_ctg	99.2722	99.4649	0.6773	0.8235	0.01981	98.6447	229	0.9987	5	0.183	0.9674	99.1961	99.5386	0.0872	1.23	AlfI:99.52,AloI:99.49,BcgI:99.44,FalI:99.47	4591	229	4623	196	17.91703056768559	ok	99.2722	gamma	99.2788	FHNBA3M1_ctg__FSHHK22M1_ctg
FHNBA3M1_ctg	FSHHK25M1_ctg	99.1839	99.4438	0.6643	0.8187	0.02058	98.5702	223	0.9971	11	0.166	0.9662	99.0767	99.546	0.0732	0.56	AlfI:99.48,AloI:99.41,BcgI:99.43,FalI:99.47	4423	223	4491	193	17.838565022421523	ok	99.1839	gamma	99.1658	FHNBA3M1_ctg__FSHHK25M1_ctg
FHNBA3M1_ctg	FXJWS23M10_ctg	99.2427	99.4278	0.6522	0.8027	0.0209	98.5129	228	0.9976	9	0.208	0.9652	99.1722	99.4985	0.095	0.38	AlfI:99.42,AloI:99.40,BcgI:99.43,FalI:99.50	4437	228	4449	190	17.20175438596491	ok	99.2427	gamma	99.2576	FHNBA3M1_ctg__FXJWS23M10_ctg
FHNBA3M1_ctg	FXJWS23M13_ctg	99.2062	99.3903	0.6244	0.7977	0.02214	98.401	219	0.9957	15	0.259	0.9629	99.0754	99.4789	0.0223	0.07	AlfI:99.38,AloI:99.38,BcgI:99.40,FalI:99.39	4225	219	4256	195	17.022831050228312	ok	99.2062	gamma	99.1669	FHNBA3M1_ctg__FXJWS23M13_ctg
FHNBA3M1_ctg	FXJWS23M14_ctg	99.1567	99.3749	0.6306	0.8047	0.02243	98.4093	218	0.9963	13	0.241	0.9619	99.0121	99.4779	0.0268	0.1	AlfI:99.36,AloI:99.38,BcgI:99.38,FalI:99.36	4225	218	4274	195	17.077981651376145	ok	99.1567	gamma	99.106	FHNBA3M1_ctg__FXJWS23M14_ctg
FHNBA3M1_ctg	FXJWS23M15_ctg	99.1507	99.375	0.6285	0.8007	0.02244	98.3903	215	0.9963	13	0.234	0.962	99.011	99.4783	0.0277	0.1	AlfI:99.36,AloI:99.38,BcgI:99.38,FalI:99.36	4223	215	4269	195	17.26511627906977	ok	99.1507	gamma	99.105	FHNBA3M1_ctg__FXJWS23M15_ctg
FHNBA3M1_ctg	FXJWS23M55_ctg	99.208	99.4095	0.6556	0.7964	0.02128	98.4828	227	0.9976	9	0.214	0.9641	99.1147	99.4918	0.0715	0.31	AlfI:99.39,AloI:99.38,BcgI:99.42,FalI:99.46	4430	227	4450	190	17.202643171806166	ok	99.208	gamma	99.2026	FHNBA3M1_ctg__FXJWS23M55_ctg
FHNBA3M1_ctg	FXJWS23M56_ctg	99.1599	99.3743	0.6449	0.7984	0.02216	98.4276	224	0.9967	12	0.244	0.9619	99.0169	99.4758	0.0431	0.17	AlfI:99.35,AloI:99.39,BcgI:99.38,FalI:99.37	4340	224	4378	195	17.022321428571427	ok	99.1599	gamma	99.1095	FHNBA3M1_ctg__FXJWS23M56_ctg
FHNBA3M1_ctg	FXJWS23M57_ctg	99.0322	99.3364	0.6224	0.779	0.0233	98.2731	216	0.9974	9	0.2	0.9596	98.9081	99.4605	0.2314	2.95	AlfI:99.36,AloI:99.29,BcgI:99.31,FalI:99.52	4173	216	4241	189	17.09259259259259	ok	99.0322	gamma	99.0062	FHNBA3M1_ctg__FXJWS23M57_ctg
FHNBA3M1_ctg	FXJWS23M58_ctg	99.0632	99.3502	0.619	0.7708	0.02307	98.2687	220	0.9974	9	0.2	0.9604	98.9445	99.4668	0.2062	2.41	AlfI:99.37,AloI:99.31,BcgI:99.32,FalI:99.52	4181	220	4223	189	16.831818181818182	ok	99.0632	gamma	99.0415	FHNBA3M1_ctg__FXJWS23M58_ctg
FHNBA3M1_ctg	FXJWS23M59_ctg	99.1597	99.3765	0.6313	0.8048	0.0224	98.4106	216	0.9966	12	0.241	0.962	99.0156	99.4789	0.03	0.12	AlfI:99.36,AloI:99.38,BcgI:99.39,FalI:99.36	4224	216	4273	195	17.21759259259259	ok	99.1597	gamma	99.1094	FHNBA3M1_ctg__FXJWS23M59_ctg
FHNBA3M1_ctg	FXJWS23M60_ctg	99.1476	99.3739	0.631	0.8035	0.02249	98.3989	211	0.9966	12	0.234	0.9619	99.0051	99.4788	0.0329	0.13	AlfI:99.35,AloI:99.38,BcgI:99.38,FalI:99.37	4227	211	4259	103	17.507109004739338	ok	99.1476	gamma	99.0994	FHNBA3M1_ctg__FXJWS23M60_ctg
FHNBA3M1_ctg	FXJWS23M61_ctg	99.156	99.376	0.6314	0.8053	0.0224	98.4142	219	0.996	14	0.237	0.962	99.0161	99.4782	0.0288	0.11	AlfI:99.36,AloI:99.38,BcgI:99.39,FalI:99.36	4224	219	4275	195	17.022831050228312	ok	99.156	gamma	99.1098	FHNBA3M1_ctg__FXJWS23M61_ctg
FHNBA3M1_ctg	FXJWS23M7_ctg	99.1461	99.3703	0.6319	0.8061	0.0225	98.405	214	0.9966	12	0.237	0.9617	99.0056	99.474	0.0326	0.15	AlfI:99.35,AloI:99.38,BcgI:99.38,FalI:99.35	4223	214	4278	195	17.369158878504674	ok	99.1461	gamma	99.0997	FHNBA3M1_ctg__FXJWS23M7_ctg
FHNBA3M1_ctg	FXJWS23M8_ctg	99.2391	99.4258	0.652	0.8015	0.02095	98.5114	231	0.9976	9	0.208	0.9651	99.168	99.4972	0.1072	0.45	AlfI:99.42,AloI:99.39,BcgI:99.43,FalI:99.50	4437	231	4446	190	17.004329004329005	ok	99.2391	gamma	99.2536	FHNBA3M1_ctg__FXJWS23M8_ctg
FHNBA3M1_ctg	FXJWS49M11_ctg	99.2325	99.4451	0.6475	0.8101	0.02083	98.5246	220	0.9984	6	0.206	0.9663	99.0819	99.5461	0.1247	1.39	AlfI:99.44,AloI:99.55,BcgI:99.42,FalI:99.50	4333	220	4377	197	17.686363636363637	ok	99.2325	gamma	99.1719	FHNBA3M1_ctg__FXJWS49M11_ctg
FHNBA3M1_ctg	FXJWS49M12_ctg	99.2298	99.4451	0.6484	0.8095	0.02081	98.524	220	0.9978	8	0.202	0.9663	99.0831	99.5458	0.1235	1.37	AlfI:99.44,AloI:99.55,BcgI:99.42,FalI:99.50	4332	220	4383	197	17.62727272727273	ok	99.2298	gamma	99.173	FHNBA3M1_ctg__FXJWS49M12_ctg
FHNBA3M1_ctg	FXJWS49M14_ctg	99.2424	99.4262	0.6422	0.75	0.02107	98.3632	232	0.9975	9	0.221	0.9651	99.1478	99.5035	0.0731	0.28	AlfI:99.40,AloI:99.44,BcgI:99.43,FalI:99.47	4385	232	4397	191	16.74137931034483	ok	99.2424	gamma	99.2348	FHNBA3M1_ctg__FXJWS49M14_ctg
FHNBA3M1_ctg	FXJWS49M16_ctg	99.2329	99.4458	0.6488	0.8121	0.02083	98.5336	220	0.9981	7	0.206	0.9663	99.0807	99.5474	0.115	1.18	AlfI:99.44,AloI:99.54,BcgI:99.42,FalI:99.50	4324	220	4371	197	17.631818181818183	ok	99.2329	gamma	99.1708	FHNBA3M1_ctg__FXJWS49M16_ctg
FHNBA3M1_ctg	FXJWS49M17_ctg	99.224	99.4412	0.6415	0.8091	0.021	98.507	221	0.997	11	0.206	0.966	99.0702	99.5446	0.136	1.6	AlfI:99.44,AloI:99.55,BcgI:99.42,FalI:99.50	4286	221	4338	101	17.375565610859727	ok	99.224	gamma	99.1611	FHNBA3M1_ctg__FXJWS49M17_ctg
FHNBA3M1_ctg	FXJWS49M18_ctg	99.2644	99.4561	0.6478	0.808	0.02063	98.5311	216	0.9981	7	0.214	0.9669	99.1186	99.5494	0.1604	2.17	AlfI:99.44,AloI:99.60,BcgI:99.43,FalI:99.49	4326	216	4360	197	17.89351851851852	ok	99.2644	gamma	99.2072	FHNBA3M1_ctg__FXJWS49M18_ctg
FHNBA3M1_ctg	FXJWS49M20_ctg	99.2461	99.4457	0.6381	0.8071	0.02095	98.4975	215	0.9983	6	0.214	0.9663	99.0985	99.542	0.1456	1.77	AlfI:99.44,AloI:99.56,BcgI:99.42,FalI:99.50	4284	215	4315	184	17.730232558139534	ok	99.2461	gamma	99.1885	FHNBA3M1_ctg__FXJWS49M20_ctg
FHNBA3M1_ctg	FXJWS49M23_ctg	99.2318	99.4449	0.6489	0.8103	0.0208	98.5325	225	0.9973	10	0.206	0.9662	99.0805	99.5462	0.1267	1.43	AlfI:99.44,AloI:99.55,BcgI:99.42,FalI:99.50	4334	225	4388	197	17.30666666666667	ok	99.2318	gamma	99.1705	FHNBA3M1_ctg__FXJWS49M23_ctg
FHNBA3M1_ctg	FXJWS49M30_ctg	99.1855	99.4236	0.6468	0.8151	0.02131	98.506	215	0.9978	8	0.202	0.9649	99.0276	99.5348	0.1275	1.13	AlfI:99.42,AloI:99.46,BcgI:99.40,FalI:99.53	4311	215	4361	123	17.832558139534882	ok	99.1855	gamma	99.12	FHNBA3M1_ctg__FXJWS49M30_ctg
FHNBA3M1_ctg	FXJWS49M32_ctg	99.1993	99.4289	0.6552	0.8138	0.02107	98.5335	223	0.9976	9	0.206	0.9653	99.0389	99.538	0.1212	1.15	AlfI:99.42,AloI:99.48,BcgI:99.41,FalI:99.53	4355	223	4414	197	17.51121076233184	ok	99.1993	gamma	99.1303	FHNBA3M1_ctg__FXJWS49M32_ctg
FHNBA3M1_ctg	FXJWS49M36_ctg	99.2314	99.4451	0.648	0.8081	0.02083	98.5217	221	0.9984	6	0.206	0.9663	99.0785	99.5471	0.1238	1.37	AlfI:99.44,AloI:99.55,BcgI:99.42,FalI:99.50	4333	221	4378	197	17.58371040723982	ok	99.2314	gamma	99.1686	FHNBA3M1_ctg__FXJWS49M36_ctg
FHNBA3M1_ctg	FXJWS49M40_ctg	99.1897	99.4339	0.6539	0.8163	0.02103	98.539	222	0.9978	8	0.194	0.9656	99.0314	99.5466	0.132	1.43	AlfI:99.42,AloI:99.55,BcgI:99.42,FalI:99.48	4333	222	4396	197	17.495495495495497	ok	99.1897	gamma	99.1233	FHNBA3M1_ctg__FXJWS49M40_ctg
FHNBA3M1_ctg	FXJWS49M47_ctg	99.23	99.4439	0.6478	0.8089	0.02084	98.5205	220	0.9978	8	0.206	0.9662	99.0789	99.5454	0.1265	1.39	AlfI:99.44,AloI:99.55,BcgI:99.42,FalI:99.50	4334	220	4380	197	17.62727272727273	ok	99.23	gamma	99.169	FHNBA3M1_ctg__FXJWS49M47_ctg
FHNBA3M1_ctg	FXJWS49M9_ctg	99.227	99.4442	0.6474	0.8091	0.02085	98.5228	222	0.9978	8	0.202	0.9662	99.0783	99.546	0.1257	1.4	AlfI:99.44,AloI:99.55,BcgI:99.42,FalI:99.50	4334	222	4377	197	17.472972972972972	ok	99.227	gamma	99.1684	FHNBA3M1_ctg__FXJWS49M9_ctg
FHNBA3M1_ctg	FXZDX24M5-1_ctg	99.156	99.385	0.6608	0.7707	0.02171	98.4033	232	0.9962	14	0.214	0.9626	99.0407	99.4822	0.101	0.32	AlfI:99.39,AloI:99.42,BcgI:99.39,FalI:99.32	4413	232	4473	191	16.788793103448278	ok	99.156	gamma	99.1314	FHNBA3M1_ctg__FXZDX24M5-1_ctg
FHNBA3M1_ctg	FYNDL2M1_ctg	99.2031	99.4008	0.6242	0.7457	0.02186	98.2728	218	0.9972	10	0.234	0.9635	99.0823	99.4901	0.169	0.92	AlfI:99.42,AloI:99.30,BcgI:99.40,FalI:99.47	4249	218	4288	194	17.394495412844037	ok	99.2031	gamma	99.1732	FHNBA3M1_ctg__FYNDL2M1_ctg
FHNBA3M1_ctg	FYNLJ22M3_ctg	99.286	99.4301	0.6687	0.7851	0.02063	98.5011	223	0.9982	7	0.274	0.9653	99.1762	99.5003	0.0916	0.84	AlfI:99.47,AloI:99.48,BcgI:99.41,FalI:99.39	4524	223	4550	192	18.02242152466368	ok	99.286	gamma	99.2605	FHNBA3M1_ctg__FYNLJ22M3_ctg
FHNBA3M1_ctg	FZXDX6M3-2_ctg	99.3414	99.4997	0.6463	0.7973	0.01966	98.5529	221	0.9978	8	0.206	0.9696	99.2291	99.5732	0.1425	1.55	AlfI:99.54,AloI:99.58,BcgI:99.48,FalI:99.44	4359	221	4379	132	17.79185520361991	ok	99.3414	gamma	99.3125	FHNBA3M1_ctg__FZXDX6M3-2_ctg
FHNBA3M1_ctg	F_JS_CZ_D12_M_1_ctg	99.3009	99.4728	0.6675	0.7975	0.01981	98.5684	224	0.9974	10	0.2	0.9679	99.2148	99.5432	0.0678	0.42	AlfI:99.51,AloI:99.44,BcgI:99.47,FalI:99.44	4541	224	4549	195	18.008928571428573	ok	99.3009	gamma	99.2973	FHNBA3M1_ctg__F_JS_CZ_D12_M_1_ctg
FHNBA3M1_ctg	F_JS_NJ_1_M1_ctg	99.2321	99.4547	0.6403	0.7994	0.02071	98.4926	220	0.9961	14	0.178	0.9668	99.1325	99.5438	0.067	0.35	AlfI:99.49,AloI:99.45,BcgI:99.45,FalI:99.42	4306	220	4334	119	17.422727272727272	ok	99.2321	gamma	99.2207	FHNBA3M1_ctg__F_JS_NJ_1_M1_ctg
FHNBA3M1_ctg	F_SD_HZ_D2_M_4_ctg	99.192	99.3877	0.6483	0.746	0.02185	98.3124	220	0.9975	9	0.241	0.9627	99.0844	99.4731	0.1882	1.49	AlfI:99.43,AloI:99.24,BcgI:99.39,FalI:99.40	4345	220	4388	195	17.636363636363637	ok	99.192	gamma	99.1742	FHNBA3M1_ctg__F_SD_HZ_D2_M_4_ctg
FHNBA3M1_ctg	F_SD_HZ_D3_M_3_ctg	99.1362	99.3733	0.6626	0.7859	0.02188	98.4294	229	0.9981	7	0.208	0.9618	99.0437	99.4665	0.0979	0.87	AlfI:99.43,AloI:99.34,BcgI:99.36,FalI:99.33	4434	229	4487	192	17.117903930131003	ok	99.1362	gamma	99.1342	FHNBA3M1_ctg__F_SD_HZ_D3_M_3_ctg
FHNBA3M1_ctg	F_ZJ_TZ_1_M1_ctg	99.1558	99.36	0.6212	0.8119	0.02273	98.391	213	0.9983	6	0.234	0.961	99.082	99.4387	0.0741	0.24	AlfI:99.38,AloI:99.38,BcgI:99.36,FalI:99.31	4189	213	4235	194	17.488262910798124	ok	99.1558	gamma	99.1734	FHNBA3M1_ctg__F_ZJ_TZ_1_M1_ctg
FHNBA3M1_ctg	GX17-A9_ctg	99.1073	99.375	0.6868	0.7968	0.02153	98.4988	231	0.9969	12	0.2	0.9619	98.9837	99.4865	0.152	2.49	AlfI:99.44,AloI:99.37,BcgI:99.33,FalI:99.48	4566	231	4647	96	17.528138528138527	ok	99.1073	gamma	99.0748	FHNBA3M1_ctg__GX17-A9_ctg
FHNBA3M1_ctg	HAN2-1_ctg	99.2059	99.4497	0.6633	0.7921	0.02045	98.516	227	0.9976	9	0.178	0.9665	99.0785	99.5529	0.1243	1.74	AlfI:99.52,AloI:99.46,BcgI:99.42,FalI:99.40	4466	227	4501	122	17.524229074889867	ok	99.2059	gamma	99.1674	FHNBA3M1_ctg__HAN2-1_ctg
FHNBA3M1_ctg	HAN4-25_ctg	99.4424	99.5626	0.6797	0.8148	0.01779	98.7395	232	0.9982	7	0.194	0.9734	99.3583	99.6168	0.096	1.62	AlfI:99.61,AloI:99.63,BcgI:99.54,FalI:99.54	4655	232	4633	98	17.926724137931036	ok	99.4424	gamma	99.4329	FHNBA3M1_ctg__HAN4-25_ctg
FHNBA3M1_ctg	HAN42-10_ctg	99.2949	99.493	0.6413	0.814	0.01995	98.556	207	0.9989	4	0.183	0.9692	99.1613	99.5836	0.033	0.13	AlfI:99.51,AloI:99.48,BcgI:99.49,FalI:99.48	4298	207	4331	98	18.531400966183572	ok	99.2949	gamma	99.2483	FHNBA3M1_ctg__HAN42-10_ctg
FHNBA3M1_ctg	HUB2-25_ctg	99.3019	99.4581	0.6542	0.7874	0.02035	98.5084	224	0.9973	10	0.221	0.967	99.2308	99.5203	0.0953	0.54	AlfI:99.49,AloI:99.40,BcgI:99.45,FalI:99.47	4423	224	4431	165	17.758928571428573	ok	99.3019	gamma	99.3136	FHNBA3M1_ctg__HUB2-25_ctg
FHNBA3M1_ctg	HUB29-14_ctg	99.0998	99.3448	0.6622	0.7689	0.02226	98.356	230	0.9973	10	0.221	0.9601	99.0005	99.4433	0.0605	0.42	AlfI:99.30,AloI:99.33,BcgI:99.36,FalI:99.35	4506	230	4548	90	17.295652173913044	ok	99.0998	gamma	99.092	FHNBA3M1_ctg__HUB29-14_ctg
FHNBA3M1_ctg	HUB36-17_ctg	99.1319	99.3707	0.6511	0.754	0.02198	98.3261	234	0.997	11	0.221	0.9617	99.0067	99.4741	0.0386	0.12	AlfI:99.36,AloI:99.34,BcgI:99.38,FalI:99.37	4429	234	4480	101	16.636752136752136	ok	99.1319	gamma	99.0987	FHNBA3M1_ctg__HUB36-17_ctg
FHNBA3M1_ctg	HUB37-A12_ctg	99.2086	99.4313	0.6607	0.7921	0.0207	98.5097	239	0.9965	13	0.194	0.9654	99.0955	99.5248	0.1387	2.8	AlfI:99.51,AloI:99.44,BcgI:99.38,FalI:99.52	4513	239	4534	121	16.623430962343097	ok	99.2086	gamma	99.1833	FHNBA3M1_ctg__HUB37-A12_ctg
FHNBA3M1_ctg	HUB6_1_ctg	99.073	99.2969	0.642	0.8085	0.02358	98.3675	222	0.9978	8	0.266	0.9572	98.9694	99.3918	0.1129	0.47	AlfI:99.27,AloI:99.36,BcgI:99.30,FalI:99.25	4287	222	4362	196	17.207207207207208	ok	99.073	gamma	99.0639	FHNBA3M1_ctg__HUB6_1_ctg
FHNBA3M1_ctg	K2_ctg	99.3139	99.4615	0.6486	0.7848	0.02032	98.5033	230	0.9965	13	0.227	0.9672	99.2456	99.5205	0.0908	0.51	AlfI:99.49,AloI:99.41,BcgI:99.45,FalI:99.50	4416	230	4411	165	17.278260869565216	ok	99.3139	gamma	99.3279	FHNBA3M1_ctg__K2_ctg
FHNBA3M1_ctg	M1-20-R01-3_ctg	99.3996	99.5257	0.6151	0.7964	0.01952	98.518	215	0.9969	11	0.214	0.9712	99.3135	99.5826	0.0856	1.39	AlfI:99.58,AloI:99.57,BcgI:99.50,FalI:99.51	4210	215	4186	195	17.53488372093023	ok	99.3996	gamma	99.3944	FHNBA3M1_ctg__M1-20-R01-3_ctg
FHNBA3M1_ctg	M1_23_F01_M3_5_ctg	99.3048	99.4491	0.6491	0.8088	0.02059	98.5487	226	0.9962	14	0.244	0.9665	99.2281	99.5097	0.1639	1.31	AlfI:99.49,AloI:99.41,BcgI:99.46,FalI:99.33	4381	226	4395	101	17.305309734513273	ok	99.3048	gamma	99.3114	FHNBA3M1_ctg__M1_23_F01_M3_5_ctg
FHNBA3M1_ctg	M1_28_R01_M3_1_ctg	99.0858	99.3035	0.6108	0.7716	0.02408	98.2114	212	0.9974	9	0.286	0.9576	98.9386	99.4094	0.0499	0.13	AlfI:99.30,AloI:99.35,BcgI:99.30,FalI:99.30	4084	212	4154	189	17.14622641509434	ok	99.0858	gamma	99.0367	FHNBA3M1_ctg__M1_28_R01_M3_1_ctg
FHNBA3M1_ctg	M1_C_12_L4_2_ctg	99.2255	99.4074	0.6445	0.8104	0.02149	98.4889	221	0.9981	7	0.244	0.9639	99.1077	99.4911	0.0903	0.29	AlfI:99.42,AloI:99.45,BcgI:99.40,FalI:99.36	4329	221	4378	132	17.547511312217196	ok	99.2255	gamma	99.1966	FHNBA3M1_ctg__M1_C_12_L4_2_ctg
FHNBA3M1_ctg	RG2-3_ctg	99.2658	99.4523	0.6404	0.8099	0.02068	98.5156	214	0.9984	6	0.208	0.9667	99.1547	99.5343	0.0434	0.2	AlfI:99.47,AloI:99.45,BcgI:99.44,FalI:99.48	4338	214	4355	193	18.03271028037383	ok	99.2658	gamma	99.2418	FHNBA3M1_ctg__RG2-3_ctg
FHNBA4M1_ctg	FHNBO41M2_ctg	98.9823	99.2878	0.8179	0.831	0.02456	98.5973	47	0.9918	31	0.227	0.9566	98.8447	99.4181	0.2056	1.49	AlfI:99.32,AloI:99.41,BcgI:99.27,FalI:99.20	3862	47	4115	376	81.08510638297872	ok	98.9823	gamma	98.9466	FHNBA4M1_ctg__FHNBO41M2_ctg
FHNBA4M1_ctg	FHuBZX17M2_ctg	99.1662	99.3907	0.8295	0.8154	0.02243	98.6931	43	0.993	27	0.214	0.9629	99.0524	99.486	0.1338	0.62	AlfI:99.40,AloI:99.47,BcgI:99.38,FalI:99.34	3965	43	4152	382	90.6279069767442	ok	99.1662	gamma	99.146	FHNBA4M1_ctg__FHuBZX17M2_ctg
FHNBA4M1_ctg	FHuBZX1M1_ctg	99.1566	99.3453	0.8573	0.8308	0.0229	98.7433	39	0.994	24	0.274	0.9602	99.0499	99.4293	0.0926	0.34	AlfI:99.36,AloI:99.36,BcgI:99.35,FalI:99.27	4063	39	4279	409	103.17948717948718	ok	99.1566	gamma	99.1423	FHNBA4M1_ctg__FHuBZX1M1_ctg
FHNBA4M1_ctg	FHuBZX30M2_ctg	99.2261	99.3972	0.8368	0.8611	0.02217	98.8337	40	0.9939	24	0.274	0.9633	99.0807	99.486	0.0798	0.53	AlfI:99.39,AloI:99.45,BcgI:99.38,FalI:99.46	4004	40	4194	510	98.6	ok	99.2261	gamma	99.1727	FHNBA4M1_ctg__FHuBZX30M2_ctg
FHNBA4M1_ctg	FJSNT19M1_ctg	99.2033	99.3798	0.8472	0.8372	0.02233	98.7745	40	0.994	24	0.266	0.9623	99.0924	99.4607	0.0821	0.77	AlfI:99.42,AloI:99.44,BcgI:99.35,FalI:99.37	4042	40	4250	391	99.95	ok	99.2033	gamma	99.1833	FHNBA4M1_ctg__FJSNT19M1_ctg
FHNBA4M1_ctg	FJSNT19M2_ctg	99.2276	99.4005	0.8499	0.8473	0.02194	98.8222	36	0.9952	19	0.259	0.9635	99.1109	99.4815	0.0679	0.73	AlfI:99.44,AloI:99.45,BcgI:99.38,FalI:99.38	4044	36	4248	514	111.22222222222224	ok	99.2276	gamma	99.201	FHNBA4M1_ctg__FJSNT19M2_ctg
FHNBA4M1_ctg	FJSNT19M3_ctg	99.2419	99.4053	0.8462	0.8436	0.02187	98.8145	38	0.9945	22	0.266	0.9638	99.1275	99.4827	0.0641	0.64	AlfI:99.45,AloI:99.45,BcgI:99.38,FalI:99.39	4044	38	4237	514	105.10526315789474	ok	99.2419	gamma	99.217	FHNBA4M1_ctg__FJSNT19M3_ctg
FHNBA4M1_ctg	FJSNT19M4_ctg	99.2276	99.4005	0.8491	0.8465	0.02194	98.8184	36	0.995	20	0.259	0.9635	99.1109	99.4815	0.0679	0.73	AlfI:99.44,AloI:99.45,BcgI:99.38,FalI:99.38	4045	36	4248	514	111.11111111111111	ok	99.2276	gamma	99.201	FHNBA4M1_ctg__FJSNT19M4_ctg
FHNBA4M1_ctg	FJSNT19M5_ctg	99.2426	99.4057	0.8469	0.8441	0.02186	98.8184	39	0.9945	22	0.266	0.9639	99.1281	99.4831	0.0642	0.64	AlfI:99.45,AloI:99.45,BcgI:99.38,FalI:99.39	4044	39	4240	514	102.5897435897436	ok	99.2426	gamma	99.2176	FHNBA4M1_ctg__FJSNT19M5_ctg
FHNBA4M1_ctg	FJSNT19M6_ctg	99.2267	99.3997	0.8492	0.8464	0.02196	98.8187	37	0.995	20	0.259	0.9635	99.1109	99.4805	0.0693	0.75	AlfI:99.44,AloI:99.45,BcgI:99.38,FalI:99.38	4046	37	4248	514	108.2162162162162	ok	99.2267	gamma	99.201	FHNBA4M1_ctg__FJSNT19M6_ctg
