query_asm	ref_asm	band	anim_ani	ani_gated	ani_npmle	lrt_np	ani_spatial
GCF_902143375.2	GCF_000379365.1	0.85-0.9	88.3908	90.5799	90.88489833882538	4.793909926824199	90.5799
GCA_017417585.1	GCA_017525435.1	0.85-0.9	90.0892	94.7799	94.85326934387186	1.6269371404896447	94.7799
GCA_014239335.1	GCA_013213965.1	0.85-0.9	87.4787	93.0595	92.62836305665138	0.5083384046718038	93.0595
GCA_012800565.1	GCA_012515455.1	0.85-0.9	88.9892	93.1781	93.17832606621675	4.540216607509592	93.1781
GCA_017629515.1	GCA_017504325.1	0.85-0.9	86.1535	93.7758	93.58988013801073	0.6563147419916788	93.7758
GCA_003134375.1	GCA_003161635.1	0.85-0.9	89.0287	92.6806	92.0148953452567	0.19861496042585713	92.6806
GCA_015061915.1	GCA_017623265.1	0.85-0.9	89.6457	93.86	93.82821299218101	1.7194419323845977	93.86
GCA_007134215.1	GCA_007123395.1	0.85-0.9	86.5802	93.1149	92.91541602388637	3.1749971436995565	93.1149
GCF_001613545.1	GCA_017305195.1	0.85-0.9	87.9568	89.5904	89.25040547297844	4.7476697911843075	89.5904
GCA_017479315.1	GCA_016286235.1	0.85-0.9	88.3851	92.7384	92.36269150009745	1.902314199965872	92.7384
GCA_900547395.1	GCA_017629765.1	0.85-0.9	88.3866	91.8543	91.78554031306373	3.100141022516709	91.8543
GCA_017613085.1	GCA_017962315.1	0.85-0.9	87.5836	92.9281	92.90914373410352	1.536725696641497	92.9281
GCF_000172155.1	GCA_000739635.1	0.85-0.9	89.9654	91.5869	91.16508399726358	-1.6228294224456477	91.5869
GCA_017615955.1	GCA_017543165.1	0.85-0.9	88.6007	94.0207	94.0419919777712	3.541564592342411	94.0207
GCA_018402585.1	GCA_903934135.1	0.85-0.9	87.8406	90.2323	86.06917472411699	2.267119294368058	90.2323
GCA_002387565.1	GCA_002386905.1	0.85-0.9	86.0281	88.7657	89.8559704460544	0.9727050923709157	88.7657
GCA_903869675.1	GCA_010027235.1	0.85-0.9	86.5606	90.5265	89.37387636234749	3.0080200258730656	90.5265
GCA_903896925.1	GCA_903912445.1	0.85-0.9	88.2679	91.4702	90.72983560876838	7.254949262611262	90.72983560876838
GCA_902591645.1	GCA_014239335.1	0.85-0.9	88.8751	93.5242	93.25949800149385	3.7020053041321717	93.5242
GCA_903840235.1	GCA_903859115.1	0.85-0.9	87.3755	93.7606	93.28954605639753	1.6028398750695771	93.7606
GCA_011523245.1	GCA_003517285.1	0.85-0.9	88.2304	94.6943	94.82075097367144	0.43557253592712186	94.6943
GCA_003219995.1	GCA_003219195.1	0.85-0.9	88.8582	92.5403	92.50539083087727	0.9262331990630628	92.5403
GCA_019233825.1	GCA_019236035.1	0.85-0.9	88.9482	92.6977	92.63012845633241	0.42547514735952063	92.6977
GCA_019239825.1	GCA_019237325.1	0.85-0.9	88.5999	92.2286	92.2247514502745	4.653139032622221	92.2286
GCA_014239365.1	GCA_015660155.1	0.85-0.9	87.6424	92.8902	92.74874402093391	0.851029439346803	92.8902
GCA_017525435.1	GCA_017617415.1	0.85-0.9	88.2027	92.7846	92.03754554861389	0.03639366212519235	92.7846
GCA_001508335.1	GCA_002441125.1	0.85-0.9	87.887	89.8764	89.50575167185882	7.4974266526828615	89.50575167185882
GCA_903903945.1	GCA_903930455.1	0.85-0.9	89.9051	92.6298	92.70679296110349	7.790291081177202	92.70679296110349
GCA_011056555.1	GCA_011777135.1	0.85-0.9	84.7235	90.3531	90.1754700541028	0.2139068922598426	90.3531
GCA_002714165.1	GCA_002717745.1	0.9-0.95	90.3415	91.662	91.81870524305289	0.5231475718615002	91.662
GCA_002730735.1	GCA_002717745.1	0.9-0.95	90.9471	91.0604	89.63861665017227	5.410049782612077	89.63861665017227
GCA_013361705.1	GCF_008000815.1	0.9-0.95	90.88	92.7182	92.68109777640194	3.8441502060595667	92.7182
GCA_011053475.1	GCA_011333465.1	0.9-0.95	91.6091	92.0334	88.75122500875625	5.700381622187706	88.75122500875625
GCA_001766965.1	GCA_011055645.1	0.9-0.95	92.6349	96.0067	96.02514933509838	3.150207882933728	96.0067
GCA_002730735.1	GCA_002714165.1	0.9-0.95	94.8273	94.6123	92.77747626042323	3.5010740181505753	94.6123
GCA_016934555.1	GCA_012729555.1	0.9-0.95	93.2149	94.7433	94.56347224286527	0.20574234232117306	94.7433
GCA_012517875.1	GCA_017996395.1	0.9-0.95	92.1495	93.89	93.38859017016911	0.34775016105959367	93.89
GCA_002923315.1	GCA_002898775.1	0.9-0.95	91.4956	93.9686	93.6787092670739	-0.04213507662734628	93.9686
GCA_017304135.1	GCA_016713735.1	0.9-0.95	91.7149	93.324	92.92257640821515	0.35653497395833256	93.324
GCA_002714165.1	GCA_002720285.1	0.9-0.95	95.0659	93.6528	93.10108894726208	0.018816845416495198	93.6528
GCA_003162425.1	GCA_003166875.1	0.9-0.95	93.6015	94.7455	94.27756037482713	2.4918130557889526	94.7455
GCA_011333575.1	GCF_000022565.1	0.9-0.95	91.4962	93.1713	90.95518072989948	6.637641206534681	90.95518072989948
GCA_002696705.1	GCA_003509065.1	0.9-0.95	95.1301	97.3837	97.39541889076193	0.6741046976192138	97.3837
GCA_009836625.1	GCA_009843505.1	0.9-0.95	92.107	93.5229	92.80651357709797	0.740036445477017	93.5229
GCF_014203225.1	GCF_000178955.2	0.9-0.95	94.0149	94.4687	93.2667384206685	3.358363446943258	94.4687
GCA_009841225.1	GCA_009838515.1	0.9-0.95	93.2239	93.901	93.71570083436815	0.2025891866760503	93.901
GCA_002730525.1	GCA_002328835.1	0.9-0.95	90.6887	91.2522	92.19612021689522	25.610620988964	92.19612021689522
GCA_009861545.1	GCA_011523485.1	0.9-0.95	94.619	96.9204	96.88012561770682	-0.06572675553798035	96.9204
GCF_001570525.1	GCF_001570585.1	0.9-0.95	94.4958	95.5334	93.37764882331761	19.043254248361336	93.37764882331761
GCA_013816105.1	GCA_013817655.1	0.9-0.95	93.3648	96.2431	96.25817488616497	1.1826074191778844	96.2431
GCF_001984125.1	GCF_900167575.1	0.9-0.95	92.5735	93.9427	93.0452477425973	1.1230118145031156	93.9427
GCF_000718085.1	GCF_003667575.1	0.9-0.95	92.8301	93.2881	93.20645890538196	1.346175159280392	93.2881
GCA_003553795.1	GCA_007133145.1	0.9-0.95	90.3755	94.0922	94.01361030448531	0.40067893781997554	94.0922
GCA_005787345.1	GCA_903827085.1	0.9-0.95	90.379	93.9375	93.81526069202383	4.024035435668338	93.9375
GCF_009695875.1	GCA_905214865.1	0.9-0.95	92.6341	92.9755	93.2010371643047	2.819332863389718	92.9755
GCF_014960965.1	GCF_009805705.1	0.9-0.95	92.9882	93.3913	93.20817641323708	0.1300989635346923	93.3913
GCA_002729215.1	GCA_002728915.1	0.9-0.95	91.2114	92.4516	90.3363700445296	2.0521887139284445	92.4516
GCF_000058485.1	GCF_000262465.1	0.9-0.95	90.9136	92.0918	91.80027869588969	0.29860649545662454	92.0918
GCF_000062885.1	GCF_018141105.1	0.9-0.95	94.4788	95.3545	94.46138744473215	10.08721807996335	94.46138744473215
GCF_013408535.1	GCF_013407855.1	0.9-0.95	90.4168	91.573	91.13110559641025	1.8780973023967817	91.573
GCF_900116515.1	GCF_900182545.1	0.9-0.95	91.3673	93.0579	91.60248760305133	5.913814938936412	91.60248760305133
GCF_001019615.1	GCF_009708005.2	0.9-0.95	91.5657	93.1478	91.813004450014	0.222303531383659	93.1478
GCA_902364645.1	GCF_003438495.1	0.9-0.95	93.2929	93.8622	93.8415230544223	0.3588774124527845	93.8622
GCA_014360685.1	GCA_011337865.1	0.9-0.95	92.346	95.8908	95.79554110916324	0.13203550074103987	95.8908
GCF_002240635.1	GCF_015351075.1	0.9-0.95	90.3242	91.6601	90.06599126808436	0.26978567958576605	91.6601
GCA_019218415.1	GCA_019218375.1	0.9-0.95	92.9102	93.9221	93.02561046669328	3.9644322508520418	93.9221
GCA_017413255.1	GCA_017632945.1	0.9-0.95	91.9115	91.5749	92.03487802068734	5.774365496414248	92.03487802068734
GCF_016907365.1	GCF_005937995.2	0.9-0.95	92.9392	94.2037	94.1551691714258	3.5748025299944857	94.2037
GCF_004217495.1	GCF_001425085.1	0.9-0.95	90.5808	92.1631	91.56490998103197	-0.7411277686005633	92.1631
GCF_002198655.1	GCA_016213575.1	0.9-0.95	94.3285	96.3743	95.94215658388474	1.28368969550138	96.3743
GCA_902783175.1	GCA_900758075.1	0.9-0.95	94.9662	96.9501	96.9313186600738	5.993482580269301	96.9313186600738
GCF_000422625.1	GCF_008831045.1	0.9-0.95	91.2262	89.33	91.45044749688323	3.9625322343626976	89.33
GCA_005884515.1	GCA_005883175.1	0.9-0.95	92.7854	95.3692	95.34809763881708	1.3465193926931533	95.3692
GCA_014190215.1	GCA_009694465.1	0.9-0.95	94.1294	95.6987	95.69119446100265	1.4233831844321685	95.6987
GCA_017856815.1	GCA_903925985.1	0.9-0.95	90.6332	94.1519	93.98996465686466	2.404659183858712	94.1519
GCF_014647795.1	GCF_017592555.1	0.9-0.95	94.2098	95.1446	94.73459755209718	8.392190803242556	94.73459755209718
GCF_011038975.1	GCF_013185065.1	0.9-0.95	94.0487	95.1031	94.91277920480412	5.02051762719384	94.91277920480412
GCA_009702245.1	GCA_002737595.1	0.9-0.95	92.5815	94.7731	94.59018502559103	0.24593642300351348	94.7731
GCF_009708215.1	GCF_902703175.1	0.9-0.95	94.0461	94.7394	94.45639822571347	6.110240630059707	94.45639822571347
GCF_009720385.1	GCF_011297335.1	0.9-0.95	90.4854	91.0805	87.10086951795073	16.56526893090995	87.10086951795073
GCA_900549745.1	GCF_015557435.1	0.9-0.95	92.6404	93.3008	93.35849733769145	0.222031735267592	93.3008
GCA_012927555.1	GCA_003132125.1	0.9-0.95	92.2491	95.1211	95.0923964745538	1.811024646704027	95.1211
GCA_902834555.1	GCA_900770865.1	0.9-0.95	91.6983	93.6289	93.59163769456009	0.059505560470825	93.6289
GCF_014205275.1	GCF_014200435.1	0.9-0.95	94.3906	95.6844	94.60566897642754	20.917063430384587	94.60566897642754
GCF_014775655.1	GCF_001280205.1	0.9-0.95	91.2781	92.988	91.3630667762327	1.5824725180846144	92.988
GCA_018894445.1	GCA_013202875.1	0.9-0.95	94.658	97.5639	97.30964230571541	1.8454415766768193	97.5639
GCF_002355395.1	GCF_004216855.1	0.9-0.95	93.9466	94.7364	93.73044186417864	1.9747566487531003	94.7364
GCF_013450155.1	GCF_900188115.1	0.9-0.95	93.7473	94.6437	94.30934360914152	4.392002100641548	94.6437
GCA_015523085.1	GCA_015522745.1	0.9-0.95	87.9502	96.2938	96.28495878742132	0.07667525312052703	96.2938
GCA_018304565.1	GCA_016184005.1	0.9-0.95	93.8083	94.8225	91.98111095109662	4.513186904051054	94.8225
GCA_000806115.1	GCA_018304605.1	0.9-0.95	93.6429	99.381	99.38176437550067	2.412044640475216	99.381
GCA_009618505.1	GCA_005223095.1	0.9-0.95	94.4254	97.2737	97.2501910061165	0.025593962916218516	97.2737
GCA_018771605.1	GCA_011054805.1	0.9-0.95	93.8382	94.1045	94.78856247500518	6.186103800951969	94.78856247500518
GCF_900182585.1	GCA_003978105.1	0.9-0.95	93.4806	94.0183	94.07229649402808	0.7393507266460801	94.0183
GCA_015491275.1	GCA_015487615.1	0.9-0.95	89.8723	94.3146	94.04698608080693	0.7663573473844281	94.3146
GCF_000213785.1	GCF_000020785.1	0.9-0.95	94.3039	95.0181	95.12661960429547	3.719628615646343	95.0181
GCF_000512735.1	GCA_011375435.1	0.9-0.95	94.1276	94.9039	94.9178379269428	1.6618296611809455	94.9039
GCA_002352215.1	GCA_002162095.1	0.9-0.95	92.5334	92.7302	89.57929562469594	7.937459729784678	89.57929562469594
GCA_012512265.1	GCA_012841485.1	0.9-0.95	91.9093	93.8147	94.48321861312577	53.373958645801395	94.48321861312577
GCA_903881535.1	GCA_903915615.1	0.9-0.95	89.4545	94.6561	94.45284609798729	1.3624176218968387	94.6561
GCA_005222975.1	GCA_019057795.1	0.9-0.95	93.9566	95.1934	94.96823942622505	0.3282566736834269	95.1934
GCA_019058165.1	GCA_013166835.1	0.9-0.95	90.4989	93.9907	93.91638334435433	0.637595709539255	93.9907
GCA_004524385.1	GCA_004524535.1	0.9-0.95	94.7126	97.2296	97.21871841540171	4.473210556728986	97.2296
GCA_019058015.1	GCA_019058135.1	0.9-0.95	94.2463	97.2074	96.83485104282231	0.18120543321583682	97.2074
GCA_018238375.1	GCA_019057475.1	0.9-0.95	92.0119	94.2069	94.11377851573238	0.8065864815425812	94.2069
GCA_004524385.1	GCA_019058295.1	0.9-0.95	92.6249	96.2901	96.28163497394416	0.2977621009491713	96.2901
GCA_019057385.1	GCA_016840515.1	0.9-0.95	90.6794	91.464	91.46124394761466	2.9316080987046007	91.464
GCA_000353875.1	GCA_011363075.1	0.9-0.95	91.8584	93.3903	93.3196028579329	0.8210539964115924	93.3903
GCA_003542295.1	GCF_015775515.1	0.9-0.95	91.8658	95.4202	95.23783498798855	2.705493217514231	95.4202
GCA_005799065.1	GCA_016868485.1	0.9-0.95	93.384	96.0112	95.86141964357628	1.0278345135939162	96.0112
GCF_002797735.1	GCF_900116565.1	0.9-0.95	90.3	90.5129	87.52972189024884	2.2047858472333246	90.5129
GCA_018652335.1	GCA_002683775.1	0.9-0.95	95.0831	96.3691	96.25475853817302	0.2802163574425549	96.3691
GCF_002023665.2	GCF_001675285.1	0.9-0.95	92.4476	92.2801	92.43636008112833	1.9953453170319335	92.2801
GCF_001592945.1	GCF_001593005.1	0.9-0.95	93.0628	93.4033	92.67278950125856	0.6996163050807809	93.4033
GCA_900539765.1	GCA_900548415.1	0.9-0.95	91.4214	94.6568	94.6535836235468	3.599251854337581	94.6568
GCA_016707205.1	GCA_016713275.1	0.9-0.95	90.0801	88.5549	85.8417854104988	22.586498376271265	85.8417854104988
GCF_002201795.1	GCF_004345615.1	0.9-0.95	90.4396	89.6975	89.56079292191652	-0.006276959377828462	89.6975
GCA_017999895.1	GCA_018056245.1	0.9-0.95	91.7409	92.9937	92.82125038439551	0.00041149269964080304	92.9937
GCA_018674025.1	GCA_902515565.1	0.9-0.95	94.3516	97.3674	97.27687617831411	0.854085855354981	97.3674
GCF_000212735.1	GCA_016718685.1	0.9-0.95	91.5903	91.85	88.95330993523895	11.916658788153654	88.95330993523895
GCA_900545915.1	GCF_003634345.1	0.9-0.95	93.3065	93.9593	93.55367801138867	5.847805698027514	93.55367801138867
GCF_007827365.1	GCF_000518485.1	0.9-0.95	91.0442	89.9329	90.71660132416564	1.4842294160453093	89.9329
GCA_905480125.1	GCA_018669945.1	0.9-0.95	90.7617	93.9985	93.85524526349698	0.568501249701967	93.9985
GCA_900102385.1	GCA_017617315.1	0.9-0.95	91.3982	91.9771	90.8093461086312	6.39534646397442	90.8093461086312
GCA_015482705.2	GCF_003182595.1	0.9-0.95	90.2581	90.1864	90.90859859698493	4.171284381829537	90.1864
GCA_002430545.1	GCA_902586905.1	0.9-0.95	94.8705	95.7506	94.69943216908219	1.333991314909781	95.7506
GCA_002457365.1	GCA_902529365.1	0.9-0.95	93.5306	94.9528	94.5160416513571	1.1264658052086816	94.9528
GCA_000163695.1	GCA_905372135.1	0.9-0.95	95.709	98.0644	97.20446265276414	2.3557818058731073	98.0644
GCF_002966125.1	GCA_905479745.1	0.9-0.95	93.3089	95.1639	95.16589973820656	0.5031737854233143	95.1639
GCA_002840975.1	GCA_001769215.1	0.9-0.95	94.6524	94.7887	94.53912839122859	0.04700841604244488	94.7887
GCA_003454845.1	GCA_016779995.1	0.9-0.95	93.9894	95.4202	95.44071383735213	0.9474802830338831	95.4202
GCF_900112595.1	GCF_014202225.1	0.9-0.95	92.4386	93.022	92.76391665583763	1.501048827250088	93.022
GCA_902529115.1	GCA_002720745.1	0.9-0.95	91.8081	92.3468	92.28901266511407	0.6501043309363013	92.3468
GCA_002412705.1	GCA_016931855.1	0.9-0.95	89.9668	92.9951	92.6240508354459	1.912661645867047	92.9951
GCA_002719315.1	GCA_902560065.1	0.9-0.95	94.8531	97.2249	97.21307599094928	0.009491205049698692	97.2249
GCF_900141935.1	GCF_012272855.1	0.9-0.95	92.3469	93.1039	90.47780836210191	5.023257493264282	90.47780836210191
GCA_017516865.1	GCA_002371705.1	0.9-0.95	92.1191	97.1491	97.07450354766355	1.0062760289076778	97.1491
GCA_013359255.1	GCA_905339165.1	0.9-0.95	93.0975	93.9616	93.89725640571686	1.008056128982389	93.9616
GCF_001280505.1	GCF_001280435.1	0.9-0.95	89.478	89.0346	90.19279564074687	3.6797848946098384	89.0346
GCA_016718505.1	GCA_016720635.1	0.9-0.95	91.7624	90.452	90.68606051963395	0.17038384252009564	90.452
GCA_002692065.1	GCA_902551855.1	0.9-0.95	95.0736	95.6193	94.66909713897395	0.9068149235283727	95.6193
GCA_002840985.1	GCA_018816945.1	0.9-0.95	90.8313	93.58	93.3632367039942	2.029056536963708	93.58
GCF_907163125.1	GCF_002943105.1	0.9-0.95	95.4138	94.8552	93.96645117137648	0.2918329985322998	94.8552
GCA_002501205.1	GCF_014524565.1	0.9-0.95	90.805	92.0902	89.52451100202533	3.669704289313813	92.0902
GCA_905233585.1	GCA_017618435.1	0.9-0.95	91.1306	94.76	94.66193084008694	0.8501728702917717	94.76
GCA_016787505.1	GCA_016715405.1	0.9-0.95	91.3928	94.4627	94.3960697552936	6.051244216198938	94.3960697552936
GCA_017506175.1	GCA_900321845.1	0.9-0.95	94.5963	96.3306	96.36909493689171	7.63892293659319	96.36909493689171
GCF_003095655.1	GCF_000212355.1	0.9-0.95	93.5507	93.0381	92.5204507289163	0.8122695156180271	93.0381
GCA_903838995.1	GCA_903828245.1	0.9-0.95	92.7605	94.3051	94.379821945288	5.965088395150815	94.379821945288
GCA_016213345.1	GCA_016194835.1	0.9-0.95	94.7142	97.3579	97.21142063801902	0.9527493059365497	97.3579
GCF_000317895.1	GCF_000196175.1	0.9-0.95	90.1877	89.0459	88.53584871048008	-0.6783917571410711	89.0459
GCA_002841685.1	GCA_013791745.1	0.9-0.95	94.0952	96.1271	96.06916384786645	0.008293338666362615	96.1271
GCA_005888595.1	GCA_005882335.1	0.9-0.95	93.6459	95.9139	95.89733759524005	1.2183336770303868	95.9139
GCA_005882275.1	GCA_005882445.1	0.9-0.95	91.9026	95.9917	95.96188729251558	-0.19103543472783713	95.9917
GCA_002299965.1	GCA_003650285.1	0.9-0.95	91.8553	93.6246	93.61106475764093	0.7167436235968125	93.6246
GCA_002070635.1	GCA_017992475.1	0.9-0.95	90.9235	93.0603	93.07000664491011	1.3811172713240012	93.0603
GCA_013360445.1	GCA_011526015.1	0.9-0.95	91.1292	94.4351	94.38558913458752	7.5538100567609945	94.38558913458752
GCA_002733685.1	GCA_013215945.1	0.9-0.95	94.0576	94.2116	94.35111739376894	1.2219169349345975	94.2116
GCF_003544935.1	GCA_004116725.1	0.9-0.95	90.5293	90.2505	90.30085806469268	0.18204201259413821	90.2505
GCA_902387145.1	GCA_002092835.1	0.9-0.95	94.0534	94.1999	94.48876841386758	11.984759971925087	94.48876841386758
GCF_001891085.1	GCF_002913945.1	0.9-0.95	94.1879	94.3906	94.47559567195995	1.8135540707935434	94.3906
GCA_004116465.1	GCF_000092245.1	0.9-0.95	92.2073	92.194	92.46436156397763	3.8025360460242155	92.194
GCF_001653455.1	GCF_900120335.1	0.9-0.95	91.2496	90.1745	87.82334193842416	2.2760685152074984	90.1745
GCA_002470185.1	GCF_013283835.1	0.9-0.95	94.0055	96.2944	96.31180805078444	4.207732406946434	96.2944
GCA_905373295.1	GCF_001190745.1	0.9-0.95	93.5643	95.1611	95.17127164558646	1.3504295851744246	95.1611
GCF_000648235.2	GCF_011087585.1	0.9-0.95	91.6806	91.7535	89.6259604899394	2.9270344919132185	91.7535
GCA_018240225.1	GCA_018239725.1	0.9-0.95	91.1652	93.9286	93.76776268684462	0.7148405659399941	93.9286
GCA_011065045.1	GCA_011064905.1	0.9-0.95	92.1685	96.1449	95.99199110653012	1.1609220980154191	96.1449
GCA_903932805.1	GCA_003670675.1	0.9-0.95	91.7342	95.2015	95.24723279150619	7.868754159463606	95.24723279150619
GCF_000011905.1	GCF_001889305.1	0.9-0.95	90.404	91.3564	88.46329231406473	7.292534844449165	88.46329231406473
GCA_002563855.1	GCF_008838325.1	0.9-0.95	91.4962	92.0434	92.00355649615813	0.34058933816959325	92.0434
GCA_009838595.1	GCA_009840355.1	0.9-0.95	91.0697	94.3491	94.31081723481707	0.5189558399661109	94.3491
GCF_001748285.1	GCF_008974285.1	0.9-0.95	89.7574	88.3167	90.31968008531909	27.965956336403906	90.31968008531909
GCA_008373165.1	GCA_009392215.1	0.9-0.95	90.171	93.5117	93.87539211502785	3.525116771683315	93.5117
GCA_002772325.1	GCA_009619075.1	0.9-0.95	91.6388	95.3153	95.22406146813903	0.13414881713117666	95.3153
GCA_009840225.1	GCA_011523365.1	0.9-0.95	92.4341	94.403	92.78679064028988	2.7411374680705194	94.403
GCA_016705235.1	GCA_017993775.1	0.9-0.95	92.2737	93.5427	91.75920857206997	4.659683126405071	93.5427
GCA_009839775.1	GCA_012270555.1	0.9-0.95	92.0434	95.1118	95.23164096053438	8.303724030064586	95.23164096053438
GCF_008974285.1	GCF_003268475.1	0.9-0.95	94.2707	95.1717	93.11007251428921	18.453654866141733	93.11007251428921
GCA_011333425.1	GCA_014360805.1	0.9-0.95	94.5166	96.3607	96.31383494055059	5.072510071561737	96.31383494055059
GCA_009838385.1	GCA_009841435.1	0.9-0.95	93.8042	95.7768	95.79425777476655	8.79333864450291	95.79425777476655
GCA_002694895.1	GCA_009391605.1	0.9-0.95	94.9988	97.7373	97.57539962780977	1.1196575750638544	97.7373
GCA_009392675.1	GCA_002435305.1	0.9-0.95	90.7563	94.0757	93.84704309995652	2.332015389999924	94.0757
GCF_001306135.1	GCF_016907925.1	0.9-0.95	92.919	93.7659	92.96927266583475	1.9926981011230964	93.7659
GCA_001796355.1	GCA_004347695.1	0.9-0.95	90.8134	92.5017	92.53868049407555	3.8756315200162135	92.5017
GCA_009841145.1	GCA_012271135.1	0.9-0.95	92.2406	93.3168	93.2317057031836	0.5565849678932864	93.3168
GCA_002238555.1	GCA_009841145.1	0.9-0.95	90.921	92.3954	91.61539717814435	1.5749862790398765	92.3954
GCF_016587375.1	GCF_000178855.1	0.9-0.95	93.4683	93.5236	91.69848523873576	9.055324036969978	91.69848523873576
GCA_002238555.1	GCA_012271135.1	0.9-0.95	91.1639	92.9426	92.71610456205397	-0.4870600632875721	92.9426
GCA_003670675.1	GCA_903868295.1	0.9-0.95	93.018	95.5233	95.48081464135643	11.403613995513297	95.48081464135643
GCA_002366595.1	GCA_003453555.1	0.9-0.95	91.0984	94.2857	94.04495574523084	1.8612845375164397	94.2857
GCF_003205875.1	GCF_001306135.1	0.9-0.95	91.7277	92.3806	91.56057044526786	4.60475523929199	92.3806
GCA_903868295.1	GCA_903932805.1	0.9-0.95	90.4637	95.045	94.91824080689906	2.9797197157604387	95.045
GCA_900696625.1	GCA_013112725.1	0.9-0.95	92.228	94.6239	93.92320183888934	12.539102958443436	93.92320183888934
GCA_005879815.1	GCA_005880165.1	0.9-0.95	91.5978	94.6029	94.68188518240059	3.8829125403840408	94.6029
GCA_002714425.1	GCA_002728715.1	0.9-0.95	92.1357	93.4276	93.69141336874762	1.2040888048177294	93.4276
GCA_012719115.1	GCA_002421585.1	0.9-0.95	90.3818	95.4545	95.34913245829433	1.3930867745698379	95.4545
GCA_016875925.1	GCA_016875975.1	0.9-0.95	89.2463	94.7624	95.30660921734733	10.100000303288766	95.30660921734733
GCA_902620405.1	GCA_002727435.1	0.9-0.95	92.8854	93.6371	94.0363134347987	1.8697655253786252	93.6371
GCA_017743275.1	GCA_011362935.1	0.9-0.95	91.6833	95.9125	95.92018479300928	0.5128981647834507	95.9125
GCF_002532075.1	GCF_004762035.2	0.9-0.95	93.8375	94.8668	93.7411547091844	3.46320775145432	94.8668
GCA_012522935.1	GCA_012519465.1	0.9-0.95	94.5522	96.7061	96.65111426739304	0.7351708024139043	96.7061
GCF_000020945.1	GCA_003476705.1	0.9-0.95	93.2361	95.4657	95.36153715485457	1.6573394957435994	95.4657
GCF_014698045.1	GCF_001298445.1	0.9-0.95	92.7311	94.1581	93.7663347591129	0.5999085332086906	94.1581
GCF_000011485.1	GCA_003214855.1	0.9-0.95	94.8259	95.9372	94.09668764087769	7.342740573553783	94.09668764087769
